event,horizon_h,group,regime,sign,n,n_weeks,raw_bps,raw_t,raw_median,hit,xs_bps,xs_t,btc_bps,btc_t,mfe_atr,mae_atr,move_atr,cost_bps,mfe_mae,excess_over_ALL
IMPULSE_DN,72,both,flat,-1,3511,109,17.752446486633477,0.2493872159969143,-1.9035911560058594,0.49444602677299915,-14.737675950181549,-1.5659951175111695,33.65101635938643,0.6645255810893129,4.953090287787883,3.759143198640263,0.15402375475749383,25.0,1.3176114944435977,77.27107111978346
BREAK_HI,6,major,all,1,1770,132,5.648982176327773,0.5373848471450783,-14.401011943817139,0.47570621468926555,0.8618592603226839,0.12029381183686434,2.382490170372408,0.24235207410493229,1.7837813563941227,1.5950471401776463,0.05473671517391644,17.0,1.1183251651079456,1.6760606390357315
BREAK_HI,6,major,bull,1,817,62,23.1750890762161,1.424650342615469,-1.1015545129776,0.4969400244798042,18.023889786063386,1.5385316161980107,25.822665167847052,1.5991845641729678,1.9397589161012336,1.7258951563262153,0.13678845441702628,17.0,1.1239146879757484,3.2076238678475875
BREAK_HI,6,major,bear,1,67,17,-71.35117533669543,-2.960113449429989,-65.95498657226562,0.3582089552238806,-76.56745322426754,-5.165676572862781,-98.25814239302677,-7.444884419357346,1.1566743893037224,1.4583389823874096,-0.3804691038397518,17.0,0.793145080309216,-89.64497864963484
BREAK_HI,6,major,flat,1,886,91,-4.6894137422232545,-0.34842940870828853,-18.1538724899292,0.4650112866817156,-9.108360833427438,-1.2996410497122934,-11.621686569118607,-1.1229357900369816,1.6873733434306322,1.4847272952324597,0.011985607851450314,17.0,1.1364870497423196,3.007840674405842
BREAK_HI,6,alt,all,1,3819,138,-4.323214603523117,-0.3672946413936676,-14.016313552856445,0.46294841581565854,-8.041165614828884,-1.2526639128967052,-7.831741731443168,-0.8012007907495939,1.9441285794092684,1.685662360151651,0.0013562218311776522,17.0,1.1533321413396005,-7.453150038594317
BREAK_HI,6,alt,bull,1,1466,69,1.406124916888194,0.07747125467386708,-20.858638763427734,0.45770804911323326,5.653088421971216,0.4701855706919458,6.627415946691131,0.3994801080746464,1.9057531347672811,1.7720963080557903,0.028070272053327832,17.0,1.0754230038761996,-13.717891530254862
BREAK_HI,6,alt,bear,1,169,21,6.137631148981625,0.18270937512817187,-5.245392322540283,0.44970414201183434,-29.00894589536994,-0.9956967358680088,-26.65486178595639,-0.9822712909427828,1.8789130571342256,1.6172151174573002,0.10939427912918581,17.0,1.1618201170963487,-19.551775083690632
BREAK_HI,6,alt,flat,1,2184,100,-8.978477730398705,-0.5701237242791423,-10.45266580581665,0.4674908424908425,-15.61086412697976,-2.0671660354712236,-16.080834161357156,-1.3069967928428956,1.9749343601371236,1.632940481208371,-0.024935549830468688,17.0,1.2094343810226802,-3.0020344408599673
BREAK_HI,6,both,all,1,5589,139,-1.165084651772164,-0.12081077112758902,-14.162550926208496,0.4669887278582931,-5.221635461130857,-1.1301244484472748,-4.596960828560082,-0.5737299023181672,1.8933476553196622,1.656965108522739,0.01826147737181956,17.0,1.1426599423132506,-4.551643557946479
BREAK_HI,6,both,bull,1,2283,69,9.196420019021746,0.6778502801259083,-15.077030181884766,0.47174770039421815,10.080133850995876,1.266514951637159,13.496675085405274,1.0523549219079138,1.9179225273865712,1.7555626501657058,0.06697642842264089,17.0,1.0924831006204994,-7.502975356597085
BREAK_HI,6,both,bear,1,236,24,-15.861309675341946,-0.6023024611349174,-28.284573554992676,0.423728813559322,-42.51072551840443,-2.1648518993193524,-46.982911788811116,-2.6510310962617964,1.6738707234704808,1.572110451992543,-0.029677105018775244,17.0,1.0647284491677818,-39.152379772017085
BREAK_HI,6,both,flat,1,3070,103,-7.7406566575897635,-0.5555318872986638,-12.70833158493042,0.46677524429967426,-13.734245912619057,-2.455168682198058,-14.793927071219256,-1.3986448694573148,1.8919444380517976,1.5901662522915443,-0.014280127776338324,17.0,1.1897777577189612,-1.2640618610197087
BREAK_HI,24,major,all,1,1770,132,6.892146963049463,0.3214318238521894,-44.73964309692383,0.46440677966101696,0.0158567762054966,0.0013880686239008651,-13.563353453096697,-0.7599900358540456,3.3100397334201004,2.94519932261568,0.09871384699490399,19.0,1.123876305417726,5.027875432015465
BREAK_HI,24,major,bull,1,817,62,51.791413290118356,1.6021922816485044,-43.81585693359375,0.47368421052631576,27.52365781724307,1.6766967977083993,36.646432965446714,1.3766908275362413,3.57035308190739,3.057736273670019,0.33404901839690826,19.0,1.1676458537812706,16.779751942111254
BREAK_HI,24,major,bear,1,67,17,-104.58702242552344,-1.854854386794209,-59.15880584716797,0.417910447761194,-103.10077490379561,-3.863007534378121,-158.46234118805003,-3.1728680141339787,2.3650394447272376,2.8267316414523203,-0.5846638403715669,19.0,0.8366692508214632,-159.39841546192324
BREAK_HI,24,major,flat,1,886,91,-26.080309289976384,-0.8733229865054822,-47.998701095581055,0.45936794582392776,-17.551930049943063,-1.2286374924719903,-48.90552424960696,-2.275513042806129,3.141460742029928,2.8503851528939532,-0.06661632228487481,19.0,1.1021179852976888,0.07117919341484935
BREAK_HI,24,alt,all,1,3819,138,-3.8932175505560056,-0.1352090118279713,-29.623233795166016,0.46006808064938465,-13.681613085172538,-1.5321923933990518,-21.67682038558758,-0.9924185168060674,3.6667640516199045,3.3639115488342473,-0.06814190306218441,19.0,1.0900298650511813,2.8521818913516346
BREAK_HI,24,alt,bull,1,1466,69,6.114937164509443,0.1271154777825426,-37.805585861206055,0.46248294679399726,-5.729425850742348,-0.35591607925755886,0.39198492501962723,0.009777894446808771,3.658519301522934,3.257509270819222,0.16275883232415267,19.0,1.1231032661352527,-8.93249178114122
BREAK_HI,24,alt,bear,1,169,21,-81.0955812275057,-1.2343641832939312,-26.5067138671875,0.42011834319526625,-95.75529201848973,-2.613797569270853,-117.03695469918335,-2.770472790040713,3.16090795818475,9.380815806608732,-4.646002476069309,19.0,0.3369544849135518,-131.6906484701331
BREAK_HI,24,alt,flat,1,2184,100,-4.637153150776449,-0.1286341792026739,-27.673054695129395,0.46153846153846156,-12.6685429139015,-1.1262089876388022,-29.111346890327724,-1.1478492091981767,3.7114419286495295,2.969739808910319,0.1311062465540398,19.0,1.2497532334360841,20.952120107839928
BREAK_HI,24,both,all,1,5589,139,-0.477562658968659,-0.01960155030277943,-36.74095916748047,0.4614421184469494,-9.343713343780674,-1.3683114921990611,-19.107338104229758,-1.0333517063652868,3.5537917769350496,3.2313081062851574,-0.015299770730631934,19.0,1.0997997281728211,3.6468639764938438
BREAK_HI,24,both,bull,1,2283,69,22.460833351378685,0.5762383129208014,-42.1499137878418,0.4664914586070959,6.170604528909026,0.5272092835194689,13.366090947371328,0.4130842379813636,3.626967921134892,3.186018014283568,0.2240571599726158,19.0,1.1384015736491306,0.9198431851261901
BREAK_HI,24,both,bear,1,236,24,-87.76476156762091,-1.4952976606820474,-40.0605525970459,0.4194915254237288,-97.84066215965707,-3.5166378006647143,-128.79755171085313,-3.324379067841187,2.9349622361438454,7.520122420738055,-3.4929953210195266,19.0,0.39028117787686184,-139.72715026085783
BREAK_HI,24,both,flat,1,3070,103,-10.825634043066723,-0.3381823436981789,-32.56611442565918,0.4609120521172638,-14.077885260003397,-1.7182114260393075,-34.82393358098616,-1.5722562306100265,3.5469457295143614,2.935294132939472,0.07404364199662017,19.0,1.2083782983487135,14.927046336482531
BREAK_HI,72,major,all,1,1770,132,25.65723287143276,0.46723691373770176,-64.4002571105957,0.4694915254237288,4.975406249061143,0.1984241509238758,-44.08733686299647,-1.0326417366222826,5.390552707381225,5.109866217228682,0.1438602596602152,25.0,1.054930301150775,20.98119728461816
BREAK_HI,72,major,bull,1,817,62,193.23820308664293,2.299362040385737,21.307403564453125,0.5140758873929009,47.39361902637318,1.1672232357055932,108.80200912260806,1.6721011681189835,5.950902300515282,4.874680893319922,1.1916664945958328,25.0,1.2207778172044397,96.07111161575041
BREAK_HI,72,major,bear,1,67,17,19.010476411278567,0.10790791460656708,125.92330932617188,0.5522388059701493,-172.8802992977313,-2.9227074177355368,-221.03675225421563,-1.9340222979609738,4.806292063638976,4.18749173135452,0.6807065195487936,25.0,1.1477735054737157,-76.65699963231853
BREAK_HI,72,major,flat,1,886,91,-128.37021631930804,-1.9899372233021622,-130.88038635253906,0.4221218961625282,-20.689771592280664,-0.6804593473050033,-171.68889988672922,-4.151319758145993,4.918024316343082,5.396486420600045,-0.8629415387087852,25.0,0.9113382176909542,-64.21524782886007
BREAK_HI,72,alt,all,1,3819,138,-11.891294004936498,-0.20331784379263515,-36.77445983886719,0.47001832940560356,-20.5010837533768,-1.1756453683799823,-81.39312578756855,-1.706310057591316,6.092681092176555,5.583487075005373,0.09234753548872969,25.0,1.0911964172802695,7.395817677067509
BREAK_HI,72,alt,bull,1,1466,69,58.98983682669689,0.6238509461506473,-11.85344648361206,0.4877216916780355,-20.50370441497104,-0.7237745896319027,-4.139466203047829,-0.050204048584534,6.06353687732383,5.321229443300304,0.4568265662970922,25.0,1.139499234515837,25.006830055730987
BREAK_HI,72,alt,bear,1,169,21,19.245217240068335,0.10240921100743189,17.256145477294922,0.5207100591715976,-113.12404201298776,-1.699603803972319,-137.99029226133808,-1.2708655918242286,5.817653156111631,11.166216695242321,0.30024385185843216,25.0,0.5210048591113591,-46.627893588553796
