event_id,strategy,side,signal_ts,signal_bar_ts,entry_type,outcome,entry_ts,exit_ts,exit_reason,symbol,candidate,scenario
impulse_breakout_retest_v2:EURUSD:long:1723453200:horizontal:1.092375,impulse_breakout_retest_v2,long,1723460400,1723456800,market_next_open,filled,1723460400,1723460400,SL,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1726210800:range_edge:1.109025,impulse_breakout_retest_v2,long,1726218000,1726214400,market_next_open,filled,1726218000,1726225200,SL,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1733407200:range_edge:1.05683,impulse_breakout_retest_v2,long,1733414400,1733410800,market_next_open,filled,1733414400,1733490000,TP,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1740078000:range_edge:1.04986,impulse_breakout_retest_v2,long,1740085200,1740081600,market_next_open,filled,1740085200,1740096000,SL,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1742223600:range_edge:1.091845,impulse_breakout_retest_v2,long,1742230800,1742227200,market_next_open,filled,1742230800,1742230800,SL,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1764676800:horizontal:1.1615467,impulse_breakout_retest_v2,long,1764684000,1764680400,market_next_open,filled,1764684000,1764687600,SL,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1764835200:horizontal:1.16759,impulse_breakout_retest_v2,long,1764842400,1764838800,market_next_open,filled,1764842400,1764842400,SL,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1769529600:range_edge:1.197245,impulse_breakout_retest_v2,long,1769536800,1769533200,market_next_open,filled,1769536800,1769544000,TP,EURUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:EURUSD:long:1723453200:horizontal:1.092375,impulse_breakout_retest_v2,long,1723460400,1723456800,market_next_open,filled,1723460400,1723460400,SL,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:long:1726210800:range_edge:1.109025,impulse_breakout_retest_v2,long,1726218000,1726214400,market_next_open,filled,1726218000,1726225200,SL,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:long:1733407200:range_edge:1.05683,impulse_breakout_retest_v2,long,1733414400,1733410800,market_next_open,filled,1733414400,1733490000,TP,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:long:1740078000:range_edge:1.04986,impulse_breakout_retest_v2,long,1740085200,1740081600,market_next_open,filled,1740085200,1740096000,SL,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:long:1742223600:range_edge:1.091845,impulse_breakout_retest_v2,long,1742230800,1742227200,market_next_open,filled,1742230800,1742230800,SL,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:long:1764676800:horizontal:1.1615467,impulse_breakout_retest_v2,long,1764684000,1764680400,market_next_open,filled,1764684000,1764687600,SL,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:long:1764835200:horizontal:1.16759,impulse_breakout_retest_v2,long,1764842400,1764838800,market_next_open,filled,1764842400,1764842400,SL,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:long:1769529600:range_edge:1.197245,impulse_breakout_retest_v2,long,1769536800,1769533200,market_next_open,filled,1769536800,1769544000,TP,EURUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1723802400:range_edge:1.29063,impulse_breakout_retest_v2,long,1723809600,1723806000,market_next_open,filled,1723809600,1723809600,SL,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1733407200:range_edge:1.275175,impulse_breakout_retest_v2,long,1733414400,1733410800,market_next_open,filled,1733414400,1733421600,SL,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1740078000:range_edge:1.26634,impulse_breakout_retest_v2,long,1740085200,1740081600,market_next_open,filled,1740085200,1740096000,SL,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1750744800:range_edge:1.357285,impulse_breakout_retest_v2,long,1750752000,1750748400,market_next_open,filled,1750752000,1750762800,TP,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1754546400:range_edge:1.337125,impulse_breakout_retest_v2,long,1754553600,1754550000,market_next_open,filled,1754553600,1754553600,SL,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1756706400:horizontal:1.3528463,impulse_breakout_retest_v2,long,1756713600,1756710000,market_next_open,filled,1756713600,1756796400,SL,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1765371600:horizontal:1.332895,impulse_breakout_retest_v2,long,1765378800,1765375200,market_next_open,filled,1765378800,1765378800,SL,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1769097600:range_edge:1.348475,impulse_breakout_retest_v2,long,1769104800,1769101200,market_next_open,filled,1769104800,1769158800,TP,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1769187600:range_edge:1.3598,impulse_breakout_retest_v2,long,1769194800,1769191200,market_next_open,filled,1769194800,1769198400,TP,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1776168000:range_edge:1.35787,impulse_breakout_retest_v2,long,1776175200,1776171600,market_next_open,filled,1776175200,1776178800,SL,GBPUSD,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPUSD:long:1723802400:range_edge:1.29063,impulse_breakout_retest_v2,long,1723809600,1723806000,market_next_open,filled,1723809600,1723809600,SL,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1733407200:range_edge:1.275175,impulse_breakout_retest_v2,long,1733414400,1733410800,market_next_open,filled,1733414400,1733421600,SL,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1740078000:range_edge:1.26634,impulse_breakout_retest_v2,long,1740085200,1740081600,market_next_open,filled,1740085200,1740096000,SL,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1750744800:range_edge:1.357285,impulse_breakout_retest_v2,long,1750752000,1750748400,market_next_open,filled,1750752000,1750762800,TP,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1754546400:range_edge:1.337125,impulse_breakout_retest_v2,long,1754553600,1754550000,market_next_open,filled,1754553600,1754553600,SL,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1756706400:horizontal:1.3528463,impulse_breakout_retest_v2,long,1756713600,1756710000,market_next_open,filled,1756713600,1756796400,SL,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1765371600:horizontal:1.332895,impulse_breakout_retest_v2,long,1765378800,1765375200,market_next_open,filled,1765378800,1765378800,SL,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1769097600:range_edge:1.348475,impulse_breakout_retest_v2,long,1769104800,1769101200,market_next_open,filled,1769104800,1769162400,TP,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1769187600:range_edge:1.3598,impulse_breakout_retest_v2,long,1769194800,1769191200,market_next_open,filled,1769194800,1769198400,TP,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPUSD:long:1776168000:range_edge:1.35787,impulse_breakout_retest_v2,long,1776175200,1776171600,market_next_open,filled,1776175200,1776178800,SL,GBPUSD,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1725019200:range_edge:145.5555,impulse_breakout_retest_v2,long,1725026400,1725022800,market_next_open,filled,1725026400,1725026400,SL,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1748437200:horizontal:144.77175,impulse_breakout_retest_v2,long,1748444400,1748440800,market_next_open,filled,1748444400,1748473200,TP,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1753977600:range_edge:150.6345,impulse_breakout_retest_v2,long,1753984800,1753981200,market_next_open,filled,1753984800,1754010000,TP,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1763460000:horizontal:155.34125,impulse_breakout_retest_v2,long,1763467200,1763463600,market_next_open,filled,1763467200,1763467200,SL,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1763571600:range_edge:156.7215,impulse_breakout_retest_v2,long,1763578800,1763575200,market_next_open,filled,1763578800,1763586000,TP,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1766037600:range_edge:155.8855,impulse_breakout_retest_v2,long,1766044800,1766041200,market_next_open,filled,1766044800,1766044800,SL,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1766138400:range_edge:157.213,impulse_breakout_retest_v2,long,1766145600,1766142000,market_next_open,filled,1766145600,1766152800,SL,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1770112800:range_edge:155.878,impulse_breakout_retest_v2,long,1770120000,1770116400,market_next_open,filled,1770120000,1770120000,SL,USDJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:USDJPY:long:1725019200:range_edge:145.5555,impulse_breakout_retest_v2,long,1725026400,1725022800,market_next_open,filled,1725026400,1725026400,SL,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1748437200:horizontal:144.77175,impulse_breakout_retest_v2,long,1748444400,1748440800,market_next_open,filled,1748444400,1748473200,TP,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1753977600:range_edge:150.6345,impulse_breakout_retest_v2,long,1753984800,1753981200,market_next_open,filled,1753984800,1754017200,SL,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1763460000:horizontal:155.34125,impulse_breakout_retest_v2,long,1763467200,1763463600,market_next_open,filled,1763467200,1763467200,SL,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1763571600:range_edge:156.7215,impulse_breakout_retest_v2,long,1763578800,1763575200,market_next_open,filled,1763578800,1763586000,TP,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1766037600:range_edge:155.8855,impulse_breakout_retest_v2,long,1766044800,1766041200,market_next_open,filled,1766044800,1766044800,SL,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1766138400:range_edge:157.213,impulse_breakout_retest_v2,long,1766145600,1766142000,market_next_open,filled,1766145600,1766152800,SL,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:USDJPY:long:1770112800:range_edge:155.878,impulse_breakout_retest_v2,long,1770120000,1770116400,market_next_open,filled,1770120000,1770120000,SL,USDJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:GBPJPY:long:1766167200:range_edge:210.8015,impulse_breakout_retest_v2,long,1766174400,1766170800,market_next_open,censored_trade_at_segment_end,,,,GBPJPY,impulse_breakout_retest_v2:long,base
impulse_breakout_retest_v2:GBPJPY:long:1766167200:range_edge:210.8015,impulse_breakout_retest_v2,long,1766174400,1766170800,market_next_open,censored_trade_at_segment_end,,,,GBPJPY,impulse_breakout_retest_v2:long,stress
impulse_breakout_retest_v2:EURUSD:short:1722499200:horizontal:1.080015,impulse_breakout_retest_v2,short,1722517200,1722513600,market_next_open,filled,1722517200,1722520800,SL,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1742475600:range_edge:1.083105,impulse_breakout_retest_v2,short,1742482800,1742479200,market_next_open,filled,1742482800,1742482800,SL,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1743141600:horizontal:1.0788325,impulse_breakout_retest_v2,short,1743148800,1743145200,market_next_open,filled,1743148800,1743166800,SL,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1753707600:range_edge:1.164375,impulse_breakout_retest_v2,short,1753714800,1753711200,market_next_open,filled,1753714800,1753714800,TP,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1762246800:horizontal:1.150695,impulse_breakout_retest_v2,short,1762254000,1762250400,market_next_open,filled,1762254000,1762254000,TP,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1763571600:range_edge:1.15349,impulse_breakout_retest_v2,short,1763578800,1763575200,market_next_open,filled,1763578800,1763586000,SL,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1770112800:horizontal:1.1788875,impulse_breakout_retest_v2,short,1770120000,1770116400,market_next_open,filled,1770120000,1770120000,SL,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1772798400:range_edge:1.155885,impulse_breakout_retest_v2,short,1772805600,1772802000,market_next_open,filled,1772805600,1772812800,SL,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1775239200:horizontal:1.1516675,impulse_breakout_retest_v2,short,1775246400,1775242800,market_next_open,filled,1775246400,1775246400,SL,EURUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:EURUSD:short:1722499200:horizontal:1.080015,impulse_breakout_retest_v2,short,1722517200,1722513600,market_next_open,filled,1722517200,1722520800,SL,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1742475600:range_edge:1.083105,impulse_breakout_retest_v2,short,1742482800,1742479200,market_next_open,filled,1742482800,1742482800,SL,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1743141600:horizontal:1.0788325,impulse_breakout_retest_v2,short,1743148800,1743145200,market_next_open,filled,1743148800,1743166800,SL,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1753707600:range_edge:1.164375,impulse_breakout_retest_v2,short,1753714800,1753711200,market_next_open,filled,1753714800,1753714800,TP,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1762246800:horizontal:1.150695,impulse_breakout_retest_v2,short,1762254000,1762250400,market_next_open,filled,1762254000,1762257600,TP,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1763571600:range_edge:1.15349,impulse_breakout_retest_v2,short,1763578800,1763575200,market_next_open,filled,1763578800,1763586000,SL,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1770112800:horizontal:1.1788875,impulse_breakout_retest_v2,short,1770120000,1770116400,market_next_open,filled,1770120000,1770120000,SL,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1772798400:range_edge:1.155885,impulse_breakout_retest_v2,short,1772805600,1772802000,market_next_open,filled,1772805600,1772809200,SL,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:EURUSD:short:1775239200:horizontal:1.1516675,impulse_breakout_retest_v2,short,1775246400,1775242800,market_next_open,filled,1775246400,1775246400,SL,EURUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:GBPUSD:short:1722938400:range_edge:1.269955,impulse_breakout_retest_v2,short,1722945600,1722942000,market_next_open,filled,1722945600,1722952800,SL,GBPUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:GBPUSD:short:1723053600:sloped:1.2695836,impulse_breakout_retest_v2,short,1723060800,1723057200,market_next_open,filled,1723060800,1723086000,SL,GBPUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:GBPUSD:short:1746075600:range_edge:1.3293,impulse_breakout_retest_v2,short,1746082800,1746079200,market_next_open,filled,1746082800,1746082800,SL,GBPUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:GBPUSD:short:1761314400:horizontal:1.3305075,impulse_breakout_retest_v2,short,1761321600,1761318000,market_next_open,filled,1761321600,1761332400,SL,GBPUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:GBPUSD:short:1770300000:range_edge:1.35405,impulse_breakout_retest_v2,short,1770307200,1770303600,market_next_open,filled,1770307200,1770310800,SL,GBPUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:GBPUSD:short:1772679600:horizontal:1.3347475,impulse_breakout_retest_v2,short,1772697600,1772694000,market_next_open,filled,1772697600,1772701200,SL,GBPUSD,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:GBPUSD:short:1722938400:range_edge:1.269955,impulse_breakout_retest_v2,short,1722945600,1722942000,market_next_open,filled,1722945600,1722952800,SL,GBPUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:GBPUSD:short:1723053600:sloped:1.2695836,impulse_breakout_retest_v2,short,1723060800,1723057200,market_next_open,filled,1723060800,1723086000,SL,GBPUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:GBPUSD:short:1746075600:range_edge:1.3293,impulse_breakout_retest_v2,short,1746082800,1746079200,market_next_open,filled,1746082800,1746082800,SL,GBPUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:GBPUSD:short:1761314400:horizontal:1.3305075,impulse_breakout_retest_v2,short,1761321600,1761318000,market_next_open,filled,1761321600,1761332400,SL,GBPUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:GBPUSD:short:1770300000:range_edge:1.35405,impulse_breakout_retest_v2,short,1770307200,1770303600,market_next_open,filled,1770307200,1770307200,SL,GBPUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:GBPUSD:short:1772679600:horizontal:1.3347475,impulse_breakout_retest_v2,short,1772697600,1772694000,market_next_open,filled,1772697600,1772701200,SL,GBPUSD,impulse_breakout_retest_v2:short,stress
impulse_breakout_retest_v2:USDJPY:short:1769194800:range_edge:156.021,impulse_breakout_retest_v2,short,1769202000,1769198400,market_next_open,filled,1769202000,1769378400,TP_GAP,USDJPY,impulse_breakout_retest_v2:short,base
impulse_breakout_retest_v2:USDJPY:short:1769194800:range_edge:156.021,impulse_breakout_retest_v2,short,1769202000,1769198400,market_next_open,filled,1769202000,1769378400,TP_GAP,USDJPY,impulse_breakout_retest_v2:short,stress
sweep_reclaim_bounce_v2:EURUSD:long:1723726800:liquidity:1.09519,sweep_reclaim_bounce_v2,long,1723730400,1723726800,market_next_open,filled,1723730400,1723827600,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1726063200:liquidity:1.100345,sweep_reclaim_bounce_v2,long,1726066800,1726063200,market_next_open,filled,1726066800,1726142400,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1731394800:liquidity:1.062865,sweep_reclaim_bounce_v2,long,1731398400,1731394800,market_next_open,filled,1731398400,1731398400,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1731427200:failed_break,sweep_reclaim_bounce_v2,long,1731445200,1731441600,market_next_open,filled,1731445200,1731484800,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1732118400:liquidity:1.051595,sweep_reclaim_bounce_v2,long,1732122000,1732118400,market_next_open,filled,1732122000,1732143600,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1733320800:liquidity:1.04793,sweep_reclaim_bounce_v2,long,1733324400,1733320800,market_next_open,filled,1733324400,1733324400,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1733716800:failed_break,sweep_reclaim_bounce_v2,long,1733734800,1733731200,market_next_open,filled,1733734800,1733821200,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1733832000:liquidity:1.052315,sweep_reclaim_bounce_v2,long,1733835600,1733832000,market_next_open,filled,1733835600,1733835600,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1740628800:failed_break,sweep_reclaim_bounce_v2,long,1740646800,1740643200,market_next_open,filled,1740646800,1740661200,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1740672000:liquidity:1.04096,sweep_reclaim_bounce_v2,long,1740675600,1740672000,market_next_open,filled,1740675600,1740675600,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1741870800:liquidity:1.082625,sweep_reclaim_bounce_v2,long,1741874400,1741870800,market_next_open,filled,1741874400,1741946400,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1742403600:failed_break,sweep_reclaim_bounce_v2,long,1742410800,1742407200,market_next_open,filled,1742410800,1742454000,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1742464800:liquidity:1.08384,sweep_reclaim_bounce_v2,long,1742468400,1742464800,market_next_open,filled,1742468400,1742472000,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1742889600:liquidity:1.07817,sweep_reclaim_bounce_v2,long,1742893200,1742889600,market_next_open,filled,1742893200,1742896800,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1746687600:liquidity:1.127685,sweep_reclaim_bounce_v2,long,1746691200,1746687600,market_next_open,filled,1746691200,1746716400,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1747411200:liquidity:1.114015,sweep_reclaim_bounce_v2,long,1747414800,1747411200,market_next_open,filled,1747414800,1747602000,TP_GAP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1747926000:liquidity:1.127495,sweep_reclaim_bounce_v2,long,1747929600,1747926000,market_next_open,filled,1747929600,1747933200,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1749013200:failed_break,sweep_reclaim_bounce_v2,long,1749020400,1749016800,market_next_open,filled,1749020400,1749045600,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1753794000:liquidity:1.152495,sweep_reclaim_bounce_v2,long,1753797600,1753794000,market_next_open,filled,1753797600,1753876800,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1758722400:liquidity:1.173025,sweep_reclaim_bounce_v2,long,1758726000,1758722400,market_next_open,filled,1758726000,1758801600,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1759939200:liquidity:1.160305,sweep_reclaim_bounce_v2,long,1759942800,1759939200,market_next_open,filled,1759942800,1759946400,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1760958000:liquidity:1.165045,sweep_reclaim_bounce_v2,long,1760961600,1760958000,market_next_open,filled,1760961600,1760979600,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1761040800:liquidity:1.161275,sweep_reclaim_bounce_v2,long,1761044400,1761040800,market_next_open,filled,1761044400,1761048000,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1761724800:failed_break,sweep_reclaim_bounce_v2,long,1761732000,1761728400,market_next_open,filled,1761732000,1761760800,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1762164000:liquidity:1.15096,sweep_reclaim_bounce_v2,long,1762167600,1762164000,market_next_open,filled,1762167600,1762174800,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1762351200:liquidity:1.1473,sweep_reclaim_bounce_v2,long,1762354800,1762351200,market_next_open,filled,1762354800,1762416000,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1763485200:failed_break,sweep_reclaim_bounce_v2,long,1763496000,1763492400,market_next_open,filled,1763496000,1763499600,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1763643600:liquidity:1.150715,sweep_reclaim_bounce_v2,long,1763647200,1763643600,market_next_open,filled,1763647200,1763726400,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1765292400:liquidity:1.161645,sweep_reclaim_bounce_v2,long,1765296000,1765292400,market_next_open,filled,1765296000,1765353600,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1765954800:liquidity:1.170655,sweep_reclaim_bounce_v2,long,1765958400,1765954800,market_next_open,filled,1765958400,1765976400,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1769796000:liquidity:1.186665,sweep_reclaim_bounce_v2,long,1769799600,1769796000,market_next_open,filled,1769799600,1769803200,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1770040800:liquidity:1.1818,sweep_reclaim_bounce_v2,long,1770044400,1770040800,market_next_open,filled,1770044400,1770044400,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1770055200:failed_break,sweep_reclaim_bounce_v2,long,1770066000,1770062400,market_next_open,filled,1770066000,1770080400,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1770282000:failed_break,sweep_reclaim_bounce_v2,long,1770300000,1770296400,market_next_open,filled,1770300000,1770303600,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1770966000:liquidity:1.185245,sweep_reclaim_bounce_v2,long,1770969600,1770966000,market_next_open,filled,1770969600,1770987600,TP,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1773248400:liquidity:1.156305,sweep_reclaim_bounce_v2,long,1773252000,1773248400,market_next_open,filled,1773252000,1773266400,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1774512000:liquidity:1.155065,sweep_reclaim_bounce_v2,long,1774515600,1774512000,market_next_open,filled,1774515600,1774522800,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:EURUSD:long:1774861200:liquidity:1.148755,sweep_reclaim_bounce_v2,long,1774864800,1774861200,market_next_open,filled,1774864800,1774868400,SL,EURUSD,sweep_reclaim_bounce_v2:long,base
