symbol,source_file,horizon_bars,horizon_hours,start_ts_utc,start_close,future_close,future_close_return_pct,future_max_high,future_max_return_pct,pre_ret_1h_pct,pre_ret_4h_pct,pre_ret_24h_pct,ma_gap_4h_pct,atr_like_pct_4h,vol_ratio_4h,compression_1h_vs_24h
BTCUSDT,BTCUSDT_5_1740787200000_1771891200000.json,72,6.0,2025-03-02 14:55:00 UTC,85083.1,94339.9,10.87971641841916,95058.7,11.724537540357582,-0.6957347874396502,-1.0112585701604226,0.49097999938585435,-0.7718653159513826,0.1672580492874995,0.9611178859925001,1.699775945013873
BTCUSDT,BTCUSDT_5_1740787200000_1771891200000.json,72,6.0,2025-10-10 21:15:00 UTC,103131.4,112169.9,8.764062157596996,114793.5,11.308001248892197,-11.639778267090485,-12.606507519399102,-14.99813728690068,-11.749726918048136,0.4919876487665702,19.757857286008264,4.5567547796397605
BTCUSDT,BTCUSDT_5_1740787200000_1771891200000.json,72,6.0,2026-02-06 00:15:00 UTC,60036.1,65746.5,9.511610514340552,66799.9,11.266221490070127,-6.671174847460259,-6.518442163481907,-17.625840054224483,-5.548813749182944,1.1920327936024253,4.707462392537941,1.46303860417677
BTCUSDT,BTCUSDT_5_1740787200000_1771891200000.json,72,6.0,2025-04-09 12:35:00 UTC,76165.4,82543.8,8.374406226449294,82975.2,8.940805142492536,0.35628170498713807,-1.163991778091522,-4.384133611691032,-0.8869115221731368,0.3407961489074659,0.4557080231027538,1.0719988428208036
BTCUSDT,BTCUSDT_5_1740787200000_1771891200000.json,72,6.0,2025-03-04 15:20:00 UTC,81910.0,87962.7,7.389451837382488,88830.5,8.448907337321444,-1.1237202879254005,-2.199233689026747,-9.95160627161612,-1.7470408133329742,0.5685711960281631,4.521134852049013,2.210269440234822
