IRV4_LEVEL_ENTRY_MAX_CHASE_ATR,IRV4_LEVEL_ENTRY_VALIDITY_BARS,IRV4_RETEST_MIN_QUALITY,IRV4_TP_RR,avg_loss,avg_win,combo,days,end_date_utc,ending_equity,entry_execution,fee_bps_per_side,fold,max_drawdown,net_pnl,news_blocked_signals,phase,profit_factor,score,slippage_bps_per_side,starting_equity,strategies,summary_path,symbols,tag,trades,winrate
0.6,4,0.35,2.0,-0.3073,0.2314,4,120,2026-01-01,100.16,next_open,6.0000,2,0.9855,0.16,0,train,1.076,2.080125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_135943_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c004_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c004_20260701_104508,17,0.588
0.4,2,0.45,2.0,-0.2831,0.2419,5,120,2026-01-01,101.09,next_open,6.0000,2,0.5996,1.09,0,train,2.278,7.516500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140004_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c005_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c005_20260701_104508,11,0.727
0.6,2,0.45,2.0,-0.2831,0.2419,6,120,2026-01-01,101.09,next_open,6.0000,2,0.5996,1.09,0,train,2.278,7.516500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140025_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c006_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c006_20260701_104508,11,0.727
0.4,4,0.45,2.0,-0.2956,0.2419,7,120,2026-01-01,100.75,next_open,6.0000,2,0.6016,0.75,0,train,1.636,5.250000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140046_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c007_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c007_20260701_104508,12,0.667
0.6,4,0.45,2.0,-0.2956,0.2419,8,120,2026-01-01,100.75,next_open,6.0000,2,0.6016,0.75,0,train,1.636,5.250000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140107_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c008_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c008_20260701_104508,12,0.667
0.4,2,0.55,2.0,-0.2919,0.0022,9,120,2026-01-01,99.71,next_open,6.0000,2,0.3099,-0.29,0,train,0.015,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140129_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c009_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c009_20260701_104508,3,0.667
0.6,2,0.55,2.0,-0.2919,0.0022,10,120,2026-01-01,99.71,next_open,6.0000,2,0.3099,-0.29,0,train,0.015,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140151_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c010_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c010_20260701_104508,3,0.667
0.4,4,0.55,2.0,-0.3125,0.0022,11,120,2026-01-01,99.38,next_open,6.0000,2,0.6430,-0.62,0,train,0.007,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140213_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c011_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c011_20260701_104508,4,0.500
0.6,4,0.55,2.0,-0.3125,0.0022,12,120,2026-01-01,99.38,next_open,6.0000,2,0.6430,-0.62,0,train,0.007,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140235_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c012_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c012_20260701_104508,4,0.500
0.4,2,0.35,2.5,-0.3073,0.2574,13,120,2026-01-01,100.78,next_open,6.0000,2,0.9959,0.78,0,train,1.508,4.671125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140257_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c013_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c013_20260701_104508,14,0.643
0.6,2,0.35,2.5,-0.3073,0.2574,14,120,2026-01-01,100.78,next_open,6.0000,2,0.9959,0.78,0,train,1.508,4.671125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140318_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c014_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c014_20260701_104508,14,0.643
0.4,4,0.35,2.5,-0.3073,0.2443,15,120,2026-01-01,100.29,next_open,6.0000,2,0.9842,0.29,0,train,1.136,2.591750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140340_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c015_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c015_20260701_104508,17,0.588
0.6,4,0.35,2.5,-0.3073,0.2443,16,120,2026-01-01,100.29,next_open,6.0000,2,0.9842,0.29,0,train,1.136,2.591750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140402_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c016_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c016_20260701_104508,17,0.588
0.4,2,0.45,2.5,-0.2831,0.2580,17,120,2026-01-01,101.21,next_open,6.0000,2,0.5988,1.21,0,train,2.430,8.181500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140424_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c017_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c017_20260701_104508,11,0.727
0.6,2,0.45,2.5,-0.2831,0.2580,18,120,2026-01-01,101.21,next_open,6.0000,2,0.5988,1.21,0,train,2.430,8.181500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140445_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c018_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c018_20260701_104508,11,0.727
0.4,4,0.45,2.5,-0.2956,0.2580,19,120,2026-01-01,100.88,next_open,6.0000,2,0.6008,0.88,0,train,1.746,5.861000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140506_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c019_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c019_20260701_104508,12,0.667
0.6,4,0.45,2.5,-0.2956,0.2580,20,120,2026-01-01,100.88,next_open,6.0000,2,0.6008,0.88,0,train,1.746,5.861000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140528_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c020_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c020_20260701_104508,12,0.667
0.4,2,0.55,2.5,-0.2919,0.0022,21,120,2026-01-01,99.71,next_open,6.0000,2,0.3099,-0.29,0,train,0.015,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140550_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c021_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c021_20260701_104508,3,0.667
0.6,2,0.55,2.5,-0.2919,0.0022,22,120,2026-01-01,99.71,next_open,6.0000,2,0.3099,-0.29,0,train,0.015,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140612_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c022_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c022_20260701_104508,3,0.667
0.4,4,0.55,2.5,-0.3125,0.0022,23,120,2026-01-01,99.38,next_open,6.0000,2,0.6430,-0.62,0,train,0.007,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140634_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c023_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c023_20260701_104508,4,0.500
0.6,4,0.55,2.5,-0.3125,0.0022,24,120,2026-01-01,99.38,next_open,6.0000,2,0.6430,-0.62,0,train,0.007,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140655_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c024_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c024_20260701_104508,4,0.500
0.4,2,0.35,3.0,-0.3073,0.2249,25,120,2026-01-01,100.49,next_open,6.0000,2,0.9823,0.49,0,train,1.317,3.436125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140717_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c025_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c025_20260701_104508,14,0.643
0.6,2,0.35,3.0,-0.3073,0.2249,26,120,2026-01-01,100.49,next_open,6.0000,2,0.9823,0.49,0,train,1.317,3.436125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140738_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c026_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c026_20260701_104508,14,0.643
0.4,4,0.35,3.0,-0.3073,0.2632,27,120,2026-01-01,100.48,next_open,6.0000,2,0.9824,0.48,0,train,1.224,3.340000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140800_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c027_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c027_20260701_104508,17,0.588
0.6,4,0.35,3.0,-0.3073,0.2632,28,120,2026-01-01,100.48,next_open,6.0000,2,0.9824,0.48,0,train,1.224,3.340000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140821_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c028_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c028_20260701_104508,17,0.588
0.4,2,0.45,3.0,-0.2831,0.2350,29,120,2026-01-01,100.80,next_open,6.0000,2,0.6013,0.80,0,train,1.936,5.920375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140843_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c029_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c029_20260701_104508,10,0.700
0.6,2,0.45,3.0,-0.2831,0.2350,30,120,2026-01-01,100.80,next_open,6.0000,2,0.6013,0.80,0,train,1.936,5.920375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140906_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c030_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c030_20260701_104508,10,0.700
0.4,4,0.45,3.0,-0.2956,0.2817,31,120,2026-01-01,101.07,next_open,6.0000,2,0.5997,1.07,0,train,1.905,6.750375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140927_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c031_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c031_20260701_104508,12,0.667
0.6,4,0.45,3.0,-0.2956,0.2817,32,120,2026-01-01,101.07,next_open,6.0000,2,0.5997,1.07,0,train,1.905,6.750375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_140949_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c032_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c032_20260701_104508,12,0.667
0.4,2,0.55,3.0,-0.2919,0.0022,33,120,2026-01-01,99.71,next_open,6.0000,2,0.3099,-0.29,0,train,0.015,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141010_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c033_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c033_20260701_104508,3,0.667
0.6,2,0.55,3.0,-0.2919,0.0022,34,120,2026-01-01,99.71,next_open,6.0000,2,0.3099,-0.29,0,train,0.015,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141032_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c034_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c034_20260701_104508,3,0.667
0.4,4,0.55,3.0,-0.3125,0.0022,35,120,2026-01-01,99.38,next_open,6.0000,2,0.6430,-0.62,0,train,0.007,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141053_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c035_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c035_20260701_104508,4,0.500
0.6,4,0.55,3.0,-0.3125,0.0022,36,120,2026-01-01,99.38,next_open,6.0000,2,0.6430,-0.62,0,train,0.007,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141115_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c036_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_train_c036_20260701_104508,4,0.500
0.4,2,0.45,2.5,-0.2658,0.2934,,60,2026-03-02,100.64,next_open,6.0000,2,0.2847,0.64,0,oos,2.208,,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141136_irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_oos_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f02_oos_20260701_104508,6,0.667
0.4,2,0.35,2.0,-0.3054,0.2447,1,120,2026-03-02,101.17,next_open,6.0000,3,0.9975,1.17,0,train,1.763,6.429125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141148_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c001_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c001_20260701_104508,16,0.688
0.6,2,0.35,2.0,-0.3054,0.2447,2,120,2026-03-02,101.17,next_open,6.0000,3,0.9975,1.17,0,train,1.763,6.429125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141210_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c002_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c002_20260701_104508,16,0.688
0.4,4,0.35,2.0,-0.3054,0.2526,3,120,2026-03-02,101.50,next_open,6.0000,3,0.9975,1.50,0,train,1.985,7.903125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141231_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c003_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c003_20260701_104508,17,0.706
0.6,4,0.35,2.0,-0.3054,0.2526,4,120,2026-03-02,101.50,next_open,6.0000,3,0.9975,1.50,0,train,1.985,7.903125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141252_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c004_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c004_20260701_104508,17,0.706
0.4,2,0.45,2.0,-0.2808,0.2447,5,120,2026-03-02,101.57,next_open,6.0000,3,0.6000,1.57,0,train,2.397,9.354000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141314_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c005_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c005_20260701_104508,15,0.733
0.6,2,0.45,2.0,-0.2808,0.2447,6,120,2026-03-02,101.57,next_open,6.0000,3,0.6000,1.57,0,train,2.397,9.354000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141335_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c006_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c006_20260701_104508,15,0.733
0.4,4,0.45,2.0,-0.2808,0.2526,7,120,2026-03-02,101.91,next_open,6.0000,3,0.6000,1.91,0,train,2.699,11.018000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141356_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c007_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c007_20260701_104508,16,0.750
0.6,4,0.45,2.0,-0.2808,0.2526,8,120,2026-03-02,101.91,next_open,6.0000,3,0.6000,1.91,0,train,2.699,11.018000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141417_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c008_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c008_20260701_104508,16,0.750
0.4,2,0.55,2.0,-0.2919,0.2168,9,120,2026-03-02,100.36,next_open,6.0000,3,0.3099,0.36,0,train,2.229,5.310625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141440_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c009_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c009_20260701_104508,4,0.750
0.6,2,0.55,2.0,-0.2919,0.2168,10,120,2026-03-02,100.36,next_open,6.0000,3,0.3099,0.36,0,train,2.229,5.310625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141503_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c010_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c010_20260701_104508,4,0.750
0.4,4,0.55,2.0,-0.2919,0.2168,11,120,2026-03-02,100.36,next_open,6.0000,3,0.3099,0.36,0,train,2.229,5.310625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141524_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c011_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c011_20260701_104508,4,0.750
0.6,4,0.55,2.0,-0.2919,0.2168,12,120,2026-03-02,100.36,next_open,6.0000,3,0.3099,0.36,0,train,2.229,5.310625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141545_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c012_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c012_20260701_104508,4,0.750
0.4,2,0.35,2.5,-0.3054,0.2715,13,120,2026-03-02,101.46,next_open,6.0000,3,0.9957,1.46,0,train,1.956,7.687375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141606_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c013_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c013_20260701_104508,16,0.688
0.6,2,0.35,2.5,-0.3054,0.2715,14,120,2026-03-02,101.46,next_open,6.0000,3,0.9957,1.46,0,train,1.956,7.687375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141628_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c014_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c014_20260701_104508,16,0.688
0.4,4,0.35,2.5,-0.3054,0.2818,15,120,2026-03-02,101.85,next_open,6.0000,3,0.9957,1.85,0,train,2.214,9.413375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141650_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c015_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c015_20260701_104508,17,0.706
0.6,4,0.35,2.5,-0.3054,0.2818,16,120,2026-03-02,101.85,next_open,6.0000,3,0.9957,1.85,0,train,2.214,9.413375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141712_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c016_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c016_20260701_104508,17,0.706
