trades,net_r,pf,win_rate,avg_r,tag,year
442,-145.2092,0.5710604680757166,0.3529,-0.3285,bos_long_rr1.5_sl1.0_h12_b0.1,2025
249,-89.4317,0.5343653499014132,0.3614,-0.3592,bos_long_rr1.5_sl1.0_h12_b0.1,2026
426,-76.2305,0.7362153255018555,0.4038,-0.1789,bos_short_rr1.5_sl1.0_h12_b0.1,2025
291,-58.3837,0.7099133968985855,0.3986,-0.2006,bos_short_rr1.5_sl1.0_h12_b0.1,2026
152,-42.3502,0.6117524321509639,0.375,-0.2786,choch_long_rr1.5_sl1.0_h12_b0.1,2025
89,-14.7233,0.7528905493428395,0.427,-0.1654,choch_long_rr1.5_sl1.0_h12_b0.1,2026
166,-63.9162,0.5093954966399423,0.3253,-0.385,choch_short_rr1.5_sl1.0_h12_b0.1,2025
95,-35.699,0.5216861771472135,0.3368,-0.3758,choch_short_rr1.5_sl1.0_h12_b0.1,2026
