trades,net_r,pf,win_rate,avg_r,tag,symbols,positive_symbols,years,positive_years,months,positive_months,worst_month_r,top_symbol_frac
241,-57.0735,0.6616112058104202,0.3942,-0.2368,choch_long_rr1.5_sl1.0_h12_b0.1,4,0,2,0,11,3,-15.179,0.2863
261,-99.6152,0.5138720526890095,0.3295,-0.3817,choch_short_rr1.5_sl1.0_h12_b0.1,4,0,2,0,11,1,-30.3743,0.2874
717,-134.6142,0.7254175721559545,0.4017,-0.1877,bos_short_rr1.5_sl1.0_h12_b0.1,4,0,2,0,11,1,-42.1132,0.2636
691,-234.6409,0.5577776110885369,0.356,-0.3396,bos_long_rr1.5_sl1.0_h12_b0.1,4,0,2,0,11,1,-48.7278,0.275
