trades,net_r,pf,win_rate,avg_r,tag,month
3,0.399,1.3784142640364188,0.6667,0.133,choch_long_rr1.5_sl1.0_h12_b0.1,2026-07
15,-9.3883,0.32810654910576903,0.2667,-0.6259,choch_long_rr1.5_sl1.0_h12_b0.2,2026-04
23,-12.0641,0.39048037670263935,0.3043,-0.5245,choch_long_rr1.5_sl1.0_h12_b0.2,2026-05
35,-18.3943,0.4139927108687064,0.3143,-0.5256,choch_long_rr1.5_sl1.0_h12_b0.2,2026-06
3,0.399,1.3784142640364188,0.6667,0.133,choch_long_rr1.5_sl1.0_h12_b0.2,2026-07
16,-9.0813,0.28462720075623305,0.25,-0.5676,choch_long_rr1.5_sl1.0_h6_b0.1,2026-04
25,-15.3594,0.26604513807587366,0.32,-0.6144,choch_long_rr1.5_sl1.0_h6_b0.1,2026-05
40,-17.6782,0.43603551296325244,0.325,-0.442,choch_long_rr1.5_sl1.0_h6_b0.1,2026-06
3,-0.1914,0.8629725085910653,0.3333,-0.0638,choch_long_rr1.5_sl1.0_h6_b0.1,2026-07
15,-9.5841,0.2636055597814812,0.2,-0.6389,choch_long_rr1.5_sl1.0_h6_b0.2,2026-04
24,-14.0187,0.28425626206206406,0.3333,-0.5841,choch_long_rr1.5_sl1.0_h6_b0.2,2026-05
35,-18.0206,0.37385207139655524,0.2857,-0.5149,choch_long_rr1.5_sl1.0_h6_b0.2,2026-06
3,-0.1914,0.8629725085910653,0.3333,-0.0638,choch_long_rr1.5_sl1.0_h6_b0.2,2026-07
16,-7.0688,0.5345676736284865,0.3125,-0.4418,choch_long_rr2.0_sl0.8_h12_b0.1,2026-04
25,-13.6092,0.42779298427074003,0.28,-0.5444,choch_long_rr2.0_sl0.8_h12_b0.1,2026-05
41,-27.9361,0.3481402837408997,0.2439,-0.6814,choch_long_rr2.0_sl0.8_h12_b0.1,2026-06
3,0.8738,1.8181647940074905,0.6667,0.2913,choch_long_rr2.0_sl0.8_h12_b0.1,2026-07
15,-11.7195,0.2949998195315038,0.2,-0.7813,choch_long_rr2.0_sl0.8_h12_b0.2,2026-04
24,-12.1833,0.45507608083085094,0.2917,-0.5076,choch_long_rr2.0_sl0.8_h12_b0.2,2026-05
35,-18.4596,0.4682758918669796,0.2857,-0.5274,choch_long_rr2.0_sl0.8_h12_b0.2,2026-06
3,0.8738,1.8181647940074905,0.6667,0.2913,choch_long_rr2.0_sl0.8_h12_b0.2,2026-07
16,-8.7108,0.37072969868594996,0.25,-0.5444,choch_long_rr2.0_sl0.8_h6_b0.1,2026-04
26,-15.4193,0.3445707848929884,0.3077,-0.593,choch_long_rr2.0_sl0.8_h6_b0.1,2026-05
41,-27.3077,0.330352238396045,0.2439,-0.666,choch_long_rr2.0_sl0.8_h6_b0.1,2026-06
3,0.1359,1.0908483187378835,0.3333,0.0453,choch_long_rr2.0_sl0.8_h6_b0.1,2026-07
15,-10.5097,0.31815409767997094,0.2,-0.7006,choch_long_rr2.0_sl0.8_h6_b0.2,2026-04
25,-13.9934,0.3668030190591685,0.32,-0.5597,choch_long_rr2.0_sl0.8_h6_b0.2,2026-05
35,-18.6965,0.4380541612815966,0.2857,-0.5342,choch_long_rr2.0_sl0.8_h6_b0.2,2026-06
3,0.1359,1.0908483187378835,0.3333,0.0453,choch_long_rr2.0_sl0.8_h6_b0.2,2026-07
16,-0.743,0.9350410910998426,0.4375,-0.0464,choch_long_rr2.0_sl1.0_h12_b0.1,2026-04
24,-13.1804,0.3837421333657506,0.25,-0.5492,choch_long_rr2.0_sl1.0_h12_b0.1,2026-05
38,-16.5165,0.5109902473397799,0.2895,-0.4346,choch_long_rr2.0_sl1.0_h12_b0.1,2026-06
3,0.899,1.852617602427921,0.6667,0.2997,choch_long_rr2.0_sl1.0_h12_b0.1,2026-07
15,-1.3671,0.8805034744984921,0.4,-0.0911,choch_long_rr2.0_sl1.0_h12_b0.2,2026-04
23,-11.8397,0.40940584922507495,0.2609,-0.5148,choch_long_rr2.0_sl1.0_h12_b0.2,2026-05
33,-14.6717,0.5127348448869656,0.2727,-0.4446,choch_long_rr2.0_sl1.0_h12_b0.2,2026-06
3,0.899,1.852617602427921,0.6667,0.2997,choch_long_rr2.0_sl1.0_h12_b0.2,2026-07
16,-1.5601,0.8464785821828166,0.375,-0.0975,choch_long_rr2.0_sl1.0_h6_b0.1,2026-04
25,-14.7344,0.29591100449660485,0.32,-0.5894,choch_long_rr2.0_sl1.0_h6_b0.1,2026-05
38,-13.8249,0.53175772478332,0.2895,-0.3638,choch_long_rr2.0_sl1.0_h6_b0.1,2026-06
3,0.3086,1.2209335624284077,0.3333,0.1029,choch_long_rr2.0_sl1.0_h6_b0.1,2026-07
15,-2.0629,0.8032053422370619,0.3333,-0.1375,choch_long_rr2.0_sl1.0_h6_b0.2,2026-04
24,-13.3937,0.31616648456566354,0.3333,-0.5581,choch_long_rr2.0_sl1.0_h6_b0.2,2026-05
33,-12.8724,0.515439429928741,0.2727,-0.3901,choch_long_rr2.0_sl1.0_h6_b0.2,2026-06
3,0.3086,1.2209335624284077,0.3333,0.1029,choch_long_rr2.0_sl1.0_h6_b0.2,2026-07
17,-3.6815,0.6244440363977639,0.5882,-0.2166,choch_short_rr1.0_sl0.8_h12_b0.1,2026-04
34,-12.9892,0.448689761720839,0.5,-0.382,choch_short_rr1.0_sl0.8_h12_b0.1,2026-05
41,-4.3127,0.7867944769353221,0.6098,-0.1052,choch_short_rr1.0_sl0.8_h12_b0.1,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.1,2026-07
17,-3.6568,0.62583774160212,0.5882,-0.2151,choch_short_rr1.0_sl0.8_h12_b0.2,2026-04
31,-12.8257,0.4197802297228216,0.4839,-0.4137,choch_short_rr1.0_sl0.8_h12_b0.2,2026-05
36,0.2428,1.0164811295139833,0.6667,0.0067,choch_short_rr1.0_sl0.8_h12_b0.2,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.2,2026-07
17,-2.0878,0.7342988406276645,0.5882,-0.1228,choch_short_rr1.0_sl0.8_h6_b0.1,2026-04
35,-13.3944,0.4189963520272058,0.4571,-0.3827,choch_short_rr1.0_sl0.8_h6_b0.1,2026-05
42,-1.6412,0.910468605095194,0.6429,-0.0391,choch_short_rr1.0_sl0.8_h6_b0.1,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.1,2026-07
17,-2.0631,0.7364528244040777,0.5882,-0.1214,choch_short_rr1.0_sl0.8_h6_b0.2,2026-04
32,-13.5476,0.38180872374503194,0.4375,-0.4234,choch_short_rr1.0_sl0.8_h6_b0.2,2026-05
37,2.3889,1.1788031885034242,0.7027,0.0646,choch_short_rr1.0_sl0.8_h6_b0.2,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.2,2026-07
17,-0.3453,0.9559992864060349,0.6471,-0.0203,choch_short_rr1.0_sl1.0_h12_b0.1,2026-04
32,-7.1796,0.6255476279884842,0.5312,-0.2244,choch_short_rr1.0_sl1.0_h12_b0.1,2026-05
40,-2.3103,0.8809037765611951,0.6,-0.0578,choch_short_rr1.0_sl1.0_h12_b0.1,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.1,2026-07
17,-0.3256,0.9583844580777097,0.6471,-0.0192,choch_short_rr1.0_sl1.0_h12_b0.2,2026-04
31,-5.8186,0.6739951367644917,0.5484,-0.1877,choch_short_rr1.0_sl1.0_h12_b0.2,2026-05
37,-0.6719,0.9610583053205053,0.6216,-0.0182,choch_short_rr1.0_sl1.0_h12_b0.2,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.2,2026-07
17,0.5037,1.0854946024848937,0.6471,0.0296,choch_short_rr1.0_sl1.0_h6_b0.1,2026-04
33,-7.0074,0.5922113140788762,0.4848,-0.2123,choch_short_rr1.0_sl1.0_h6_b0.1,2026-05
40,1.8568,1.1252893030411402,0.625,0.0464,choch_short_rr1.0_sl1.0_h6_b0.1,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.1,2026-07
17,0.5234,1.0891956373551466,0.6471,0.0308,choch_short_rr1.0_sl1.0_h6_b0.2,2026-04
32,-5.2038,0.6665299583466837,0.5,-0.1626,choch_short_rr1.0_sl1.0_h6_b0.2,2026-05
37,0.8662,1.0569089666771785,0.6216,0.0234,choch_short_rr1.0_sl1.0_h6_b0.2,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.2,2026-07
16,0.1262,1.0128738727710451,0.5625,0.0079,choch_short_rr1.5_sl0.8_h12_b0.1,2026-04
32,-9.3237,0.6260423142484709,0.4375,-0.2914,choch_short_rr1.5_sl0.8_h12_b0.1,2026-05
39,-1.5148,0.9395537962434609,0.5128,-0.0388,choch_short_rr1.5_sl0.8_h12_b0.1,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.1,2026-07
16,0.1509,1.0154400253752571,0.5625,0.0094,choch_short_rr1.5_sl0.8_h12_b0.2,2026-04
31,-7.8724,0.6653687897439385,0.4516,-0.2539,choch_short_rr1.5_sl0.8_h12_b0.2,2026-05
36,2.283,1.1073721340388007,0.5556,0.0634,choch_short_rr1.5_sl0.8_h12_b0.2,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.2,2026-07
16,0.1874,1.0238492179645442,0.5625,0.0117,choch_short_rr1.5_sl0.8_h6_b0.1,2026-04
33,-9.5542,0.5911504803474763,0.4242,-0.2895,choch_short_rr1.5_sl0.8_h6_b0.1,2026-05
40,-0.4434,0.9810434239834461,0.55,-0.0111,choch_short_rr1.5_sl0.8_h6_b0.1,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.1,2026-07
16,0.2121,1.027094351191845,0.5625,0.0133,choch_short_rr1.5_sl0.8_h6_b0.2,2026-04
32,-7.5498,0.6511972797287121,0.4375,-0.2359,choch_short_rr1.5_sl0.8_h6_b0.2,2026-05
37,1.6267,1.0766750724705996,0.5676,0.044,choch_short_rr1.5_sl0.8_h6_b0.2,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.2,2026-07
16,-0.5642,0.9437818232545163,0.5,-0.0353,choch_short_rr1.5_sl1.0_h12_b0.1,2026-04
31,-2.857,0.8645580001801471,0.4839,-0.0922,choch_short_rr1.5_sl1.0_h12_b0.1,2026-05
35,-5.5108,0.7669428268141777,0.4571,-0.1575,choch_short_rr1.5_sl1.0_h12_b0.1,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.5_sl1.0_h12_b0.1,2026-07
16,-0.5445,0.9456168912237948,0.5,-0.034,choch_short_rr1.5_sl1.0_h12_b0.2,2026-04
30,-1.4829,0.9249122735949852,0.5,-0.0494,choch_short_rr1.5_sl1.0_h12_b0.2,2026-05
32,-1.8724,0.9064141588320264,0.5,-0.0585,choch_short_rr1.5_sl1.0_h12_b0.2,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.5_sl1.0_h12_b0.2,2026-07
16,1.7653,1.2740680939591065,0.5625,0.1103,choch_short_rr1.5_sl1.0_h6_b0.1,2026-04
32,-3.4213,0.8099531173621295,0.4375,-0.1069,choch_short_rr1.5_sl1.0_h6_b0.1,2026-05
36,-0.454,0.9758208398796367,0.5,-0.0126,choch_short_rr1.5_sl1.0_h6_b0.1,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.5_sl1.0_h6_b0.1,2026-07
16,1.785,1.2781456953642385,0.5625,0.1116,choch_short_rr1.5_sl1.0_h6_b0.2,2026-04
31,-1.8581,0.8884519793004911,0.4516,-0.0599,choch_short_rr1.5_sl1.0_h6_b0.2,2026-05
33,0.5554,1.0314079871517923,0.5152,0.0168,choch_short_rr1.5_sl1.0_h6_b0.2,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.5_sl1.0_h6_b0.2,2026-07
16,1.6262,1.1450203324534494,0.5,0.1016,choch_short_rr2.0_sl0.8_h12_b0.1,2026-04
31,-3.9642,0.841352676338169,0.4194,-0.1279,choch_short_rr2.0_sl0.8_h12_b0.1,2026-05
32,-5.6231,0.7764370512320989,0.4062,-0.1757,choch_short_rr2.0_sl0.8_h12_b0.1,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr2.0_sl0.8_h12_b0.1,2026-07
16,1.6509,1.147611341100312,0.5,0.1032,choch_short_rr2.0_sl0.8_h12_b0.2,2026-04
30,-2.4966,0.8940151637360865,0.4333,-0.0832,choch_short_rr2.0_sl0.8_h12_b0.2,2026-05
29,-1.8253,0.9145234705728094,0.4483,-0.0629,choch_short_rr2.0_sl0.8_h12_b0.2,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr2.0_sl0.8_h12_b0.2,2026-07
16,3.1504,1.4009315703068328,0.5625,0.1969,choch_short_rr2.0_sl0.8_h6_b0.1,2026-04
32,-4.878,0.7888933127910399,0.4062,-0.1524,choch_short_rr2.0_sl0.8_h6_b0.1,2026-05
33,-5.4438,0.7652887003311258,0.4242,-0.165,choch_short_rr2.0_sl0.8_h6_b0.1,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr2.0_sl0.8_h6_b0.1,2026-07
16,3.1751,1.4055977108402953,0.5625,0.1984,choch_short_rr2.0_sl0.8_h6_b0.2,2026-04
31,-3.174,0.8535673917556689,0.4194,-0.1024,choch_short_rr2.0_sl0.8_h6_b0.2,2026-05
30,-3.3737,0.8394913125392506,0.4333,-0.1125,choch_short_rr2.0_sl0.8_h6_b0.2,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr2.0_sl0.8_h6_b0.2,2026-07
15,3.5244,1.428941763524615,0.5333,0.235,choch_short_rr2.0_sl1.0_h12_b0.1,2026-04
29,2.0639,1.1074444270914676,0.4483,0.0712,choch_short_rr2.0_sl1.0_h12_b0.1,2026-05
32,-12.2362,0.5365777912437509,0.3125,-0.3824,choch_short_rr2.0_sl1.0_h12_b0.1,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr2.0_sl1.0_h12_b0.1,2026-07
15,3.5646,1.4353178237772486,0.5333,0.2376,choch_short_rr2.0_sl1.0_h12_b0.2,2026-04
27,1.7394,1.0974590278750525,0.4444,0.0644,choch_short_rr2.0_sl1.0_h12_b0.2,2026-05
29,-8.5978,0.6223336964542995,0.3448,-0.2965,choch_short_rr2.0_sl1.0_h12_b0.2,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr2.0_sl1.0_h12_b0.2,2026-07
15,3.4806,1.5907733043655372,0.6,0.232,choch_short_rr2.0_sl1.0_h6_b0.1,2026-04
31,-0.0619,0.9963739675473026,0.4194,-0.002,choch_short_rr2.0_sl1.0_h6_b0.1,2026-05
33,-8.5602,0.6145408370032152,0.3636,-0.2594,choch_short_rr2.0_sl1.0_h6_b0.1,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr2.0_sl1.0_h6_b0.1,2026-07
15,3.3092,1.5639400136332653,0.6,0.2206,choch_short_rr2.0_sl1.0_h6_b0.2,2026-04
29,0.4008,1.0265230223539845,0.4138,0.0138,choch_short_rr2.0_sl1.0_h6_b0.2,2026-05
30,-7.5508,0.6423913197914249,0.3667,-0.2517,choch_short_rr2.0_sl1.0_h6_b0.2,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr2.0_sl1.0_h6_b0.2,2026-07
