trades,net_r,pf,win_rate,avg_r,tag,symbol
27,16.1699,2.2119782432900075,0.5556,0.5989,failed_breakout_short,DOGEUSDT
25,5.3898,1.378048845660848,0.48,0.2156,failed_breakout_short,ONDOUSDT
21,4.306,1.3491012536708218,0.4762,0.205,failed_breakout_short,XRPUSDT
22,9.8681,1.8097295650765115,0.5,0.4485,failed_breakout_volfade_short,DOGEUSDT
19,9.2578,2.0570186840813007,0.5789,0.4873,failed_breakout_volfade_short,ONDOUSDT
19,-0.2045,0.9834173982989447,0.4211,-0.0108,failed_breakout_volfade_short,XRPUSDT
