symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
GBPUSD,trend_pullback,2.0,1.3,72,True,,False,0.3492,fee_r_0.35_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.35_exceeds_0.25
GBPUSD,trend_pullback,2.5,0.8,24,True,,False,0.5675,fee_r_0.57_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.57_exceeds_0.25
GBPUSD,trend_pullback,2.5,0.8,72,True,,False,0.5675,fee_r_0.57_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.57_exceeds_0.25
GBPUSD,trend_pullback,2.5,1.0,24,True,,False,0.454,fee_r_0.45_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.45_exceeds_0.25
GBPUSD,trend_pullback,2.5,1.0,72,True,,False,0.454,fee_r_0.45_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.45_exceeds_0.25
GBPUSD,trend_pullback,2.5,1.3,24,True,,False,0.3492,fee_r_0.35_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.35_exceeds_0.25
GBPUSD,trend_pullback,2.5,1.3,72,True,,False,0.3492,fee_r_0.35_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.35_exceeds_0.25
USDJPY,session_range_fade,1.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_range_fade,1.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_range_fade,1.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_range_fade,1.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_range_fade,1.5,1.3,24,True,,True,0.2473,,,500,-85.669,0.754,0.396,0,125,False,low_quality_pf_0.75<0.80
USDJPY,session_range_fade,1.5,1.3,72,True,,True,0.2473,,,495,-84.255,0.757,0.394,0,123,False,low_quality_pf_0.76<0.80
USDJPY,session_range_fade,2.0,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_range_fade,2.0,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_range_fade,2.0,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_range_fade,2.0,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_range_fade,2.0,1.3,24,True,,True,0.2473,,,458,-51.597,0.848,0.354,0,114,True,ready_for_gate
USDJPY,session_range_fade,2.0,1.3,72,True,,True,0.2473,,,445,-37.659,0.886,0.357,2,111,True,ready_for_gate
USDJPY,session_range_fade,2.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_range_fade,2.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_range_fade,2.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_range_fade,2.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_range_fade,2.5,1.3,24,True,,True,0.2473,,,423,-73.565,0.783,0.298,1,105,False,low_quality_pf_0.78<0.80
USDJPY,session_range_fade,2.5,1.3,72,True,,True,0.2473,,,400,-60.662,0.816,0.287,1,100,True,ready_for_gate
USDJPY,round_level_sweep,1.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,round_level_sweep,1.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,round_level_sweep,1.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,round_level_sweep,1.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,round_level_sweep,1.5,1.3,24,True,,True,0.2473,,,17,2.445,1.263,0.529,3,4,False,too_few_total_17<30;thin_fold_2<5
USDJPY,round_level_sweep,1.5,1.3,72,True,,True,0.2473,,,17,2.445,1.263,0.529,3,4,False,too_few_total_17<30;thin_fold_2<5
USDJPY,round_level_sweep,2.0,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,round_level_sweep,2.0,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,round_level_sweep,2.0,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,round_level_sweep,2.0,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,round_level_sweep,2.0,1.3,24,True,,True,0.2473,,,17,3.945,1.378,0.471,3,4,False,too_few_total_17<30;thin_fold_2<5
USDJPY,round_level_sweep,2.0,1.3,72,True,,True,0.2473,,,17,3.945,1.378,0.471,3,4,False,too_few_total_17<30;thin_fold_2<5
USDJPY,round_level_sweep,2.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,round_level_sweep,2.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,round_level_sweep,2.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,round_level_sweep,2.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,round_level_sweep,2.5,1.3,24,True,,True,0.2473,,,17,1.383,1.115,0.353,2,4,False,too_few_total_17<30;thin_fold_2<5
USDJPY,round_level_sweep,2.5,1.3,72,True,,True,0.2473,,,16,2.375,1.204,0.375,2,4,False,too_few_total_16<30;thin_fold_2<5
USDJPY,session_breakout_retest,1.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_breakout_retest,1.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_breakout_retest,1.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_breakout_retest,1.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_breakout_retest,1.5,1.3,24,True,,True,0.2473,,,30,2.494,1.148,0.5,2,7,True,ready_for_gate
USDJPY,session_breakout_retest,1.5,1.3,72,True,,True,0.2473,,,30,1.117,1.062,0.467,2,7,True,ready_for_gate
USDJPY,session_breakout_retest,2.0,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_breakout_retest,2.0,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_breakout_retest,2.0,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
