market,event,side,tp_rr,sl_atr,max_hold,buffer_atr,cooldown_bars,trades,net_r,pf,win_rate,symbols,positive_symbols,top_symbol_frac,preflight_go,preflight_reasons
fx,bos,short,2.0,0.8,6,0.1,5,331,-47.2214,0.7940072815089282,0.3565,1,0,1.0,False,low_symbol_coverage_1<3;low_quality_pf_0.79<0.80
fx,bos,short,2.0,0.8,6,0.1,10,280,-38.1973,0.8028777750655788,0.3643,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,6,0.1,20,228,-26.7996,0.8305966059397002,0.3684,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,6,0.2,0,460,-63.7064,0.7995217958021501,0.3543,1,0,1.0,False,low_symbol_coverage_1<3;low_quality_pf_0.80<0.80
fx,bos,short,2.0,0.8,6,0.2,5,311,-53.3132,0.7551161394546184,0.3473,1,0,1.0,False,low_symbol_coverage_1<3;low_quality_pf_0.76<0.80
fx,bos,short,2.0,0.8,6,0.2,10,262,-36.1048,0.7990160331596158,0.3626,1,0,1.0,False,low_symbol_coverage_1<3;low_quality_pf_0.80<0.80
fx,bos,short,2.0,0.8,6,0.2,20,217,-28.3522,0.8116386959101198,0.3641,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.1,0,478,-49.497,0.8582157359708141,0.341,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.1,5,324,-36.1536,0.8480378661176678,0.3395,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.1,10,279,-21.3931,0.8937975117766407,0.3513,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.1,20,224,-9.9151,0.9376429590711757,0.3661,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.2,0,446,-45.7242,0.8594754107630964,0.3408,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.2,5,303,-37.3721,0.8332018184755761,0.3366,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.2,10,260,-15.8967,0.9148121056227645,0.3577,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,0.8,12,0.2,20,214,-11.2956,0.9261758300938259,0.3645,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.1,0,449,-27.4772,0.8994224989320787,0.3987,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.1,5,321,-24.0767,0.8736330899947041,0.4019,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.1,10,275,-19.5435,0.8830970270449721,0.4036,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.1,20,223,-10.7545,0.9193284030481854,0.4126,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.2,0,421,-29.7011,0.8832546150060611,0.3943,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.2,5,299,-27.2656,0.8476035465420769,0.3946,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.2,10,258,-18.0614,0.8841972981464027,0.3992,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,6,0.2,20,212,-12.4682,0.9021813491664993,0.4057,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.1,0,425,-14.3615,0.9501111439577393,0.3647,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.1,5,303,-5.2496,0.9741050389514554,0.3762,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.1,10,271,-8.9377,0.951172169496933,0.369,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.1,20,216,8.0413,1.05758931704669,0.3981,1,1,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.2,0,397,-11.5308,0.9568520738755,0.3678,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.2,5,280,2.1651,1.0117165811458881,0.3857,1,1,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.2,10,254,-7.947,0.9536740441154611,0.3701,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.0,1.0,12,0.2,20,206,6.3864,1.0474230463351915,0.3932,1,1,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,6,0.1,0,465,-35.8273,0.8887343329674924,0.3527,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,6,0.1,5,328,-38.2334,0.8329576707902895,0.3445,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,6,0.1,10,279,-32.3818,0.8353483982699831,0.3477,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,6,0.1,20,225,-27.3927,0.8296092408748226,0.3422,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,6,0.2,0,434,-44.806,0.8515089541698027,0.3456,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,6,0.2,5,307,-48.674,0.7771451280886694,0.329,1,0,1.0,False,low_symbol_coverage_1<3;low_quality_pf_0.78<0.80
fx,bos,short,2.5,0.8,6,0.2,10,261,-29.7388,0.8370781130758581,0.3448,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,6,0.2,20,214,-31.7306,0.7939907196943874,0.3364,1,0,1.0,False,low_symbol_coverage_1<3;low_quality_pf_0.79<0.80
fx,bos,short,2.5,0.8,12,0.1,0,444,-26.3852,0.9212556737416149,0.3131,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,12,0.1,5,314,-27.6229,0.8850534391296605,0.3057,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,12,0.1,10,277,-17.0095,0.9187333108143295,0.3141,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,12,0.1,20,220,-14.0915,0.9152578047432537,0.3182,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,12,0.2,0,413,-26.6452,0.914378682138907,0.3123,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,12,0.2,5,292,-26.9605,0.8796886421222957,0.3048,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,12,0.2,10,259,-17.1898,0.9124482335881821,0.3127,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,0.8,12,0.2,20,209,-16.4939,0.8969134471454777,0.311,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,1.0,6,0.1,0,428,-25.5689,0.9040685753476774,0.3808,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,1.0,6,0.1,5,318,-34.7571,0.8224529890254941,0.3805,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,1.0,6,0.1,10,273,-33.734,0.8062809666771563,0.3736,1,0,1.0,False,low_symbol_coverage_1<3
fx,bos,short,2.5,1.0,6,0.1,20,222,-17.8418,0.8708280361760847,0.3874,1,0,1.0,False,low_symbol_coverage_1<3
