symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
USDJPY,session_range_fade,1.5,1.6,24,True,,True,0.1237,,,594,-135.085,0.68,0.375,0,148,False,low_quality_pf_0.68<0.80
USDJPY,session_range_fade,1.5,1.6,48,True,,True,0.1237,,,570,-114.1,0.719,0.384,0,142,False,low_quality_pf_0.72<0.80
USDJPY,session_range_fade,1.5,1.6,96,True,,True,0.1237,,,567,-113.275,0.721,0.384,0,141,False,low_quality_pf_0.72<0.80
USDJPY,session_range_fade,1.5,2.0,24,True,,True,0.099,,,520,-83.413,0.75,0.402,1,130,False,low_quality_pf_0.75<0.80
USDJPY,session_range_fade,1.5,2.0,48,True,,True,0.099,,,477,-59.294,0.813,0.403,1,119,True,ready_for_gate
USDJPY,session_range_fade,1.5,2.0,96,True,,True,0.099,,,464,-63.582,0.798,0.397,1,116,False,low_quality_pf_0.80<0.80
USDJPY,session_range_fade,1.5,2.5,24,True,,True,0.0792,,,469,-70.152,0.743,0.403,0,117,False,low_quality_pf_0.74<0.80
USDJPY,session_range_fade,1.5,2.5,48,True,,True,0.0792,,,400,-44.509,0.825,0.403,1,100,True,ready_for_gate
USDJPY,session_range_fade,1.5,2.5,96,True,,True,0.0792,,,381,-54.572,0.788,0.383,1,95,False,low_quality_pf_0.79<0.80
USDJPY,session_range_fade,2.0,1.3,24,True,,True,0.1523,,,633,-161.208,0.684,0.318,1,158,False,low_quality_pf_0.68<0.80
USDJPY,session_range_fade,2.0,1.3,48,True,,True,0.1523,,,612,-140.112,0.717,0.322,1,153,False,low_quality_pf_0.72<0.80
USDJPY,session_range_fade,2.0,1.3,96,True,,True,0.1523,,,608,-143.386,0.711,0.321,1,152,False,low_quality_pf_0.71<0.80
USDJPY,session_range_fade,2.0,1.6,24,True,,True,0.1237,,,550,-122.378,0.704,0.336,0,137,False,low_quality_pf_0.70<0.80
USDJPY,session_range_fade,2.0,1.6,48,True,,True,0.1237,,,505,-85.036,0.781,0.335,0,126,False,low_quality_pf_0.78<0.80
USDJPY,session_range_fade,2.0,1.6,96,True,,True,0.1237,,,495,-93.654,0.759,0.325,0,123,False,low_quality_pf_0.76<0.80
USDJPY,session_range_fade,2.0,2.0,24,True,,True,0.099,,,501,-72.966,0.783,0.369,1,125,False,low_quality_pf_0.78<0.80
USDJPY,session_range_fade,2.0,2.0,48,True,,True,0.099,,,438,-54.878,0.828,0.342,1,109,True,ready_for_gate
