strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason,signal_ts,signal_entry_price,initial_sl,tp_prices,signal_reason,initial_notional,initial_risk_usd
alt_trendline_touch_v1,LINKUSDT,short,1721228400000,1721234700000,14.29714000,13.92006800,2.09790210,0.75554197,0.007944,0.03551816,sl,att1_short_trendline tf=60 tl=14.4258 slope=-1.359%/d rsi=48.2  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=0.379 g2origin=14.4866 g2originsrc=horizontal_pivots g2support=14.1915 g2supportsrc=horizontal_pivots r2=0.798 pivots=3 age=4 entrydist=0.861 touchdist=-0.262 reject=0.861 body=0.635 atrpct=1.021 anchors=1721149200000:14.617|1721178000000:14.491|1721210400000:14.477+TP1+TRAIL_SL,1721228400000,14.30000000,14.58645276,13.956256682|13.5838680876,att1_short_trendline tf=60 tl=14.4258 slope=-1.359%/d rsi=48.2  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=0.379 g2origin=14.4866 g2originsrc=horizontal_pivots g2support=14.1915 g2supportsrc=horizontal_pivots r2=0.798 pivots=3 age=4 entrydist=0.861 touchdist=-0.262 reject=0.861 body=0.635 atrpct=1.021 anchors=1721149200000:14.617|1721178000000:14.491|1721210400000:14.477,29.99400000,0.60694986
alt_trendline_touch_v1,DOTUSDT,short,1721188800000,1721235000000,6.41271720,6.31880123,4.67726848,0.40354096,0.004242,0.03572924,sl,att1_short_trendline tf=60 tl=6.4631 slope=-0.591%/d rsi=65.6  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=1.664 g2origin=6.4785 g2originsrc=equal_high_liquidity g2support=6.196 g2supportsrc=equal_low_liquidity r2=0.973 pivots=3 age=12 entrydist=0.659 touchdist=0.364 reject=0.659 body=0.393 atrpct=1.162 anchors=1721016000000:6.535|1721088000000:6.511|1721142000000:6.479+TRAIL_SL,1721188800000,6.41400000,6.54503649,6.25675621622|6.08640878378,att1_short_trendline tf=60 tl=6.4631 slope=-0.591%/d rsi=65.6  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=1.664 g2origin=6.4785 g2originsrc=equal_high_liquidity g2support=6.196 g2supportsrc=equal_low_liquidity r2=0.973 pivots=3 age=12 entrydist=0.659 touchdist=0.364 reject=0.659 body=0.393 atrpct=1.162 anchors=1721016000000:6.535|1721088000000:6.511|1721142000000:6.479,29.99400000,0.61889283
alt_trendline_touch_v1,SOLUSDT,short,1721289600000,1721304900000,158.51829000,161.14229783,0.18921476,-0.53279171,-0.005534,0.03629070,sl,att1_short_trendline tf=60 tl=159.2471 slope=-2.480%/d rsi=59.9  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=1.544 g2origin=159.8575 g2originsrc=horizontal_pivots g2support=154.59667 g2supportsrc=equal_low_liquidity r2=0.911 pivots=3 age=5 entrydist=0.412 touchdist=-0.362 reject=0.412 body=0.780 atrpct=1.068 anchors=1721178000000:163.66|1721206800000:163.59|1721268000000:159.83+SL,1721289600000,158.55000000,161.11007581,155.477909027|152.149810473,att1_short_trendline tf=60 tl=159.2471 slope=-2.480%/d rsi=59.9  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=1.544 g2origin=159.8575 g2originsrc=horizontal_pivots g2support=154.59667 g2supportsrc=equal_low_liquidity r2=0.911 pivots=3 age=5 entrydist=0.412 touchdist=-0.362 reject=0.412 body=0.780 atrpct=1.068 anchors=1721178000000:163.66|1721206800000:163.59|1721268000000:159.83,29.99400000,0.49040413
alt_trendline_touch_v1,AVAXUSDT,short,1721300400000,1721314500000,27.54449000,27.07081062,1.08892922,0.48011999,0.004987,0.03568332,sl,att1_short_trendline tf=60 tl=27.6949 slope=-3.202%/d rsi=45.0  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.281 g2origin=27.87 g2originsrc=horizontal_pivots g2support=27.42 g2supportsrc=horizontal_pivots r2=0.727 pivots=3 age=4 entrydist=0.503 touchdist=0.225 reject=0.503 body=0.246 atrpct=1.046 anchors=1721221200000:28.61|1721242800000:28.025|1721282400000:27.92+TP1+TRAIL_SL,1721300400000,27.55000000,28.01190119,26.9957185778|26.3952470372,att1_short_trendline tf=60 tl=27.6949 slope=-3.202%/d rsi=45.0  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.281 g2origin=27.87 g2originsrc=horizontal_pivots g2support=27.42 g2supportsrc=horizontal_pivots r2=0.727 pivots=3 age=4 entrydist=0.503 touchdist=0.225 reject=0.503 body=0.246 atrpct=1.046 anchors=1721221200000:28.61|1721242800000:28.025|1721282400000:27.92,29.99400000,0.50897770
alt_trendline_touch_v1,AVAXUSDT,short,1721365200000,1721369100000,27.05458800,27.42925006,1.10864745,-0.45161016,-0.004693,0.03624202,sl,att1_short_trendline tf=60 tl=27.0883 slope=-3.478%/d rsi=45.1  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=1.081 g2origin=27.30125 g2originsrc=horizontal_pivots g2support=26.666667 g2supportsrc=equal_low_liquidity r2=0.982 pivots=3 age=6 entrydist=0.093 touchdist=-0.776 reject=0.093 body=0.764 atrpct=1.127 anchors=1721282400000:27.92|1721304000000:27.765|1721340000000:27.305+SL,1721365200000,27.06000000,27.42376531,26.6234816327|26.1505867347,att1_short_trendline tf=60 tl=27.0883 slope=-3.478%/d rsi=45.1  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=1.081 g2origin=27.30125 g2originsrc=horizontal_pivots g2support=26.666667 g2supportsrc=equal_low_liquidity r2=0.982 pivots=3 age=6 entrydist=0.093 touchdist=-0.776 reject=0.093 body=0.764 atrpct=1.127 anchors=1721282400000:27.92|1721304000000:27.765|1721340000000:27.305,29.99400000,0.40928748
alt_trendline_touch_v1,ADAUSDT,short,1721516400000,1721545800000,0.43581282,0.42976227,68.82312457,0.38067468,0.003975,0.03574295,sl,att1_short_trendline tf=60 tl=0.4393 slope=-0.798%/d rsi=47.8  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.079 g2origin=0.442 g2originsrc=equal_high_liquidity g2support=0.4353 g2supportsrc=equal_low_liquidity r2=0.954 pivots=3 age=5 entrydist=0.869 touchdist=0.196 reject=0.869 body=0.353 atrpct=0.887 anchors=1721422800000:0.4427|1721458800000:0.4418|1721494800000:0.4398+TRAIL_SL,1721516400000,0.43590000,0.44350905,0.426769142857|0.416877380952,att1_short_trendline tf=60 tl=0.4393 slope=-0.798%/d rsi=47.8  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.079 g2origin=0.442 g2originsrc=equal_high_liquidity g2support=0.4353 g2supportsrc=equal_low_liquidity r2=0.954 pivots=3 age=5 entrydist=0.869 touchdist=0.196 reject=0.869 body=0.353 atrpct=0.887 anchors=1721422800000:0.4427|1721458800000:0.4418|1721494800000:0.4398,29.99400000,0.52967843
alt_trendline_touch_v1,AVAXUSDT,short,1721685600000,1721713200000,32.01359600,31.01873608,0.93691443,0.89666507,0.009325,0.03543354,sl,att1_short_trendline tf=60 tl=32.2417 slope=-2.498%/d rsi=51.7  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=4.225 g2origin=none g2originsrc=none g2support=28.9475 g2supportsrc=horizontal_pivots r2=0.995 pivots=3 age=11 entrydist=0.482 touchdist=-0.170 reject=0.482 body=0.609 atrpct=1.435 anchors=1721599200000:33|1721620800000:32.825|1721642400000:32.6+TP1+TRAIL_SL,1721685600000,32.02000000,32.74727381,31.1472714286|30.2018154762,att1_short_trendline tf=60 tl=32.2417 slope=-2.498%/d rsi=51.7  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=4.225 g2origin=none g2originsrc=none g2support=28.9475 g2supportsrc=horizontal_pivots r2=0.995 pivots=3 age=11 entrydist=0.482 touchdist=-0.170 reject=0.482 body=0.609 atrpct=1.435 anchors=1721599200000:33|1721620800000:32.825|1721642400000:32.6,29.99400000,0.68739333
alt_trendline_touch_v1,ETHUSDT,short,1721710800000,1721723400000,3453.70912000,3498.92038475,0.00868458,-0.42886906,-0.004461,0.03622838,sl,att1_short_trendline tf=60 tl=3465.7055 slope=-2.301%/d rsi=51.9  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=0.021 g2origin=3488.995 g2originsrc=equal_high_liquidity g2support=3453.465 g2supportsrc=horizontal_pivots r2=0.910 pivots=3 age=8 entrydist=0.382 touchdist=-0.573 reject=0.382 body=0.512 atrpct=0.856 anchors=1721606400000:3563.28|1721649600000:3506.65|1721678400000:3499.44+SL,1721710800000,3454.40000000,3498.22074060,3401.81511128|3344.8481485,att1_short_trendline tf=60 tl=3465.7055 slope=-2.301%/d rsi=51.9  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=0.021 g2origin=3488.995 g2originsrc=equal_high_liquidity g2support=3453.465 g2supportsrc=horizontal_pivots r2=0.910 pivots=3 age=8 entrydist=0.382 touchdist=-0.573 reject=0.382 body=0.512 atrpct=0.856 anchors=1721606400000:3563.28|1721649600000:3506.65|1721678400000:3499.44,29.99400000,0.38656456
alt_trendline_touch_v1,SUIUSDT,short,1721736000000,1721754000000,0.83353326,0.81078826,35.98416697,0.78295815,0.008103,0.03550172,sl,att1_short_trendline tf=60 tl=0.8396 slope=-1.995%/d rsi=46.6  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.276 g2origin=0.845 g2originsrc=equal_high_liquidity g2support=0.82895 g2supportsrc=horizontal_pivots r2=0.813 pivots=3 age=9 entrydist=0.576 touchdist=0.128 reject=0.576 body=0.242 atrpct=1.230 anchors=1721653200000:0.8537|1721678400000:0.8525|1721700000000:0.8445+TP1+TRAIL_SL,1721736000000,0.83370000,0.85089152,0.813070177728|0.7907212036,att1_short_trendline tf=60 tl=0.8396 slope=-1.995%/d rsi=46.6  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.276 g2origin=0.845 g2originsrc=equal_high_liquidity g2support=0.82895 g2supportsrc=horizontal_pivots r2=0.813 pivots=3 age=9 entrydist=0.576 touchdist=0.128 reject=0.576 body=0.242 atrpct=1.230 anchors=1721653200000:0.8537|1721678400000:0.8525|1721700000000:0.8445,29.99400000,0.62462247
alt_trendline_touch_v1,SOLUSDT,short,1721750400000,1721754000000,176.36472000,172.07865524,0.17006803,0.69336713,0.007177,0.03555545,sl,att1_short_trendline tf=60 tl=177.7782 slope=-2.426%/d rsi=45.3  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=1.294 g2origin=180.175 g2originsrc=horizontal_pivots g2support=171.055 g2supportsrc=equal_low_liquidity r2=0.996 pivots=3 age=5 entrydist=0.551 touchdist=-0.189 reject=0.551 body=0.597 atrpct=1.418 anchors=1721692800000:180.5|1721703600000:179.85|1721728800000:178.69+TP1+TRAIL_SL,1721750400000,176.40000000,180.52901356,171.445183725|166.077466094,att1_short_trendline tf=60 tl=177.7782 slope=-2.426%/d rsi=45.3  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=1.294 g2origin=180.175 g2originsrc=horizontal_pivots g2support=171.055 g2supportsrc=equal_low_liquidity r2=0.996 pivots=3 age=5 entrydist=0.551 touchdist=-0.189 reject=0.551 body=0.597 atrpct=1.418 anchors=1721692800000:180.5|1721703600000:179.85|1721728800000:178.69,29.99400000,0.70821319
alt_trendline_touch_v1,LINKUSDT,short,1721772000000,1721856000000,13.85222900,13.41231798,1.91852396,0.81259522,0.008283,0.03138461,sl,att1_short_trendline tf=60 tl=14.0286 slope=-1.234%/d rsi=49.8  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.026 g2origin=14.1275 g2originsrc=equal_high_liquidity g2support=13.845 g2supportsrc=horizontal_pivots r2=0.928 pivots=3 age=12 entrydist=0.910 touchdist=0.129 reject=0.910 body=0.302 atrpct=1.377 anchors=1721674800000:14.223|1721696400000:14.155|1721725200000:14.121+TP1+TRAIL_SL,1721772000000,13.85500000,14.23851293,13.3947844788|12.8962176641,att1_short_trendline tf=60 tl=14.0286 slope=-1.234%/d rsi=49.8  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.026 g2origin=14.1275 g2originsrc=equal_high_liquidity g2support=13.845 g2supportsrc=horizontal_pivots r2=0.928 pivots=3 age=12 entrydist=0.910 touchdist=0.129 reject=0.910 body=0.302 atrpct=1.377 anchors=1721674800000:14.223|1721696400000:14.155|1721725200000:14.121,26.57583320,0.74109498
alt_trendline_touch_v1,ETHUSDT,short,1721948400000,1721960700000,3163.63714600,3214.11480639,0.00948086,-0.51485156,-0.005205,0.03627994,sl,att1_short_trendline tf=60 tl=3167.7105 slope=-1.141%/d rsi=47.6  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=inf g2origin=3187.77 g2originsrc=horizontal_pivots g2support=none g2supportsrc=none r2=0.993 pivots=3 age=10 entrydist=0.083 touchdist=-0.441 reject=0.083 body=0.470 atrpct=1.315 anchors=1721883600000:3193.5|1721898000000:3186.77|1721908800000:3183.04+SL,1721948400000,3164.27000000,3213.47211197,3105.22746564|3041.26472008,att1_short_trendline tf=60 tl=3167.7105 slope=-1.141%/d rsi=47.6  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=inf g2origin=3187.77 g2originsrc=horizontal_pivots g2support=none g2supportsrc=none r2=0.993 pivots=3 age=10 entrydist=0.083 touchdist=-0.441 reject=0.083 body=0.470 atrpct=1.315 anchors=1721883600000:3193.5|1721898000000:3186.77|1721908800000:3183.04,29.99400000,0.47247832
alt_trendline_touch_v1,DOTUSDT,short,1721959200000,1721973900000,5.73685240,5.83465241,5.22830254,-0.54762765,-0.005537,0.03629960,sl,att1_short_trendline tf=60 tl=5.7480 slope=-0.418%/d rsi=53.0  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=1.068 g2origin=5.77225 g2originsrc=horizontal_pivots g2support=5.636 g2supportsrc=horizontal_pivots r2=1.000 pivots=3 age=8 entrydist=0.129 touchdist=-0.373 reject=0.129 body=0.315 atrpct=1.354 anchors=1721865600000:5.773|1721898000000:5.764|1721926800000:5.756+SL,1721959200000,5.73800000,5.83348571,5.62341714286|5.49928571429,att1_short_trendline tf=60 tl=5.7480 slope=-0.418%/d rsi=53.0  g2=horizontal_resistance_rejection g2profile=pivot_sequence g2block=none roomr=1.068 g2origin=5.77225 g2originsrc=horizontal_pivots g2support=5.636 g2supportsrc=horizontal_pivots r2=1.000 pivots=3 age=8 entrydist=0.129 touchdist=-0.373 reject=0.129 body=0.315 atrpct=1.354 anchors=1721865600000:5.773|1721898000000:5.764|1721926800000:5.756,29.99400000,0.50522820
alt_trendline_touch_v1,SOLUSDT,short,1722204000000,1722212400000,184.46310000,187.43736862,0.16260163,-0.51990389,-0.005313,0.03628297,sl,att1_short_trendline tf=60 tl=185.6894 slope=-0.702%/d rsi=54.3  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.633 g2origin=186.61 g2originsrc=equal_high_liquidity g2support=182.66333 g2supportsrc=horizontal_pivots r2=0.560 pivots=3 age=3 entrydist=0.765 touchdist=0.199 reject=0.765 body=0.392 atrpct=0.843 anchors=1722128400000:186.63|1722171600000:186.59|1722189600000:185.52+SL,1722204000000,184.50000000,187.39988865,181.020133624|177.250278384,att1_short_trendline tf=60 tl=185.6894 slope=-0.702%/d rsi=54.3  g2=descending_trendline_rejection g2profile=pivot_sequence g2block=none roomr=0.633 g2origin=186.61 g2originsrc=equal_high_liquidity g2support=182.66333 g2supportsrc=horizontal_pivots r2=0.560 pivots=3 age=3 entrydist=0.765 touchdist=0.199 reject=0.765 body=0.392 atrpct=0.843 anchors=1722128400000:186.63|1722171600000:186.59|1722189600000:185.52,29.99400000,0.47752661
