symbol,hor_min,tag,adverse,move
BTCUSDT,30,обычно,1.8318319485313654,21.00266336043211
BTCUSDT,30,обычно,3.2536617274864827,-91.55860008034365
BTCUSDT,30,обычно,2.9530819646940083,-75.66177611614366
BTCUSDT,30,обычно,2.3218083457385235,-35.57007895150526
BTCUSDT,30,обычно,1.4957440660419388,-50.996281608679546
BTCUSDT,30,обычно,1.318600489529786,24.152901881100416
BTCUSDT,30,обычно,2.1794786414694203,72.53011049910668
BTCUSDT,30,обычно,1.501349159415601,36.454428479703374
BTCUSDT,30,обычно,0.7712833348078191,-15.7266456032132
BTCUSDT,30,обычно,1.699672290999122,26.537062341430513
BTCUSDT,30,обычно,1.7598624207312743,-22.076659623125796
BTCUSDT,30,обычно,1.3494589320684889,15.953163589355574
BTCUSDT,30,обычно,1.6154220636182228,-25.923284270722974
BTCUSDT,30,обычно,0.963494052670223,-8.32397071832343
BTCUSDT,30,обычно,3.0155973177112614,39.97119520266665
BTCUSDT,30,обычно,1.8369749284116,-2.2738568282822005
BTCUSDT,30,обычно,0.8337137083496607,6.659348650733825
BTCUSDT,30,обычно,1.105218694563907,-1.5367406408360078
BTCUSDT,30,обычно,0.5833738600789521,6.608625468300927
BTCUSDT,30,обычно,1.5369896518361512,3.564987325335043
BTCUSDT,30,обычно,4.695934222209215,-50.56053457710901
BTCUSDT,30,обычно,2.0307188472399558,-30.856180726091488
BTCUSDT,30,обычно,6.310569484221406,29.043338737034684
BTCUSDT,30,обычно,15.802015789833598,-298.4821655410275
BTCUSDT,30,обычно,3.9541477640044818,46.6442579668796
BTCUSDT,30,обычно,0.687703452973657,-10.227659112244234
BTCUSDT,30,обычно,2.0441142423472476,-78.7464488355607
BTCUSDT,30,обычно,1.195483701876324,16.840586250349702
BTCUSDT,30,обычно,1.2902580527428873,-30.932222360711105
BTCUSDT,30,обычно,1.0103738460385945,5.488006311326586
BTCUSDT,30,обычно,1.0746476802870215,-26.201321357422795
BTCUSDT,30,обычно,2.749823383993121,55.08309018058492
BTCUSDT,30,обычно,0.9741890928142302,-20.05324229037402
BTCUSDT,30,обычно,1.4000197159525312,-30.32463671628306
BTCUSDT,30,обычно,0.800148663014961,-4.736239263593056
BTCUSDT,30,обычно,2.9178062830699103,-33.36615861787044
BTCUSDT,30,обычно,2.390196406501101,-1.2285117107966246
BTCUSDT,30,обычно,4.778851650506823,138.22014556773186
BTCUSDT,30,обычно,0.777723239965407,-28.691121603429178
BTCUSDT,30,обычно,1.2379442300108638,-13.058429133382823
BTCUSDT,30,обычно,4.012745027029623,86.5105556336495
BTCUSDT,30,обычно,1.0008574287350704,-12.539683789472504
