symbol,side,entry_ts,exit_ts,entry,exit,gross_r,net_r,fees_r,reason,z
BCHUSDT,short,1754269200000,1754298000000,551.6,556.9057142857143,-1.0,-1.12476,0.12476,sl,2.6062
ONDOUSDT,short,1754326800000,1754334000000,0.9502,0.9350178571428572,1.25,1.15612,0.09388,tp,3.6524
BCHUSDT,short,1754326800000,1754334000000,572.8,564.5714285714286,1.25,1.14558,0.10442,tp,2.4321
XLMUSDT,long,1754370000000,1754388000000,0.40507,0.41164321428571427,1.25,1.15756,0.09244,tp,-2.4757
BCHUSDT,long,1754427600000,1754445600000,543.1,555.6785714285714,1.25,1.18524,0.06476,tp,-2.6822
ONDOUSDT,short,1754571600000,1754582400000,0.9834,0.9679928571428572,1.25,1.15426,0.09574,tp,2.8666
XLMUSDT,short,1754571600000,1754582400000,0.41455,0.4079210714285714,1.25,1.1562,0.0938,tp,2.733
XLMUSDT,short,1754614800000,1754618400000,0.44801,0.4577488571428572,-1.0,-1.0552,0.0552,sl,3.0184
ONDOUSDT,short,1754730000000,1754730000000,1.0438,1.0543857142857143,-1.0,-1.11833,0.11833,sl,2.3669
ONDOUSDT,short,1754744400000,1754744400000,1.0561,1.0405535714285714,1.25,1.1481,0.1019,tp,2.2603
BCHUSDT,long,1754758800000,1754794800000,569.0,576.8321428571428,1.25,1.14103,0.10897,tp,-2.7177
ONDOUSDT,long,1754816400000,1754874000000,1.0163,1.0389714285714284,1.25,1.18276,0.06724,tp,-2.4843
ONDOUSDT,long,1754917200000,1754920800000,0.9951,1.0158,1.25,1.17789,0.07211,tp,-2.601
ONDOUSDT,short,1755003600000,1755007200000,1.0125,1.0282628571428571,-1.0,-1.07708,0.07708,sl,2.2274
ONDOUSDT,short,1755018000000,1755072000000,1.0603,1.0799971428571429,-1.0,-1.0646,0.0646,sl,3.7783
BCHUSDT,short,1755018000000,1755018000000,607.7,615.8428571428572,-1.0,-1.08956,0.08956,sl,2.6435
XLMUSDT,short,1755018000000,1755025200000,0.44695,0.45354057142857146,-1.0,-1.08138,0.08138,sl,2.6458
BCHUSDT,short,1755032400000,1755057600000,625.2,613.4035714285715,1.25,1.1705,0.0795,tp,2.7961
XLMUSDT,short,1755032400000,1755046800000,0.45268,0.44455750000000005,1.25,1.1664,0.0836,tp,2.26
ONDOUSDT,long,1755176400000,1755205200000,1.0047,0.9767742857142856,-1.0,-1.04317,0.04317,sl,-5.3448
BCHUSDT,long,1755176400000,1755259200000,590.4,594.0,0.37333,0.29986,0.07347,time,-4.0286
XLMUSDT,long,1755176400000,1755259200000,0.42312,0.42873,0.49969,0.45447,0.04523,time,-4.5861
ONDOUSDT,long,1755277200000,1755295200000,0.9726,0.9964928571428571,1.25,1.18894,0.06106,tp,-2.4358
BCHUSDT,long,1755363600000,1755370800000,579.1,584.4678571428572,1.25,1.08818,0.16182,tp,-3.0111
ONDOUSDT,short,1755406800000,1755428400000,1.0143,1.023402857142857,-1.0,-1.13371,0.13371,sl,2.2956
XLMUSDT,short,1755421200000,1755421200000,0.43251,0.4291542857142857,1.25,1.05667,0.19333,tp,3.6513
ONDOUSDT,long,1755622800000,1755698400000,0.9195,0.9037542857142857,-1.0,-1.07008,0.07008,sl,-2.4933
BCHUSDT,long,1755622800000,1755687600000,552.0,546.1971428571428,-1.0,-1.11415,0.11415,sl,-3.2685
XLMUSDT,long,1755622800000,1755644400000,0.39553,0.38970485714285713,-1.0,-1.08148,0.08148,sl,-2.4098
XLMUSDT,short,1755723600000,1755759600000,0.40652,0.39811892857142855,1.25,1.17742,0.07258,tp,2.3186
ONDOUSDT,long,1755781200000,1755860400000,0.9213,0.90888,-1.0,-1.08901,0.08901,sl,-2.6084
BCHUSDT,long,1755781200000,1755781200000,551.3,557.0535714285713,1.25,1.10627,0.14373,tp,-2.8308
ONDOUSDT,long,1755867600000,1755871200000,0.9001,0.9165035714285714,1.25,1.16769,0.08231,tp,-3.8101
XLMUSDT,long,1755867600000,1755867600000,0.38503,0.3907535714285714,1.25,1.14909,0.10091,tp,-3.2075
ONDOUSDT,short,1755882000000,1755889200000,0.9914,1.0120485714285714,-1.0,-1.05762,0.05762,sl,3.4909
BCHUSDT,short,1755882000000,1755914400000,601.2,589.6500000000001,1.25,1.17192,0.07808,tp,3.6182
XLMUSDT,short,1755882000000,1755914400000,0.42128,0.41148392857142857,1.25,1.18549,0.06451,tp,3.9433
BCHUSDT,short,1755997200000,1756008000000,594.5,598.0657142857143,-1.0,-1.20007,0.20007,sl,2.4015
BCHUSDT,long,1756069200000,1756080000000,586.2,580.3714285714286,-1.0,-1.12069,0.12069,sl,-3.7644
BCHUSDT,long,1756112400000,1756137600000,565.5,556.3285714285714,-1.0,-1.07399,0.07399,sl,-2.305
XLMUSDT,long,1756112400000,1756152000000,0.3921,0.38416628571428574,-1.0,-1.05931,0.05931,sl,-2.4995
ONDOUSDT,long,1756155600000,1756170000000,0.8785,0.8993714285714286,1.25,1.18686,0.06314,tp,-2.6605
BCHUSDT,long,1756155600000,1756227600000,539.4,532.7228571428572,-1.0,-1.09694,0.09694,sl,-2.969
ONDOUSDT,short,1756242000000,1756324800000,0.9438,0.9467,-0.17968,-0.24985,0.07017,time,2.398
XLMUSDT,short,1756242000000,1756260000000,0.39738,0.3901692857142857,1.25,1.16734,0.08266,tp,2.5291
BCHUSDT,short,1756270800000,1756296000000,561.1,551.0500000000001,1.25,1.16625,0.08375,tp,3.5901
XLMUSDT,long,1756400400000,1756418400000,0.377,0.38226714285714286,1.25,1.14264,0.10736,tp,-2.563
ONDOUSDT,long,1756458000000,1756468800000,0.9017,0.9182642857142856,1.25,1.16835,0.08165,tp,-4.1011
BCHUSDT,long,1756458000000,1756468800000,533.2,541.0964285714286,1.25,1.14871,0.10129,tp,-4.4509
XLMUSDT,long,1756458000000,1756468800000,0.36208,0.36763,1.25,1.15214,0.09786,tp,-3.0333
BCHUSDT,short,1756573200000,1756580400000,545.7,540.1500000000001,1.25,1.10251,0.14749,tp,2.9537
ONDOUSDT,long,1756688400000,1756692000000,0.8889,0.8799171428571428,-1.0,-1.11875,0.11875,sl,-4.4684
XLMUSDT,long,1756688400000,1756692000000,0.35112,0.34770685714285715,-1.0,-1.12345,0.12345,sl,-3.4012
ONDOUSDT,long,1756702800000,1756710000000,0.8732,0.8862607142857143,1.25,1.14971,0.10029,tp,-2.4168
BCHUSDT,long,1756702800000,1756710000000,530.8,536.0714285714286,1.25,1.09896,0.15104,tp,-3.1451
XLMUSDT,long,1756702800000,1756710000000,0.34628,0.3511903571428571,1.25,1.14422,0.10578,tp,-2.415
BCHUSDT,short,1756789200000,1756818000000,566.4,574.1057142857143,-1.0,-1.0882,0.0882,sl,2.7892
ONDOUSDT,short,1756846800000,1756857600000,0.9439,0.9614714285714285,-1.0,-1.06446,0.06446,sl,2.3075
XLMUSDT,long,1757005200000,1757012400000,0.35439,0.3508808571428571,-1.0,-1.12119,0.12119,sl,-2.5499
ONDOUSDT,short,1757077200000,1757080800000,0.9376,0.9263392857142857,1.25,1.12511,0.12489,tp,2.3636
BCHUSDT,short,1757077200000,1757077200000,606.4,613.12,-1.0,-1.10829,0.10829,sl,3.4785
XLMUSDT,short,1757077200000,1757080800000,0.36733,0.36276142857142857,1.25,1.12939,0.12061,tp,2.5206
BCHUSDT,short,1757091600000,1757152800000,612.9,602.4642857142857,1.25,1.1619,0.0881,tp,2.4839
BCHUSDT,long,1757163600000,1757174400000,589.9,598.6964285714286,1.25,1.14941,0.10059,tp,-2.5324
ONDOUSDT,short,1757221200000,1757257200000,0.9067,0.91162,-1.0,-1.22115,0.22115,sl,2.5864
BCHUSDT,short,1757250000000,1757311200000,605.0,597.8857142857142,1.25,1.12244,0.12756,tp,2.2345
ONDOUSDT,short,1757322000000,1757325600000,0.9192,0.9262285714285714,-1.0,-1.15694,0.15694,sl,2.765
BCHUSDT,long,1757322000000,1757322000000,588.5,593.5785714285714,1.25,1.07618,0.17382,tp,-3.859
XLMUSDT,short,1757322000000,1757325600000,0.3665,0.3695488571428571,-1.0,-1.14425,0.14425,sl,2.4806
ONDOUSDT,short,1757336400000,1757340000000,0.9322,0.9412171428571429,-1.0,-1.12406,0.12406,sl,2.5158
XLMUSDT,short,1757336400000,1757336400000,0.37333,0.3770388571428571,-1.0,-1.12079,0.12079,sl,2.9216
ONDOUSDT,short,1757408400000,1757422800000,0.9769,0.9619321428571429,1.25,1.1521,0.0979,tp,3.6382
XLMUSDT,short,1757408400000,1757419200000,0.38596,0.3802364285714286,1.25,1.14885,0.10115,tp,3.3193
XLMUSDT,short,1757509200000,1757509200000,0.38193,0.385002,-1.0,-1.14919,0.14919,sl,3.5773
XLMUSDT,short,1757552400000,1757577600000,0.38777,0.3914617142857143,-1.0,-1.12605,0.12605,sl,2.241
BCHUSDT,short,1757566800000,1757566800000,594.6,587.7214285714286,1.25,1.12034,0.12966,tp,4.6501
BCHUSDT,short,1757581200000,1757602800000,598.0,589.5464285714286,1.25,1.14389,0.10611,tp,2.3469
ONDOUSDT,short,1757624400000,1757631600000,1.0593,1.0792714285714284,-1.0,-1.06365,0.06365,sl,3.4724
ONDOUSDT,short,1757638800000,1757642400000,1.0967,1.1219857142857141,-1.0,-1.05205,0.05205,sl,2.9929
XLMUSDT,short,1757638800000,1757646000000,0.3978,0.3912675,1.25,1.15866,0.09134,tp,2.8582
XLMUSDT,short,1757710800000,1757718000000,0.40138,0.40515828571428575,-1.0,-1.12748,0.12748,sl,2.6984
ONDOUSDT,long,1757782800000,1757822400000,1.0777,1.0628457142857144,-1.0,-1.08706,0.08706,sl,-2.5985
ONDOUSDT,long,1757854800000,1757858400000,1.0509,1.0369457142857141,-1.0,-1.09037,0.09037,sl,-2.5199
XLMUSDT,long,1757854800000,1757858400000,0.39101,0.38672171428571434,-1.0,-1.10942,0.10942,sl,-2.3926
BCHUSDT,short,1757898000000,1757923200000,601.3,593.9071428571428,1.25,1.128,0.122,tp,2.55
ONDOUSDT,long,1757926800000,1758009600000,1.0199,1.0419178571428571,1.25,1.18052,0.06948,tp,-4.1028
XLMUSDT,long,1757926800000,1757941200000,0.37532,0.3819403571428571,1.25,1.16496,0.08504,tp,-6.132
BCHUSDT,short,1758013200000,1758016800000,595.9,591.8071428571428,1.25,1.03161,0.21839,tp,2.2466
XLMUSDT,short,1758013200000,1758013200000,0.38659,0.39007514285714284,-1.0,-1.13311,0.13311,sl,6.1817
BCHUSDT,short,1758042000000,1758042000000,596.9,600.6285714285714,-1.0,-1.19211,0.19211,sl,2.2743
XLMUSDT,long,1758085200000,1758088800000,0.38043,0.3849192857142857,1.25,1.12289,0.12711,tp,-3.1654
BCHUSDT,long,1758128400000,1758128400000,591.6,596.1107142857143,1.25,1.05327,0.19673,tp,-3.0457
BCHUSDT,short,1758171600000,1758200400000,638.5,649.1971428571428,-1.0,-1.07163,0.07163,sl,2.4221
BCHUSDT,long,1758258000000,1758290400000,610.8,604.1999999999999,-1.0,-1.11105,0.11105,sl,-3.0488
XLMUSDT,long,1758459600000,1758470400000,0.38282,0.379868,-1.0,-1.15562,0.15562,sl,-2.3141
ONDOUSDT,long,1758474000000,1758499200000,0.9948,0.9861942857142857,-1.0,-1.13872,0.13872,sl,-2.7316
BCHUSDT,long,1758502800000,1758502800000,585.1,589.4392857142857,1.25,1.04774,0.20226,tp,-7.8335
XLMUSDT,long,1758502800000,1758506400000,0.37247,0.36878857142857147,-1.0,-1.12141,0.12141,sl,-3.517
BCHUSDT,long,1758531600000,1758567600000,568.7,561.2942857142857,-1.0,-1.09215,0.09215,sl,-2.6624
XLMUSDT,short,1758733200000,1758740400000,0.3764,0.3805554285714286,-1.0,-1.1087,0.1087,sl,2.5703
ONDOUSDT,long,1758762000000,1758769200000,0.917,0.9078285714285715,-1.0,-1.11998,0.11998,sl,-2.8904
ONDOUSDT,long,1758776400000,1758801600000,0.897,0.8860371428571429,-1.0,-1.09819,0.09819,sl,-3.8364
BCHUSDT,long,1758776400000,1758801600000,547.8,543.6342857142857,-1.0,-1.1578,0.1578,sl,-3.4535
XLMUSDT,long,1758776400000,1758798000000,0.36251,0.3572274285714286,-1.0,-1.08235,0.08235,sl,-2.4677
ONDOUSDT,short,1758906000000,1758909600000,0.8926,0.9065885714285714,-1.0,-1.07657,0.07657,sl,2.3647
XLMUSDT,short,1758906000000,1758909600000,0.35722,0.3629448571428571,-1.0,-1.07488,0.07488,sl,2.3891
XLMUSDT,long,1759050000000,1759057200000,0.35541,0.35283085714285717,-1.0,-1.16536,0.16536,sl,-2.4134
ONDOUSDT,long,1759064400000,1759064400000,0.8673,0.8755499999999999,1.25,1.09231,0.15769,tp,-2.6091
XLMUSDT,long,1759064400000,1759064400000,0.35257,0.3559085714285714,1.25,1.09159,0.15841,tp,-2.6045
BCHUSDT,short,1759078800000,1759078800000,546.2,549.2,-1.0,-1.21848,0.21848,sl,2.2175
ONDOUSDT,short,1759093200000,1759096800000,0.8922,0.8996228571428572,-1.0,-1.14424,0.14424,sl,2.5016
BCHUSDT,short,1759093200000,1759096800000,553.5,557.04,-1.0,-1.18763,0.18763,sl,2.8236
XLMUSDT,short,1759093200000,1759096800000,0.36397,0.36675828571428576,-1.0,-1.15664,0.15664,sl,2.4049
ONDOUSDT,long,1759150800000,1759150800000,0.8742,0.8843035714285714,1.25,1.12021,0.12979,tp,-2.3059
ONDOUSDT,short,1759179600000,1759190400000,0.9053,0.8894214285714286,1.25,1.16448,0.08552,tp,2.4196
XLMUSDT,short,1759179600000,1759201200000,0.3747,0.36856392857142856,1.25,1.1584,0.0916,tp,2.3599
BCHUSDT,long,1759237200000,1759255200000,551.0,555.0928571428572,1.25,1.04806,0.20194,tp,-2.4244
XLMUSDT,long,1759251600000,1759255200000,0.35824,0.36224392857142856,1.25,1.11579,0.13421,tp,-2.3822
ONDOUSDT,short,1759309200000,1759359600000,0.9215,0.9360028571428571,-1.0,-1.07625,0.07625,sl,5.5628
BCHUSDT,short,1759309200000,1759309200000,581.4,586.9114285714286,-1.0,-1.12659,0.12659,sl,5.6622
XLMUSDT,short,1759309200000,1759316400000,0.37895,0.38364028571428577,-1.0,-1.09695,0.09695,sl,5.7795
BCHUSDT,short,1759467600000,1759492800000,600.2,605.0600000000001,-1.0,-1.1482,0.1482,sl,3.1934
ONDOUSDT,short,1759510800000,1759510800000,0.9637,0.9483142857142857,1.25,1.15605,0.09395,tp,2.2717
BCHUSDT,short,1759510800000,1759510800000,607.9,600.6357142857142,1.25,1.12447,0.12553,tp,2.3634
XLMUSDT,long,1759568400000,1759572000000,0.3985,0.39507914285714285,-1.0,-1.13979,0.13979,sl,-2.3692
ONDOUSDT,short,1759640400000,1759647600000,0.9432,0.9522685714285715,-1.0,-1.12481,0.12481,sl,3.6722
BCHUSDT,short,1759640400000,1759658400000,604.7,597.2,1.25,1.12906,0.12094,tp,3.2614
XLMUSDT,short,1759640400000,1759647600000,0.40376,0.4074174285714286,-1.0,-1.13247,0.13247,sl,3.0576
ONDOUSDT,short,1759654800000,1759654800000,0.9594,0.9470142857142858,1.25,1.13381,0.11619,tp,2.4509
ONDOUSDT,short,1759755600000,1759755600000,0.9381,0.9491657142857143,-1.0,-1.10173,0.10173,sl,3.1931
ONDOUSDT,short,1759770000000,1759820400000,0.9638,0.9474714285714285,1.25,1.16146,0.08854,tp,2.7027
BCHUSDT,short,1759784400000,1759791600000,604.5,599.5285714285715,1.25,1.06761,0.18239,tp,2.4736
ONDOUSDT,long,1759827600000,1759845600000,0.9393,0.9276685714285714,-1.0,-1.09691,0.09691,sl,-2.2435
XLMUSDT,long,1759827600000,1759842000000,0.40074,0.3966591428571428,-1.0,-1.11784,0.11784,sl,-2.6684
ONDOUSDT,long,1759856400000,1759892400000,0.9148,0.8988657142857143,-1.0,-1.06889,0.06889,sl,-2.2347
BCHUSDT,long,1759856400000,1759932000000,576.5,583.3357142857143,1.25,1.1235,0.1265,tp,-2.8689
XLMUSDT,long,1759856400000,1759892400000,0.38752,0.3821842857142857,-1.0,-1.08715,0.08715,sl,-2.5381
ONDOUSDT,long,1760000400000,1760011200000,0.8825,0.8963964285714285,1.25,1.15474,0.09526,tp,-3.0228
BCHUSDT,long,1760000400000,1760007600000,570.1,575.4142857142857,1.25,1.08908,0.16092,tp,-3.5788
XLMUSDT,long,1760000400000,1760011200000,0.37284,0.37760785714285716,1.25,1.1327,0.1173,tp,-3.3001
ONDOUSDT,long,1760029200000,1760040000000,0.8682,0.8832107142857143,1.25,1.16324,0.08676,tp,-2.2169
BCHUSDT,long,1760029200000,1760040000000,568.9,576.5285714285714,1.25,1.13814,0.11186,tp,-2.4159
ONDOUSDT,short,1760101200000,1760104800000,0.8954,0.8825642857142857,1.25,1.14536,0.10464,tp,2.9181
ONDOUSDT,long,1760115600000,1760122800000,0.8452,0.8293857142857143,-1.0,-1.06413,0.06413,sl,-3.9339
XLMUSDT,long,1760115600000,1760122800000,0.36786,0.36222000000000004,-1.0,-1.07827,0.07827,sl,-3.4637
ONDOUSDT,long,1760130000000,1760130000000,0.7666,0.7437571428571428,-1.0,-1.04027,0.04027,sl,-4.8632
BCHUSDT,long,1760130000000,1760130000000,534.8,522.62,-1.0,-1.05269,0.05269,sl,-4.8388
XLMUSDT,long,1760130000000,1760130000000,0.34007,0.33213371428571425,-1.0,-1.05142,0.05142,sl,-4.8259
BCHUSDT,long,1760144400000,1760212800000,515.4,487.24285714285713,-1.0,-1.02197,0.02197,sl,-2.2112
ONDOUSDT,long,1760216400000,1760241600000,0.7063,0.7318642857142857,1.25,1.20856,0.04144,tp,-2.57
XLMUSDT,long,1760216400000,1760216400000,0.3136,0.32312178571428574,1.25,1.2006,0.0494,tp,-2.918
ONDOUSDT,short,1760288400000,1760292000000,0.8028,0.8234142857142857,-1.0,-1.04673,0.04673,sl,2.7062
XLMUSDT,short,1760288400000,1760299200000,0.34251,0.3492248571428571,-1.0,-1.06121,0.06121,sl,3.6413
ONDOUSDT,short,1760389200000,1760410800000,0.8385,0.8109857142857143,1.25,1.20429,0.04571,tp,2.7688
XLMUSDT,short,1760389200000,1760407200000,0.35376,0.3446775,1.25,1.19158,0.05842,tp,2.2048
BCHUSDT,long,1760418000000,1760418000000,533.6,527.7542857142857,-1.0,-1.10954,0.10954,sl,-2.4271
XLMUSDT,long,1760418000000,1760421600000,0.33798,0.3330214285714286,-1.0,-1.08179,0.08179,sl,-2.8157
ONDOUSDT,long,1760432400000,1760436000000,0.7655,0.7464285714285713,-1.0,-1.04817,0.04817,sl,-2.3301
XLMUSDT,long,1760533200000,1760533200000,0.3317,0.3275445714285714,-1.0,-1.09579,0.09579,sl,-2.5252
ONDOUSDT,long,1760547600000,1760558400000,0.7669,0.7508885714285715,-1.0,-1.05748,0.05748,sl,-3.0532
BCHUSDT,long,1760547600000,1760605200000,523.4,516.0028571428571,-1.0,-1.08491,0.08491,sl,-2.3862
XLMUSDT,long,1760547600000,1760558400000,0.32608,0.320878,-1.0,-1.07522,0.07522,sl,-2.8552
ONDOUSDT,long,1760648400000,1760680800000,0.7183,0.6985857142857144,-1.0,-1.04372,0.04372,sl,-2.9354
BCHUSDT,long,1760648400000,1760680800000,504.0,495.66,-1.0,-1.07252,0.07252,sl,-2.7389
XLMUSDT,long,1760648400000,1760684400000,0.30811,0.300406,-1.0,-1.04799,0.04799,sl,-2.9716
ONDOUSDT,long,1760691600000,1760691600000,0.6765,0.6964714285714285,1.25,1.19919,0.05081,tp,-2.6192
BCHUSDT,long,1760691600000,1760691600000,454.6,467.48928571428576,1.25,1.1971,0.0529,tp,-5.1493
XLMUSDT,long,1760691600000,1760691600000,0.29124,0.29888785714285715,1.25,1.19288,0.05712,tp,-2.856
BCHUSDT,long,1760864400000,1760864400000,459.4,464.60714285714283,1.25,1.11766,0.13234,tp,-2.6716
XLMUSDT,long,1760864400000,1760864400000,0.30881,0.31233178571428566,1.25,1.11847,0.13153,tp,-2.7575
ONDOUSDT,short,1760878800000,1760878800000,0.7258,0.7362914285714286,-1.0,-1.08302,0.08302,sl,2.3098
ONDOUSDT,long,1761022800000,1761055200000,0.7223,0.7358428571428572,1.25,1.17,0.08,tp,-3.6727
BCHUSDT,long,1761022800000,1761040800000,466.1,472.15357142857147,1.25,1.13451,0.11549,tp,-4.8617
XLMUSDT,long,1761022800000,1761048000000,0.31433,0.31972357142857144,1.25,1.16258,0.08742,tp,-4.0075
ONDOUSDT,long,1761166800000,1761166800000,0.7008,0.6874457142857142,-1.0,-1.06297,0.06297,sl,-3.0763
ONDOUSDT,short,1761282000000,1761307200000,0.7319,0.7415171428571429,-1.0,-1.09132,0.09132,sl,2.5429
BCHUSDT,short,1761296400000,1761307200000,492.6,497.08285714285716,-1.0,-1.13186,0.13186,sl,2.5313
BCHUSDT,short,1761382800000,1761386400000,509.5,504.1,1.25,1.10847,0.14153,tp,2.2451
BCHUSDT,short,1761440400000,1761444000000,512.1,516.6771428571428,-1.0,-1.13426,0.13426,sl,2.3164
BCHUSDT,short,1761469200000,1761469200000,517.2,522.3514285714286,-1.0,-1.12048,0.12048,sl,2.9117
ONDOUSDT,short,1761483600000,1761483600000,0.7525,0.7593399999999999,-1.0,-1.13202,0.13202,sl,2.6258
BCHUSDT,short,1761483600000,1761487200000,561.6,550.5964285714286,1.25,1.17344,0.07656,tp,6.1505
XLMUSDT,short,1761483600000,1761505200000,0.33126,0.3276514285714286,1.25,1.1123,0.1377,tp,2.713
XLMUSDT,short,1761642000000,1761660000000,0.33344,0.3272439285714286,1.25,1.16928,0.08072,tp,2.25
ONDOUSDT,long,1761685200000,1761732000000,0.7238,0.7396571428571428,1.25,1.18153,0.06847,tp,-4.043
XLMUSDT,long,1761685200000,1761739200000,0.31624,0.3233478571428572,1.25,1.18326,0.06674,tp,-2.7022
