mid,spread_bps,imb1,imb5,imb20,depth_bid,depth_ask,slope,ts
1880.8850000000002,0.05316646153268756,-0.5081129086856351,-0.5068561330961091,-0.6258816993326369,100545.3029,436960.0943,0.2016641097273804,1786492849497
1880.645,0.0531732464127515,-0.7560591516972293,-0.7256928209303987,-0.4982748489061081,168455.1851,503048.66410000005,0.3171177549521037,1786492850499
1880.645,0.0531732464127515,-0.5061968937585543,-0.42115160027779774,0.2042374442830913,399571.5844999999,264037.7168,0.23558741490472837,1786492851599
1880.645,0.0531732464127515,-0.06439243300631732,-0.005162209017467931,0.37871867955227567,401717.34789999994,181022.7772,0.21896833151501824,1786492852698
1880.645,0.0531732464127515,-0.1338677306704293,-0.10502216101988161,0.32530276015785214,374976.00719999993,190896.2123,0.23639659324184237,1786492853799
1880.645,0.0531732464127515,-0.2489502725338856,-0.21328616893978963,0.2802117181341196,342236.38159999996,192419.53,0.2330335153821574,1786492854899
1880.645,0.0531732464127515,-0.5760780168978131,-0.5400586565875054,-0.02795169359219549,299622.0300999999,316853.56710000004,0.19725470164968925,1786492855899
1880.645,0.0531732464127515,-0.983455623999356,-0.9811253980398237,-0.7972378906187406,47595.330299999994,421874.3398,0.22072543361092414,1786492856998
1880.565,0.05317550842428156,0.08783324731899632,0.008870147633353278,0.2717539439090278,377366.47130000003,216091.8358,0.23921509835075652,1786492857998
1880.565,0.05317550842428156,0.49667909380195396,0.5160687689714852,0.5812111775601585,415259.2541000001,109982.73760000001,0.25954105089499835,1786492858998
1880.565,0.05317550842428156,0.9445548262235158,0.9426319950637169,0.7287498477731117,423364.5640000001,66428.1779,0.23424799284474657,1786492860097
1880.565,0.05317550842428156,-0.0713703849705278,-0.03525156151701757,0.015814216121312105,344457.05169999995,333732.02310000005,0.16992453488576897,1786492861098
1880.565,0.05317550842428156,-0.5916507018869118,-0.5771485084424016,0.1693382733913222,306470.08530000004,217706.86549999999,0.23671411421396665,1786492862202
1880.475,0.0531780534173063,-0.4811209245484378,-0.4476521828879129,0.08668991294038343,286364.4612,240675.41979999997,0.31419776580436803,1786492863298
1880.475,0.0531780534173063,-0.3421865017452224,-0.28367714626865353,0.3529477434985392,277845.1949,132880.4909,0.22434258213124886,1786492864298
1880.475,0.0531780534173063,-0.4843062152093501,-0.4326846746191599,0.2921806136263259,292568.04480000003,160260.3628,0.2569296381307682,1786492865298
1880.475,0.0531780534173063,-0.17628693373444457,-0.11374187304474885,0.34677048766032303,285126.0352,138295.82889999996,0.3268231868331619,1786492866399
1880.475,0.0531780534173063,0.9629627696540434,0.9631004237337971,0.9089492072710957,506669.4198,24166.5164,0.24768926109490474,1786492867499
1880.475,0.0531780534173063,0.8258670157627941,0.8333544292133181,0.9116712081324042,508756.6604,23507.107799999998,0.2667035351289575,1786492868597
1880.475,0.0531780534173063,0.6190459790868097,0.6412926105462647,0.8041349229967265,469775.2679,51000.9356,0.24099135436014602,1786492869600
1880.5949999999998,0.053174660147404976,0.7459997903579065,0.7743112886444716,0.5901121002529499,545381.0134,140584.4771,0.38507354328781646,1786492870697
1880.5949999999998,0.053174660147404976,0.8779688830709698,0.8913766837794738,0.9095706130619136,565521.7287000001,26780.776199999997,0.4337743034589689,1786492871697
1880.5949999999998,0.053174660147404976,0.17579675597887864,0.23573300754214602,0.4581353806478718,388467.20300000004,144360.1437,0.3563338801506751,1786492872698
1880.5949999999998,0.053174660147404976,-0.5830532766788301,-0.5553208869691985,-0.28684107399968395,235411.0724,424781.3863,0.1591206861206153,1786492873797
1880.5949999999998,0.053174660147404976,-0.5959847193808904,-0.5677222387406952,-0.3623217545664406,235279.4351,502645.8016,0.1462072007219644,1786492874897
1880.5949999999998,0.053174660147404976,-0.6848413695603871,-0.6509241534841813,-0.3685802574533721,232590.17820000002,504131.0946,0.1594136758853748,1786492875899
1880.5949999999998,0.053174660147404976,-0.706604731809627,-0.6667295698143413,-0.39237053436765523,220667.6558,505655.4351,0.14543568134273122,1786492876899
1880.295,0.0531831441342497,-0.9749862962815085,-0.9007600187269165,-0.40378808510314373,240662.28170000008,566642.2209,0.24877228462518422,1786492877998
1880.295,0.0531831441342497,0.2571100806869107,0.3636870382649409,0.006091908257914585,339469.60529999994,335358.61370000005,0.18662795724018172,1786492879097
1880.295,0.0531831441342497,0.25305701317085155,0.34118456347895026,0.0206621595833827,360209.10029999993,345625.0426,0.21705676020507514,1786492880099
1880.545,0.05317607395723529,-0.9809677682091733,-0.9571700809202487,-0.7954615651245969,91121.1626,799871.8936000001,0.2867918705111004,1786492881100
1880.355,0.05318144712030922,-0.9814536237045614,-0.9824512683741494,-0.3182429005643418,232579.19939999998,449714.24379999994,0.28896098616355576,1786492882199
1880.355,0.05318144712030922,-0.3468934876195518,-0.41806047951299696,-0.001942939650772289,271032.12279999995,272087.37119999994,0.24082723239538148,1786492883199
1880.065,0.053189650357784994,-0.7201052665412507,-0.6336603665033261,-0.31833203935326276,210218.65309999994,406558.6204,0.1699077873043583,1786492884199
1880.0549999999998,0.05318993327318034,-0.6171774298841838,-0.10905559075894594,-0.2623599383649916,250335.67489999998,428411.8278999999,0.5209843456384647,1786492885297
1880.0549999999998,0.05318993327318034,-0.6049585827421102,0.022884092529091103,-0.3370134570571059,193074.37099999996,389363.90939999995,0.4934123885240425,1786492886298
1880.0549999999998,0.05318993327318034,-0.9858686254936776,-0.18457887622754013,-0.4488597736748069,145414.98530000003,382272.80939999997,0.4791231965934269,1786492887299
1880.005,0.053191347895302964,-0.31596800859105134,-0.32628724460144737,-0.4030205448594948,280459.9371,659136.6760999999,0.3103544036912456,1786492888398
1880.005,0.053191347895302964,-0.3232071603435849,-0.3400305667174886,-0.40737820588989176,278974.83949999994,662518.8493,0.3161789042679773,1786492889498
1880.3049999999998,0.053182861291071956,0.6803779434801389,0.6971030335342465,-0.09369404935507541,243153.20170000006,293427.6329,0.31467943432208456,1786492890500
1880.395,0.053180315837847394,-0.28935210651504834,-0.05446457704271161,-0.5216620393168906,179942.21409999998,572422.1344999999,0.16430419866388657,1786492891597
1880.4050000000002,0.05318003302475213,0.536824783712658,0.1660670288736921,0.4336302924096309,378225.37980000005,149421.64580000003,0.5656421983249402,1786492892599
1880.4050000000002,0.05318003302475213,0.26339651768812017,-0.02200041076358474,-0.009915802277547573,339921.7089,346730.4156,0.4346316832811314,1786492893699
1880.4050000000002,0.05318003302475213,0.16832410956410612,-0.10361957918971094,-0.11990722252132553,282930.7857,360025.941,0.43922237403041703,1786492894798
1880.4050000000002,0.05318003302475213,-0.6150358217512145,-0.7347775276703675,-0.666813466776824,93694.91069999998,468722.24220000004,0.3408675679813179,1786492895801
1880.4050000000002,0.05318003302475213,-0.9530938330546891,-0.9062135538512804,-0.7191707623315162,77128.63469999998,472163.42150000005,0.3241250258226472,1786492896898
1880.4050000000002,0.05318003302475213,-0.6783617034323273,-0.7773166186974866,-0.6875720755416156,86982.08999999998,469831.71050000004,0.3381853860858105,1786492897998
1880.2649999999999,0.05318399268183424,-0.4135112654568657,-0.895422242316325,-0.02833599173366094,371567.3193,393238.86089999997,0.33804727079008506,1786492898999
1880.205,0.05318568985823836,-0.34179961105839407,-0.28443519995937155,0.22215461682728263,418188.87969999993,266158.04980000004,0.30370357028101497,1786492900098
1880.0549999999998,0.05318993327318034,-0.9597630220826298,-0.41745069481322483,-0.32881374395167795,330399.2846000001,654124.1070000001,0.35617976544987145,1786492901101
1880.0549999999998,0.05318993327318034,-0.18953016783458934,0.6075473889574652,0.569547870426625,325218.3444,89191.88230000004,0.7301232742478553,1786492902199
1880.245,0.05318455839526713,-0.7588285763591806,-0.5736419637441625,-0.6524231073746278,106978.8462,508590.5341,0.18397191725944598,1786492903200
1880.245,0.05318455839526713,0.6799148880854952,0.5087852574529401,0.4789756152171818,268635.15650000004,94636.7646,0.40630357323810234,1786492904298
1880.4050000000002,0.05318003302475213,0.871721830309784,0.7314924045061718,0.24918471815072715,374676.1735999999,225196.9567,0.41468506394942956,1786492905298
1880.4050000000002,0.05318003302475213,0.286374298005284,0.30319196485838107,0.24863832172428488,297166.6204,178818.48309999998,0.4518645907581434,1786492906298
1880.4050000000002,0.05318003302475213,-0.14675390868200142,-0.510813059649169,-0.5274647023196001,120434.6054,389303.42259999993,0.4129440764423408,1786492907397
1880.4050000000002,0.05318003302475213,-0.46190793657668755,-0.723594342008217,-0.5427724223983723,116502.62740000001,393101.9245000001,0.3681828855343865,1786492908401
1880.1950000000002,0.053185972731503404,-0.9332868598395201,-0.9577037360949399,-0.2874134499429685,276965.2336,500386.60829999996,0.22873971863936743,1786492909499
1880.1950000000002,0.053185972731503404,-0.5954116739709917,-0.7587885112533951,-0.1620728765483046,419588.38450000004,581902.969,0.17200803531450556,1786492910598
1880.1950000000002,0.053185972731503404,-0.41053552228567325,-0.6080168958668726,-0.12742276542814057,444256.13210000005,574005.8955999999,0.1880460058326105,1786492911598
1880.2150000000001,0.05318540698798225,0.5703111786131757,0.5834630131736279,0.6730414880600297,509160.1555,99503.9561,0.5283252179181054,1786492912600
1880.2150000000001,0.05318540698798225,0.5502301789468562,0.5722585628519603,0.7203556976160842,534522.5666,86886.7935,0.5091683777487407,1786492913697
1880.2150000000001,0.05318540698798225,0.5205032214304406,0.5459300389343605,0.7129320264660993,512730.9266,85927.8861,0.49026428121267684,1786492914698
1880.2150000000001,0.05318540698798225,0.5290096895743371,0.5535379066516295,0.7200336837293395,528147.623,85965.49350000001,0.4860706978565243,1786492915797
1880.3649999999998,0.053181164295181556,0.3892647303633709,0.40457054242821183,0.4768242248413413,356697.3057,126362.62749999996,0.7438378217785917,1786492916799
1880.3649999999998,0.053181164295181556,0.28548277348762974,0.34454620113103296,0.46325943659984914,375555.9602,137758.28989999995,0.6466236856571538,1786492917800
1880.3649999999998,0.053181164295181556,0.2844143200196522,0.3440481698319012,0.49405732211894554,373261.9209,126400.19429999994,0.6577054929779075,1786492918898
1880.3649999999998,0.053181164295181556,0.11068287347797767,0.20665544078104384,0.41973985755926285,311981.59380000003,127509.61599999995,0.624403261273145,1786492920097
1880.3649999999998,0.053181164295181556,0.10406123040439645,0.19332990551703189,0.370172978428475,324561.1798,149190.94479999997,0.6288214568990662,1786492921099
1880.3049999999998,0.053182861291071956,0.8240708496085645,0.8271780088176468,0.47486084131020234,450211.37940000003,160302.32710000002,0.24771363704018656,1786492922198
1880.3049999999998,0.053182861291071956,0.04316281343719856,0.060802011043105994,0.2882376893409169,411664.54360000003,227448.17140000002,0.26902148473137477,1786492923198
1880.3049999999998,0.053182861291071956,0.04197821217224492,0.05967082165940013,0.21406956376557754,412209.7871,266844.8559,0.2528930775604755,1786492924198
1880.3049999999998,0.053182861291071956,0.5609444967848233,0.5647792926338624,0.34592919904847164,450981.4771000001,219159.97970000005,0.2405998039129221,1786492925199
1880.3049999999998,0.053182861291071956,0.8513283671346109,0.8472784186943076,0.571205181921341,498571.5537,136064.27799999996,0.2591859666344144,1786492926299
1880.3049999999998,0.053182861291071956,0.981735063566556,0.9737403987955194,0.5995360736831377,501561.23360000004,125572.14819999997,0.2511930135944169,1786492927299
1880.3049999999998,0.053182861291071956,0.982916032827917,0.984684469299579,0.6236456449280338,541573.7446999999,125534.55739999996,0.2944569196360478,1786492928398
1880.3049999999998,0.053182861291071956,0.8225570711581494,0.873115007597516,0.5907405888529991,533469.4166,137248.88949999996,0.3106450709710248,1786492929498
1880.3049999999998,0.053182861291071956,0.7628057483591698,0.8473290437487861,0.6043746011386715,583729.2961000002,143942.77709999998,0.3615252556596258,1786492930597
1880.415,0.05317975021466488,0.8732214932046449,0.9167198683133879,0.9582749700728175,1031688.632,21982.224,0.46930231911055165,1786492931598
1880.835,0.05316787490657557,0.7763522202361524,0.8028675212332467,-0.02945496404295411,391486.16469999996,415248.5053999999,0.15114506878065068,1786492932598
1880.895,0.053166178866927205,0.9899427588671404,0.7102919069554293,0.7064349743732059,280885.81919999997,48321.942500000005,0.6914350819815438,1786492933598
1880.8449999999998,0.05316759222578631,-0.8223138554237498,-0.8268842554937081,-0.5115104704295405,144737.74949999998,447855.29799999995,0.273910769261936,1786492934698
1880.8449999999998,0.05316759222578631,0.002623635474640032,0.04854969999701836,0.07487353905119987,273155.71349999995,235100.7531,0.26370312373316296,1786492935798
1880.8449999999998,0.05316759222578631,-0.9386987909461205,-0.8666326558023294,-0.025688385485595284,359186.8546000001,378127.26389999996,0.18514777063773258,1786492936798
1880.8449999999998,0.05316759222578631,-0.7320523032292332,-0.6413839691144823,-0.21271496144654847,229689.22600000002,353807.7662,0.21967510854977118,1786492937798
1880.8449999999998,0.05316759222578631,0.11820708820525612,0.10963089760045176,-0.0116141021694225,268039.8638,274339.1086,0.21950965092392286,1786492938798
1880.8449999999998,0.05316759222578631,-0.4893563579416565,-0.40904616444776176,-0.10862901720046209,237513.8306,295404.1916,0.22563025323034383,1786492939799
1880.8449999999998,0.05316759222578631,0.8439439654555247,0.8573309655470386,0.7305983333316296,311492.4292,48489.9228,0.4343383597315904,1786492940799
1881.045,0.05316193924117129,-0.995542022708182,-0.7324991628556149,-0.34425569201571693,171331.5734,351224.4635,0.4112310084002017,1786492941897
1881.0149999999999,0.053162787112228806,-0.9993073230069891,-0.601958068702605,-0.2995321422042629,178554.8083,331261.0421,0.40061613117707806,1786492942897
1881.0149999999999,0.053162787112228806,-0.3681653812775633,-0.27711937309993295,0.018265263232411698,266617.3487,257052.3832,0.34673453617646444,1786492943898
1881.0149999999999,0.053162787112228806,-0.19490326812375422,0.30842801366580963,0.40640606054373246,427645.08960000006,180493.77099999998,0.21861727972593237,1786492944998
1881.0149999999999,0.053162787112228806,-0.4049038447154133,0.07112304892994521,0.3313600138243008,420027.23639999994,210947.4542,0.2619509039939929,1786492946097
1880.7649999999999,0.05316985375626889,-0.5448694407199327,-0.1987456080433623,0.07403481655026302,371751.07950000005,320500.37039999996,0.26685101508517617,1786492947097
1880.7649999999999,0.05316985375626889,-0.6825504685018378,-0.27120280629542354,0.0883972340366601,355933.77390000003,298117.45439999993,0.2591445789965807,1786492948098
1880.665,0.0531726809399383,-0.7570798303546733,-0.6759982975858968,-0.6779024672474816,80506.1826,419380.80449999997,0.202969947244702,1786492949197
1880.665,0.0531726809399383,-0.40080004805385216,-0.33386521169091204,-0.09170548897591763,329098.0653,395552.4997,0.13082772370432086,1786492950199
1880.685,0.05317211547915204,0.9992957089072253,0.8938310831459741,0.8475790302426863,572701.8346999999,47246.5684,0.470907088461214,1786492951297
1880.685,0.05317211547915204,0.9947834882453991,0.8912533196204945,0.8425708772370107,545716.0778000001,46625.9423,0.4975211798248718,1786492952298
1880.685,0.05317211547915204,0.9947775856732111,0.8911630273454596,0.8381794950225174,571516.2963000002,50312.3095,0.47353597044827356,1786492953298
1880.645,0.0531732464127515,-0.9839601161595123,-0.9892205824178701,-0.6135961498186546,92312.586,385491.06919999997,0.503893729316954,1786492954302
1880.545,0.05317607395723529,0.8233637836490746,0.8397170392582116,0.6635411785228216,277837.57060000004,56193.921,0.38355967362928717,1786492955397
1880.545,0.05317607395723529,-0.29382669213233603,-0.2652858534768719,0.40878401912526025,413395.67679999996,173487.2963,0.25269102631595836,1786492956397
1880.4450000000002,0.05317890180245051,-0.5686458669529296,-0.6204024347607928,0.3240680123331761,348436.7115,177875.6958,0.2893318509840876,1786492957402
1880.6550000000002,0.0531729636748415,0.8419109905467935,0.8560692463213824,0.4608290029120598,418875.57959999994,154600.9584,0.3363004683201182,1786492958498
1880.6550000000002,0.0531729636748415,-0.28922922369214277,-0.04364219782483969,0.04094145765243571,322247.5359,296898.78310000006,0.23248954969560268,1786492959499
1880.3850000000002,0.053180598653950674,-0.8037880292155523,-0.5920507107810681,0.3349396228656683,519497.48459999997,258811.10060000006,0.18465387936466002,1786492960500
1880.475,0.0531780534173063,-0.5150388365118915,-0.5748351226067479,0.2713714686455809,386253.47179999994,221363.54860000004,0.18838368191965146,1786492961600
1880.475,0.0531780534173063,-0.7381235971896807,-0.5881256242834568,-0.05130450527994429,337983.89249999996,374539.5555000001,0.15993403195342978,1786492962698
1880.3449999999998,0.05318172994844513,-0.7943997735702777,-0.8217584096746263,-0.664939583763114,37830.6245,187983.12529999993,0.588636667686212,1786492963700
1880.3449999999998,0.05318172994844513,-0.5496038154575532,-0.5481343657560949,-0.12408380526791103,120824.75099999999,155057.23799999995,0.4488865273477495,1786492964797
1880.3449999999998,0.05318172994844513,0.2879812681629286,0.29119729411443396,0.6736908151269794,333814.90630000003,65081.8353,0.1178464895738321,1786492965799
1880.5349999999999,0.053176356728223115,-0.8499241684879528,-0.7991083472901809,-0.52297204934636,88153.06469999999,281439.8054,0.295824331433714,1786492966897
1880.5349999999999,0.053176356728223115,0.9967623398153201,0.9955285174881047,0.4184609222833567,346118.7743999999,141901.40149999998,0.36194845832807304,1786492967898
1880.8649999999998,0.05316702687322539,0.6790027532141839,0.6210885046572167,0.3914185966117377,289339.93489999993,126552.07,0.4614280554543067,1786492968998
1880.8649999999998,0.05316702687322539,-0.12639448929632874,-0.10199963696775913,-0.15695601770177425,171203.74699999997,234952.39809999996,0.2833179398816389,1786492969999
1880.8649999999998,0.05316702687322539,-0.4355569853891262,-0.5145235607840385,-0.39735050449215353,151756.121,351873.6742,0.29709058186396986,1786492971097
1880.8649999999998,0.05316702687322539,-0.3697257301902571,-0.45774145680032374,-0.20065996507857328,159674.1014,239840.73439999996,0.3352965952610063,1786492972198
1880.8649999999998,0.05316702687322539,-0.28698094763397997,-0.40647135188359396,-0.5648225941271103,92552.4445,332802.5636,0.28176332926077524,1786492973200
1880.8649999999998,0.05316702687322539,-0.38506495726306295,-0.4694955942061624,-0.5825643431969241,91668.5261,347529.8251,0.3053008480875189,1786492974298
1880.8649999999998,0.05316702687322539,-0.5419153581941567,-0.7580422864870644,-0.8651159622749507,40531.522300000004,560451.7072000001,0.3815718187191112,1786492975298
1880.8649999999998,0.05316702687322539,-0.39831920713148194,-0.6312256161052515,-0.7016356916079104,79312.4138,452335.7195,0.2851148707306107,1786492976300
1880.8649999999998,0.05316702687322539,-0.5036970441896128,-0.6693986493300069,-0.7740511979058287,70811.19660000001,555978.5535,0.26776364270989367,1786492977397
1880.8649999999998,0.05316702687322539,-0.49813375879668337,-0.667273213944457,-0.7698407235738165,74459.67700000001,572567.7047000001,0.257731613091638,1786492978397
1880.8649999999998,0.05316702687322539,-0.6209744696556682,-0.7708287141319989,-0.8560420628050599,53978.15400000001,695937.4818000001,0.30621832795235066,1786492979397
1880.8649999999998,0.05316702687322539,-0.49270968580152197,-0.6666251563249834,-0.6940892467535253,79048.6305,437759.8155000001,0.26484071043993734,1786492980399
1880.8649999999998,0.05316702687322539,-0.5055291898707206,-0.6863406191817826,-0.7372445685746868,68779.4379,454744.9477000001,0.2739821294773322,1786492981497
1880.8649999999998,0.05316702687322539,-0.567887979906162,-0.6687355284016507,-0.7293341152979737,66917.3781,427547.43539999996,0.25170192459002955,1786492982497
1880.8649999999998,0.05316702687322539,-0.5183218726754231,-0.6996528735803325,-0.7675532711174997,67218.3145,511136.26009999996,0.24059280761501217,1786492983499
1880.8649999999998,0.05316702687322539,-0.9368624186074853,-0.9545653926990447,-0.7961955701068464,59449.1549,523944.9835999999,0.22990653444832307,1786492984598
1880.8649999999998,0.05316702687322539,-0.9389070673034329,-0.9557152626044493,-0.7830418306760503,64075.6264,526597.0051000001,0.23153153863368053,1786492985598
1880.8649999999998,0.05316702687322539,-0.24623591295741076,-0.1897279855362655,-0.22809867894690158,164997.5565,262511.8984,0.24140518979665726,1786492986697
1880.8649999999998,0.05316702687322539,-0.2715513929804394,-0.21457010968543164,-0.21631742750159358,171222.81060000003,265746.9948,0.24353923517114484,1786492987697
1880.9650000000001,0.053164200290759814,0.04691384218195608,0.28546318132797643,-0.6220142020294217,105272.76299999999,451746.9111,0.158980182779149,1786492988698
1880.9650000000001,0.053164200290759814,-0.31241930915139715,0.20100354614250612,-0.2289746113930259,205559.5316,327651.267,0.2226964581583401,1786492989798
1880.9650000000001,0.053164200290759814,0.278673302850349,0.489423434243402,0.050571508453600936,276675.16440000007,250038.46179999996,0.266903957116574,1786492990899
1880.9650000000001,0.053164200290759814,-0.659080916771437,-0.5155002702069172,-0.3842458318967017,220713.97520000002,496175.9352,0.11599742358432834,1786492991998
1881.2350000000001,0.05315657001911459,-0.5460112551287016,-0.7164507934627369,-0.5587990828949745,123324.2029,435714.5394,0.23118542279963197,1786492993098
1881.1550000000002,0.05315883061199584,-0.95082493427353,-0.9642643035338891,-0.39305575693077055,283554.3024,650812.5876,0.22873319729897532,1786492994198
1881.0549999999998,0.05316165662349536,0.34388210615844406,0.3269232562667864,0.5627370349585523,462014.7499,129274.43,0.22847919071146866,1786492995297
1881.0549999999998,0.05316165662349536,0.5857735897650418,0.602556299987499,0.6143216038521702,457952.5808,109409.6842,0.2280684398353493,1786492996298
1881.145,0.053159113199625255,0.8637609736117773,0.7743766083211143,0.031234616346634693,413767.36879999994,388702.52939999994,0.2132036995827092,1786492997298
1881.145,0.053159113199625255,0.8610248849239396,0.8752061093323015,0.10667085392594856,438953.1374,354332.6635999999,0.20028166746425857,1786492998397
