mid,spread_bps,imb1,imb5,imb20,depth_bid,depth_ask,slope,ts
63764.55,0.015682695165032106,0.6478309190936201,0.6263074620500557,0.6410665426517593,885108.5301000001,193590.605,0.8412284125136312,1786505699588
63764.55,0.015682695165032106,0.6576104543250695,0.6332852065866906,0.5413894244340629,890273.4222,264883.6174,0.7860457212938065,1786505700685
63764.55,0.015682695165032106,0.543961842893179,0.5371632248085068,0.5119427711716883,907488.0782999999,292938.41349999997,0.7939576558085422,1786505701689
63764.55,0.015682695165032106,0.9250087301000719,0.8814710444234808,0.8714513370142053,940391.9958000001,64594.858199999995,0.7879620732830002,1786505702787
63764.55,0.015682695165032106,0.9371754435044821,0.8945755531598092,0.8145032852774865,948107.5641000001,96925.05920000002,0.7605130038814549,1786505703787
63765.45,0.015682473815921444,0.9433654842977981,0.9490470286548844,0.6556481530319722,1108358.2388999998,230523.1374,0.6972893737456941,1786505704887
63770.95,0.015681121262666593,0.7604946387581342,0.7945086116922186,0.7588849547686188,1332803.8069000002,182706.1226,0.8506233911151686,1786505705887
63772.45,0.015680752424996187,0.9953307319949466,0.9916674999661002,0.9656524230122573,1485441.3597000006,25956.425900000002,0.8000879740074166,1786505706887
63779.95,0.01567890849687791,0.9810995172907072,0.9783225011142228,0.7362119038716975,1470171.775,223367.78859999997,0.649759365503612,1786505707987
63783.25,0.015678097307023516,0.7430114846722342,0.7433465849470984,0.3697962312549101,1153505.7442000005,530694.7490999999,0.616207079518494,1786505708987
63783.25,0.015678097307023516,0.7559088073354483,0.7599018522614822,0.41367301508320226,1257089.4955000002,521383.2943,0.6464846938868808,1786505709987
63783.25,0.015678097307023516,0.7622980703725262,0.7660729147905135,0.5629193081551112,1223669.4150000003,342207.2219,0.7323829838028538,1786505710988
63786.05,0.015677409088436234,0.9940649339404588,0.9942034455086621,0.9293049502465327,1577161.4407,57791.54119999999,0.7942066587083179,1786505712087
63786.05,0.015677409088436234,0.9951652724027489,0.9951381211850311,0.9446990872525516,1615115.8094000004,45928.637,0.8214382259048981,1786505713185
63786.05,0.015677409088436234,0.9953601222275134,0.9953021751125841,0.99403313844613,1662700.1682000004,4975.3946,0.8467435613370251,1786505714186
63786.05,0.015677409088436234,0.9952182299414248,0.9951824879984649,0.9446612154712231,1627426.5156000003,46311.3084,0.8227162136475681,1786505715187
63788.75,0.01567674550854512,0.9676358955422063,0.9696402215422278,0.7463442153897523,1256936.5463,182569.52039999998,0.5925957089264414,1786505716189
63788.75,0.01567674550854512,0.9985339011853,0.9979403733826506,0.7994388770534626,1495510.1204,166685.9558,0.6707762811887692,1786505717288
63788.75,0.01567674550854512,0.998559940141778,0.9979746715547009,0.9314285385325654,1545263.3285,54861.447199999995,0.7085967138431327,1786505718384
63791.45,0.015676081982545435,0.7300263334430739,0.7432004378337672,0.5610285884445709,1462977.0920000002,411398.6917999999,0.718308874525911,1786505719387
63793.05,0.01567568880913278,0.9733452525521713,0.9683897975478807,0.5614403241253666,1307615.6534999998,367268.2768,0.6313844727799047,1786505720488
63793.850000000006,0.01567549222982228,0.9992004556289588,0.9972589177344828,0.9816807503004991,1614865.5985999997,14928.3007,0.885356124182174,1786505721488
63793.850000000006,0.01567549222982228,0.9978257103906756,0.9959266524359067,0.9723575410383186,1524917.2055999995,21371.6126,0.871037591067798,1786505722588
63793.850000000006,0.01567549222982228,0.9968196473776743,0.9951538128074175,0.9688023377421362,1574165.9773999997,24944.2504,0.8725846111432145,1786505723588
63794.95,0.015675221941320563,0.9921411884510174,0.9927672773468231,0.9313190541096027,1515942.0214999993,53909.441699999996,0.7528896734540435,1786505724687
63794.95,0.015675221941320563,0.9909880773437765,0.9918010287290073,0.9822508754844629,1517600.6460999995,13588.634600000003,0.7723999318747323,1786505725786
63794.95,0.015675221941320563,0.9984481062016571,0.998050774938873,0.9832338124725762,1516835.1072999996,12823.269600000001,0.7702535841288867,1786505726786
63796.25,0.015674902522612343,0.9952481718988385,0.9956125007253415,0.5445100310075122,1873477.8359,552505.5482,0.6113518219953583,1786505727786
63796.25,0.015674902522612343,0.9953759477344291,0.9955719332059245,0.6891198742272712,1922152.0537999999,353769.3691,0.6456908966248478,1786505728788
63796.25,0.015674902522612343,0.9953759477344291,0.9955719332059245,0.6946151829003228,1963106.5536,353769.3642,0.6342772752350977,1786505729887
63796.75,0.015674779672290636,0.9712199172581852,0.9687268347451491,0.614341646207248,1526254.8936999994,364614.8578,0.6430032661083585,1786505730986
63797.45,0.01567460768393483,0.9671048505459451,0.9592082499512443,0.5437968574923759,1434220.9651000001,423822.67339999997,0.6801230202645749,1786505731988
63797.45,0.01567460768393483,0.9708332882824084,0.9620957275156705,0.5237212301122556,1346309.8442000004,420824.2189,0.6800565091206632,1786505733086
63797.45,0.01567460768393483,0.9963214104993071,0.9855446122430703,0.645899371539785,1367681.9753000005,294244.6272,0.7276368832900969,1786505734087
63798.350000000006,0.01567438656306077,0.9983378058611708,0.9969937260142402,0.7704839701551381,1283041.7844000002,166326.64370000004,0.732107138549308,1786505735188
63798.850000000006,0.01567426372082644,0.9958686606393552,0.9932871649283641,0.9671139965845625,725133.7249999997,12122.708799999999,0.8508162487872752,1786505736192
63802.95,0.0156732564871287,0.4946826159061946,0.5078852203829565,0.5909357063710163,1390112.6320999998,357428.2981000001,0.6782480810703245,1786505737287
63802.95,0.0156732564871287,0.9248754746528806,0.9238677485640568,0.7962544823328281,1439495.6637999997,163279.0855,0.5845772466213385,1786505738386
63802.95,0.0156732564871287,0.9250236996567627,0.9240177985261704,0.8373411342118988,1415507.6030999997,125314.1602,0.6092826285042647,1786505739487
63802.95,0.0156732564871287,0.9232393689361171,0.9250744630265694,0.8575248822108544,1458254.8353999997,111850.46909999999,0.6258762524294116,1786505740585
63806.350000000006,0.015672421318339756,0.38072468327777964,0.5416707161819633,0.5033937631945846,1057191.1108999997,349215.0307,0.7261648613380886,1786505741588
63806.350000000006,0.015672421318339756,0.35421150212089114,0.5159124149981574,0.4687676313478269,1027971.0162000002,371802.50039999996,0.7576394441123405,1786505742686
63806.350000000006,0.015672421318339756,0.8112271345457059,0.8612423023872983,0.755749340774175,1133825.0043,157731.8005,0.7298735058315725,1786505743686
63806.350000000006,0.015672421318339756,0.5843523761785139,0.689169273335984,0.6788373602832856,1132038.5231,216559.67930000002,0.7702084455188356,1786505744687
63806.350000000006,0.015672421318339756,0.656346030095442,0.7460412168026528,0.6729318486505651,1123360.8921,219623.7525,0.741215473164614,1786505745687
63806.350000000006,0.015672421318339756,0.4949575718372324,0.6054676351782828,0.5259346672629698,1158774.0552000003,359998.77310000005,0.7590257427704599,1786505746687
63806.350000000006,0.015672421318339756,0.7744819608947949,0.8297152993367826,0.6798703358745054,1166876.9371,222369.4972,0.710975768455136,1786505747787
63806.350000000006,0.015672421318339756,0.9596411936297939,0.9663239255365215,0.869344198459739,1189528.2094999999,83140.79440000001,0.741407610155123,1786505748887
63806.350000000006,0.015672421318339756,0.9609918598120358,0.9674092525087294,0.8703941856244135,1194313.6712,82757.95400000001,0.7511923689086442,1786505749987
63806.350000000006,0.015672421318339756,0.9606526201990695,0.9668373002688758,0.8689917115485447,1181552.5991000002,82821.76040000001,0.7486937482458491,1786505751086
63806.350000000006,0.015672421318339756,0.6483960015629815,0.7299886540454472,0.7091524196377119,1181488.7926000003,201054.71730000002,0.7783886457055073,1786505752188
63795.05,0.015675197370100785,-0.4215613412338928,-0.40221007066292114,-0.19705680383271787,692671.974,1032660.4711999999,0.7097080908126424,1786505753289
63795.05,0.015675197370100785,-0.2820935562097905,-0.2664409922546357,-0.1108173421313052,713916.3398000001,891864.73,0.7122898395747423,1786505754388
63795.05,0.015675197370100785,-0.33738261087628185,-0.32333585843688817,-0.14667303065910559,662944.1276,890842.7592999999,0.7008154457221144,1786505755487
63795.05,0.015675197370100785,-0.335671052153432,-0.32309794578004936,-0.14510543472525567,662880.3407000002,887908.1836999999,0.7019236392151884,1786505756487
63795.05,0.015675197370100785,-0.342382161300677,-0.32972903874072473,-0.10974746718513305,669195.8614,834188.4857,0.737550556275843,1786505757586
63795.05,0.015675197370100785,0.06618359742278637,0.05655098918029083,0.169189886663441,694266.9121000001,493336.4362,0.5927184870332518,1786505758588
63795.05,0.015675197370100785,0.47279985147630504,0.4551882998051488,0.4601804959693112,764122.0258999999,282491.08530000004,0.5679061990906196,1786505759687
63795.05,0.015675197370100785,0.32293318227288625,0.30015211246656764,0.35625936956489,763037.5346999998,362171.33290000004,0.5912275490851278,1786505760687
63795.05,0.015675197370100785,0.32276711637231453,0.34245980690120986,0.41017477321000634,835381.3502,349409.87719999993,0.6803303418855142,1786505761788
63795.05,0.015675197370100785,0.48641482674319325,0.4747265569339367,0.5019957898452538,835062.3752,276874.6633,0.6595005295347035,1786505762887
63795.05,0.015675197370100785,0.4687807576787899,0.457346050840744,0.417191291170748,814903.1075999999,335122.45730000007,0.6190747394923413,1786505763887
63795.05,0.015675197370100785,0.310661526604004,0.2896341555380493,0.23621873206797295,672002.4794,415187.7758,0.5407246815249049,1786505764888
63795.05,0.015675197370100785,0.43090943177656743,0.3984844531509176,0.3451485231577807,768715.7422999998,374229.7824,0.5974016362496546,1786505765988
63795.05,0.015675197370100785,0.3670302872132049,0.38041519258605616,0.37396644769285725,823707.0323000001,375313.5605000001,0.6433656907414542,1786505767087
63795.05,0.015675197370100785,0.18959431011453823,0.17232592376424605,0.24655709796675415,748237.7849,452249.1982000001,0.6352470496853987,1786505768188
63795.05,0.015675197370100785,0.24543422927313924,0.2236575899530607,0.2991354871682726,740263.7556,399361.4227,0.6407351466990663,1786505769286
63795.05,0.015675197370100785,-0.3439379893406266,-0.37245938641429605,-0.02344825159851746,454654.4886999999,476488.1557,0.6233969596291428,1786505770286
63795.05,0.015675197370100785,-0.1391921754077883,-0.1837773903312534,0.16846318007500322,489549.08509999997,348387.60549999995,0.5443547334982876,1786505771287
63795.05,0.015675197370100785,-0.006595349803332163,-0.053039035128913406,0.22028403164570892,544540.4546,347941.0340999999,0.5741317837822848,1786505772288
63795.05,0.015675197370100785,-0.21809882288087387,-0.25488303028109216,0.10194949996200538,489485.2963,398913.4847999999,0.5626239698135488,1786505773386
63795.05,0.015675197370100785,-0.17976486245405726,-0.2205618766946438,0.13019906322611474,489740.5002,376904.1752999998,0.5513506896287393,1786505774386
63795.05,0.015675197370100785,-0.2111996002000275,-0.2670721155678016,0.055169207167763655,479341.9608,429217.45799999987,0.5326559168129995,1786505775386
63795.05,0.015675197370100785,-0.07560893181061575,-0.14055950673222356,0.14854689922510855,528208.9422,391577.5158999998,0.5689484575376355,1786505776388
63795.05,0.015675197370100785,0.3611612860052424,0.3345706226466868,0.4263688008094563,694649.3453999999,279361.50649999996,0.5990373422039693,1786505777388
63795.05,0.015675197370100785,0.2140460748912562,0.19893666253322517,0.37022681909534494,593661.8604,272854.3282,0.555112658514964,1786505778490
63795.05,0.015675197370100785,0.18010378783791123,0.16927917064383388,0.35734698983376284,576564.7912,272981.8546,0.54562545316567,1786505779587
63795.05,0.015675197370100785,-0.294932867342887,-0.2528817471369772,0.09137241678411882,498990.13940000004,415436.745,0.5694220542757261,1786505780685
63784.55,0.01567777776883976,-0.9532716182488226,-0.953672870588943,-0.8345128226437765,132794.50890000002,1472097.3144000003,0.7721045503565809,1786505781685
63784.55,0.01567777776883976,0.6325997885421659,0.6266089117162942,0.6942326305480719,734082.2576,132483.8141,0.5145064097943958,1786505782688
63784.55,0.01567777776883976,0.2893441173644866,0.28579648098785837,0.4169401196370336,719093.2074,295901.2831,0.5411346099321512,1786505783786
63784.55,0.01567777776883976,0.05338000126292592,0.05002131038462712,0.23324158780793997,551532.1104000001,342910.82089999993,0.4832816884937911,1786505784786
63784.55,0.01567777776883976,-0.0037796502177902657,-0.006134080500096863,0.19928767207567205,550766.7363000001,367723.04579999985,0.4981986566620075,1786505785786
63784.55,0.01567777776883976,0.18521042821207104,0.1555189413424208,0.25271825932707304,686371.8184,409440.13019999996,0.510887948078357,1786505786787
63784.55,0.01567777776883976,-0.013741918492640023,-0.016227769741256868,0.15257137264152934,608746.9553,447581.47649999993,0.5470119330361851,1786505787787
63784.55,0.01567777776883976,0.7217169544103312,0.7142852673957116,0.6121054474929876,716031.7330000001,172286.99840000004,0.46090754740106554,1786505788886
63784.55,0.01567777776883976,-0.042901594083107474,-0.04465773274404313,0.09770138467465489,582532.6928,478835.5461999999,0.5719387189048909,1786505789887
63784.55,0.01567777776883976,0.8412083854091482,0.8313634699477753,0.7768817321310904,738100.8173,92681.33769999999,0.48077417346548557,1786505790985
63784.55,0.01567777776883976,0.8371515703243207,0.8270833556849414,0.7747866148071919,729362.3246,92553.1874,0.4739319318261022,1786505791986
63784.55,0.01567777776883976,0.8373392454745313,0.8272813302202322,0.775597223694732,729808.8161,92234.38870000001,0.4744014616541721,1786505792986
63784.55,0.01567777776883976,0.8373392454745313,0.8248934892118445,0.7744957126464538,729808.8161,92744.66870000001,0.4747275224235971,1786505793986
63784.55,0.01567777776883976,0.8835603194110402,0.873599481578301,0.8791125600236047,729745.0478000001,46946.1024,0.4911799786849174,1786505795085
63786.05,0.015677409088436234,0.9954980233462547,0.9946492810106945,0.9557927337470856,1526773.2548000005,34510.032999999996,0.7788157816723924,1786505796087
63787.350000000006,0.01567708957944558,0.9672023537119564,0.9686220971380857,0.9389684843949446,1532088.3460000004,48224.4423,0.6611973813893105,1786505797187
63787.350000000006,0.01567708957944558,0.9674615636708284,0.9707852391192064,0.939358037559791,1562639.3846000005,48862.3127,0.6909904546583313,1786505798287
63787.350000000006,0.01567708957944558,0.967590122518064,0.9708981397230506,0.963769113963666,1562766.9564000005,28832.5298,0.699590891272807,1786505799388
63787.350000000006,0.01567708957944558,0.9676450903454065,0.9709414213919242,0.9638155231801078,1564808.2982000008,28832.5298,0.6997354443406615,1786505800486
63789.45,0.01567657347704751,0.9959584634701094,0.9952890339051254,0.6935998086347193,1363162.605,246618.6409,0.5888042561149829,1786505801487
63791.850000000006,0.015675983687343256,0.9507423239313666,0.961270608392075,0.8362032382419325,844597.4101999997,75341.50790000001,0.7770621079673617,1786505802487
63791.850000000006,0.015675983687343256,0.953464515810594,0.9606058997941053,0.9590489176293951,799560.8023,16713.6614,0.8252618525471581,1786505803487
63796.45,0.015674853381112085,0.9994804511925812,0.9930622339279059,0.5358659627458663,1124202.4815999998,339730.58139999997,0.5778963878760351,1786505804586
63798.05,0.015674460269325598,0.2193616096721475,0.21871956048223762,0.005523276134024925,624828.4244999998,617964.1379999999,0.48700965017241166,1786505805586
63798.05,0.015674460269325598,0.1736573364385614,0.20908827346432463,-0.13046151793282584,610282.3219999998,793410.1759999999,0.4280036757024829,1786505806587
63798.05,0.015674460269325598,0.1737896989530666,0.2092166815575929,-0.03246042463973728,607858.1144,648644.7302999998,0.47809024319672516,1786505807588
63798.05,0.015674460269325598,0.4124967970472807,0.40606597194603206,0.0708551080182048,688245.5772999999,597167.4951999999,0.49086364453478054,1786505808589
