strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,AVAXUSDT,short,1741533300000,1741535100000,19.29614000,19.15952257,5.07529545,0.57626953,0.004721,0.11710431,tp,breakout_retest_short+TP1
inplay_breakout,ETHUSDT,short,1741535700000,1741536300000,2095.59079800,2084.21110173,0.04770970,0.42327160,0.003415,0.11965025,tp,breakout_retest_short+TP1
inplay_breakout,ETHUSDT,short,1741536300000,1741536900000,2092.49141800,2107.14477326,0.04502236,-0.77317509,-0.006216,0.11344651,sl,breakout_retest_short+SL
inplay_breakout,AVAXUSDT,short,1741536600000,1741537200000,19.28114300,19.11471932,4.28457400,0.61434861,0.004941,0.09870595,tp,breakout_retest_short+TP1
inplay_breakout,ETHUSDT,short,1741536900000,1741537500000,2099.14008800,2090.90266834,0.04762903,0.27259969,0.002206,0.11974060,tp,breakout_retest_short+TP1
inplay_breakout,AAVEUSDT,short,1741540800000,1741542000000,184.00319200,181.95135442,0.35151450,0.64406767,0.005173,0.07718300,tp,breakout_retest_short+TP1
inplay_breakout,BTCUSDT,short,1741546500000,1741551000000,82591.57838000,83108.79272057,0.00121054,-0.74645775,-0.005965,0.12035166,sl,breakout_retest_short+SL
inplay_breakout,BTCUSDT,short,1741554300000,1741555200000,82657.96510000,82263.15619851,0.00120956,0.35785669,0.002877,0.11968947,tp,breakout_retest_short+TP1
inplay_breakout,MYXUSDT,short,1755145200000,1755145500000,1.59750044,1.62076123,27.57904958,-0.69476456,-0.005569,0.05325396,sl,breakout_retest_short+SL
inplay_breakout,MYXUSDT,short,1755147900000,1755148800000,1.59471099,1.56527305,24.75370776,0.68176549,0.005496,0.04693279,tp,breakout_retest_short+TP1
inplay_breakout,WLFIUSDT,short,1756736100000,1756737000000,0.26334732,0.24802788,48.53112675,0.72857905,0.005841,0.01489057,tp,breakout_retest_short+TP1
inplay_breakout,WLFIUSDT,short,1756737300000,1756742700000,0.25914816,0.23922841,37.60370294,0.73781197,0.005881,0.01124448,tp,breakout_retest_short+TP1
inplay_breakout,JTOUSDT,short,1741616400000,1741618200000,2.11157760,2.09030369,34.24173526,0.64212772,0.005088,0.08632782,tp,breakout_retest_short+TP1
inplay_breakout,SOLUSDT,short,1741615500000,1741616100000,123.33532800,122.28353753,0.69115566,0.62509441,0.004929,0.10185652,tp,breakout_retest_short+TP1
inplay_breakout,LINKUSDT,short,1741615500000,1741616100000,13.53629220,13.42645047,6.60043365,0.61822359,0.004877,0.10677948,tp,breakout_retest_short+TP1
inplay_breakout,JTOUSDT,short,1741619100000,1741620900000,2.10357920,2.13094039,23.92057284,-0.71527058,-0.005639,0.06077528,sl,breakout_retest_short+SL
inplay_breakout,ADAUSDT,short,1741616400000,1741616700000,0.69926012,0.69277396,113.58635969,0.64187015,0.005012,0.09486965,tp,breakout_retest_short+TP1
inplay_breakout,BNBUSDT,short,1741616700000,1741617300000,548.04037000,545.06527697,0.18243182,0.42310128,0.003306,0.11965035,tp,breakout_retest_short+TP1
inplay_breakout,LINKUSDT,short,1741616400000,1741618500000,13.46330680,13.25762242,3.63968302,0.69027251,0.005392,0.05835343,tp,breakout_retest_short+TP1
inplay_breakout,BTCUSDT,short,1741618500000,1741619100000,79779.94082000,80199.31379829,0.00125320,-0.64584838,-0.005002,0.12029133,sl,breakout_retest_short+SL
inplay_breakout,AVAXUSDT,short,1741618500000,1741619100000,17.55048920,17.69408097,4.72561843,-0.77849133,-0.006032,0.09993143,sl,breakout_retest_short+SL
inplay_breakout,AGLDUSDT,short,1741623300000,1741623600000,1.02769442,1.02293769,97.28572818,0.34306365,0.002688,0.11969834,tp,breakout_retest_short+TP1
inplay_breakout,ADAUSDT,short,1741616700000,1741620600000,0.69216154,0.70522102,50.07351205,-0.69591694,-0.005437,0.04198311,sl,breakout_retest_short+SL
inplay_breakout,VIRTUALUSDT,short,1741619100000,1741620600000,0.60757846,0.61321119,118.47809617,-0.75413713,-0.005906,0.08678210,sl,breakout_retest_short+SL
inplay_breakout,AGLDUSDT,short,1741623600000,1741625100000,1.02449506,1.01601973,86.44325233,0.62680144,0.004897,0.10583324,tp,breakout_retest_short+TP1
inplay_breakout,SOLUSDT,short,1741620900000,1741621200000,123.34532600,122.26747718,0.67709156,0.63002093,0.004954,0.09978141,tp,breakout_retest_short+TP1
inplay_breakout,HYPEUSDT,short,1741624800000,1741626000000,14.07318480,13.94795475,5.80335061,0.62918400,0.004972,0.09756990,tp,breakout_retest_short+TP1
inplay_breakout,LINKUSDT,short,1741621200000,1741622700000,13.52329480,13.39719319,5.83213903,0.64123971,0.005017,0.09420242,tp,breakout_retest_short+TP1
