entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1754452800.0,1754481600.0,-1.2222,short,GBPUSD,session_range_fade,1.5,1.0,30
1754971200.0,1755000000.0,-1.2678,short,GBPUSD,session_range_fade,1.5,1.0,30
1755273600.0,1755504000.0,-1.2925,long,GBPUSD,session_range_fade,1.5,1.0,30
1755532800.0,1755619200.0,-1.3457,long,GBPUSD,session_range_fade,1.5,1.0,30
1755763200.0,1755777600.0,-1.255,long,GBPUSD,session_range_fade,1.5,1.0,30
1756411200.0,1756454400.0,1.2422,short,GBPUSD,session_range_fade,1.5,1.0,30
1756684800.0,1756785600.0,1.2489,short,GBPUSD,session_range_fade,1.5,1.0,30
1757448000.0,1757505600.0,-1.2539,short,GBPUSD,session_range_fade,1.5,1.0,30
1757664000.0,1757908800.0,1.265,long,GBPUSD,session_range_fade,1.5,1.0,30
1757980800.0,1758009600.0,-1.2491,short,GBPUSD,session_range_fade,1.5,1.0,30
1758585600.0,1758614400.0,-1.257,long,GBPUSD,session_range_fade,1.5,1.0,30
1758686400.0,1758700800.0,-1.2867,long,GBPUSD,session_range_fade,1.5,1.0,30
1759766400.0,1759809600.0,1.2862,short,GBPUSD,session_range_fade,1.5,1.0,30
1760918400.0,1761004800.0,1.267,short,GBPUSD,session_range_fade,1.5,1.0,30
1761220800.0,1761307200.0,1.2824,long,GBPUSD,session_range_fade,1.5,1.0,30
1761321600.0,1761609600.0,1.2696,long,GBPUSD,session_range_fade,1.5,1.0,30
1761696000.0,1761710400.0,-1.2393,long,GBPUSD,session_range_fade,1.5,1.0,30
1762200000.0,1762243200.0,1.2158,short,GBPUSD,session_range_fade,1.5,1.0,30
1762416000.0,1762430400.0,-1.2437,short,GBPUSD,session_range_fade,1.5,1.0,30
1762819200.0,1762833600.0,1.2632,short,GBPUSD,session_range_fade,1.5,1.0,30
1762862400.0,1762934400.0,1.2957,short,GBPUSD,session_range_fade,1.5,1.0,30
1763337600.0,1763539200.0,-1.1725,long,GBPUSD,session_range_fade,1.5,1.0,30
1763740800.0,1764072000.0,1.3254,long,GBPUSD,session_range_fade,1.5,1.0,30
1764604800.0,1764662400.0,-1.2305,long,GBPUSD,session_range_fade,1.5,1.0,30
1764676800.0,1764734400.0,1.2675,long,GBPUSD,session_range_fade,1.5,1.0,30
1764748800.0,1764763200.0,-1.2332,short,GBPUSD,session_range_fade,1.5,1.0,30
1765137600.0,1765281600.0,-1.2745,long,GBPUSD,session_range_fade,1.5,1.0,30
1765310400.0,1765368000.0,1.1839,long,GBPUSD,session_range_fade,1.5,1.0,30
1765756800.0,1765800000.0,1.243,long,GBPUSD,session_range_fade,1.5,1.0,30
1765872000.0,1765886400.0,-1.2719,short,GBPUSD,session_range_fade,1.5,1.0,30
1766721600.0,1766750400.0,1.2165,long,GBPUSD,session_range_fade,1.5,1.0,30
1766764800.0,1766995200.0,-1.2936,long,GBPUSD,session_range_fade,1.5,1.0,30
1767009600.0,1767096000.0,-1.2757,long,GBPUSD,session_range_fade,1.5,1.0,30
1768176000.0,1768204800.0,1.2297,long,GBPUSD,session_range_fade,1.5,1.0,30
1768852800.0,1768881600.0,-1.2779,short,GBPUSD,session_range_fade,1.5,1.0,30
1769083200.0,1769155200.0,-1.1847,short,GBPUSD,session_range_fade,1.5,1.0,30
1769731200.0,1769788800.0,-1.1307,long,GBPUSD,session_range_fade,1.5,1.0,30
1770163200.0,1770206400.0,-1.1963,long,GBPUSD,session_range_fade,1.5,1.0,30
1770753600.0,1770768000.0,-1.2059,short,GBPUSD,session_range_fade,1.5,1.0,30
1770969600.0,1770998400.0,1.2963,long,GBPUSD,session_range_fade,1.5,1.0,30
1771257600.0,1771286400.0,-1.2769,long,GBPUSD,session_range_fade,1.5,1.0,30
1771804800.0,1772035200.0,-1.1973,short,GBPUSD,session_range_fade,1.5,1.0,30
1772092800.0,1772121600.0,1.2621,short,GBPUSD,session_range_fade,1.5,1.0,30
1772755200.0,1772827200.0,-1.1476,short,GBPUSD,session_range_fade,1.5,1.0,30
1773028800.0,1773057600.0,-1.1262,short,GBPUSD,session_range_fade,1.5,1.0,30
1773662400.0,1773748800.0,1.3168,long,GBPUSD,session_range_fade,1.5,1.0,30
1773864000.0,1773921600.0,1.3137,long,GBPUSD,session_range_fade,1.5,1.0,30
1774497600.0,1774598400.0,-1.1653,long,GBPUSD,session_range_fade,1.5,1.0,30
1774612800.0,1774814400.0,-1.172,long,GBPUSD,session_range_fade,1.5,1.0,30
1775203200.0,1775419200.0,1.3269,short,GBPUSD,session_range_fade,1.5,1.0,30
1775448000.0,1775548800.0,-1.231,short,GBPUSD,session_range_fade,1.5,1.0,30
1775836800.0,1776024000.0,1.2824,short,GBPUSD,session_range_fade,1.5,1.0,30
1776038400.0,1776081600.0,1.2764,long,GBPUSD,session_range_fade,1.5,1.0,30
1776340800.0,1776398400.0,-1.2568,long,GBPUSD,session_range_fade,1.5,1.0,30
1776427200.0,1776441600.0,-1.2503,long,GBPUSD,session_range_fade,1.5,1.0,30
1776456000.0,1776628800.0,-1.2544,long,GBPUSD,session_range_fade,1.5,1.0,30
