entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1782145500.0,1782146400.0,1.4046,short,XAUUSD,session_range_fade,1.5,0.8,120
1782146700.0,1782147900.0,1.3949,short,XAUUSD,session_range_fade,1.5,0.8,120
1782148200.0,1782149400.0,1.3965,short,XAUUSD,session_range_fade,1.5,0.8,120
1782150000.0,1782150900.0,1.3981,short,XAUUSD,session_range_fade,1.5,0.8,120
1782151200.0,1782152400.0,1.3978,short,XAUUSD,session_range_fade,1.5,0.8,120
1782152700.0,1782153900.0,1.3948,short,XAUUSD,session_range_fade,1.5,0.8,120
1782154200.0,1782155400.0,1.4027,short,XAUUSD,session_range_fade,1.5,0.8,120
1782155700.0,1782156900.0,1.3928,short,XAUUSD,session_range_fade,1.5,0.8,120
1782161700.0,1782165600.0,1.3981,long,XAUUSD,session_range_fade,1.5,0.8,120
1782169500.0,1782173100.0,1.174,short,XAUUSD,session_range_fade,1.5,0.8,120
1782187500.0,1782188700.0,1.2079,short,XAUUSD,session_range_fade,1.5,0.8,120
1782189000.0,1782189600.0,-1.3944,short,XAUUSD,session_range_fade,1.5,0.8,120
1782189900.0,1782190200.0,1.0501,short,XAUUSD,session_range_fade,1.5,0.8,120
1782212100.0,1782212700.0,1.1738,long,XAUUSD,session_range_fade,1.5,0.8,120
1782213600.0,1782214200.0,1.1706,short,XAUUSD,session_range_fade,1.5,0.8,120
1782214800.0,1782216000.0,1.2044,long,XAUUSD,session_range_fade,1.5,0.8,120
1782216300.0,1782216600.0,-1.281,long,XAUUSD,session_range_fade,1.5,0.8,120
1782218400.0,1782218700.0,-1.2569,long,XAUUSD,session_range_fade,1.5,0.8,120
1782219000.0,1782219300.0,-1.2649,long,XAUUSD,session_range_fade,1.5,0.8,120
1782221400.0,1782222000.0,-1.2191,short,XAUUSD,session_range_fade,1.5,0.8,120
1782226500.0,1782228600.0,-1.1978,short,XAUUSD,session_range_fade,1.5,0.8,120
1782228900.0,1782232200.0,-1.244,short,XAUUSD,session_range_fade,1.5,0.8,120
1782233700.0,1782234000.0,-1.3844,long,XAUUSD,session_range_fade,1.5,0.8,120
1782234300.0,1782234600.0,1.1191,long,XAUUSD,session_range_fade,1.5,0.8,120
1782234900.0,1782235500.0,-1.3581,long,XAUUSD,session_range_fade,1.5,0.8,120
1782235800.0,1782237900.0,-1.3495,long,XAUUSD,session_range_fade,1.5,0.8,120
1782241500.0,1782242100.0,-1.4093,long,XAUUSD,session_range_fade,1.5,0.8,120
1782242400.0,1782244200.0,-1.4001,long,XAUUSD,session_range_fade,1.5,0.8,120
1782244500.0,1782245700.0,-1.3764,long,XAUUSD,session_range_fade,1.5,0.8,120
1782252300.0,1782252900.0,-1.572,short,XAUUSD,session_range_fade,1.5,0.8,120
1782276300.0,1782277500.0,-1.31,short,XAUUSD,session_range_fade,1.5,0.8,120
1782285600.0,1782286200.0,-1.2918,long,XAUUSD,session_range_fade,1.5,0.8,120
1782286800.0,1782287400.0,-1.3246,long,XAUUSD,session_range_fade,1.5,0.8,120
1782289800.0,1782290100.0,-1.305,long,XAUUSD,session_range_fade,1.5,0.8,120
1782290400.0,1782290700.0,-1.2953,long,XAUUSD,session_range_fade,1.5,0.8,120
1782291000.0,1782291900.0,-1.3057,long,XAUUSD,session_range_fade,1.5,0.8,120
1782292200.0,1782293100.0,-1.3347,long,XAUUSD,session_range_fade,1.5,0.8,120
1782293400.0,1782294000.0,-1.3119,long,XAUUSD,session_range_fade,1.5,0.8,120
1782318300.0,1782320100.0,1.3121,short,XAUUSD,session_range_fade,1.5,0.8,120
1782321000.0,1782321600.0,1.2707,short,XAUUSD,session_range_fade,1.5,0.8,120
1782329100.0,1782329400.0,-1.2622,short,XAUUSD,session_range_fade,1.5,0.8,120
1782329700.0,1782330600.0,-1.277,short,XAUUSD,session_range_fade,1.5,0.8,120
1782341400.0,1782342300.0,-1.3587,long,XAUUSD,session_range_fade,1.5,0.8,120
1782342900.0,1782343800.0,1.131,long,XAUUSD,session_range_fade,1.5,0.8,120
1782351000.0,1782352500.0,-1.1461,long,XAUUSD,session_range_fade,1.5,0.8,120
1782359100.0,1782359400.0,-1.179,short,XAUUSD,session_range_fade,1.5,0.8,120
1782363600.0,1782364500.0,1.186,short,XAUUSD,session_range_fade,1.5,0.8,120
1782364800.0,1782365400.0,1.1966,short,XAUUSD,session_range_fade,1.5,0.8,120
1782367500.0,1782367800.0,-1.2269,long,XAUUSD,session_range_fade,1.5,0.8,120
1782370200.0,1782371100.0,1.2525,long,XAUUSD,session_range_fade,1.5,0.8,120
1782371400.0,1782372300.0,1.2651,long,XAUUSD,session_range_fade,1.5,0.8,120
1782372900.0,1782373500.0,-1.2309,long,XAUUSD,session_range_fade,1.5,0.8,120
1782373800.0,1782374100.0,1.2694,long,XAUUSD,session_range_fade,1.5,0.8,120
1782379200.0,1782380100.0,1.2241,short,XAUUSD,session_range_fade,1.5,0.8,120
1782381600.0,1782382500.0,-1.3394,long,XAUUSD,session_range_fade,1.5,0.8,120
1782383100.0,1782383400.0,-1.3656,long,XAUUSD,session_range_fade,1.5,0.8,120
1782385800.0,1782386100.0,-1.4319,long,XAUUSD,session_range_fade,1.5,0.8,120
1782390300.0,1782390600.0,-1.3097,short,XAUUSD,session_range_fade,1.5,0.8,120
1782396000.0,1782397500.0,-1.1261,short,XAUUSD,session_range_fade,1.5,0.8,120
1782400500.0,1782400800.0,1.3226,long,XAUUSD,session_range_fade,1.5,0.8,120
1782409200.0,1782409500.0,-1.3526,long,XAUUSD,session_range_fade,1.5,0.8,120
1782409800.0,1782410400.0,-1.3579,long,XAUUSD,session_range_fade,1.5,0.8,120
1782410700.0,1782411300.0,1.1493,long,XAUUSD,session_range_fade,1.5,0.8,120
1782415500.0,1782415800.0,-1.3189,long,XAUUSD,session_range_fade,1.5,0.8,120
1782416100.0,1782416700.0,-1.3202,long,XAUUSD,session_range_fade,1.5,0.8,120
1782417000.0,1782417300.0,-1.3215,long,XAUUSD,session_range_fade,1.5,0.8,120
1782417600.0,1782418500.0,-1.2878,long,XAUUSD,session_range_fade,1.5,0.8,120
1782420000.0,1782424800.0,1.1348,long,XAUUSD,session_range_fade,1.5,0.8,120
1782425400.0,1782426000.0,-1.5072,long,XAUUSD,session_range_fade,1.5,0.8,120
1782426300.0,1782426600.0,1.0517,long,XAUUSD,session_range_fade,1.5,0.8,120
1782427500.0,1782429900.0,1.1737,long,XAUUSD,session_range_fade,1.5,0.8,120
1782450300.0,1782450900.0,-1.3258,short,XAUUSD,session_range_fade,1.5,0.8,120
1782451200.0,1782451500.0,-1.3566,short,XAUUSD,session_range_fade,1.5,0.8,120
