strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,SOLUSDT,long,1771682400000,1771683600000,85.73853600,86.14008419,1.16726976,0.22796060,0.002280,0.24075446,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ORCAUSDT,short,1771722300000,1771734600000,1.04736144,1.02999790,23.43965402,0.34856435,0.003478,0.05843110,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,ZECUSDT,short,1771754400000,1771755300000,251.28880800,252.82781486,0.39763012,-0.85249783,-0.008476,0.24054235,sl,breakout_retest_short;runner+SL
inplay_breakout,ZECUSDT,short,1771755600000,1771758000000,251.72845600,252.77777486,0.39693566,-0.65681988,-0.006586,0.24030781,sl,breakout_retest_short;runner+SL
inplay_breakout,ZECUSDT,short,1771759200000,1771761000000,251.66850400,250.64943355,0.39703021,0.16527928,0.001668,0.23932248,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,VIRTUALUSDT,short,1771763700000,1771764600000,0.62489968,0.62784473,159.89766549,-0.71127994,-0.007175,0.24037309,sl,breakout_retest_short;runner+SL
inplay_breakout,SUIUSDT,short,1771762800000,1771765200000,0.92785712,0.92791439,107.68899418,-0.24598258,-0.002479,0.23981540,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,DOGEUSDT,short,1771764000000,1771766100000,0.09633287,0.09678196,1037.23680116,-0.70618112,-0.007132,0.24036698,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,HYPEUSDT,short,1771764900000,1771766100000,29.29854240,29.45926286,3.41040857,-0.78858817,-0.008022,0.24046575,sl,breakout_retest_short;runner+SL
inplay_breakout,HYPEUSDT,short,1771767000000,1771769400000,29.34950160,29.26624857,3.40448711,0.04396599,0.000455,0.23946788,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,VIRTUALUSDT,short,1771766100000,1771773300000,0.62410032,0.61958933,160.10246558,0.48327890,0.004996,0.23894134,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SUIUSDT,short,1771765200000,1771773900000,0.92695784,0.92234874,107.79346772,0.25761867,0.002628,0.23921180,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,WLFIUSDT,short,1771777200000,1771777500000,0.11497794,0.11383414,742.66771193,0.64554639,0.006617,0.20391762,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,XAUTUSDT,long,1771802700000,1771804800000,5137.40664000,5142.61065007,0.01948065,-0.13893618,-0.001415,0.24031365,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,BIOUSDT,short,1771806000000,1771806300000,0.02614906,0.02643742,1988.58518377,-0.69890521,-0.007135,0.12548724,sl,breakout_retest_short;runner+SL
