window,start_utc,end_utc_exclusive,symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
year_1,2024-07-08,2025-07-08,EURJPY,trend_pullback,2.0,1.5,30,True,,True,0.1621,,,6,-3.598,0.346,0.167,1,1,False,too_few_total_6<30;thin_fold_1<5
year_1,2024-07-08,2025-07-08,GBPUSD,trend_pullback,2.0,1.5,30,True,,True,0.1672,,,3,2.657,3.415,0.667,2,0,False,too_few_total_3<30;thin_fold_0<5
year_1,2024-07-08,2025-07-08,USDJPY,session_breakout_retest,2.0,1.5,30,True,,True,0.1483,,,4,5.303,14.407,0.75,3,1,False,too_few_total_4<30;thin_fold_0<5
year_1,2024-07-08,2025-07-08,EURUSD,session_breakout_retest,2.0,1.5,30,True,,True,0.1715,,,1,1.811,inf,1.0,1,0,False,too_few_total_1<30;thin_fold_0<5
year_2,2025-07-08,2026-07-07,EURJPY,trend_pullback,2.0,1.5,30,True,,True,0.1665,,,7,6.964,4.043,0.714,4,1,False,too_few_total_7<30;thin_fold_1<5
year_2,2025-07-08,2026-07-07,GBPUSD,trend_pullback,2.0,1.5,30,True,,True,0.1638,,,6,-0.926,0.8,0.333,2,1,False,too_few_total_6<30;thin_fold_1<5
year_2,2025-07-08,2026-07-07,USDJPY,session_breakout_retest,2.0,1.5,30,True,,True,0.1108,,,6,-3.981,0.317,0.167,1,1,False,too_few_total_6<30;thin_fold_1<5
year_2,2025-07-08,2026-07-07,EURUSD,session_breakout_retest,2.0,1.5,30,True,,True,0.185,,,3,-0.59,0.753,0.333,1,0,False,too_few_total_3<30;thin_fold_0<5
