trades,net_r,pf,win_rate,avg_r,tag,symbol
27,14.8114,2.0570017630905206,0.5556,0.5486,failed_breakout_short,DOGEUSDT
25,4.1476,1.2786319711081278,0.48,0.1659,failed_breakout_short,ONDOUSDT
21,2.98,1.2291926216804916,0.4762,0.1419,failed_breakout_short,XRPUSDT
22,8.7044,1.6810774324600446,0.5,0.3957,failed_breakout_volfade_short,DOGEUSDT
19,8.3028,1.908639949107789,0.5789,0.437,failed_breakout_volfade_short,ONDOUSDT
19,-1.3711,0.8945456165024204,0.4211,-0.0722,failed_breakout_volfade_short,XRPUSDT
