trades,net_r,pf,win_rate,avg_r,tag,symbols,positive_symbols,years,positive_years,months,positive_months,worst_month_r,top_symbol_frac
73,21.939,1.5236009319348323,0.5068,0.3005,failed_breakout_short,3,3,2,2,12,7,-4.0078,0.3699
60,15.6361,1.4477700499251165,0.5,0.2606,failed_breakout_volfade_short,3,2,2,2,11,8,-4.4707,0.3667
