strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,AGLDUSDT,short,1750941000000,1750943100000,0.67945600,0.67651232,147.05882353,0.19360558,0.001938,0.23928853,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AXSUSDT,short,1750940700000,1750943400000,2.19124560,2.18054533,45.59963520,0.24870603,0.002487,0.23922249,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,BIOUSDT,short,1750941300000,1750944900000,0.04858110,0.04821125,2056.76676265,0.52180320,0.005231,0.23889516,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SNXUSDT,short,1750944900000,1750947900000,0.56744568,0.56596031,99.59819668,0.01247835,0.000124,0.13546223,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,SNXUSDT,short,1750948500000,1750949100000,0.56944408,0.57329827,171.69467882,-0.89718759,-0.008887,0.23544334,sl,breakout_retest_short;runner+SL
inplay_breakout,VIRTUALUSDT,short,1750948200000,1750951500000,1.42266096,1.40978847,67.36905758,0.63822404,0.006321,0.22898334,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AGLDUSDT,short,1750948800000,1750952400000,0.67775736,0.67321278,115.06743231,0.33639004,0.003329,0.18654320,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AXSUSDT,short,1750949100000,1750952400000,2.18724880,2.17533066,38.78984710,0.25923416,0.002587,0.20306855,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,VIRTUALUSDT,short,1750952700000,1750957500000,1.41356824,1.40309023,30.70630311,0.21795406,0.002151,0.10378700,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,SOLUSDT,short,1750973100000,1750973400000,141.06705600,140.54090285,0.70831563,0.13332172,0.001313,0.23936078,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AGLDUSDT,short,1750973400000,1750975200000,0.66326896,0.66465026,150.64778548,-0.44814766,-0.004408,0.24005771,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,AGLDUSDT,short,1750975500000,1750981800000,0.66446800,0.66212413,150.37593985,0.11307615,0.001118,0.23938505,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SOLUSDT,short,1750974300000,1750986600000,140.40758400,138.78852007,0.46124157,0.59224736,0.005829,0.15453222,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,1000PEPEUSDT,short,1751046300000,1751046600000,0.00905375,0.00909484,11036.30945812,-0.69383729,-0.006808,0.24035218,sl,breakout_retest_short;runner+SL
