strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,AXSUSDT,long,1769127600000,1769131500000,2.75900544,2.82653553,14.02805611,0.85329079,0.008533,0.09402514,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ASTERUSDT,long,1769255100000,1769256300000,0.66773376,0.66648966,149.57055837,-0.42555347,-0.004220,0.23947265,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,MYXUSDT,long,1769257800000,1769262300000,6.37009200,6.37207821,8.63205011,-0.11484419,-0.001144,0.13198926,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,MYXUSDT,long,1769262300000,1769265000000,6.36408720,6.34631388,11.52643224,-0.38066962,-0.003795,0.17580669,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,MYXUSDT,long,1769265000000,1769267100000,6.34607280,6.35339322,15.77038322,-0.12488477,-0.001250,0.24033053,sl,breakout_retest_long;runner+TP1+TP2+SL
inplay_breakout,MYXUSDT,long,1769271600000,1769274000000,6.56825040,6.63467886,13.09316663,0.66231717,0.006636,0.20744178,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AXSUSDT,short,1769301000000,1769301300000,2.47831576,2.42775259,18.62322824,0.83200921,0.008281,0.10964020,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AGLDUSDT,long,1769301300000,1769302200000,0.30834648,0.31061582,324.56994482,0.49548455,0.004891,0.24107587,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AXSUSDT,short,1769303700000,1769308200000,2.47751640,2.44454221,15.65834684,0.42383571,0.004164,0.09248556,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,PIPPINUSDT,short,1769311800000,1769312700000,0.33930834,0.33940700,62.30504027,-0.05689230,-0.000556,0.05074486,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,AXSUSDT,short,1769308200000,1769316000000,2.46252840,2.40796601,13.68681901,0.66679162,0.006523,0.07999389,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,PIPPINUSDT,short,1769312700000,1769316300000,0.34160650,0.33537218,78.01159108,0.42297468,0.004124,0.06337462,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AAVEUSDT,short,1769344200000,1769345700000,154.14658400,154.71967680,0.64821417,-0.61174066,-0.005925,0.24025378,sl,breakout_retest_short;runner+SL
inplay_breakout,AXSUSDT,short,1769351400000,1769352300000,2.27208088,2.22888694,22.11453277,0.83576961,0.008157,0.11944416,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SUIUSDT,short,1769351100000,1769352900000,1.45803264,1.46435800,68.53070175,-0.67380933,-0.006565,0.24032818,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,1000PEPEUSDT,short,1769351100000,1769353200000,0.00491906,0.00491773,20312.81738777,-0.21268982,-0.002075,0.23977550,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,DOGEUSDT,short,1769354400000,1769355300000,0.12224213,0.12273125,817.39414746,-0.64009271,-0.006253,0.24028777,sl,breakout_retest_short;runner+SL
inplay_breakout,SOLUSDT,short,1769352600000,1769356800000,125.90919200,125.41248407,0.79358781,0.15484637,0.001499,0.23933498,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,1000PEPEUSDT,short,1769353200000,1769356800000,0.00491606,0.00489142,20325.20325203,0.26175123,0.002554,0.23920685,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SUIUSDT,short,1769355300000,1769356800000,1.45893192,1.45128707,68.48845969,0.28440410,0.002796,0.23917970,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,JTOUSDT,short,1769358000000,1769362800000,0.31954416,0.31835397,97.05106526,0.04121871,0.000402,0.07429043,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,ORCAUSDT,short,1769358300000,1769364300000,1.03956768,1.03562851,96.11687812,0.13926674,0.001359,0.23935366,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,BTCUSDT,short,1769358300000,1769364900000,87921.40656000,87822.36824739,0.00113647,-0.12711891,-0.001239,0.23967294,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,JTOUSDT,short,1769362800000,1769369100000,0.32094304,0.31658775,213.19485919,0.76542275,0.007453,0.16310195,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,ORCAUSDT,short,1769367600000,1769370600000,1.03647016,1.02355110,71.41706727,0.74609652,0.007243,0.17654481,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,RIVERUSDT,long,1769411700000,1769415300000,82.28477520,79.86938726,0.19198509,-0.50107588,-0.004808,0.03735742,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,WLFIUSDT,short,1769439300000,1769440200000,0.15904266,0.15726044,298.91829576,0.41928019,0.004043,0.11345854,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,WLFIUSDT,short,1769456700000,1769458200000,0.16011181,0.15947464,624.06390414,0.15830413,0.001520,0.23933084,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,KITEUSDT,long,1769506500000,1769506800000,0.12199752,0.12144163,820.34454471,-0.69566933,-0.006668,0.23964477,sl,breakout_retest_long;runner+SL
inplay_breakout,ASTERUSDT,long,1769505600000,1769511600000,0.65021976,0.65164065,112.59343722,-0.01591476,-0.000153,0.17589713,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,KITEUSDT,long,1769510400000,1769513100000,0.12243787,0.12428646,511.60442297,0.79427684,0.007664,0.15147031,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ASTERUSDT,long,1769512800000,1769515200000,0.64921896,0.65151306,154.15446277,0.11302898,0.001088,0.24061637,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
