strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason,seasonality_kept
alt_trendline_touch_v1,LTCUSDT,short,1749132000000,1749142800000,87.56248400,86.59596965,0.34254396,0.29527950,0.002852,0.03579416,sl,att1_short_trendline tl=88.0760 slope=-2.540%/d rsi=47.2+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,short,1749132000000,1749147600000,3.14107166,3.05853730,8.66211025,0.68270071,0.006596,0.03222102,sl,att1_short_trendline tl=3.1857 slope=-2.094%/d rsi=46.3+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1749229200000,1749406200000,149.99999400,153.90693457,0.19996001,-0.81769341,-0.007866,0.03646154,sl,att1_short_trendline tl=152.2442 slope=-0.978%/d rsi=73.3+SL,1
alt_trendline_touch_v1,SUIUSDT,short,1749243600000,1749257700000,3.17616464,3.23337974,9.44346512,-0.57662575,-0.005548,0.03631699,sl,att1_short_trendline tl=3.1911 slope=-0.893%/d rsi=81.7+SL,0
alt_trendline_touch_v1,ETHUSDT,long,1749268800000,1749310200000,2488.59762000,2515.41524882,0.01205739,0.28714948,0.002778,0.03620121,sl,att1_long_trendline tl=2479.9975 slope=3.015%/d rsi=44.6+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,long,1749333600000,1749341400000,0.66913380,0.66168192,44.84304933,-0.36997160,-0.003569,0.03580670,sl,att1_long_trendline tl=0.6659 slope=2.471%/d rsi=51.0+SL,1
alt_trendline_touch_v1,DOTUSDT,long,1749358800000,1749374100000,4.04260836,3.98846185,7.42243555,-0.43766504,-0.004238,0.03576606,sl,att1_long_trendline tl=4.0144 slope=0.909%/d rsi=47.8+SL,1
alt_trendline_touch_v1,SUIUSDT,short,1749366000000,1749375300000,3.22265534,3.19139647,9.30723172,0.25511527,0.002471,0.03581824,sl,att1_short_trendline tl=3.2393 slope=-2.984%/d rsi=50.5+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,short,1749474000000,1749488400000,0.67406516,0.68325128,44.49718185,-0.44499471,-0.004350,0.03623805,sl,att1_short_trendline tl=0.6774 slope=-0.281%/d rsi=56.9+SL,1
alt_trendline_touch_v1,ADAUSDT,long,1749571200000,1749584400000,0.69553908,0.71288935,43.14063848,0.71204551,0.006991,0.03645630,sl,att1_long_trendline tl=0.6904 slope=2.877%/d rsi=39.4+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,long,1749610800000,1749679200000,3.45519090,3.35941756,8.14792497,-0.81366896,-0.007933,0.03331495,sl,att1_long_trendline tl=3.4133 slope=1.760%/d rsi=38.1+SL,1
alt_trendline_touch_v1,DOTUSDT,long,1749639600000,1749641700000,4.26075198,4.20871398,7.04241884,-0.40226073,-0.003923,0.03578732,sl,att1_long_trendline tl=4.2512 slope=0.974%/d rsi=50.6+SL,1
alt_trendline_touch_v1,ETHUSDT,long,1749718800000,1749757500000,2756.74123800,2705.68906089,0.01088459,-0.59135584,-0.005835,0.03567379,sl,att1_long_trendline tl=2740.1598 slope=-0.412%/d rsi=30.2+SL,1
alt_trendline_touch_v1,LINKUSDT,long,1749848400000,1749915600000,13.22764500,12.96708226,2.26843100,-0.62672117,-0.006220,0.03565256,sl,att1_long_trendline tl=13.1843 slope=1.905%/d rsi=48.3+SL,0
alt_trendline_touch_v1,DOTUSDT,short,1749891600000,1749920400000,3.79814022,3.73300410,7.89702282,0.47869724,0.004752,0.03568417,sl,att1_short_trendline tl=3.8228 slope=-1.395%/d rsi=58.3+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,short,1749895200000,1749920100000,0.63197358,0.61856866,47.46084480,0.60059790,0.005963,0.03561107,sl,att1_short_trendline tl=0.6375 slope=-1.687%/d rsi=50.7+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1750237200000,1750244700000,147.57048000,145.88650730,0.20325203,0.30648344,0.003028,0.03578744,sl,att1_short_trendline tl=147.9202 slope=-3.808%/d rsi=47.5+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1750237200000,1750244700000,13.00539840,12.74482531,2.30627306,0.56532048,0.005588,0.03563223,sl,att1_short_trendline tl=13.1792 slope=-1.479%/d rsi=48.1+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,short,1750237200000,1750253400000,0.61167764,0.59492219,49.03563256,0.78611443,0.007768,0.03549983,sl,att1_short_trendline tl=0.6195 slope=-1.395%/d rsi=48.0+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1750266000000,1750329000000,84.51309400,85.90903745,0.35490358,-0.53171539,-0.005169,0.03629006,sl,att1_short_trendline tl=85.0362 slope=-1.170%/d rsi=46.6+SL,1
alt_trendline_touch_v1,ETHUSDT,short,1750287600000,1750436700000,2523.55518800,2487.03052749,0.01188561,0.39838565,0.003873,0.03573233,sl,att1_short_trendline tl=2532.4868 slope=-0.801%/d rsi=47.8+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,short,1750312800000,1750432200000,0.60127972,0.58615172,44.20940845,0.63730234,0.006197,0.03149739,sl,att1_short_trendline tl=0.6101 slope=-1.531%/d rsi=56.8+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1750392000000,1750405500000,12.99040140,13.14229222,2.30893558,-0.38690934,-0.003782,0.03620322,sl,att1_short_trendline tl=13.0180 slope=-3.688%/d rsi=49.7+SL,1
alt_trendline_touch_v1,LINKUSDT,short,1750507200000,1750514400000,12.66546640,12.47664892,2.36817177,0.41142772,0.003995,0.03572451,sl,att1_short_trendline tl=12.7395 slope=0.295%/d rsi=60.0+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,short,1750510800000,1750516500000,2.69916006,2.65260327,11.11234582,0.48167275,0.004678,0.03568239,sl,att1_short_trendline tl=2.7383 slope=-1.997%/d rsi=49.1+TRAIL_SL,1
alt_trendline_touch_v1,BTCUSDT,short,1750586400000,1750599900000,102133.96912000,100454.59287054,0.00029367,0.45749075,0.004404,0.03569689,sl,att1_short_trendline tl=102817.0839 slope=-1.181%/d rsi=49.6+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1750586400000,1750602600000,80.27394200,77.94901089,0.36996645,0.82502420,0.007943,0.03512231,sl,att1_short_trendline tl=81.1525 slope=-3.022%/d rsi=46.4+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1750651200000,1750682400000,11.62867380,11.94265014,2.55032295,-0.83680976,-0.007957,0.03606869,sl,att1_short_trendline tl=11.7078 slope=-3.789%/d rsi=54.5+SL,1
alt_trendline_touch_v1,SUIUSDT,short,1750676400000,1750686000000,2.49550080,2.54305993,12.01923077,-0.60795992,-0.005782,0.03633577,sl,att1_short_trendline tl=2.5012 slope=-3.145%/d rsi=73.7+SL,1
alt_trendline_touch_v1,LTCUSDT,short,1750788000000,1750926900000,84.61307400,85.83703132,0.35448423,-0.47012669,-0.004533,0.03625312,sl,att1_short_trendline tl=85.0569 slope=-0.480%/d rsi=52.0+SL,1
alt_trendline_touch_v1,ADAUSDT,long,1750798800000,1750860900000,0.58701738,0.57323890,51.11603340,-0.73988583,-0.007135,0.03558462,sl,att1_long_trendline tl=0.5811 slope=1.256%/d rsi=45.6+SL,0
alt_trendline_touch_v1,SOLUSDT,short,1750816800000,1750867200000,145.74084600,143.94706463,0.20580366,0.33339548,0.003216,0.03577130,sl,att1_short_trendline tl=146.4586 slope=-0.256%/d rsi=55.9+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1750917600000,1750945500000,144.38111800,142.87356253,0.20774185,0.27737747,0.002685,0.03580489,sl,att1_short_trendline tl=144.7818 slope=-2.386%/d rsi=54.1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1751004000000,1751047200000,13.07338480,12.89344296,2.29427960,0.37709180,0.003657,0.03574510,sl,att1_short_trendline tl=13.1256 slope=-2.931%/d rsi=48.8+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,short,1751011200000,1751095500000,0.55338930,0.56375115,54.20054201,-0.59794747,-0.005800,0.03632977,sl,att1_short_trendline tl=0.5571 slope=-3.096%/d rsi=50.5+SL,1
alt_trendline_touch_v1,SOLUSDT,short,1751029200000,1751039400000,141.24174600,143.69781591,0.21235931,-0.55787506,-0.005412,0.03630574,sl,att1_short_trendline tl=142.1236 slope=-2.146%/d rsi=61.3+SL,1
alt_trendline_touch_v1,LINKUSDT,short,1751086800000,1751126400000,13.10637820,13.28569379,2.28850408,-0.44660349,-0.004339,0.03623902,sl,att1_short_trendline tl=13.1396 slope=-0.643%/d rsi=60.8+SL,1
alt_trendline_touch_v1,SUIUSDT,long,1751090400000,1751127000000,2.71244238,2.75616467,11.06235481,0.44737403,0.004348,0.03629740,sl,att1_long_trendline tl=2.7039 slope=3.438%/d rsi=44.5+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,long,1751122800000,1751133600000,3.35267040,3.38432857,8.94988067,0.24715964,0.002416,0.03617720,sl,att1_long_trendline tl=3.3354 slope=1.370%/d rsi=48.7+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,long,1751176800000,1751236200000,86.42728200,87.64725879,0.34718204,0.38729270,0.003775,0.03626133,sl,att1_long_trendline tl=86.0233 slope=1.339%/d rsi=49.6+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,long,1751209200000,1751236200000,2.80956180,2.87033351,10.67995728,0.61264260,0.005973,0.03639662,sl,att1_long_trendline tl=2.7875 slope=1.686%/d rsi=49.5+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,long,1751234400000,1751236500000,13.38367620,13.70349397,2.24198490,0.68058919,0.006637,0.03643742,sl,att1_long_trendline tl=13.2219 slope=-0.383%/d rsi=44.8+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,long,1751299200000,1751312400000,0.56711340,0.58132187,52.91005291,0.71531277,0.006860,0.03645826,sl,att1_long_trendline tl=0.5606 slope=1.201%/d rsi=43.9+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1751346000000,1751383500000,85.84282800,84.49528185,0.34940601,0.43513043,0.004145,0.03571030,sl,att1_short_trendline tl=86.6315 slope=-1.760%/d rsi=58.2+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1751443200000,1751463900000,84.00319600,84.98766592,0.35705784,-0.38771642,-0.003678,0.03620371,sl,att1_short_trendline tl=84.3209 slope=-2.591%/d rsi=46.4+SL,1
alt_trendline_touch_v1,LINKUSDT,long,1751576400000,1751598300000,13.76775300,13.55061896,2.17944061,-0.50895400,-0.004846,0.03572326,sl,att1_long_trendline tl=13.7286 slope=3.788%/d rsi=48.8+SL,0
alt_trendline_touch_v1,ADAUSDT,long,1751727600000,1751810100000,0.57521502,0.58590312,52.16484090,0.52120121,0.004987,0.03634173,sl,att1_long_trendline tl=0.5722 slope=1.520%/d rsi=50.3+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1751731200000,1751748900000,86.37272200,87.36086632,0.34726241,-0.37934407,-0.003630,0.03619869,sl,att1_short_trendline tl=86.7989 slope=-0.606%/d rsi=50.2+SL,1
alt_trendline_touch_v1,LINKUSDT,short,1751760000000,1751808600000,13.21935560,13.36902327,2.26894570,-0.37578437,-0.003609,0.03619655,sl,att1_short_trendline tl=13.2729 slope=0.237%/d rsi=52.7+SL,1
alt_trendline_touch_v1,LTCUSDT,long,1751799600000,1751810400000,87.11742000,88.04165276,0.34443169,0.28213685,0.002710,0.03619820,sl,att1_long_trendline tl=86.4890 slope=0.801%/d rsi=45.0+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,long,1751864400000,1751889600000,87.78755400,86.66810768,0.34180244,-0.41840711,-0.004001,0.03577762,sl,att1_long_trendline tl=87.2480 slope=0.992%/d rsi=45.1+SL,1
alt_trendline_touch_v1,ADAUSDT,long,1751868000000,1751907600000,0.58641726,0.57869252,51.16834385,-0.43103205,-0.004123,0.03577004,sl,att1_long_trendline tl=0.5842 slope=2.428%/d rsi=51.6+SL,1
alt_trendline_touch_v1,SUIUSDT,long,1751875200000,1751912400000,2.92088406,2.84939075,10.27291717,-0.77001138,-0.007366,0.03556653,sl,att1_long_trendline tl=2.8859 slope=0.720%/d rsi=51.2+SL,1
alt_trendline_touch_v1,DOTUSDT,short,1751900400000,1751923800000,3.37902406,3.33088613,8.87652750,0.39156126,0.003761,0.03573642,sl,att1_short_trendline tl=3.3965 slope=-2.265%/d rsi=47.8+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,short,1751965200000,1751971200000,0.57698458,0.58352657,51.98405822,-0.37627615,-0.003641,0.03619685,sl,att1_short_trendline tl=0.5778 slope=-2.728%/d rsi=45.3+SL,1
alt_trendline_touch_v1,SUIUSDT,long,1752030000000,1752039900000,2.89067802,2.93606196,10.38026366,0.43480740,0.004223,0.03628986,sl,att1_long_trendline tl=2.8766 slope=1.487%/d rsi=47.7+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,long,1752166800000,1752170700000,158.39167200,160.37441305,0.18944178,0.33938142,0.003282,0.03623257,sl,att1_long_trendline tl=157.8934 slope=1.963%/d rsi=50.6+TP1+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,short,1752318000000,1752328200000,4.00079968,3.86685859,6.44978266,0.83344411,0.008034,0.03044681,sl,att1_short_trendline tl=4.0462 slope=-1.812%/d rsi=51.4+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1752321600000,1752328200000,161.47769800,158.79588723,0.18574701,0.46244442,0.004458,0.03569392,sl,att1_short_trendline tl=163.3162 slope=-1.353%/d rsi=46.6+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1752379200000,1752416100000,161.11777000,163.37948387,0.18616196,-0.45729052,-0.004354,0.03624543,sl,att1_short_trendline tl=161.8595 slope=-1.356%/d rsi=58.1+SL,1
alt_trendline_touch_v1,SOLUSDT,long,1752454800000,1752461400000,161.59231200,164.26111633,0.18568953,0.45926447,0.004392,0.03630454,sl,att1_long_trendline tl=161.2233 slope=1.494%/d rsi=49.0+TP1+TRAIL_SL,1
alt_trendline_touch_v1,BTCUSDT,long,1752523200000,1752544500000,119973.99000000,118419.43828968,0.00025010,-0.42457385,-0.004042,0.03577392,sl,att1_long_trendline tl=119321.0998 slope=0.897%/d rsi=29.1+SL,1
alt_trendline_touch_v1,SUIUSDT,long,1752649200000,1752707100000,3.99999984,3.91882017,7.50150030,-0.64461112,-0.006162,0.03564182,sl,att1_long_trendline tl=3.9899 slope=3.479%/d rsi=46.3+SL,1
alt_trendline_touch_v1,LINKUSDT,long,1752728400000,1752739500000,16.56631260,16.91020975,1.81126607,0.58650830,0.005641,0.03638093,sl,att1_long_trendline tl=16.4045 slope=3.704%/d rsi=42.9+TRAIL_SL,1
alt_trendline_touch_v1,BTCUSDT,long,1752760800000,1752778500000,118323.45996000,119526.32703202,0.00025359,0.26884843,0.002571,0.03619022,sl,att1_long_trendline tl=117577.0500 slope=-0.420%/d rsi=45.9+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,long,1752789600000,1752814200000,4.01040192,4.14627873,7.40007480,0.96928256,0.009247,0.03621603,sl,att1_long_trendline tl=3.9772 slope=3.724%/d rsi=50.8+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,long,1752883200000,1752954300000,17.83156560,18.45509930,1.40848157,0.84757026,0.008013,0.03066546,sl,att1_long_trendline tl=17.6497 slope=3.783%/d rsi=33.3+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,long,1752883200000,1753020300000,177.28545000,182.35888010,0.14057511,0.68286378,0.006455,0.03033423,sl,att1_long_trendline tl=174.5081 slope=1.480%/d rsi=40.0+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,short,1752937200000,1752957300000,3.75474890,3.83957036,7.98828385,-0.71397727,-0.006751,0.03639935,sl,att1_short_trendline tl=3.7888 slope=-3.742%/d rsi=57.1+SL,1
alt_trendline_touch_v1,ETHUSDT,long,1752954600000,1752982500000,3577.24530600,3639.17527370,0.00838802,0.48315084,0.004532,0.03631888,sl,att1_long_trendline tl=3534.7406 slope=1.462%/d rsi=36.7+TP1+TP2,1
alt_trendline_touch_v1,ETHUSDT,long,1753066800000,1753098000000,3745.35892200,3821.44109573,0.00801152,0.57316057,0.005352,0.03637292,sl,att1_long_trendline tl=3699.1818 slope=3.294%/d rsi=49.5+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,long,1753164000000,1753190100000,196.73934000,203.15094302,0.13938952,0.86026593,0.007990,0.03344431,sl,att1_long_trendline tl=195.2833 slope=3.518%/d rsi=49.6+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,short,1753214400000,1753291200000,3669.37597800,3577.23062408,0.00771596,0.67744101,0.006242,0.03354871,sl,att1_short_trendline tl=3720.8677 slope=-2.550%/d rsi=46.6+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,short,1753333200000,1753340100000,3609.27800000,3547.40913808,0.00831025,0.47846135,0.004381,0.03568431,sl,att1_short_trendline tl=3640.6210 slope=-2.361%/d rsi=48.6+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,long,1753470000000,1753497300000,3649.36972800,3756.43668482,0.00822224,0.84379500,0.007693,0.03653540,sl,att1_long_trendline tl=3609.9473 slope=1.353%/d rsi=50.2+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1753488000000,1753584600000,18.28534220,18.71320309,1.64033025,-0.73824707,-0.006732,0.03641390,sl,att1_short_trendline tl=18.4000 slope=-1.044%/d rsi=55.5+SL,1
alt_trendline_touch_v1,ADAUSDT,long,1753578000000,1753594200000,0.82346466,0.83506537,36.43872222,0.38645436,0.003497,0.03626083,sl,att1_long_trendline tl=0.8219 slope=0.176%/d rsi=48.3+TP1+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,long,1753614000000,1753662600000,4.17933570,4.24457702,7.17960991,0.43211900,0.003922,0.03628824,sl,att1_long_trendline tl=4.1336 slope=1.163%/d rsi=51.3+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1753848000000,1753876500000,108.87822000,107.06950580,0.27548209,0.46257454,0.004182,0.03569384,sl,att1_short_trendline tl=109.1684 slope=-1.836%/d rsi=47.4+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1753862400000,1753873200000,180.68385600,178.24282966,0.16600266,0.36946719,0.003341,0.03574967,sl,att1_short_trendline tl=180.8951 slope=-2.593%/d rsi=46.9+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,short,1753891200000,1753902600000,3.78794226,3.67676280,7.91828332,0.84488584,0.007582,0.03546459,sl,att1_short_trendline tl=3.8032 slope=-1.646%/d rsi=46.2+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1754146800000,1754148000000,108.27834000,109.98627857,0.27700831,-0.50938985,-0.004537,0.03627667,sl,att1_short_trendline tl=108.5720 slope=0.355%/d rsi=55.9+SL,1
alt_trendline_touch_v1,SOLUSDT,long,1754402400000,1754403300000,167.69353200,164.59336130,0.17893356,-0.59039893,-0.005282,0.03567437,sl,att1_long_trendline tl=166.8577 slope=2.534%/d rsi=44.5+SL,1
alt_trendline_touch_v1,ETHUSDT,short,1754456400000,1754457000000,3571.43557000,3616.89941907,0.00839830,-0.41804110,-0.003760,0.03622189,sl,att1_short_trendline tl=3579.5446 slope=-3.890%/d rsi=49.0+SL,1
alt_trendline_touch_v1,LINKUSDT,short,1754485200000,1754489100000,16.28074320,16.52711307,1.84229919,-0.49015215,-0.004425,0.03626513,sl,att1_short_trendline tl=16.3319 slope=-3.182%/d rsi=48.5+SL,1
alt_trendline_touch_v1,SOLUSDT,long,1754488800000,1754496600000,164.21283600,167.89721612,0.18272628,0.63682192,0.005750,0.03641114,sl,att1_long_trendline tl=163.0933 slope=2.178%/d rsi=51.0+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,long,1754787600000,1754802300000,0.81086214,0.82958192,37.00505736,0.65630368,0.005918,0.03642284,sl,att1_long_trendline tl=0.8003 slope=1.224%/d rsi=49.2+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,long,1754787600000,1754811600000,182.47648800,178.07622012,0.16443762,-0.75914265,-0.006845,0.03557306,sl,att1_long_trendline tl=180.2851 slope=2.140%/d rsi=51.7+SL,1
alt_trendline_touch_v1,SUIUSDT,short,1754859600000,1754877600000,3.85982788,3.94480277,7.77081283,-0.69671293,-0.006287,0.03638899,sl,att1_short_trendline tl=3.8940 slope=-2.640%/d rsi=47.6+SL,0
alt_trendline_touch_v1,DOTUSDT,long,1754902800000,1754910000000,4.05651114,3.99851251,7.39699682,-0.46476551,-0.004221,0.03574979,sl,att1_long_trendline tl=4.0463 slope=2.148%/d rsi=45.4+SL,1
alt_trendline_touch_v1,LINKUSDT,long,1755108000000,1755174600000,23.67573420,22.87605089,1.04047052,-0.86110836,-0.007853,0.02906146,sl,att1_long_trendline tl=23.3761 slope=1.493%/d rsi=35.6+SL,1
alt_trendline_touch_v1,LINKUSDT,long,1755349200000,1755358500000,21.61332180,22.01656009,1.38831043,0.52347683,0.004812,0.03634309,sl,att1_long_trendline tl=21.5482 slope=1.160%/d rsi=42.4+TP1+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,long,1755349200000,1755408600000,3.93598704,4.01232530,7.62350071,0.54560837,0.005016,0.03635638,sl,att1_long_trendline tl=3.9185 slope=3.422%/d rsi=50.9+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1755550800000,1755555600000,25.20095880,26.54455199,0.61798105,-0.84950178,-0.007733,0.01918665,sl,att1_short_trendline tl=25.8011 slope=-1.884%/d rsi=58.3+SL,0
alt_trendline_touch_v1,SOLUSDT,short,1755676800000,1755699600000,180.43390600,178.70980929,0.16623261,0.25078027,0.002301,0.03582084,sl,att1_short_trendline tl=181.0546 slope=-2.004%/d rsi=59.6+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1755676800000,1755702900000,113.85722400,115.79736913,0.26343519,-0.54740197,-0.005023,0.03629946,sl,att1_short_trendline tl=114.4275 slope=-2.450%/d rsi=49.1+SL,1
