dimension,bucket,trades,symbols,net_r,gross_r,cost_r,mean_net_r,mean_gross_r,mean_cost_r,t_stat_net_r,profit_factor_net_r,win_rate,net_r_share
symbol,ZROUSDT,11,1,-0.5749827791934554,-0.05677913509222143,0.518203644101234,-0.05227116174485958,-0.005161739553838312,0.04710942219102127,-0.1780812969928972,0.891144270658422,0.5454545454545454,0.019985613952840004
symbol,BOMEUSDT,10,1,-0.5044822048817006,0.04462807264114295,0.5491102775228437,-0.05044822048817006,0.004462807264114295,0.05491102775228437,-0.17262381137316898,0.8856504834402009,0.5,0.017535110541894928
symbol,TAOUSDT,10,1,-0.3998749240787862,0.17003519373387777,0.5699101178126641,-0.03998749240787862,0.017003519373387777,0.05699101178126641,-0.11459212424034099,0.9256290793871826,0.5,0.013899104723223319
symbol,ENAUSDT,8,1,-0.34658841482833125,0.026534979287666127,0.37312339411599726,-0.043323551853541406,0.003316872410958266,0.04664042426449966,-0.11322431561672303,0.9174124297415656,0.5,0.012046938638757476
symbol,AVAXUSDT,8,1,-0.13418669526594018,0.2610288695342394,0.39521556480017966,-0.016773336908242523,0.03262860869177993,0.04940194560002246,-0.0411182336683325,0.9684970046941979,0.5,0.004664145755729076
symbol,WLDUSDT,4,1,-0.13142270228733177,0.017889541878552073,0.14931224416588387,-0.03285567557183294,0.004472385469638018,0.03732806104147097,-0.05613813778845409,0.9369187197483412,0.5,0.0045680731451435645
symbol,ETHFIUSDT,17,1,-0.12417377525240869,0.7332940098916352,0.8574677851440438,-0.007304339720729923,0.043134941758331484,0.0504392814790614,-0.029182719481046542,0.9854230544401853,0.5294117647058824,0.004316110368979212
symbol,FARTCOINUSDT,9,1,-0.06967747863793161,0.40222050042255264,0.4718979790604842,-0.00774194207088129,0.04469116671361696,0.05243310878449824,-0.022839969305119306,0.9837312124204772,0.5555555555555556,0.0024218937325711258
symbol,1000BONKUSDT,15,1,0.10244168404848553,0.8319647778470686,0.7295230937985832,0.0068294456032323685,0.05546431852313791,0.04863487291990554,0.02515648391967175,1.0137363812658349,0.5333333333333333,-0.003560732641321413
symbol,WIFUSDT,7,1,0.2369130465456711,0.5385689684321571,0.30165592188648593,0.03384472093509587,0.07693842406173672,0.04309370312664085,0.08358865977245161,1.0749276427963053,0.5714285714285714,-0.008234773040150366
symbol,SEIUSDT,12,1,0.5588626583331864,1.1300291568834622,0.5711664985502757,0.0465718881944322,0.09416909640695519,0.04759720821252297,0.16215152577713876,1.105748984733223,0.5833333333333334,-0.01942530062860727
symbol,RENDERUSDT,11,1,0.6081130974914389,1.2620342743391788,0.6539211768477401,0.055283008862858085,0.11473038857628898,0.05944737971343092,0.1670134346595578,1.1119787107399637,0.5454545454545454,-0.02113717844415746
symbol,PEOPLEUSDT,8,1,0.6445042228433684,1.1256395436496907,0.48113532080632254,0.08056302785542105,0.14070494295621133,0.06014191510079032,0.23559528476900904,1.1996788660339353,0.625,-0.022402084122921048
symbol,SOLUSDT,9,1,0.7537700094665541,1.2083456837494553,0.45457567428290097,0.08375222327406157,0.13426063152771725,0.050508408253655664,0.23082041383267599,1.1793909614685318,0.5555555555555556,-0.026200013223976176
symbol,XRPUSDT,9,1,0.8291011151058318,1.3654205894926161,0.5363194743867843,0.09212234612287021,0.1517133988325129,0.0595910527096427,0.24941383950728763,1.1943662391605687,0.5555555555555556,-0.028818419288344006
symbol,STRKUSDT,8,1,0.9953045197557236,1.3015786647936705,0.3062741450379468,0.12441306496946546,0.1626973330992088,0.03828426812974335,0.35447601808715484,1.316482788656522,0.625,-0.03459542201465139
symbol,VIRTUALUSDT,6,1,1.2247159607307625,1.4770768386435331,0.2523608779127703,0.20411932678846043,0.24617947310725552,0.042060146318795046,0.5096814775419125,1.5765890104015496,0.6666666666666666,-0.04256944951878513
symbol,FILUSDT,11,1,1.2292935312553863,1.8489704636565212,0.6196769324011346,0.1117539573868533,0.16808822396877465,0.05633426658192133,0.32493900142220006,1.2279561825288634,0.5454545454545454,-0.042728559601134655
symbol,THEUSDT,12,1,1.236294792627528,1.9154824844780998,0.6791876918505715,0.103024566052294,0.15962354037317497,0.05659897432088096,0.33936061099155324,1.2287754328794214,0.5833333333333334,-0.042971913858044455
symbol,INJUSDT,4,1,1.415248141411646,1.5847029474669063,0.1694548060552603,0.3538120353529115,0.3961757368667266,0.04236370151381508,0.7580163292523607,2.3580022960688014,0.75,-0.0491920871811206
symbol,PAXGUSDT,4,1,1.5606782485674184,1.8957488825374065,0.33507063396998843,0.3901695621418546,0.4739372206343516,0.08376765849249711,0.7948561679247887,2.4655747118557696,0.75,-0.05424703853603329
symbol,AEROUSDT,9,1,1.5618399645842285,2.0218248078861616,0.4599848433019334,0.17353777384269206,0.22464720087624018,0.051109427033548156,0.5466585229582398,1.4976276520186669,0.6666666666666666,-0.05428741819378124
symbol,ICPUSDT,13,1,1.6725875082360435,2.353753755530662,0.6811662472946177,0.12866057755661872,0.1810579811946663,0.05239740363804752,0.46299687731837,1.3093763110895449,0.6153846153846154,-0.058136851139851745
symbol,ONDOUSDT,10,1,2.1925341070973077,2.6948498876078264,0.502315780510519,0.21925341070973076,0.26948498876078264,0.0502315780510519,0.6221036537740605,1.5163903398834215,0.6,-0.07620948283763888
symbol,DEXEUSDT,27,1,2.4648090484232537,4.179867938719248,1.7150588902959942,0.09128922401567606,0.15480992365626844,0.06352069964059238,0.46945379822307076,1.2079567263766942,0.5925925925925926,-0.08567338691143668
symbol,BTCUSDT,20,1,2.4913944895795344,4.41046342017385,1.919068930594316,0.12456972447897671,0.2205231710086925,0.0959534465297158,0.5293021694395651,1.2825525708717584,0.6,-0.08659746043666586
