strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,ENAUSDT,short,1766494500000,1766495100000,0.19896020,0.19945417,502.51256281,-0.36835035,-0.003684,0.12012494,sl,breakout_retest_short;runner+SL
inplay_breakout,ENAUSDT,short,1766496000000,1766496600000,0.19856028,0.19698299,503.52467271,0.67470560,0.006772,0.11949948,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,ETHUSDT,short,1766498100000,1766498400000,2939.55197200,2948.55473589,0.03401199,-0.42636160,-0.004252,0.12015972,sl,breakout_retest_short;runner+SL
inplay_breakout,DOTUSDT,short,1766497500000,1766499000000,1.74745044,1.75445939,57.21478430,-0.52123235,-0.005200,0.12021661,sl,breakout_retest_short;runner+SL
inplay_breakout,ETHUSDT,short,1766499300000,1766500200000,2938.03227600,2949.11456211,0.03402958,-0.49732780,-0.005004,0.12020228,sl,breakout_retest_short;runner+SL
inplay_breakout,DOTUSDT,short,1766499300000,1766500200000,1.74615070,1.75529385,57.25737189,-0.64380260,-0.006481,0.12029011,sl,breakout_retest_short;runner+SL
inplay_breakout,DOTUSDT,short,1766500500000,1766500800000,1.74715050,1.75568535,57.22460658,-0.60867262,-0.006187,0.12026904,sl,breakout_retest_short;runner+SL
inplay_breakout,ETHUSDT,short,1766500500000,1766502300000,2932.27342800,2914.46989190,0.02982041,0.42629737,0.004331,0.10461137,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,DOTUSDT,short,1766501100000,1766502300000,1.74495094,1.74206255,51.39431035,0.04091926,0.000419,0.10752759,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,SOLUSDT,short,1766497500000,1766502900000,123.37532000,122.93213906,0.81037277,0.23938125,0.002387,0.11976051,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AVAXUSDT,short,1766502300000,1766505600000,11.93261300,11.99922794,7.94829491,-0.64360556,-0.006548,0.11413040,sl,breakout_retest_short;runner+SL
inplay_breakout,DOTUSDT,short,1766502300000,1766505600000,1.74285136,1.75282971,41.00704098,-0.49519131,-0.005041,0.08600852,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,SOLUSDT,short,1766502900000,1766505600000,123.17536000,123.76046637,0.71645517,-0.52535355,-0.005349,0.10615107,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,TAOUSDT,short,1766540700000,1766541000000,211.76763800,212.27816143,0.47212124,-0.36114957,-0.003737,0.12012062,sl,breakout_retest_short;runner+SL
inplay_breakout,TAOUSDT,short,1766543100000,1766544300000,211.27773600,209.43653036,0.47321598,0.75183470,0.007808,0.11945323,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,VIRTUALUSDT,short,1766547900000,1766552400000,0.67046588,0.67102716,61.79900255,-0.08442831,-0.000870,0.04974176,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,SOLUSDT,short,1766550600000,1766556300000,121.82563000,121.15914698,0.82068117,0.42732224,0.004405,0.11964782,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,DOTUSDT,short,1766555100000,1766557200000,1.72415510,1.72466695,57.98782256,-0.14967469,-0.001541,0.11999381,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,RIVERUSDT,short,1766557800000,1766558400000,4.47410500,4.52116119,10.73590996,-0.56313449,-0.005795,0.05794342,sl,breakout_retest_short;runner+SL
inplay_breakout,DOTUSDT,short,1766557200000,1766558700000,1.72435506,1.72948297,57.98109816,-0.41747626,-0.004293,0.12015439,sl,breakout_retest_short;runner+SL
inplay_breakout,RIVERUSDT,short,1766558400000,1766559000000,4.47810420,4.52167558,11.56438634,-0.56632246,-0.005862,0.06244616,sl,breakout_retest_short;runner+SL
inplay_breakout,RIVERUSDT,short,1766559000000,1766559600000,4.48310320,4.52239001,12.76331247,-0.57039380,-0.005961,0.06896395,sl,breakout_retest_short;runner+SL
inplay_breakout,RIVERUSDT,short,1766560500000,1766560800000,4.47310520,4.52339021,9.80886685,-0.54618624,-0.005742,0.05294726,sl,breakout_retest_short;runner+SL
inplay_breakout,DOTUSDT,short,1766560800000,1766561700000,1.72475498,1.72875711,57.96765405,-0.35210933,-0.003723,0.12011520,sl,breakout_retest_short;runner+SL
inplay_breakout,RIVERUSDT,short,1766561100000,1766565900000,4.43911200,4.34609555,5.68565368,0.49888955,0.005279,0.02996979,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,PIPPINUSDT,long,1766587500000,1766588100000,0.52256449,0.50754047,31.96064822,-0.49993112,-0.005278,0.01975369,sl,breakout_retest_long;runner+SL
inplay_breakout,PIPPINUSDT,long,1766588700000,1766589600000,0.51895377,0.50697744,40.02102731,-0.50394027,-0.005349,0.02463529,sl,breakout_retest_long;runner+SL
inplay_breakout,PIPPINUSDT,long,1766589900000,1766592600000,0.51457289,0.51287872,62.95130314,-0.14545824,-0.001552,0.03880765,sl,breakout_retest_long;runner+TP1+SL
inplay_breakout,HYPEUSDT,long,1766616300000,1766618700000,25.08501600,25.09737363,3.64042203,-0.06462406,-0.000691,0.10961105,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,HYPEUSDT,long,1766618700000,1766620800000,25.10001900,25.03926927,3.22366215,-0.29281588,-0.003132,0.09697928,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,TAOUSDT,long,1766629800000,1766630100000,221.50429200,220.99579200,0.45154881,-0.34949880,-0.003750,0.11988623,sl,breakout_retest_long;runner+SL
inplay_breakout,TAOUSDT,long,1766631000000,1766633700000,222.23443800,222.68986283,0.38363796,0.07230434,0.000779,0.10241391,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,TAOUSDT,long,1766633700000,1766636100000,222.14442000,223.29421373,0.42275948,0.37309816,0.004015,0.11298804,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,JTOUSDT,long,1766638500000,1766638800000,0.36557310,0.36459564,273.59781122,-0.38729508,-0.004151,0.11986354,sl,breakout_retest_long;runner+SL
inplay_breakout,JTOUSDT,long,1766640900000,1766643300000,0.36567312,0.36744838,273.52297593,0.36525942,0.003931,0.12031534,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,JTOUSDT,long,1766647200000,1766650500000,0.36677334,0.37000907,190.93559319,0.53340881,0.005718,0.08440679,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,DOGEUSDT,short,1766660400000,1766665500000,0.12614477,0.12649933,792.58143774,-0.40116465,-0.004276,0.12014461,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,JTOUSDT,long,1766671500000,1766671800000,0.37367472,0.37259118,267.66595289,-0.40987644,-0.004388,0.11984998,sl,breakout_retest_long;runner+SL
inplay_breakout,AAVEUSDT,long,1766671800000,1766672700000,152.83056000,152.18327154,0.65445026,-0.54338793,-0.005842,0.11976983,sl,breakout_retest_long;runner+SL
inplay_breakout,JTOUSDT,long,1766678100000,1766681100000,0.37507500,0.37345610,189.25514246,-0.39138257,-0.004233,0.08499802,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,SOLUSDT,short,1766706600000,1766710200000,119.98599800,119.83565811,0.67709140,0.00436514,0.000047,0.09742871,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,OPUSDT,short,1766704200000,1766710800000,0.25634872,0.25315387,188.01426757,0.54320154,0.005900,0.05747625,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,ENAUSDT,long,1766718000000,1766721600000,0.20824164,0.20717458,216.69314037,-0.28523628,-0.003080,0.05401071,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,BIOUSDT,long,1766744700000,1766745000000,0.04618924,0.04567315,927.59647249,-0.52984698,-0.005738,0.05112673,sl,breakout_retest_long;runner+SL
inplay_breakout,BIOUSDT,long,1766745000000,1766745300000,0.04588918,0.04566201,2179.59895379,-0.61486068,-0.006697,0.11972692,sl,breakout_retest_long;runner+SL
inplay_breakout,BIOUSDT,long,1766746800000,1766749200000,0.04611922,0.04564915,1009.38688868,-0.53005830,-0.005813,0.05557788,sl,breakout_retest_long;runner+SL
inplay_breakout,BIOUSDT,long,1766749800000,1766750700000,0.04613923,0.04569914,1074.90830002,-0.53227843,-0.005871,0.05923070,sl,breakout_retest_long;runner+SL
inplay_breakout,DOGEUSDT,short,1766760900000,1766762400000,0.12257548,0.12211336,815.66068515,0.25718185,0.002854,0.11974984,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AGLDUSDT,short,1766761200000,1766764800000,0.25424914,0.25377552,393.23633504,0.06637934,0.000735,0.11986425,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,DOGEUSDT,short,1766762400000,1766769900000,0.12217556,0.12143486,480.69892935,0.28578943,0.003158,0.07026196,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,HYPEUSDT,long,1766789400000,1766790000000,25.52810460,25.46479174,3.91803471,-0.36793716,-0.004055,0.11987516,sl,breakout_retest_long;runner+SL
inplay_breakout,HYPEUSDT,long,1766790900000,1766793900000,25.56111120,25.66956106,3.91297543,0.30408303,0.003365,0.12027862,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,1000PEPEUSDT,long,1766855100000,1766860200000,0.00410482,0.00409998,19374.79813182,-0.18908786,-0.002085,0.09537986,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,ARBUSDT,long,1766871900000,1766873100000,0.19483896,0.19539237,513.34702259,0.16389584,0.001811,0.12019445,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AVAXUSDT,long,1766873400000,1766874000000,12.62952540,12.60033657,7.91953750,-0.35104733,-0.003873,0.11988530,sl,breakout_retest_long;runner+SL
inplay_breakout,OPUSDT,long,1766874300000,1766874900000,0.27605520,0.27464792,348.06426839,-0.60483312,-0.006698,0.11500805,sl,breakout_retest_long;runner+SL
inplay_breakout,ARBUSDT,long,1766874600000,1766875200000,0.19473894,0.19410117,513.61068310,-0.44739192,-0.004958,0.11982746,sl,breakout_retest_long;runner+SL
inplay_breakout,OPUSDT,long,1766875500000,1766877600000,0.27535506,0.27648555,363.24010171,0.29036855,0.003258,0.12027038,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,SUIUSDT,long,1766874900000,1766879100000,1.43178630,1.44193487,69.85679357,0.58849717,0.006566,0.12044937,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ARBUSDT,long,1766875500000,1766879100000,0.19473894,0.19580357,513.61068310,0.42645547,0.004782,0.12035208,tp,breakout_retest_long;runner+TP1+TP2+TP3
