ts,o,h,l,c,v
1614254400,1786.7865000000,1787.3070000000,1785.7500000000,1785.9900000000,0.79
1614254700,1786.0050000000,1787.1300000000,1784.7900000000,1785.8265000000,0.81
1614255000,1785.7980000000,1787.0935000000,1785.3000000000,1786.9450000000,0.75
1614255300,1786.9250000000,1787.2380000000,1784.9885000000,1786.8300000000,0.95
1614255600,1786.8250000000,1788.4700000000,1786.2600000000,1788.2950000000,0.77
1614255900,1788.3115000000,1789.8885000000,1788.0650000000,1789.4450000000,0.88
1614256200,1789.4530000000,1790.4850000000,1788.7900000000,1790.3050000000,0.84
1614256500,1790.3150000000,1790.6800000000,1787.8350000000,1788.4350000000,0.85
1614256800,1788.5250000000,1788.9300000000,1787.7600000000,1788.2000000000,0.62
1614257100,1788.2100000000,1788.4450000000,1786.5300000000,1786.8250000000,0.65
1614257400,1786.8100000000,1787.4030000000,1786.1550000000,1786.9350000000,0.88
1614257700,1786.9550000000,1788.7150000000,1786.9450000000,1787.6850000000,0.69
1614258000,1787.7185000000,1790.4350000000,1785.6420000000,1789.3030000000,1.30
1614258300,1789.2980000000,1790.3700000000,1788.2550000000,1788.2700000000,0.93
1614258600,1788.2450000000,1788.2450000000,1784.5485000000,1785.0835000000,0.92
1614258900,1785.0885000000,1787.7350000000,1784.1000000000,1785.3550000000,0.94
1614259200,1785.3850000000,1785.3850000000,1782.9400000000,1783.1950000000,1.13
1614259500,1783.1920000000,1784.2985000000,1781.4285000000,1783.3765000000,1.09
1614259800,1783.3865000000,1783.8735000000,1779.3380000000,1781.2750000000,1.73
1614260100,1781.2700000000,1784.3150000000,1780.4850000000,1781.3650000000,1.51
1614260400,1781.3500000000,1784.3885000000,1780.0775000000,1781.5535000000,1.37
1614260700,1781.5485000000,1785.0100000000,1780.0760000000,1784.4550000000,1.40
1614261000,1784.4450000000,1784.8885000000,1781.8285000000,1782.0285000000,1.15
1614261300,1782.0050000000,1782.3485000000,1779.1835000000,1781.5000000000,1.36
1614261600,1781.5125000000,1782.7515000000,1779.1450000000,1781.0600000000,1.53
1614261900,1781.0320000000,1782.3465000000,1778.3485000000,1781.9385000000,1.61
1614262200,1781.9750000000,1783.2350000000,1779.6200000000,1780.0650000000,1.36
1614262500,1780.0800000000,1782.3500000000,1779.9565000000,1781.1835000000,1.11
1614262800,1781.1535000000,1781.5900000000,1779.0950000000,1780.9050000000,1.07
1614263100,1780.9000000000,1782.0850000000,1780.0250000000,1781.0800000000,1.28
1614263400,1781.0735000000,1785.9100000000,1779.8850000000,1785.9100000000,1.96
1614263700,1785.9330000000,1787.5050000000,1784.2335000000,1784.6750000000,1.77
1614264000,1784.6800000000,1789.0055000000,1784.6480000000,1786.7430000000,1.36
1614264300,1786.7930000000,1788.0930000000,1784.5030000000,1785.2880000000,1.52
1614264600,1785.2530000000,1786.9080000000,1783.2365000000,1783.6635000000,1.34
1614264900,1783.6530000000,1783.8735000000,1781.0750000000,1781.4680000000,1.32
1614265200,1781.4100000000,1781.6100000000,1776.7785000000,1777.8535000000,1.58
1614265500,1777.7400000000,1777.9600000000,1774.0615000000,1775.5585000000,1.61
1614265800,1775.5835000000,1776.8470000000,1774.1285000000,1775.1300000000,1.66
1614266100,1775.1250000000,1778.7685000000,1773.1550000000,1778.7635000000,1.58
1614266400,1778.7500000000,1780.3480000000,1775.9170000000,1776.7125000000,1.47
1614266700,1776.7275000000,1776.8900000000,1773.4465000000,1774.7050000000,1.52
1614267000,1774.7350000000,1774.7350000000,1772.3935000000,1772.9485000000,1.56
1614267300,1772.9535000000,1775.9000000000,1770.7150000000,1774.7915000000,1.77
1614267600,1774.7900000000,1774.8150000000,1771.6185000000,1773.5950000000,1.67
1614267900,1773.5800000000,1773.9520000000,1769.9215000000,1772.5700000000,1.71
1614268200,1772.5620000000,1773.9020000000,1770.8970000000,1773.8920000000,1.49
1614268500,1773.8650000000,1776.0730000000,1773.3935000000,1775.7700000000,1.47
1614268800,1775.7650000000,1777.0200000000,1774.4500000000,1776.3780000000,1.48
1614269100,1776.4000000000,1777.8550000000,1775.3465000000,1777.8350000000,1.34
1614269400,1777.8500000000,1778.1650000000,1775.9450000000,1777.6250000000,1.24
1614269700,1777.5850000000,1779.0850000000,1776.5450000000,1777.4565000000,1.34
1614270000,1777.4615000000,1778.4850000000,1776.6980000000,1777.8835000000,1.33
1614270300,1777.8935000000,1779.8735000000,1777.8500000000,1779.2200000000,1.19
1614270600,1779.2150000000,1779.6050000000,1777.8700000000,1778.2800000000,1.13
1614270900,1778.2500000000,1778.5550000000,1777.4200000000,1777.6000000000,0.95
1614271200,1777.6150000000,1778.1035000000,1776.8700000000,1777.6500000000,0.92
1614271500,1777.6780000000,1778.3885000000,1776.6570000000,1776.8835000000,1.17
1614271800,1776.8985000000,1781.9885000000,1776.3470000000,1781.3650000000,1.48
1614272100,1781.3570000000,1783.1550000000,1779.7765000000,1780.5800000000,1.63
1614272400,1780.5750000000,1780.9065000000,1778.0665000000,1778.5400000000,1.22
1614272700,1778.5450000000,1778.9550000000,1777.0600000000,1777.8600000000,1.23
1614273000,1777.8700000000,1780.7135000000,1777.7850000000,1779.5800000000,1.27
1614273300,1779.6650000000,1781.3885000000,1778.9800000000,1779.8700000000,1.32
1614273600,1779.8450000000,1780.1950000000,1776.9650000000,1777.0800000000,1.23
1614273900,1777.0770000000,1777.1300000000,1773.4770000000,1774.2800000000,1.45
1614274200,1774.2750000000,1774.5150000000,1772.6920000000,1774.0485000000,1.36
1614274500,1774.0570000000,1776.4370000000,1773.8300000000,1775.8370000000,1.21
1614274800,1775.8250000000,1776.1985000000,1774.2020000000,1774.8385000000,1.19
1614275100,1774.8285000000,1776.0250000000,1772.9150000000,1775.3950000000,1.16
1614275400,1775.3900000000,1775.5200000000,1773.0820000000,1773.7585000000,1.31
1614275700,1773.7100000000,1774.3535000000,1771.6745000000,1773.3020000000,1.36
1614276000,1773.2920000000,1775.3785000000,1765.5665000000,1772.1900000000,1.85
1614276300,1772.1985000000,1772.2955000000,1767.3335000000,1769.5020000000,1.87
1614276600,1769.5070000000,1772.0035000000,1768.4215000000,1771.9335000000,1.63
1614276900,1771.9535000000,1779.2100000000,1768.4920000000,1778.5735000000,1.68
1614277200,1778.5550000000,1779.2585000000,1777.0200000000,1777.4250000000,1.33
1614277500,1777.4300000000,1778.0985000000,1775.7425000000,1776.6250000000,1.64
1614277800,1776.6700000000,1777.7850000000,1772.3100000000,1774.4600000000,1.61
1614278100,1774.4450000000,1776.5700000000,1773.3650000000,1775.0985000000,1.30
1614278400,1774.9935000000,1776.8615000000,1774.7965000000,1775.4600000000,1.40
1614278700,1775.4450000000,1775.4450000000,1772.2100000000,1773.6935000000,1.40
1614279000,1773.7035000000,1775.9040000000,1772.9210000000,1775.4520000000,1.25
1614279300,1775.4835000000,1778.5975000000,1775.4115000000,1778.5560000000,1.43
1614279600,1778.5570000000,1779.5050000000,1777.5075000000,1778.7200000000,1.27
1614279900,1778.7100000000,1779.5300000000,1777.1750000000,1778.7800000000,1.13
1614280200,1778.7850000000,1779.6335000000,1777.7350000000,1779.0635000000,1.33
1614280500,1779.0685000000,1779.2685000000,1774.7270000000,1776.6150000000,0.92
1614280800,1776.5965000000,1777.6650000000,1776.1820000000,1776.3220000000,1.10
1614281100,1776.3170000000,1776.8540000000,1774.8135000000,1775.5070000000,1.15
1614281400,1775.5200000000,1776.1970000000,1774.4935000000,1775.7470000000,0.96
1614281700,1775.7520000000,1775.9300000000,1773.8570000000,1774.1750000000,1.17
1614282000,1774.0950000000,1774.5185000000,1773.1185000000,1773.8715000000,1.22
1614282300,1773.8700000000,1776.2680000000,1773.7295000000,1775.8350000000,1.36
1614282600,1775.8450000000,1776.2250000000,1773.9850000000,1774.5000000000,1.29
1614282900,1774.6050000000,1776.2900000000,1772.3170000000,1773.3900000000,1.46
1614283200,1773.3350000000,1773.9650000000,1771.9950000000,1772.5350000000,1.33
1614283500,1772.5400000000,1772.9950000000,1770.7215000000,1771.1670000000,1.18
1614283800,1771.2200000000,1772.5550000000,1770.9820000000,1771.7220000000,1.36
1614284100,1771.6970000000,1773.2400000000,1771.5450000000,1772.6920000000,1.35
1614284400,1772.6970000000,1772.8435000000,1770.3650000000,1770.6920000000,1.46
1614284700,1770.7100000000,1773.0050000000,1770.7095000000,1772.6250000000,1.13
1614285000,1772.6150000000,1772.6970000000,1770.8520000000,1770.9220000000,1.16
1614285300,1770.9450000000,1772.6350000000,1770.7170000000,1771.7420000000,1.14
1614285600,1771.7820000000,1772.6720000000,1770.1920000000,1771.9650000000,1.20
1614285900,1771.9550000000,1773.3700000000,1771.6150000000,1772.9800000000,1.08
1614286200,1772.9700000000,1773.5300000000,1772.1770000000,1772.7570000000,1.01
1614286500,1772.7720000000,1772.7720000000,1769.2720000000,1769.6585000000,0.93
1614286800,1769.5885000000,1772.2900000000,1769.5885000000,1772.1870000000,0.49
1614287100,1772.2120000000,1772.4035000000,1770.9200000000,1771.0070000000,0.34
1614287400,1771.0120000000,1773.0450000000,1770.9700000000,1772.9650000000,0.26
1614287700,1772.9600000000,1774.6335000000,1772.5835000000,1774.6085000000,0.28
1614288000,1774.5835000000,1774.8935000000,1773.4250000000,1773.4250000000,0.19
1614288300,1773.4100000000,1773.6035000000,1772.9600000000,1772.9985000000,0.23
1614288600,1772.9835000000,1773.9535000000,1772.9170000000,1773.3400000000,0.25
1614288900,1773.3300000000,1773.3885000000,1772.0500000000,1772.1785000000,0.31
1614289200,1772.1835000000,1772.2835000000,1771.5085000000,1771.5285000000,0.23
1614289500,1771.5100000000,1771.5335000000,1770.1785000000,1770.1985000000,0.27
1614289800,1770.1935000000,1770.7020000000,1770.1935000000,1770.4000000000,0.14
1614290100,1770.4100000000,1770.5685000000,1769.2700000000,1770.4035000000,0.25
1614294000,1770.4785000000,1772.5485000000,1770.3035000000,1772.4535000000,0.34
1614294300,1772.4485000000,1772.4485000000,1769.7550000000,1769.8500000000,0.29
1614294600,1769.8450000000,1771.5800000000,1769.5535000000,1770.6635000000,0.23
1614294900,1770.6785000000,1772.0585000000,1770.6635000000,1771.9235000000,0.21
1614295200,1771.9350000000,1772.4535000000,1771.1650000000,1772.0000000000,0.39
1614295500,1772.0035000000,1772.6000000000,1771.4400000000,1771.9500000000,0.29
1614295800,1771.9400000000,1772.0800000000,1770.6265000000,1770.6265000000,0.29
1614296100,1770.6215000000,1771.9280000000,1770.5165000000,1771.6280000000,0.37
1614296400,1771.6530000000,1772.6730000000,1771.5700000000,1771.9915000000,0.25
1614296700,1772.0015000000,1772.5500000000,1771.3050000000,1772.5250000000,0.37
1614297000,1772.5150000000,1772.7400000000,1771.1415000000,1771.2680000000,0.32
1614297300,1771.2580000000,1771.2580000000,1769.9650000000,1770.0350000000,0.36
