ts,o,h,l,c,v
1611542400,1855.7640000000,1856.2215000000,1855.5545000000,1855.9540000000,0.86
1611542700,1855.9555000000,1856.1485000000,1854.7315000000,1855.0365000000,0.45
1611543000,1855.0415000000,1855.6300000000,1854.9040000000,1855.6150000000,0.39
1611543300,1855.5540000000,1855.5550000000,1853.8600000000,1854.4950000000,0.42
1611543600,1854.5030000000,1855.3335000000,1854.2350000000,1855.3335000000,0.45
1611543900,1855.3315000000,1855.3485000000,1854.5765000000,1854.7635000000,0.29
1611544200,1854.7685000000,1855.4295000000,1854.6935000000,1855.4105000000,0.29
1611544500,1855.4080000000,1855.6135000000,1855.0965000000,1855.4335000000,0.55
1611544800,1855.4285000000,1855.7235000000,1854.8965000000,1855.0260000000,0.47
1611545100,1855.0360000000,1855.2235000000,1854.8965000000,1854.9015000000,0.21
1611545400,1854.9115000000,1855.0765000000,1854.5015000000,1854.9115000000,0.23
1611545700,1854.9280000000,1855.0685000000,1854.7165000000,1854.8850000000,0.28
1611546000,1854.8950000000,1855.2990000000,1854.5500000000,1855.2000000000,0.18
1611546300,1855.1990000000,1855.1990000000,1854.3615000000,1854.3615000000,0.22
1611546600,1854.3665000000,1854.6070000000,1853.9460000000,1854.2065000000,0.28
1611546900,1854.2015000000,1854.2015000000,1853.4315000000,1853.8935000000,0.25
1611547200,1853.8985000000,1854.1085000000,1853.7850000000,1853.7900000000,0.28
1611547500,1853.7800000000,1854.0235000000,1853.6350000000,1853.7350000000,0.19
1611547800,1853.7250000000,1854.0750000000,1853.7100000000,1853.8300000000,0.12
1611548100,1853.8000000000,1854.6050000000,1853.7700000000,1854.5700000000,0.22
1611548400,1854.5650000000,1854.7750000000,1854.4400000000,1854.4550000000,0.13
1611548700,1854.4700000000,1855.0500000000,1854.3900000000,1854.6700000000,0.11
1611549000,1854.6850000000,1854.9700000000,1854.3800000000,1854.4000000000,0.08
1611549300,1854.3635000000,1854.5750000000,1853.9815000000,1854.0450000000,0.19
1611549600,1854.0760000000,1854.4300000000,1853.8815000000,1854.2400000000,0.12
1611549900,1854.2550000000,1854.4985000000,1854.1300000000,1854.4555000000,0.14
1611550200,1854.4575000000,1854.4835000000,1854.0655000000,1854.2900000000,0.29
1611550500,1854.2950000000,1854.6590000000,1854.2285000000,1854.4800000000,0.27
1611550800,1854.4760000000,1854.6035000000,1853.9455000000,1854.0930000000,0.43
1611551100,1854.0900000000,1854.9330000000,1853.9930000000,1854.9295000000,0.44
1611551400,1854.9315000000,1855.5800000000,1854.9305000000,1855.4800000000,0.40
1611551700,1855.4950000000,1855.7100000000,1855.0300000000,1855.1800000000,0.21
1611552000,1855.1765000000,1855.6800000000,1855.1100000000,1855.5500000000,0.16
1611552300,1855.5350000000,1855.8600000000,1855.3015000000,1855.3165000000,0.22
1611552600,1855.3310000000,1856.6800000000,1855.1850000000,1855.4835000000,0.56
1611552900,1855.4400000000,1855.4685000000,1853.5700000000,1853.7850000000,0.53
1611553200,1853.7750000000,1853.7900000000,1851.5210000000,1851.8395000000,0.72
1611553500,1851.8235000000,1852.4135000000,1851.3150000000,1852.1065000000,0.47
1611553800,1852.1115000000,1852.4685000000,1851.5115000000,1852.3685000000,0.57
1611554100,1852.4265000000,1853.3535000000,1852.3400000000,1853.3150000000,0.68
1611554400,1853.3000000000,1853.7400000000,1852.9165000000,1853.3800000000,0.38
1611554700,1853.3765000000,1853.8210000000,1852.8315000000,1853.1585000000,0.46
1611555000,1853.1485000000,1853.3950000000,1852.5535000000,1853.1500000000,0.35
1611555300,1853.1250000000,1853.5560000000,1852.3365000000,1852.6695000000,0.57
1611555600,1852.6795000000,1852.7860000000,1851.2350000000,1851.2950000000,0.69
1611555900,1851.2750000000,1852.4785000000,1850.6270000000,1851.3300000000,0.41
1611556200,1851.3350000000,1852.2535000000,1850.8865000000,1851.3950000000,0.32
1611556500,1851.3850000000,1851.9950000000,1849.4800000000,1851.5265000000,0.41
1611556800,1851.5350000000,1852.2750000000,1851.1515000000,1851.5550000000,0.31
1611557100,1851.5650000000,1852.2650000000,1851.5650000000,1851.9550000000,0.25
1611557400,1851.9100000000,1851.9100000000,1850.4850000000,1850.6735000000,0.47
1611557700,1850.6635000000,1851.3935000000,1850.6485000000,1850.8000000000,0.35
1611558000,1850.7815000000,1851.3110000000,1849.9400000000,1850.6065000000,0.51
1611558300,1850.6000000000,1851.6950000000,1850.1865000000,1851.5335000000,0.45
1611558600,1851.5285000000,1851.7940000000,1851.0465000000,1851.0500000000,0.29
1611558900,1851.0350000000,1852.0600000000,1851.0350000000,1851.4315000000,0.56
1611559200,1851.3965000000,1852.5200000000,1850.9600000000,1851.0790000000,0.49
1611559500,1851.0810000000,1852.0235000000,1850.9400000000,1851.9780000000,0.47
1611559800,1851.9845000000,1852.4200000000,1851.7050000000,1852.3635000000,0.41
1611560100,1852.3985000000,1853.2235000000,1852.1985000000,1853.0800000000,0.42
1611560400,1853.0900000000,1853.4900000000,1852.6550000000,1853.1150000000,0.30
1611560700,1853.1000000000,1853.4200000000,1852.7465000000,1853.0165000000,0.31
1611561000,1853.0235000000,1854.0685000000,1852.5715000000,1853.6550000000,0.44
1611561300,1853.6500000000,1854.2450000000,1853.4335000000,1853.8150000000,0.37
1611561600,1853.8000000000,1853.8750000000,1853.1050000000,1853.4700000000,0.54
1611561900,1853.4800000000,1853.7800000000,1852.4390000000,1853.2585000000,0.60
1611562200,1853.2535000000,1853.2835000000,1852.0285000000,1852.2535000000,0.40
1611562500,1852.2735000000,1853.0050000000,1851.5000000000,1851.6050000000,0.40
1611562800,1851.5850000000,1852.3200000000,1851.2330000000,1852.1600000000,0.70
1611563100,1852.1505000000,1852.1650000000,1850.9400000000,1851.5550000000,0.53
1611563400,1851.5450000000,1851.7890000000,1851.1220000000,1851.5820000000,0.77
1611563700,1851.5915000000,1853.1550000000,1851.5005000000,1852.9535000000,0.59
1611564000,1852.9385000000,1852.9415000000,1852.1400000000,1852.3200000000,0.39
1611564300,1852.3350000000,1853.3350000000,1852.2450000000,1853.1915000000,0.54
1611564600,1853.2165000000,1853.6635000000,1852.3290000000,1852.6800000000,0.46
1611564900,1852.6800000000,1853.0000000000,1852.1050000000,1852.1700000000,0.45
1611565200,1852.1785000000,1852.2835000000,1850.1700000000,1851.1065000000,0.74
1611565500,1851.1060000000,1852.0835000000,1850.8315000000,1851.8815000000,0.47
1611565800,1851.8765000000,1851.9865000000,1851.3115000000,1851.8250000000,0.47
1611566100,1851.8100000000,1852.2850000000,1851.2200000000,1851.9625000000,0.48
1611566400,1851.9605000000,1852.6300000000,1851.5855000000,1852.1365000000,0.55
1611566700,1852.1050000000,1854.8080000000,1852.0700000000,1854.6650000000,0.87
1611567000,1854.6900000000,1856.3440000000,1854.3170000000,1856.1050000000,0.70
1611567300,1856.1200000000,1856.3415000000,1855.3000000000,1855.4200000000,0.64
1611567600,1855.4350000000,1856.6850000000,1855.2390000000,1855.4735000000,0.60
1611567900,1855.4940000000,1855.6835000000,1854.9415000000,1855.5050000000,0.53
1611568200,1855.4940000000,1855.9800000000,1855.3085000000,1855.6850000000,0.41
1611568500,1855.6700000000,1856.3465000000,1855.5050000000,1856.0400000000,0.28
1611568800,1856.0350000000,1856.1135000000,1855.2950000000,1855.7450000000,0.52
1611569100,1855.7300000000,1855.8640000000,1855.1040000000,1855.6535000000,0.43
1611569400,1855.6415000000,1856.4015000000,1854.7340000000,1855.0350000000,0.50
1611569700,1855.0500000000,1855.7350000000,1854.6450000000,1855.1800000000,0.30
1611570000,1855.2000000000,1856.4085000000,1855.2000000000,1856.0200000000,0.36
1611570300,1856.0700000000,1856.1350000000,1855.4940000000,1855.5950000000,0.35
1611570600,1855.6100000000,1858.4030000000,1855.5800000000,1857.5980000000,0.71
1611570900,1857.6030000000,1858.4050000000,1856.8665000000,1858.3250000000,0.44
1611571200,1858.3450000000,1859.9915000000,1858.3400000000,1858.7450000000,0.60
1611571500,1858.7200000000,1861.4600000000,1858.5650000000,1860.7900000000,0.65
1611571800,1860.8150000000,1862.2435000000,1860.4700000000,1862.2435000000,0.75
1611572100,1862.2485000000,1863.5235000000,1862.2200000000,1862.8850000000,0.67
1611572400,1862.8700000000,1864.0165000000,1862.6965000000,1863.8885000000,0.54
1611572700,1863.9335000000,1866.0765000000,1863.4105000000,1863.6450000000,0.92
1611573000,1863.5285000000,1864.4650000000,1863.2650000000,1863.7250000000,0.56
1611573300,1863.7200000000,1863.8700000000,1861.8305000000,1862.1250000000,0.59
1611573600,1862.1260000000,1862.2235000000,1861.5335000000,1861.7800000000,0.50
1611573900,1861.7700000000,1863.7350000000,1861.5950000000,1863.1850000000,0.41
1611574200,1863.1600000000,1863.5985000000,1862.5800000000,1862.9735000000,0.41
1611574500,1862.9700000000,1863.8615000000,1862.5665000000,1863.5450000000,0.38
1611574800,1863.5300000000,1864.7735000000,1863.1335000000,1864.5965000000,0.43
1611575100,1864.5895000000,1865.0075000000,1863.4765000000,1863.8865000000,0.75
1611575400,1863.9015000000,1864.6085000000,1863.7765000000,1864.2530000000,0.72
1611575700,1864.2495000000,1864.2850000000,1863.0800000000,1863.1150000000,0.59
1611576000,1863.1135000000,1863.1635000000,1860.4435000000,1860.7150000000,0.89
1611576300,1860.7000000000,1862.9035000000,1860.5765000000,1862.6215000000,0.58
1611576600,1862.6350000000,1862.8810000000,1862.1285000000,1862.4285000000,0.51
1611576900,1862.4115000000,1863.2165000000,1862.3465000000,1862.5300000000,0.33
1611577200,1862.5350000000,1862.9200000000,1861.7515000000,1862.1980000000,0.47
1611577500,1862.1965000000,1862.8695000000,1861.5415000000,1861.5965000000,0.83
1611577800,1861.5915000000,1863.4700000000,1861.3665000000,1863.1500000000,0.55
1611578100,1863.1600000000,1863.2500000000,1861.7515000000,1862.7765000000,0.66
1611578400,1862.9665000000,1863.9515000000,1862.1735000000,1863.8715000000,0.61
1611578700,1863.8615000000,1864.8700000000,1863.8150000000,1864.8200000000,0.57
1611579000,1864.8450000000,1864.8450000000,1862.0850000000,1862.1400000000,0.66
1611579300,1862.1600000000,1863.1310000000,1861.5150000000,1863.0535000000,1.07
1611579600,1863.0550000000,1863.3665000000,1861.0815000000,1863.2765000000,0.98
1611579900,1863.2885000000,1863.8350000000,1861.5040000000,1863.1635000000,0.92
1611580200,1863.1860000000,1865.0935000000,1862.2900000000,1865.0500000000,0.79
1611580500,1865.0350000000,1866.1750000000,1865.0150000000,1865.5455000000,0.88
1611580800,1865.5335000000,1867.8675000000,1864.2400000000,1867.0265000000,1.10
1611581100,1867.0315000000,1867.9050000000,1866.3750000000,1867.1935000000,0.84
1611581400,1867.2035000000,1867.6085000000,1865.5515000000,1865.9500000000,1.11
1611581700,1865.9600000000,1865.9600000000,1863.9850000000,1863.9850000000,1.05
1611582000,1863.9700000000,1864.4430000000,1863.2100000000,1864.2500000000,0.83
1611582300,1864.3100000000,1864.7350000000,1863.4115000000,1863.5915000000,0.52
1611582600,1863.6015000000,1865.3065000000,1863.2950000000,1864.0450000000,0.63
1611582900,1863.9450000000,1865.0550000000,1863.2250000000,1865.0550000000,0.70
1611583200,1865.0635000000,1866.2350000000,1864.7750000000,1865.9500000000,0.78
1611583500,1865.9900000000,1866.3565000000,1865.2125000000,1865.9400000000,0.67
1611583800,1865.9450000000,1866.2200000000,1863.8615000000,1864.4735000000,0.59
1611584100,1864.4265000000,1865.1585000000,1864.1835000000,1864.2665000000,0.67
1611584400,1864.0515000000,1865.3685000000,1863.2765000000,1864.3465000000,0.73
1611584700,1864.3565000000,1865.2235000000,1863.7835000000,1864.4735000000,0.54
1611585000,1864.4415000000,1866.0285000000,1860.3515000000,1862.3800000000,1.27
1611585300,1862.3700000000,1865.0220000000,1861.6535000000,1864.2100000000,1.31
1611585600,1864.2135000000,1864.6910000000,1863.5165000000,1863.9800000000,1.23
1611585900,1863.9700000000,1864.3700000000,1856.1665000000,1857.8335000000,1.54
1611586200,1857.8535000000,1858.6265000000,1855.4965000000,1857.1100000000,1.39
1611586500,1857.0150000000,1857.2685000000,1855.1365000000,1855.9615000000,1.39
1611586800,1855.9565000000,1858.0850000000,1854.5065000000,1856.7575000000,1.38
1611587100,1856.8665000000,1857.3700000000,1852.3260000000,1852.8035000000,1.26
1611587400,1852.7700000000,1853.2195000000,1850.4435000000,1852.1985000000,1.64
1611587700,1852.2085000000,1853.5450000000,1851.6520000000,1853.1700000000,1.33
1611588000,1853.1600000000,1855.6185000000,1852.4520000000,1855.1885000000,1.10
1611588300,1855.1950000000,1855.2215000000,1853.5630000000,1853.7900000000,1.03
1611588600,1853.8100000000,1855.2350000000,1853.1265000000,1854.3200000000,0.92
1611588900,1854.3650000000,1854.3750000000,1852.1525000000,1852.9985000000,1.24
1611589200,1853.0050000000,1855.5835000000,1852.3485000000,1854.5200000000,0.98
1611589500,1854.5000000000,1856.3135000000,1854.2650000000,1854.7700000000,0.99
1611589800,1854.8050000000,1855.3450000000,1851.3510000000,1852.8650000000,1.45
1611590100,1852.9470000000,1853.7600000000,1849.8500000000,1851.8800000000,1.33
1611590400,1851.8835000000,1854.2035000000,1851.4410000000,1852.7135000000,1.47
1611590700,1852.7535000000,1852.8610000000,1849.3450000000,1849.4585000000,1.49
1611591000,1849.5290000000,1850.9235000000,1847.3365000000,1847.8065000000,1.77
1611591300,1847.8165000000,1851.6990000000,1847.2215000000,1851.3715000000,1.35
1611591600,1851.3665000000,1852.1815000000,1850.9600000000,1851.9285000000,1.12
1611591900,1851.9300000000,1852.1785000000,1850.1330000000,1851.9655000000,0.94
1611592200,1852.0665000000,1852.9600000000,1851.3465000000,1852.6415000000,1.20
1611592500,1852.6465000000,1854.0300000000,1852.0585000000,1854.0100000000,1.01
1611592800,1854.0050000000,1854.7085000000,1852.7885000000,1854.3765000000,0.92
1611593100,1854.3715000000,1855.4065000000,1853.9765000000,1854.0800000000,1.02
1611593400,1854.0950000000,1855.4365000000,1853.8850000000,1855.0065000000,0.73
1611593700,1855.0465000000,1855.7950000000,1854.6460000000,1855.3500000000,0.73
1611594000,1855.3600000000,1855.6850000000,1854.6400000000,1854.9350000000,0.63
1611594300,1854.9550000000,1857.1050000000,1854.8400000000,1856.6155000000,0.95
1611594600,1856.6160000000,1857.1600000000,1856.1215000000,1856.2450000000,0.80
1611594900,1856.2600000000,1857.4725000000,1856.2550000000,1857.0350000000,0.90
1611595200,1857.0335000000,1858.6650000000,1856.9485000000,1858.0200000000,0.85
1611595500,1858.0150000000,1858.6015000000,1857.8400000000,1858.2170000000,0.80
1611595800,1858.2090000000,1859.0500000000,1858.0910000000,1858.7885000000,0.78
1611596100,1858.7985000000,1859.2195000000,1858.0500000000,1858.0735000000,0.80
1611596400,1858.0705000000,1858.7150000000,1857.6200000000,1858.1175000000,0.69
1611596700,1858.1180000000,1859.1365000000,1857.9300000000,1859.0200000000,0.69
1611597000,1859.0550000000,1859.2565000000,1857.9500000000,1858.1915000000,0.47
1611597300,1858.1785000000,1859.0465000000,1857.9240000000,1858.3785000000,0.68
1611597600,1858.3720000000,1858.9765000000,1858.1560000000,1858.7215000000,0.69
1611597900,1858.7280000000,1858.7280000000,1857.5350000000,1857.5800000000,0.59
1611598200,1857.5765000000,1858.3265000000,1856.9485000000,1857.7215000000,0.59
1611598500,1857.7115000000,1857.7115000000,1855.2565000000,1855.3465000000,0.66
1611598800,1855.3415000000,1856.1415000000,1855.1560000000,1855.5285000000,0.87
1611599100,1855.5335000000,1856.4615000000,1855.4750000000,1856.4315000000,0.62
1611599400,1856.4565000000,1856.5600000000,1855.6000000000,1855.7850000000,0.26
1611599700,1855.7685000000,1856.0650000000,1855.6000000000,1855.8800000000,0.22
1611600000,1855.8950000000,1855.9550000000,1855.5085000000,1855.7250000000,0.39
1611600300,1855.7315000000,1856.3815000000,1855.5235000000,1856.2865000000,0.57
1611600600,1856.2965000000,1856.7200000000,1856.2450000000,1856.2850000000,0.30
1611600900,1856.3000000000,1857.1285000000,1856.2000000000,1857.1285000000,0.65
1611601200,1857.1385000000,1857.6265000000,1856.7080000000,1857.5885000000,1.23
1611601500,1857.6195000000,1857.6735000000,1856.1250000000,1856.1250000000,0.60
1611601800,1856.0750000000,1856.4550000000,1855.6815000000,1856.2600000000,0.58
1611602100,1856.2565000000,1856.5750000000,1855.3115000000,1855.6215000000,0.63
1611602400,1855.6315000000,1855.6315000000,1854.8565000000,1855.2540000000,0.34
1611602700,1855.2690000000,1855.2750000000,1854.0830000000,1854.3015000000,0.36
1611603000,1854.2985000000,1855.7550000000,1854.2565000000,1855.7250000000,0.35
1611603300,1855.7100000000,1855.7100000000,1854.7345000000,1855.5545000000,0.67
1611603600,1855.5640000000,1855.9960000000,1855.3715000000,1855.7465000000,0.34
1611603900,1855.6615000000,1855.8065000000,1855.4565000000,1855.5265000000,0.19
1611604200,1855.5365000000,1855.8930000000,1855.2895000000,1855.4195000000,0.26
1611604500,1855.4465000000,1855.7665000000,1854.9265000000,1855.0365000000,0.39
1611604800,1855.0315000000,1855.5765000000,1854.7110000000,1855.1865000000,0.34
1611605100,1855.2115000000,1855.2415000000,1854.7665000000,1854.8915000000,0.31
1611605400,1854.8765000000,1855.0365000000,1854.3415000000,1854.3915000000,0.28
1611605700,1854.4065000000,1855.3450000000,1854.3485000000,1855.2750000000,0.23
1611606000,1855.2900000000,1855.2950000000,1853.9650000000,1854.2535000000,0.56
1611606300,1854.2485000000,1854.5135000000,1853.8350000000,1853.8365000000,0.28
1611606600,1853.8150000000,1854.3400000000,1853.6000000000,1854.0850000000,0.21
1611606900,1854.0700000000,1854.5250000000,1853.7850000000,1853.8500000000,0.18
1611607200,1853.8465000000,1854.2950000000,1853.8200000000,1853.8815000000,0.18
1611607500,1853.8765000000,1854.6800000000,1853.7515000000,1854.6200000000,0.24
1611607800,1854.6600000000,1855.6310000000,1854.6600000000,1855.2660000000,0.34
1611608100,1855.2750000000,1856.1510000000,1855.2560000000,1855.8500000000,0.44
1611608400,1855.8600000000,1855.9865000000,1855.3865000000,1855.4615000000,0.16
1611608700,1855.4685000000,1855.7250000000,1855.4100000000,1855.5900000000,0.18
1611609000,1855.5800000000,1855.8300000000,1855.4700000000,1855.5950000000,0.10
1611609300,1855.5215000000,1855.7850000000,1855.4065000000,1855.4065000000,0.10
1611609600,1855.4150000000,1855.6165000000,1855.0665000000,1855.1100000000,0.08
1611609900,1855.1300000000,1855.5150000000,1855.1300000000,1855.4750000000,0.05
1611610200,1855.4925000000,1855.6975000000,1855.1710000000,1855.6550000000,0.08
1611610500,1855.6450000000,1855.8200000000,1855.5650000000,1855.6735000000,0.08
1611610800,1855.6565000000,1856.0035000000,1855.4385000000,1855.6765000000,0.09
1611611100,1855.6465000000,1856.0250000000,1855.3385000000,1855.5285000000,0.13
1611611400,1855.5435000000,1856.0670000000,1855.4410000000,1856.0670000000,0.10
1611611700,1856.0650000000,1856.1220000000,1855.6365000000,1855.6850000000,0.11
1611615600,1855.7880000000,1856.2100000000,1855.2180000000,1855.3305000000,0.14
1611615900,1855.3405000000,1855.5155000000,1854.9205000000,1855.2405000000,0.06
1611616200,1855.2380000000,1855.2400000000,1854.6385000000,1854.6635000000,0.14
1611616500,1854.6815000000,1855.7220000000,1854.5335000000,1855.4700000000,0.15
1611616800,1855.4615000000,1856.5165000000,1855.4350000000,1856.5050000000,0.14
1611617100,1856.4850000000,1856.8850000000,1856.4100000000,1856.8450000000,0.12
1611617400,1856.8035000000,1856.8750000000,1855.6400000000,1855.6450000000,0.13
1611617700,1855.6350000000,1855.7000000000,1855.2550000000,1855.2550000000,0.05
1611618000,1855.2400000000,1856.0435000000,1854.6650000000,1855.9400000000,0.20
1611618300,1855.9065000000,1855.9315000000,1855.2665000000,1855.8085000000,0.11
1611618600,1855.8050000000,1856.1100000000,1855.6915000000,1855.9685000000,0.04
1611618900,1855.9115000000,1855.9115000000,1855.4490000000,1855.6040000000,0.10
