ts,o,h,l,c,v
1613976000,1792.9300000000,1793.9520000000,1792.4330000000,1792.4920000000,0.55
1613976300,1792.4600000000,1792.5205000000,1790.8015000000,1790.8115000000,0.41
1613976600,1790.8165000000,1791.3920000000,1790.3105000000,1791.1370000000,0.40
1613976900,1791.1360000000,1791.3470000000,1790.4870000000,1791.0170000000,0.63
1613977200,1791.0045000000,1793.5100000000,1790.5970000000,1792.6665000000,0.93
1613977500,1792.6615000000,1792.7555000000,1791.4115000000,1791.5950000000,0.78
1613977800,1791.5800000000,1792.0600000000,1788.9250000000,1789.8045000000,0.77
1613978100,1789.7950000000,1790.5130000000,1789.3515000000,1789.5350000000,0.82
1613978400,1789.5200000000,1791.0450000000,1789.3050000000,1790.6195000000,0.79
1613978700,1790.6165000000,1792.4565000000,1790.2550000000,1791.9720000000,0.81
1613979000,1791.9850000000,1792.8750000000,1791.2580000000,1792.0955000000,0.60
1613979300,1792.1005000000,1793.9280000000,1792.0155000000,1792.8270000000,0.66
1613979600,1792.8320000000,1794.6065000000,1792.3945000000,1793.8700000000,0.52
1613979900,1793.9175000000,1794.6815000000,1793.3705000000,1793.4015000000,0.62
1613980200,1793.3665000000,1795.1065000000,1793.0150000000,1794.4880000000,0.57
1613980500,1794.4930000000,1794.9465000000,1794.1525000000,1794.7100000000,0.50
1613980800,1794.6850000000,1795.5405000000,1792.6365000000,1793.9545000000,1.03
1613981100,1793.9535000000,1794.9500000000,1793.1400000000,1794.5050000000,0.87
1613981400,1794.4750000000,1795.4250000000,1794.4000000000,1794.9500000000,0.62
1613981700,1794.9350000000,1795.1350000000,1791.2850000000,1791.4500000000,0.74
1613982000,1791.4350000000,1791.8295000000,1790.5335000000,1790.8350000000,0.91
1613982300,1790.8295000000,1792.1245000000,1790.3165000000,1791.7970000000,0.81
1613982600,1791.8320000000,1793.2650000000,1791.1510000000,1792.5450000000,0.67
1613982900,1792.5650000000,1792.8550000000,1792.2595000000,1792.5950000000,0.52
1613983200,1792.6250000000,1793.9750000000,1792.5200000000,1793.6450000000,0.66
1613983500,1793.6300000000,1794.6435000000,1793.1350000000,1794.5700000000,0.52
1613983800,1794.6550000000,1794.8750000000,1793.1100000000,1793.1800000000,0.66
1613984100,1793.1950000000,1794.9950000000,1793.1600000000,1794.3950000000,0.59
1613984400,1794.3850000000,1795.0835000000,1793.5100000000,1794.1600000000,0.85
1613984700,1794.1350000000,1795.4200000000,1794.0550000000,1794.5550000000,0.92
1613985000,1794.5650000000,1795.0700000000,1794.0000000000,1794.5350000000,0.73
1613985300,1794.5250000000,1797.4520000000,1794.3450000000,1796.7150000000,0.89
1613985600,1796.7000000000,1797.6035000000,1796.2835000000,1796.9895000000,0.83
1613985900,1796.9855000000,1798.4300000000,1796.8610000000,1797.5550000000,0.65
1613986200,1797.5650000000,1799.3770000000,1797.5450000000,1798.3550000000,0.60
1613986500,1798.3200000000,1798.6800000000,1796.3405000000,1796.9700000000,0.61
1613986800,1796.9700000000,1797.2495000000,1796.1330000000,1796.3955000000,0.58
1613987100,1796.4055000000,1797.2835000000,1796.4055000000,1797.0770000000,0.54
1613987400,1797.0870000000,1797.9835000000,1797.0135000000,1797.5920000000,0.52
1613987700,1797.5935000000,1798.3250000000,1796.6600000000,1797.5000000000,0.62
1613988000,1797.5400000000,1798.4000000000,1797.2295000000,1798.3250000000,0.51
1613988300,1798.3450000000,1798.4900000000,1797.6850000000,1798.0000000000,0.39
1613988600,1797.9600000000,1798.2150000000,1796.7900000000,1797.0600000000,0.35
1613988900,1797.0350000000,1798.1875000000,1796.8200000000,1798.0150000000,0.46
1613989200,1798.0485000000,1798.1200000000,1796.3300000000,1796.6835000000,0.51
1613989500,1796.6670000000,1796.7900000000,1795.9895000000,1796.3595000000,0.47
1613989800,1796.3545000000,1798.1145000000,1796.2835000000,1796.7450000000,0.56
1613990100,1796.7600000000,1797.4895000000,1796.3135000000,1796.3200000000,0.45
1613990400,1796.3200000000,1797.5235000000,1796.2550000000,1797.3900000000,0.49
1613990700,1797.3800000000,1797.3800000000,1796.2235000000,1796.2950000000,0.70
1613991000,1796.3100000000,1796.8850000000,1795.9650000000,1796.2950000000,0.33
1613991300,1796.3100000000,1796.7235000000,1795.9650000000,1796.2850000000,0.35
1613991600,1796.2950000000,1797.0165000000,1796.2950000000,1796.8215000000,0.44
1613991900,1796.8165000000,1797.2505000000,1796.7215000000,1796.8780000000,0.53
1613992200,1796.9030000000,1798.0850000000,1796.7275000000,1797.9350000000,0.42
1613992500,1797.9450000000,1797.9835000000,1797.4050000000,1797.6200000000,0.32
1613992800,1797.6350000000,1798.0035000000,1797.3100000000,1797.7685000000,0.34
1613993100,1797.8035000000,1798.1000000000,1797.5050000000,1797.7000000000,0.58
1613993400,1797.7100000000,1798.0435000000,1797.6550000000,1798.0035000000,0.35
1613993700,1798.1245000000,1798.1670000000,1797.7575000000,1797.9835000000,0.36
1613994000,1797.9935000000,1798.3195000000,1797.7075000000,1797.7480000000,0.53
1613994300,1797.7510000000,1798.1295000000,1796.9885000000,1797.0775000000,0.87
1613994600,1797.0515000000,1797.1755000000,1795.8955000000,1795.9090000000,0.77
1613994900,1795.9125000000,1795.9125000000,1794.4900000000,1795.2800000000,0.74
1613995200,1795.2600000000,1797.0735000000,1794.7335000000,1796.9995000000,0.66
1613995500,1796.9895000000,1797.6945000000,1796.2250000000,1796.2250000000,0.56
1613995800,1796.2700000000,1797.0075000000,1795.3900000000,1796.9435000000,0.45
1613996100,1796.9775000000,1797.0920000000,1796.3850000000,1796.8900000000,0.33
1613996400,1796.8750000000,1796.8800000000,1795.6800000000,1795.7050000000,0.41
1613996700,1795.6950000000,1795.7765000000,1793.9380000000,1794.3960000000,0.67
1613997000,1794.3995000000,1794.8070000000,1794.0600000000,1794.5700000000,0.44
1613997300,1794.5600000000,1795.3200000000,1794.2750000000,1794.8800000000,0.44
1613997600,1794.8700000000,1794.8700000000,1793.5500000000,1793.9850000000,0.58
1613997900,1793.9385000000,1794.9950000000,1793.9150000000,1794.7345000000,0.44
1613998200,1794.7950000000,1795.2095000000,1794.1385000000,1794.5285000000,0.63
1613998500,1794.5235000000,1795.2925000000,1794.3435000000,1794.8245000000,0.49
1613998800,1794.8335000000,1798.3350000000,1794.7275000000,1798.2250000000,1.16
1613999100,1798.1850000000,1798.9450000000,1797.6500000000,1798.2950000000,0.74
1613999400,1798.2900000000,1799.8575000000,1797.7500000000,1799.7725000000,1.00
1613999700,1799.7725000000,1801.3950000000,1798.3600000000,1799.2700000000,1.31
1614000000,1799.2900000000,1801.8185000000,1799.2900000000,1801.8145000000,1.04
1614000300,1801.8185000000,1802.5545000000,1795.7715000000,1796.2665000000,1.44
1614000600,1796.1350000000,1796.6385000000,1793.8515000000,1795.0550000000,1.24
1614000900,1795.0650000000,1798.8645000000,1794.0200000000,1797.6105000000,1.13
1614001200,1797.6025000000,1800.4755000000,1797.4940000000,1798.9565000000,1.28
1614001500,1798.9665000000,1800.2495000000,1797.6155000000,1799.7735000000,1.04
1614001800,1799.7685000000,1800.1555000000,1796.5135000000,1797.5300000000,0.94
1614002100,1797.5400000000,1799.0050000000,1796.5685000000,1797.5495000000,1.00
1614002400,1797.5600000000,1798.5345000000,1796.3200000000,1796.3700000000,1.08
1614002700,1796.3800000000,1798.2800000000,1795.7800000000,1797.1000000000,0.82
1614003000,1797.1050000000,1797.6400000000,1793.8420000000,1794.7630000000,0.88
1614003300,1794.7515000000,1797.1485000000,1794.6280000000,1796.3535000000,1.03
1614003600,1796.3485000000,1799.2650000000,1795.8735000000,1797.8150000000,0.90
1614003900,1797.7750000000,1798.3200000000,1797.0235000000,1798.1350000000,0.74
1614004200,1798.1450000000,1800.9515000000,1795.3595000000,1800.8650000000,1.37
1614004500,1800.8500000000,1804.3795000000,1800.6750000000,1803.6200000000,1.98
1614004800,1803.6350000000,1806.7665000000,1803.6350000000,1805.7200000000,1.75
1614005100,1805.7250000000,1808.4885000000,1804.9435000000,1805.4350000000,1.85
1614005400,1805.4645000000,1806.9545000000,1804.8320000000,1806.3770000000,1.45
1614005700,1806.3785000000,1807.0585000000,1804.5120000000,1804.8550000000,1.33
1614006000,1804.8350000000,1808.1345000000,1804.8350000000,1806.1810000000,1.44
1614006300,1806.1820000000,1806.7855000000,1803.2365000000,1803.5400000000,1.27
1614006600,1803.5600000000,1807.7450000000,1803.3270000000,1806.0135000000,1.19
1614006900,1805.9585000000,1807.2050000000,1804.8910000000,1805.3500000000,0.97
1614007200,1805.3250000000,1806.7470000000,1804.5985000000,1806.2535000000,0.83
1614007500,1806.2485000000,1808.8600000000,1805.8485000000,1808.5755000000,0.96
1614007800,1808.5770000000,1809.2025000000,1807.0750000000,1807.7065000000,1.09
1614008100,1807.7100000000,1808.6800000000,1807.0685000000,1807.8450000000,0.85
1614008400,1807.8265000000,1810.0800000000,1807.6215000000,1809.8100000000,0.96
1614008700,1809.8000000000,1810.1100000000,1808.9715000000,1809.9350000000,0.98
1614009000,1809.9545000000,1810.2935000000,1807.3000000000,1807.3000000000,1.23
1614009300,1807.2950000000,1809.8150000000,1807.2295000000,1809.0700000000,1.12
1614009600,1809.0650000000,1811.3245000000,1809.0650000000,1810.1195000000,1.07
1614009900,1810.1145000000,1810.3400000000,1808.4050000000,1808.9550000000,1.00
1614010200,1808.9950000000,1809.0945000000,1807.5635000000,1808.2035000000,0.82
1614010500,1808.2295000000,1809.0285000000,1807.4835000000,1808.9200000000,0.59
1614010800,1808.9050000000,1810.9500000000,1808.7835000000,1810.6150000000,0.76
1614011100,1810.6450000000,1811.0900000000,1809.8200000000,1810.5300000000,0.67
1614011400,1810.5185000000,1810.7235000000,1809.0600000000,1809.7535000000,0.82
1614011700,1809.8000000000,1811.1885000000,1809.8000000000,1810.6750000000,0.76
1614012000,1810.6985000000,1811.3700000000,1809.6035000000,1811.0885000000,0.73
1614012300,1811.0770000000,1812.6785000000,1810.8485000000,1811.2500000000,0.74
1614012600,1811.2600000000,1811.9350000000,1810.7015000000,1810.8315000000,0.58
1614012900,1810.7615000000,1811.8705000000,1810.3585000000,1811.5935000000,0.68
1614013200,1811.7000000000,1812.0535000000,1809.9785000000,1810.4520000000,0.64
1614013500,1810.4470000000,1812.7100000000,1810.3870000000,1812.1400000000,0.74
1614013800,1812.1500000000,1812.3000000000,1810.8140000000,1810.8865000000,0.66
1614014100,1810.8965000000,1811.7900000000,1810.8550000000,1810.9115000000,0.50
1614014400,1810.9250000000,1811.6620000000,1810.8900000000,1811.3870000000,0.50
1614014700,1811.3435000000,1811.4610000000,1809.8700000000,1810.0800000000,0.61
1614015000,1810.1750000000,1810.6885000000,1809.9850000000,1810.5750000000,0.52
1614015300,1810.5785000000,1810.8450000000,1809.4650000000,1809.7300000000,0.42
1614015600,1809.7050000000,1810.0050000000,1807.6920000000,1807.9050000000,0.65
1614015900,1807.9250000000,1809.1385000000,1807.3335000000,1808.6320000000,0.60
1614016200,1808.7200000000,1809.3535000000,1808.5420000000,1808.5970000000,0.47
1614016500,1808.5870000000,1809.5185000000,1807.9270000000,1809.2185000000,0.54
1614016800,1809.3035000000,1809.6285000000,1808.8335000000,1809.6085000000,0.43
1614017100,1809.6185000000,1810.6835000000,1809.6185000000,1810.4970000000,0.48
1614017400,1810.5070000000,1810.6335000000,1808.1585000000,1808.4750000000,0.54
1614017700,1808.4735000000,1809.8035000000,1808.1285000000,1809.3820000000,0.45
1614018000,1809.3085000000,1810.3635000000,1809.1220000000,1810.0820000000,0.51
1614018300,1810.0705000000,1810.2685000000,1808.6395000000,1809.0185000000,0.66
1614018600,1809.0750000000,1809.8935000000,1808.4585000000,1809.3650000000,0.58
1614018900,1809.3850000000,1809.6050000000,1808.2750000000,1808.7800000000,0.38
1614019200,1808.7950000000,1809.2750000000,1808.6250000000,1808.9050000000,0.43
1614019500,1808.8950000000,1809.4985000000,1808.5570000000,1809.1735000000,0.41
1614019800,1809.0885000000,1810.4235000000,1808.7170000000,1810.1320000000,0.51
1614020100,1810.1220000000,1810.1235000000,1808.3615000000,1808.5180000000,0.56
1614020400,1808.5430000000,1809.1555000000,1808.3665000000,1808.7055000000,0.37
1614020700,1808.7105000000,1809.5105000000,1808.3965000000,1808.4565000000,0.53
1614021000,1808.4515000000,1808.9950000000,1808.2600000000,1808.7350000000,0.39
1614021300,1808.7450000000,1808.9900000000,1807.4065000000,1807.4615000000,0.43
1614021600,1807.4405000000,1807.9105000000,1806.5870000000,1807.3985000000,0.46
1614021900,1807.3935000000,1808.3820000000,1807.2820000000,1808.0085000000,0.41
1614022200,1808.0070000000,1808.5150000000,1807.8770000000,1808.4420000000,0.30
1614022500,1808.5100000000,1809.1185000000,1808.1735000000,1808.6785000000,0.35
1614022800,1808.6720000000,1809.3270000000,1808.6320000000,1809.1970000000,0.44
1614023100,1809.1920000000,1809.5285000000,1809.0270000000,1809.1935000000,0.39
1614023400,1809.1920000000,1809.5335000000,1808.5385000000,1808.6250000000,0.46
1614023700,1808.7500000000,1809.0100000000,1807.8780000000,1808.2070000000,0.55
1614024000,1808.2020000000,1808.4420000000,1807.2585000000,1807.2950000000,0.51
1614024300,1807.2850000000,1807.8445000000,1807.1285000000,1807.4235000000,0.46
1614024600,1807.4120000000,1807.5385000000,1806.3170000000,1806.5220000000,0.38
1614024900,1806.5320000000,1807.9885000000,1806.5320000000,1807.8720000000,0.51
1614025200,1807.8835000000,1808.4500000000,1807.6885000000,1808.1400000000,0.50
1614025500,1808.1485000000,1808.2585000000,1807.5170000000,1807.9520000000,0.50
1614025800,1807.9170000000,1808.7845000000,1807.9140000000,1808.1285000000,0.49
1614026100,1808.1235000000,1809.0135000000,1807.5935000000,1808.5735000000,0.43
1614026400,1808.5635000000,1809.1835000000,1808.1820000000,1809.1345000000,0.41
1614026700,1809.1295000000,1809.6035000000,1808.5835000000,1809.5865000000,0.23
1614027000,1809.5750000000,1809.9315000000,1809.2115000000,1809.7215000000,0.35
1614027300,1809.7265000000,1809.7365000000,1808.2415000000,1808.2465000000,0.52
1614027600,1808.1815000000,1808.5550000000,1808.0305000000,1808.2215000000,0.32
1614027900,1808.2815000000,1808.3965000000,1808.0215000000,1808.2465000000,0.17
1614028200,1808.2265000000,1808.2415000000,1807.7815000000,1807.9115000000,0.12
1614028500,1807.9065000000,1808.0865000000,1807.6665000000,1808.0665000000,0.10
1614028800,1808.0715000000,1808.2315000000,1807.8915000000,1808.2065000000,0.09
1614029100,1808.1815000000,1808.2065000000,1807.4665000000,1807.5615000000,0.16
1614029400,1807.5965000000,1808.1215000000,1807.5765000000,1807.8765000000,0.09
1614029700,1807.8855000000,1808.1115000000,1807.8765000000,1808.1015000000,0.07
1614030000,1808.1865000000,1808.4765000000,1807.9425000000,1808.2215000000,0.14
1614030300,1808.2065000000,1809.0855000000,1808.1865000000,1809.0015000000,0.17
1614030600,1809.0060000000,1809.4260000000,1808.8250000000,1809.1750000000,0.17
1614030900,1809.1945000000,1809.9250000000,1808.7150000000,1809.5000000000,0.19
1614034800,1810.0760000000,1810.7750000000,1809.2950000000,1809.6250000000,0.23
1614035100,1809.6135000000,1811.3960000000,1809.5550000000,1811.0150000000,0.18
1614035400,1810.9050000000,1810.9805000000,1809.8515000000,1809.9965000000,0.23
1614035700,1809.9215000000,1810.2265000000,1809.4125000000,1809.5265000000,0.17
1614036000,1809.4475000000,1809.6705000000,1809.1400000000,1809.2405000000,0.17
1614036300,1809.2465000000,1810.0935000000,1808.7665000000,1809.5885000000,0.24
1614036600,1809.5595000000,1811.2285000000,1809.5595000000,1811.0935000000,0.24
1614036900,1811.1035000000,1811.1490000000,1810.4065000000,1810.4665000000,0.26
1614037200,1810.4715000000,1810.9400000000,1810.1115000000,1810.8165000000,0.13
1614037500,1810.8690000000,1811.5150000000,1810.8515000000,1811.5150000000,0.16
1614037800,1811.4670000000,1811.4670000000,1811.0500000000,1811.2300000000,0.12
1614038100,1811.2250000000,1811.2250000000,1810.4450000000,1810.5700000000,0.15
