ts,o,h,l,c,v
1609726200,1917.7085000000,1919.0050000000,1917.5265000000,1918.7535000000,0.34
1609726500,1918.7585000000,1919.2915000000,1918.3385000000,1918.9585000000,0.31
1609726800,1918.9685000000,1918.9735000000,1918.3385000000,1918.5435000000,0.21
1609727100,1918.5485000000,1918.8985000000,1918.2465000000,1918.4515000000,0.19
1609727400,1918.4815000000,1919.0065000000,1918.3265000000,1918.5365000000,0.35
1609727700,1918.5215000000,1918.8615000000,1918.1215000000,1918.3115000000,0.37
1609728000,1918.3100000000,1919.2135000000,1918.1135000000,1919.1935000000,0.36
1609728300,1919.1985000000,1919.9835000000,1919.1685000000,1919.9435000000,0.47
1609728600,1919.9385000000,1920.7860000000,1919.7635000000,1920.7505000000,0.62
1609728900,1920.7555000000,1921.9335000000,1920.7530000000,1921.8585000000,0.54
1609729200,1921.8735000000,1922.1700000000,1921.6550000000,1921.9065000000,0.24
1609729500,1921.8365000000,1921.9450000000,1920.8535000000,1921.0035000000,0.26
1609729800,1921.0735000000,1921.5785000000,1921.0085000000,1921.4985000000,0.22
1609730100,1921.4835000000,1922.5500000000,1921.4835000000,1922.3900000000,0.25
1609730400,1922.4165000000,1923.0350000000,1922.3165000000,1922.7935000000,0.31
1609730700,1922.8035000000,1923.7085000000,1922.6635000000,1923.2765000000,0.17
1609731000,1923.2815000000,1923.4785000000,1922.9835000000,1923.2635000000,0.17
1609731300,1923.2285000000,1924.6900000000,1923.1885000000,1924.6115000000,0.29
1609731600,1924.5765000000,1925.3485000000,1924.0835000000,1924.3765000000,0.27
1609731900,1924.3450000000,1924.4365000000,1922.5215000000,1922.7400000000,0.32
1609732200,1922.7325000000,1923.1550000000,1921.9520000000,1922.4420000000,0.72
1609732500,1922.4455000000,1923.3025000000,1922.2870000000,1923.3025000000,0.50
1609732800,1923.3020000000,1923.8195000000,1923.1975000000,1923.3145000000,0.52
1609733100,1923.3095000000,1923.4785000000,1922.2135000000,1923.3685000000,0.26
1609733400,1923.3555000000,1923.6650000000,1922.8135000000,1923.3165000000,0.20
1609733700,1923.2900000000,1923.3115000000,1922.8100000000,1923.0885000000,0.09
1609734000,1923.1300000000,1923.2200000000,1921.3915000000,1921.4805000000,0.33
1609734300,1921.4770000000,1922.1655000000,1921.3485000000,1922.1165000000,0.30
1609734600,1922.1615000000,1922.3180000000,1921.2900000000,1921.6580000000,0.33
1609734900,1921.6500000000,1922.1245000000,1921.5500000000,1921.7295000000,0.19
1609735200,1921.7215000000,1923.0585000000,1920.3450000000,1922.9505000000,0.38
1609735500,1922.9635000000,1923.0355000000,1922.4635000000,1922.8185000000,0.19
1609735800,1922.8135000000,1922.8765000000,1922.6185000000,1922.8165000000,0.06
1609736100,1922.8415000000,1923.1050000000,1922.7100000000,1922.8085000000,0.09
1609736400,1922.7785000000,1923.1050000000,1922.6235000000,1922.9650000000,0.10
1609736700,1922.9700000000,1923.0200000000,1922.8485000000,1922.9200000000,0.12
1609737000,1922.9225000000,1922.9300000000,1922.1750000000,1922.2050000000,0.14
1609737300,1922.1865000000,1922.1965000000,1920.1550000000,1920.1550000000,0.19
1609737600,1920.1565000000,1920.4315000000,1919.1725000000,1919.8165000000,0.48
1609737900,1919.7850000000,1920.7885000000,1919.6735000000,1920.7835000000,0.19
1609738200,1920.7855000000,1921.9950000000,1920.6335000000,1921.7150000000,0.52
1609738500,1921.6435000000,1921.7850000000,1920.7065000000,1921.0015000000,0.27
1609738800,1921.0050000000,1921.1250000000,1919.2700000000,1919.5350000000,0.29
1609739100,1919.5550000000,1920.3965000000,1919.1510000000,1920.3455000000,0.30
1609739400,1920.3185000000,1920.5485000000,1919.2080000000,1919.9150000000,0.30
1609739700,1919.9250000000,1921.8165000000,1919.9105000000,1921.7565000000,0.43
1609740000,1921.8415000000,1922.7915000000,1921.6465000000,1922.4935000000,0.41
1609740300,1922.4985000000,1923.8035000000,1921.5735000000,1923.7250000000,0.26
1609740600,1923.7285000000,1923.9970000000,1922.7685000000,1922.9535000000,0.37
1609740900,1922.9585000000,1924.0535000000,1922.8285000000,1924.0535000000,0.27
1609741200,1924.0685000000,1925.6855000000,1923.8985000000,1925.5535000000,0.69
1609741500,1925.5490000000,1925.5700000000,1924.3715000000,1924.4215000000,0.44
1609741800,1924.4245000000,1925.0935000000,1924.3535000000,1924.6235000000,0.24
1609742100,1924.6635000000,1925.3230000000,1924.5050000000,1924.8385000000,0.25
1609742400,1924.7885000000,1925.0185000000,1922.9950000000,1923.2350000000,0.28
1609742700,1923.1850000000,1924.0785000000,1922.9435000000,1923.7785000000,0.28
1609743000,1923.7755000000,1923.9805000000,1922.9985000000,1923.5385000000,0.21
1609743300,1923.5850000000,1923.6885000000,1922.8450000000,1923.0685000000,0.18
1609743600,1923.0650000000,1923.8900000000,1922.4770000000,1923.6800000000,0.20
1609743900,1923.6500000000,1923.9950000000,1923.0135000000,1923.6300000000,0.18
1609744200,1923.6400000000,1924.1035000000,1923.6185000000,1923.6335000000,0.17
1609744500,1923.6035000000,1924.6570000000,1923.5685000000,1924.2650000000,0.33
1609744800,1924.2585000000,1924.2935000000,1923.5655000000,1923.9635000000,0.20
1609745100,1923.9735000000,1924.3515000000,1923.9130000000,1924.0615000000,0.14
1609745400,1924.0765000000,1924.6085000000,1923.7750000000,1924.5135000000,0.16
1609745700,1924.4785000000,1925.6115000000,1924.4185000000,1924.8365000000,0.30
1609746000,1924.8265000000,1924.9615000000,1924.4445000000,1924.7400000000,0.19
1609746300,1924.7600000000,1925.1650000000,1923.8215000000,1923.8280000000,0.40
1609746600,1923.8265000000,1923.9540000000,1923.0315000000,1923.0465000000,0.40
1609746900,1923.0415000000,1925.1365000000,1923.0315000000,1924.8615000000,0.45
1609747200,1924.8665000000,1928.2900000000,1924.6715000000,1927.6885000000,0.75
1609747500,1927.6935000000,1928.3585000000,1927.3285000000,1927.9880000000,0.45
1609747800,1927.9850000000,1928.4095000000,1927.0445000000,1927.7705000000,0.39
1609748100,1927.7670000000,1929.6550000000,1927.1665000000,1929.0065000000,0.61
1609748400,1928.9765000000,1933.4120000000,1928.9615000000,1932.9735000000,0.80
1609748700,1932.9635000000,1935.2935000000,1932.5255000000,1935.0370000000,0.80
1609749000,1934.9755000000,1935.0915000000,1932.4145000000,1932.5195000000,0.63
1609749300,1932.5745000000,1934.2730000000,1932.3280000000,1933.4200000000,0.39
1609749600,1933.4100000000,1933.6600000000,1932.3365000000,1932.6865000000,0.30
1609749900,1932.6815000000,1933.3465000000,1931.8635000000,1932.1950000000,0.36
1609750200,1932.1965000000,1932.6485000000,1931.3765000000,1932.0935000000,0.31
1609750500,1932.1085000000,1932.7685000000,1931.6535000000,1932.2165000000,0.28
1609750800,1932.1965000000,1932.7665000000,1931.8615000000,1932.5935000000,0.40
1609751100,1932.6035000000,1934.0005000000,1932.3885000000,1933.2535000000,0.34
1609751400,1933.2285000000,1933.9665000000,1931.4635000000,1931.4785000000,0.46
1609751700,1931.4850000000,1932.0635000000,1930.6635000000,1931.8055000000,0.57
1609752000,1931.8015000000,1932.0600000000,1931.4285000000,1931.9650000000,0.34
1609752300,1931.9900000000,1932.5685000000,1931.8900000000,1932.3150000000,0.18
1609752600,1932.3065000000,1933.1515000000,1932.2365000000,1932.9765000000,0.19
1609752900,1932.9815000000,1933.0765000000,1932.5550000000,1932.6035000000,0.12
1609753200,1932.5950000000,1932.7250000000,1931.2085000000,1931.6265000000,0.22
1609753500,1931.6365000000,1932.1535000000,1930.9950000000,1931.9155000000,0.30
1609753800,1931.9105000000,1932.8405000000,1931.8985000000,1932.4885000000,0.33
1609754100,1932.4735000000,1933.0915000000,1932.2465000000,1932.2615000000,0.22
1609754400,1932.1965000000,1932.6565000000,1931.9315000000,1931.9500000000,0.16
1609754700,1931.8160000000,1932.0265000000,1930.7115000000,1931.6365000000,0.30
1609755000,1931.7965000000,1932.7065000000,1931.1650000000,1932.2065000000,0.26
1609755300,1932.1715000000,1932.1765000000,1930.6945000000,1931.0045000000,0.26
1609755600,1930.9995000000,1931.1645000000,1930.3895000000,1930.5215000000,0.23
1609755900,1930.5165000000,1930.6765000000,1928.0185000000,1929.1445000000,0.45
1609756200,1929.1315000000,1930.7985000000,1928.6395000000,1930.6135000000,0.37
1609756500,1930.5685000000,1931.3580000000,1930.0585000000,1930.1385000000,0.37
1609756800,1930.1435000000,1932.3835000000,1929.8910000000,1932.2835000000,0.28
1609757100,1932.1985000000,1932.8500000000,1931.5835000000,1932.8400000000,0.43
1609757400,1932.7000000000,1934.5600000000,1932.1835000000,1934.4065000000,0.40
1609757700,1934.4115000000,1934.6065000000,1933.3365000000,1933.6000000000,0.36
1609758000,1933.6145000000,1936.5365000000,1933.5835000000,1935.1850000000,0.54
1609758300,1935.1950000000,1935.5850000000,1933.8385000000,1933.8535000000,0.38
1609758600,1933.8800000000,1934.6435000000,1933.7700000000,1934.5365000000,0.21
1609758900,1934.5515000000,1935.8750000000,1934.5515000000,1935.2500000000,0.29
1609759200,1935.2265000000,1935.3665000000,1933.5100000000,1934.1800000000,0.34
1609759500,1934.2050000000,1935.6585000000,1934.0285000000,1935.4235000000,0.29
1609759800,1935.4400000000,1935.9235000000,1934.9135000000,1935.9235000000,0.32
1609760100,1935.9285000000,1936.4415000000,1935.1135000000,1936.1415000000,0.32
1609760400,1936.1665000000,1936.6085000000,1934.5615000000,1934.7015000000,0.30
1609760700,1934.7365000000,1935.5485000000,1934.3500000000,1935.3450000000,0.39
1609761000,1935.3200000000,1935.4740000000,1934.7235000000,1935.1185000000,0.19
1609761300,1935.1235000000,1935.4050000000,1932.4735000000,1933.6500000000,0.65
1609761600,1933.6460000000,1934.2835000000,1931.7200000000,1932.1015000000,0.61
1609761900,1932.0550000000,1933.3865000000,1931.8815000000,1933.3865000000,0.45
1609762200,1933.4015000000,1934.9715000000,1933.2965000000,1933.5350000000,0.56
1609762500,1933.5615000000,1934.6390000000,1933.1865000000,1934.0735000000,0.30
1609762800,1934.0785000000,1934.5435000000,1933.3835000000,1934.3535000000,0.35
1609763100,1934.3585000000,1934.5585000000,1933.3985000000,1933.4785000000,0.28
1609763400,1933.5085000000,1934.4390000000,1932.5585000000,1933.5535000000,0.32
1609763700,1933.5265000000,1934.0400000000,1932.3800000000,1932.5450000000,0.25
1609764000,1932.5535000000,1932.6050000000,1931.4400000000,1931.6565000000,0.42
1609764300,1931.6465000000,1931.9015000000,1930.2285000000,1930.3765000000,0.42
1609764600,1930.3365000000,1931.8290000000,1930.2010000000,1930.9965000000,0.42
1609764900,1930.9165000000,1932.4135000000,1930.8715000000,1932.0800000000,0.24
1609765200,1932.0400000000,1933.5635000000,1929.8780000000,1930.8985000000,0.52
1609765500,1930.9200000000,1932.9750000000,1930.3535000000,1931.2475000000,0.70
1609765800,1931.2340000000,1934.4100000000,1931.0690000000,1934.0365000000,0.58
1609766100,1934.0415000000,1937.9060000000,1934.0235000000,1937.0535000000,0.85
1609766400,1937.0585000000,1938.5160000000,1935.6300000000,1936.6600000000,0.67
1609766700,1936.6400000000,1937.8910000000,1935.6250000000,1937.1465000000,0.55
1609767000,1937.1715000000,1941.0840000000,1937.1715000000,1940.6335000000,0.84
1609767300,1940.6185000000,1942.1385000000,1940.3735000000,1942.0925000000,0.96
1609767600,1942.0685000000,1942.0685000000,1939.5800000000,1940.7715000000,0.73
1609767900,1940.7915000000,1941.2765000000,1939.3325000000,1939.7015000000,0.72
1609768200,1939.6915000000,1941.4825000000,1939.6125000000,1939.7750000000,0.54
1609768500,1939.7965000000,1940.8215000000,1939.7350000000,1939.9065000000,0.41
1609768800,1939.9615000000,1941.1600000000,1938.6350000000,1938.8665000000,0.60
1609769100,1938.8700000000,1941.2515000000,1938.8350000000,1940.1365000000,0.50
1609769400,1940.1615000000,1941.1265000000,1939.8250000000,1940.9115000000,0.42
1609769700,1940.8915000000,1940.9265000000,1937.4715000000,1939.3065000000,0.81
1609770000,1939.3115000000,1941.7725000000,1939.0315000000,1941.4085000000,0.55
1609770300,1941.4550000000,1941.4735000000,1939.2950000000,1940.0885000000,0.49
1609770600,1940.0935000000,1941.0650000000,1938.0715000000,1938.7515000000,0.84
1609770900,1938.7465000000,1940.4600000000,1936.7400000000,1940.2900000000,1.23
1609771200,1940.3200000000,1943.2760000000,1940.1035000000,1942.0135000000,0.99
1609771500,1942.0085000000,1942.5385000000,1941.2800000000,1942.5185000000,0.84
1609771800,1942.5235000000,1943.8365000000,1941.2835000000,1942.9815000000,0.98
1609772100,1942.9950000000,1943.1250000000,1941.4750000000,1941.5085000000,0.83
1609772400,1941.5135000000,1944.5200000000,1941.5135000000,1942.1400000000,0.88
1609772700,1942.0785000000,1943.1400000000,1934.4165000000,1934.5015000000,1.05
1609773000,1934.5200000000,1935.4665000000,1932.8200000000,1933.6150000000,1.17
1609773300,1933.6000000000,1934.4250000000,1929.4540000000,1933.9055000000,1.45
1609773600,1933.9005000000,1935.6600000000,1932.8160000000,1935.2065000000,1.28
1609773900,1935.2675000000,1936.0665000000,1934.1300000000,1934.6300000000,0.72
1609774200,1934.6335000000,1935.7635000000,1934.3235000000,1934.8985000000,0.72
1609774500,1934.8485000000,1940.2900000000,1934.1950000000,1940.1435000000,0.97
1609774800,1940.1335000000,1940.5950000000,1938.9625000000,1940.1800000000,0.96
1609775100,1940.1400000000,1940.1985000000,1938.2650000000,1939.4750000000,0.77
1609775400,1939.5550000000,1942.7660000000,1939.2535000000,1942.5300000000,0.69
1609775700,1942.5360000000,1943.6950000000,1942.1635000000,1943.0310000000,0.81
1609776000,1943.0360000000,1943.7385000000,1939.9015000000,1940.4915000000,0.80
1609776300,1940.5315000000,1941.7615000000,1938.0785000000,1938.5900000000,1.02
1609776600,1938.6250000000,1940.7715000000,1937.4115000000,1939.4410000000,0.91
1609776900,1939.4485000000,1941.1085000000,1938.5550000000,1940.5900000000,0.82
1609777200,1940.6165000000,1943.3950000000,1940.2950000000,1941.5915000000,0.80
1609777500,1941.5850000000,1941.8365000000,1939.2850000000,1941.6115000000,0.75
1609777800,1941.4860000000,1942.1665000000,1940.1435000000,1940.2650000000,0.63
1609778100,1940.3700000000,1941.5100000000,1940.0735000000,1940.1400000000,0.58
1609778400,1940.1665000000,1940.6185000000,1939.1000000000,1939.6165000000,0.58
1609778700,1939.6115000000,1941.8965000000,1939.4525000000,1941.0050000000,0.56
1609779000,1940.9650000000,1941.9035000000,1940.5185000000,1941.2425000000,0.54
1609779300,1941.2275000000,1942.1250000000,1940.0285000000,1940.0835000000,0.73
1609779600,1940.0885000000,1941.6985000000,1939.7735000000,1940.3385000000,0.62
1609779900,1940.2935000000,1940.9965000000,1940.0965000000,1940.4365000000,0.62
1609780200,1940.4050000000,1940.4950000000,1937.0565000000,1937.0915000000,1.08
1609780500,1937.0965000000,1937.1015000000,1933.2650000000,1934.1685000000,1.04
1609780800,1934.1635000000,1936.0425000000,1932.7440000000,1935.7565000000,1.01
1609781100,1935.7165000000,1938.2085000000,1935.0265000000,1937.7785000000,0.96
1609781400,1937.8250000000,1937.8285000000,1935.9615000000,1936.1365000000,0.84
1609781700,1936.1015000000,1936.4850000000,1933.5315000000,1935.1450000000,0.84
1609782000,1935.1415000000,1936.9150000000,1933.4150000000,1936.5215000000,0.81
1609782300,1936.5050000000,1936.5050000000,1935.0550000000,1935.6200000000,0.66
1609782600,1935.6500000000,1937.0860000000,1935.2575000000,1936.9690000000,0.92
1609782900,1936.9675000000,1938.0365000000,1936.7150000000,1937.1515000000,0.77
1609783200,1937.1615000000,1938.8550000000,1936.3650000000,1938.8135000000,0.50
1609783500,1938.8515000000,1941.4460000000,1938.5200000000,1941.1985000000,0.50
1609783800,1941.2035000000,1942.8165000000,1941.1885000000,1942.5110000000,0.60
1609784100,1942.6075000000,1942.6975000000,1940.8700000000,1941.1850000000,0.63
1609784400,1941.2000000000,1942.2315000000,1940.7375000000,1942.0215000000,0.48
1609784700,1942.0325000000,1942.8385000000,1941.4260000000,1942.1360000000,0.59
1609785000,1942.1550000000,1942.1550000000,1941.0425000000,1941.2000000000,0.47
1609785300,1941.2050000000,1942.5865000000,1940.5950000000,1941.9800000000,0.46
1609785600,1941.9585000000,1942.3735000000,1940.8585000000,1941.3785000000,0.36
1609785900,1941.4185000000,1942.5085000000,1941.2635000000,1942.3375000000,0.36
1609786200,1942.3325000000,1942.7125000000,1942.1575000000,1942.5025000000,0.23
1609786500,1942.5125000000,1943.7865000000,1942.4875000000,1943.7415000000,0.36
1609786800,1943.7315000000,1943.7915000000,1941.0560000000,1941.0635000000,0.63
1609787100,1941.0750000000,1941.1250000000,1939.5335000000,1939.5485000000,0.56
1609787400,1939.4685000000,1941.4265000000,1939.3700000000,1941.2450000000,0.54
1609787700,1941.2250000000,1941.6615000000,1940.5700000000,1941.3600000000,0.41
1609788000,1941.3500000000,1941.7765000000,1940.6965000000,1940.7465000000,0.32
1609788300,1940.7415000000,1940.8415000000,1939.8015000000,1940.6450000000,0.20
1609788600,1940.6300000000,1940.6300000000,1939.8715000000,1940.3215000000,0.39
1609788900,1940.3315000000,1940.9715000000,1939.8915000000,1940.5165000000,0.31
1609789200,1940.4465000000,1940.7715000000,1940.4215000000,1940.7115000000,0.21
1609789500,1940.6865000000,1941.0900000000,1940.1115000000,1940.8615000000,0.31
1609789800,1940.8565000000,1941.9865000000,1940.1050000000,1941.8350000000,0.39
1609790100,1941.8450000000,1942.7115000000,1941.5200000000,1942.5765000000,0.52
1609790400,1942.5715000000,1942.6175000000,1941.5600000000,1941.7500000000,0.62
1609790700,1941.7100000000,1942.4110000000,1941.4300000000,1942.2085000000,0.61
1609791000,1942.2250000000,1942.7710000000,1941.4865000000,1941.5675000000,0.46
1609791300,1941.5925000000,1941.9375000000,1941.2015000000,1941.3925000000,0.34
1609791600,1941.3865000000,1941.8335000000,1940.9875000000,1941.7585000000,0.27
1609791900,1941.7535000000,1942.2285000000,1941.6235000000,1941.7535000000,0.19
1609792200,1941.7450000000,1942.3615000000,1941.2315000000,1942.3615000000,0.22
1609792500,1942.3515000000,1942.7215000000,1942.1615000000,1942.6650000000,0.29
1609792800,1942.6750000000,1942.9275000000,1942.2665000000,1942.5425000000,0.26
1609793100,1942.5015000000,1943.1985000000,1942.3000000000,1943.1885000000,0.26
1609793400,1943.2385000000,1944.0000000000,1943.0335000000,1943.7800000000,0.38
1609793700,1943.7700000000,1944.2535000000,1942.9165000000,1943.7800000000,0.60
1609794000,1943.7765000000,1944.0365000000,1942.2135000000,1942.2800000000,0.12
1609794300,1942.2585000000,1942.6535000000,1942.1835000000,1942.2450000000,0.06
1609794600,1942.2500000000,1942.3300000000,1941.8785000000,1942.1185000000,0.06
1609794900,1942.1835000000,1942.2635000000,1941.8885000000,1942.0435000000,0.05
1609795200,1941.9585000000,1942.4685000000,1941.8900000000,1942.4635000000,0.03
1609795500,1942.5435000000,1942.7585000000,1941.9835000000,1942.2835000000,0.04
1609795800,1942.2785000000,1943.0900000000,1942.2450000000,1942.9090000000,0.06
1609796100,1942.8925000000,1943.3300000000,1942.3400000000,1942.5650000000,0.05
1609796400,1942.5750000000,1942.8840000000,1942.3700000000,1942.7390000000,0.04
1609796700,1942.7400000000,1942.8790000000,1942.2550000000,1942.8240000000,0.06
1609797000,1942.8490000000,1943.7800000000,1942.4300000000,1943.3450000000,0.07
1609797300,1943.3340000000,1943.5390000000,1942.5350000000,1942.8900000000,0.05
1609801200,1942.1550000000,1943.2675000000,1941.4100000000,1941.6600000000,0.15
1609801500,1941.6200000000,1941.7550000000,1941.2800000000,1941.5800000000,0.07
1609801800,1941.5950000000,1944.0100000000,1941.5850000000,1943.8700000000,0.16
1609802100,1943.8540000000,1945.4380000000,1943.8040000000,1944.8135000000,0.21
1609802400,1944.8235000000,1945.7235000000,1944.6035000000,1944.8435000000,0.17
1609802700,1944.8385000000,1945.2635000000,1944.4235000000,1944.5220000000,0.10
1609803000,1944.5285000000,1945.4115000000,1944.1565000000,1944.5165000000,0.12
1609803300,1944.5015000000,1944.6185000000,1943.5670000000,1944.1815000000,0.23
1609803600,1944.1715000000,1944.1715000000,1942.8415000000,1942.9965000000,0.12
1609803900,1943.0415000000,1943.3165000000,1941.6050000000,1941.6050000000,0.19
1609804200,1941.6070000000,1941.9670000000,1940.6050000000,1940.8400000000,0.20
1609804500,1940.9150000000,1942.1035000000,1940.9050000000,1941.8465000000,0.17
