ts,o,h,l,c,v
1614297600,1770.0400000000,1771.1680000000,1767.9965000000,1768.5280000000,0.69
1614297900,1768.4880000000,1768.7315000000,1766.4700000000,1768.3715000000,0.80
1614298200,1768.3965000000,1768.6835000000,1766.9750000000,1768.3350000000,0.62
1614298500,1768.3150000000,1769.6035000000,1765.2930000000,1765.7080000000,0.83
1614298800,1765.6150000000,1768.1170000000,1765.6115000000,1768.0700000000,0.71
1614299100,1768.0950000000,1769.1000000000,1767.7050000000,1768.8050000000,0.69
1614299400,1768.8100000000,1768.8635000000,1767.3850000000,1768.7950000000,0.65
1614299700,1768.8200000000,1769.6235000000,1768.6150000000,1769.2400000000,0.59
1614300000,1769.2550000000,1772.3075000000,1769.2225000000,1771.9075000000,0.45
1614300300,1771.9225000000,1772.3225000000,1771.0375000000,1771.2230000000,0.37
1614300600,1771.2315000000,1771.2315000000,1769.8265000000,1770.1000000000,0.53
1614300900,1770.0850000000,1773.1400000000,1769.9300000000,1772.8580000000,0.66
1614301200,1772.8530000000,1773.1435000000,1769.5950000000,1769.7100000000,1.19
1614301500,1769.7000000000,1770.0950000000,1767.3930000000,1768.5000000000,1.16
1614301800,1768.5050000000,1769.2380000000,1767.7100000000,1767.9750000000,0.82
1614302100,1767.9900000000,1770.1085000000,1767.5035000000,1769.2135000000,0.93
1614302400,1769.2100000000,1769.4935000000,1768.1235000000,1768.2850000000,0.69
1614302700,1768.2150000000,1769.5400000000,1768.1135000000,1768.3800000000,0.71
1614303000,1768.3850000000,1770.1930000000,1767.9500000000,1770.1430000000,0.77
1614303300,1770.1480000000,1770.3400000000,1769.1165000000,1770.0685000000,0.72
1614303600,1770.0735000000,1770.1735000000,1768.8565000000,1769.5800000000,0.58
1614303900,1769.5650000000,1770.1415000000,1769.0515000000,1769.2900000000,0.58
1614304200,1769.3000000000,1770.5200000000,1769.1265000000,1770.5200000000,0.58
1614304500,1770.5300000000,1771.4600000000,1770.2400000000,1771.3200000000,0.62
1614304800,1771.2900000000,1772.1050000000,1770.6415000000,1771.0680000000,0.68
1614305100,1771.0630000000,1771.7500000000,1770.6665000000,1771.5515000000,0.50
1614305400,1771.5300000000,1771.9250000000,1771.0400000000,1771.5700000000,0.52
1614305700,1771.5600000000,1772.0450000000,1771.1400000000,1771.4750000000,0.42
1614306000,1771.4650000000,1773.0880000000,1770.7100000000,1772.9965000000,0.41
1614306300,1772.9915000000,1774.2200000000,1772.8180000000,1774.0185000000,0.55
1614306600,1774.0085000000,1774.2685000000,1772.6070000000,1773.4950000000,0.63
1614306900,1773.4850000000,1774.3400000000,1773.3750000000,1774.0750000000,0.44
1614307200,1774.0650000000,1774.7100000000,1773.6200000000,1774.5150000000,0.35
1614307500,1774.5000000000,1775.8550000000,1774.3950000000,1774.5250000000,0.64
1614307800,1774.5580000000,1774.5785000000,1773.5535000000,1773.6635000000,0.42
1614308100,1773.7435000000,1774.5435000000,1773.0485000000,1773.0485000000,0.40
1614308400,1773.0385000000,1773.6235000000,1772.7800000000,1772.9385000000,0.57
1614308700,1772.9335000000,1773.1035000000,1772.4150000000,1772.5750000000,0.59
1614309000,1772.5780000000,1774.1050000000,1772.5550000000,1773.6000000000,0.51
1614309300,1773.5900000000,1774.3550000000,1772.9300000000,1774.3350000000,0.46
1614309600,1774.3300000000,1774.6800000000,1773.2715000000,1774.6650000000,0.51
1614309900,1774.7050000000,1774.8215000000,1774.1015000000,1774.2615000000,0.49
1614310200,1774.3600000000,1774.6350000000,1773.2880000000,1773.2880000000,0.41
1614310500,1773.2865000000,1773.7765000000,1772.8665000000,1773.0335000000,0.58
1614310800,1773.0185000000,1773.1735000000,1772.6000000000,1772.8485000000,0.32
1614311100,1772.8770000000,1773.0200000000,1772.5335000000,1772.9335000000,0.31
1614311400,1772.9435000000,1773.5650000000,1772.4820000000,1772.5285000000,0.39
1614311700,1772.5435000000,1773.2585000000,1772.4900000000,1772.9450000000,0.33
1614312000,1772.9700000000,1773.0200000000,1772.3265000000,1772.6015000000,0.35
1614312300,1772.6065000000,1773.3450000000,1772.4365000000,1772.6350000000,0.27
1614312600,1772.6300000000,1772.7650000000,1770.7350000000,1771.1700000000,0.50
1614312900,1771.1600000000,1772.0235000000,1770.7150000000,1770.7150000000,0.44
1614313200,1770.7350000000,1770.9200000000,1770.2785000000,1770.4785000000,0.39
1614313500,1770.4635000000,1770.8385000000,1770.1900000000,1770.5650000000,0.25
1614313800,1770.5480000000,1770.7300000000,1768.8100000000,1768.9885000000,0.41
1614314100,1768.9835000000,1769.4185000000,1768.0950000000,1768.1235000000,0.53
1614314400,1768.1335000000,1768.3985000000,1766.2300000000,1766.7185000000,0.67
1614314700,1766.7120000000,1767.7585000000,1766.4435000000,1767.3335000000,0.68
1614315000,1767.3235000000,1768.3235000000,1766.6000000000,1767.9535000000,0.61
1614315300,1767.9150000000,1768.2485000000,1767.7835000000,1768.0000000000,0.42
1614315600,1768.0050000000,1768.7035000000,1767.7850000000,1768.4350000000,0.46
1614315900,1768.4450000000,1769.1050000000,1768.3350000000,1768.5135000000,0.39
1614316200,1768.5185000000,1768.8700000000,1767.4885000000,1768.7300000000,0.57
1614316500,1768.7200000000,1768.7920000000,1767.9135000000,1768.1135000000,0.45
1614316800,1768.0985000000,1769.4635000000,1767.9300000000,1769.4035000000,0.41
1614317100,1769.4135000000,1769.4685000000,1768.3585000000,1768.9235000000,0.43
1614317400,1768.9625000000,1769.1385000000,1758.8700000000,1762.5650000000,1.51
1614317700,1762.5600000000,1765.3135000000,1762.3025000000,1764.6725000000,1.12
1614318000,1764.6715000000,1764.7750000000,1762.2650000000,1762.4250000000,0.88
1614318300,1762.4150000000,1762.7635000000,1759.5950000000,1759.7365000000,0.97
1614318600,1759.7415000000,1761.5730000000,1759.2900000000,1760.3550000000,0.95
1614318900,1760.3400000000,1761.1300000000,1758.1515000000,1760.6700000000,0.81
1614319200,1760.6650000000,1761.1500000000,1759.2500000000,1761.1150000000,0.84
1614319500,1761.1050000000,1762.9450000000,1760.7780000000,1762.8550000000,0.87
1614319800,1762.8450000000,1763.5235000000,1759.7400000000,1761.2800000000,0.75
1614320100,1761.2900000000,1764.6635000000,1761.2700000000,1764.5450000000,0.77
1614320400,1764.5550000000,1764.6000000000,1763.1000000000,1763.8350000000,0.68
1614320700,1763.8450000000,1763.9885000000,1761.8050000000,1761.8580000000,0.72
1614321000,1761.8630000000,1763.6500000000,1761.2220000000,1763.2650000000,0.70
1614321300,1763.2550000000,1763.6015000000,1762.2800000000,1763.5465000000,0.60
1614321600,1763.6150000000,1764.2740000000,1763.1965000000,1763.2350000000,0.51
1614321900,1763.2150000000,1763.4450000000,1762.1450000000,1763.4450000000,0.60
1614322200,1763.4500000000,1763.5600000000,1760.5965000000,1760.9330000000,0.75
1614322500,1760.9930000000,1763.2650000000,1760.9930000000,1762.9050000000,0.80
1614322800,1762.8200000000,1763.9150000000,1761.8350000000,1761.9460000000,1.05
1614323100,1761.9400000000,1763.4780000000,1761.4250000000,1761.7250000000,1.13
1614323400,1761.7050000000,1762.6560000000,1758.6565000000,1759.4265000000,1.32
1614323700,1759.4165000000,1759.6665000000,1756.2765000000,1757.8450000000,1.18
1614324000,1757.8350000000,1759.2985000000,1757.7930000000,1757.8200000000,1.24
1614324300,1757.8100000000,1759.9535000000,1757.5180000000,1759.4570000000,1.00
1614324600,1759.4620000000,1760.0485000000,1755.4550000000,1756.7135000000,1.00
1614324900,1756.7085000000,1758.8715000000,1756.7020000000,1758.2450000000,0.89
1614325200,1758.2400000000,1759.5280000000,1758.0200000000,1758.6200000000,0.94
1614325500,1758.6150000000,1761.4035000000,1758.5630000000,1760.4120000000,1.12
1614325800,1760.4070000000,1761.0385000000,1759.3350000000,1759.6565000000,0.86
1614326100,1759.6900000000,1760.4750000000,1759.1150000000,1759.5500000000,0.80
1614326400,1759.5950000000,1760.5100000000,1758.7150000000,1758.7150000000,1.09
1614326700,1758.7000000000,1761.0835000000,1758.4000000000,1760.3900000000,1.02
1614327000,1760.3850000000,1762.4550000000,1760.1100000000,1762.0550000000,0.80
1614327300,1762.0400000000,1762.0400000000,1759.7400000000,1759.7930000000,0.79
1614327600,1759.7980000000,1761.9350000000,1759.1550000000,1760.4450000000,0.80
1614327900,1760.4550000000,1762.8400000000,1760.3300000000,1762.2535000000,0.79
1614328200,1762.2435000000,1763.7335000000,1760.9450000000,1763.0735000000,1.00
1614328500,1763.0785000000,1768.0235000000,1762.7250000000,1766.7450000000,1.28
1614328800,1766.7250000000,1768.5050000000,1766.6085000000,1768.1500000000,0.96
1614329100,1768.1400000000,1768.2665000000,1765.9850000000,1766.3900000000,1.01
1614329400,1766.4515000000,1767.4465000000,1766.0650000000,1766.6400000000,0.90
1614329700,1766.6250000000,1769.1700000000,1766.6150000000,1768.3800000000,0.90
1614330000,1768.3500000000,1768.7765000000,1767.7400000000,1768.1700000000,0.85
1614330300,1768.1600000000,1769.0035000000,1767.7600000000,1767.7850000000,0.85
1614330600,1767.7750000000,1770.2335000000,1767.0485000000,1767.5400000000,0.94
1614330900,1767.5200000000,1767.6900000000,1766.5230000000,1767.6785000000,0.75
1614331200,1767.7150000000,1767.8100000000,1765.2300000000,1766.1350000000,0.82
1614331500,1766.1200000000,1767.6100000000,1765.9250000000,1766.8455000000,0.62
1614331800,1766.8450000000,1767.1230000000,1765.4680000000,1765.7350000000,1.02
1614332100,1765.7250000000,1767.0300000000,1764.5430000000,1764.7850000000,0.86
1614332400,1764.7650000000,1765.3880000000,1763.9850000000,1765.0350000000,0.80
1614332700,1765.0265000000,1765.4150000000,1763.6700000000,1764.1600000000,0.72
1614333000,1764.1750000000,1764.4350000000,1763.1700000000,1764.0580000000,0.92
1614333300,1764.0530000000,1765.2230000000,1762.6400000000,1763.1980000000,1.27
1614333600,1763.2080000000,1764.2515000000,1762.5580000000,1763.8780000000,0.92
1614333900,1763.9030000000,1763.9080000000,1762.2165000000,1762.8580000000,0.79
1614334200,1762.8430000000,1765.2980000000,1762.6630000000,1764.7370000000,0.65
1614334500,1764.7520000000,1765.0250000000,1763.6980000000,1764.2130000000,0.64
1614334800,1764.2180000000,1764.9280000000,1763.5830000000,1764.3430000000,0.55
1614335100,1764.3330000000,1764.3330000000,1762.3215000000,1762.8980000000,0.63
1614335400,1762.9080000000,1766.3000000000,1762.9080000000,1765.7720000000,0.84
1614335700,1765.7620000000,1766.3900000000,1764.9570000000,1765.3570000000,0.61
1614336000,1765.3370000000,1767.0700000000,1765.1200000000,1766.9340000000,0.75
1614336300,1766.9250000000,1767.0750000000,1765.0800000000,1765.2950000000,0.67
1614336600,1765.2700000000,1765.8550000000,1764.5750000000,1764.6100000000,0.53
1614336900,1764.6095000000,1765.3850000000,1763.8615000000,1764.5350000000,0.57
1614337200,1764.5500000000,1765.3700000000,1763.6370000000,1763.8350000000,0.77
1614337500,1763.8300000000,1763.8920000000,1762.4450000000,1762.9800000000,0.99
1614337800,1763.0100000000,1763.4100000000,1760.3200000000,1760.9500000000,0.90
1614338100,1760.9600000000,1761.4180000000,1760.2100000000,1760.8215000000,0.75
1614338400,1760.7865000000,1760.8750000000,1758.5500000000,1759.2650000000,0.91
1614338700,1759.2100000000,1760.1365000000,1758.9000000000,1759.9580000000,0.58
1614339000,1759.9700000000,1760.0130000000,1757.9150000000,1758.4100000000,0.90
1614339300,1758.4000000000,1759.4630000000,1758.0080000000,1758.8900000000,0.82
1614339600,1758.8780000000,1759.8700000000,1757.9945000000,1758.6100000000,0.85
1614339900,1758.3885000000,1759.7150000000,1757.7350000000,1759.6450000000,1.21
1614340200,1759.6250000000,1760.4850000000,1759.1250000000,1760.2550000000,1.02
1614340500,1760.2600000000,1761.3400000000,1759.9425000000,1759.9425000000,0.95
1614340800,1759.9560000000,1760.6600000000,1759.3210000000,1760.5350000000,1.14
1614341100,1760.5250000000,1760.7310000000,1758.6860000000,1759.5775000000,1.01
1614341400,1759.6410000000,1760.4500000000,1758.8625000000,1760.0100000000,0.88
1614341700,1760.0400000000,1761.6500000000,1759.9115000000,1760.9050000000,1.07
1614342000,1760.9000000000,1761.7700000000,1760.1960000000,1761.6350000000,0.97
1614342300,1761.6000000000,1762.2500000000,1761.2550000000,1761.7250000000,0.81
1614342600,1761.7400000000,1761.9000000000,1760.1160000000,1760.1650000000,1.37
1614342900,1760.1800000000,1762.5700000000,1759.6700000000,1762.1160000000,1.23
1614343200,1762.1110000000,1763.1885000000,1761.1535000000,1762.5100000000,0.98
1614343500,1762.5050000000,1762.5050000000,1760.5325000000,1760.6375000000,0.60
1614343800,1760.6415000000,1761.1465000000,1758.9710000000,1759.2115000000,0.89
1614344100,1759.2065000000,1759.5165000000,1758.4800000000,1758.8215000000,0.89
1614344400,1758.8065000000,1761.4525000000,1757.7175000000,1761.0725000000,1.07
1614344700,1761.0900000000,1764.0700000000,1761.0900000000,1761.5725000000,1.04
1614345000,1761.5250000000,1764.1935000000,1760.9250000000,1763.8100000000,0.89
1614345300,1763.8150000000,1764.9525000000,1762.4825000000,1764.0125000000,0.94
1614345600,1764.0175000000,1765.5690000000,1761.3025000000,1762.7225000000,1.01
1614345900,1762.7200000000,1763.3075000000,1760.0400000000,1760.2925000000,0.68
1614346200,1760.2875000000,1763.3625000000,1759.6900000000,1762.7550000000,0.86
1614346500,1762.8850000000,1765.5150000000,1762.5050000000,1764.8425000000,0.99
1614346800,1764.8525000000,1767.1350000000,1764.3750000000,1766.3115000000,0.84
1614347100,1766.3165000000,1766.6465000000,1763.1290000000,1763.9850000000,0.93
1614347400,1763.9800000000,1764.6800000000,1761.9950000000,1762.2400000000,0.88
1614347700,1762.2650000000,1762.5515000000,1760.4850000000,1761.6925000000,0.85
1614348000,1761.7000000000,1763.5535000000,1760.9075000000,1762.9725000000,0.81
1614348300,1762.9525000000,1762.9665000000,1760.0025000000,1760.3175000000,1.02
1614348600,1760.3075000000,1762.4265000000,1760.0700000000,1760.1775000000,0.66
1614348900,1760.1725000000,1762.1125000000,1758.8035000000,1761.5950000000,0.80
1614349200,1761.5750000000,1763.1150000000,1761.2700000000,1762.9350000000,0.83
1614349500,1762.9050000000,1762.9650000000,1758.9700000000,1761.0550000000,0.87
1614349800,1761.0300000000,1761.6850000000,1754.4985000000,1758.9085000000,1.47
1614350100,1758.8585000000,1760.0100000000,1757.4900000000,1759.5185000000,1.33
1614350400,1759.4750000000,1759.6525000000,1755.4875000000,1756.1125000000,1.16
1614350700,1756.1150000000,1756.4150000000,1749.9075000000,1750.2200000000,1.72
1614351000,1750.2625000000,1750.4800000000,1746.2050000000,1748.7175000000,1.63
1614351300,1748.7075000000,1748.7100000000,1745.0350000000,1745.0350000000,1.43
1614351600,1745.0400000000,1746.0385000000,1739.6450000000,1742.1850000000,1.81
1614351900,1742.1800000000,1743.2185000000,1738.1850000000,1738.5475000000,1.57
1614352200,1738.4950000000,1740.7450000000,1737.5150000000,1738.1025000000,1.44
1614352500,1738.0935000000,1738.2475000000,1731.7700000000,1732.7550000000,1.76
1614352800,1732.8600000000,1733.4585000000,1727.7660000000,1731.5500000000,1.73
1614353100,1731.5300000000,1732.2700000000,1724.7720000000,1728.2635000000,1.55
1614353400,1728.3585000000,1730.5035000000,1725.5265000000,1729.1035000000,1.51
1614353700,1729.1285000000,1733.8550000000,1724.7835000000,1732.8875000000,1.59
1614354000,1732.8800000000,1735.5885000000,1731.6350000000,1735.4985000000,1.59
1614354300,1735.4735000000,1736.4385000000,1733.7975000000,1734.7535000000,1.60
1614354600,1734.7285000000,1734.7335000000,1729.6350000000,1730.1535000000,1.53
1614354900,1730.2110000000,1730.7375000000,1726.4950000000,1730.0550000000,1.44
1614355200,1730.0700000000,1731.9410000000,1728.0400000000,1731.6075000000,1.35
1614355500,1731.5625000000,1731.9650000000,1728.3700000000,1728.6850000000,1.13
1614355800,1728.7250000000,1729.8400000000,1727.2125000000,1727.3100000000,1.27
1614356100,1727.5000000000,1728.0400000000,1724.3750000000,1725.4700000000,1.20
1614356400,1725.5250000000,1725.9185000000,1719.8415000000,1720.3800000000,1.31
1614356700,1720.3175000000,1723.4815000000,1719.4440000000,1722.6650000000,1.26
1614357000,1722.7150000000,1723.7650000000,1721.3165000000,1722.9300000000,1.27
1614357300,1722.9275000000,1725.5800000000,1721.5525000000,1725.2415000000,1.12
1614357600,1725.2315000000,1725.2415000000,1721.7500000000,1723.3135000000,1.31
1614357900,1723.3185000000,1723.6915000000,1721.3400000000,1722.4690000000,1.15
1614358200,1722.4740000000,1724.1800000000,1721.3500000000,1724.1450000000,1.26
1614358500,1724.1350000000,1724.1400000000,1717.2875000000,1718.1500000000,1.40
1614358800,1718.1135000000,1722.2185000000,1717.9885000000,1721.5685000000,1.26
1614359100,1721.5715000000,1721.5715000000,1718.0250000000,1719.6050000000,1.06
1614359400,1719.6100000000,1724.1800000000,1719.6100000000,1724.1610000000,1.32
1614359700,1724.1600000000,1725.3085000000,1722.5250000000,1725.1485000000,1.08
1614360000,1725.1635000000,1725.2450000000,1723.3450000000,1723.5450000000,0.93
1614360300,1723.5400000000,1725.1785000000,1722.2300000000,1722.4185000000,0.95
1614360600,1722.4235000000,1723.8685000000,1721.4350000000,1723.3950000000,1.04
1614360900,1723.4050000000,1725.1885000000,1722.7600000000,1724.1950000000,0.93
1614361200,1724.2085000000,1725.7500000000,1723.8800000000,1725.2800000000,1.07
1614361500,1725.2750000000,1727.4835000000,1724.8200000000,1726.3985000000,1.03
1614361800,1726.3885000000,1727.5635000000,1724.8900000000,1727.1800000000,1.29
1614362100,1727.1600000000,1727.2135000000,1725.5400000000,1726.4600000000,1.11
1614362400,1726.4690000000,1728.3350000000,1725.9015000000,1728.0250000000,1.15
1614362700,1728.0190000000,1728.2985000000,1726.0550000000,1728.1785000000,1.04
1614363000,1728.2070000000,1728.8835000000,1726.8490000000,1728.5400000000,0.88
1614363300,1728.5775000000,1729.6250000000,1727.9050000000,1728.7675000000,0.87
1614363600,1728.7650000000,1729.2515000000,1727.8800000000,1728.2150000000,0.93
1614363900,1728.2475000000,1731.2335000000,1727.8100000000,1730.2200000000,1.13
1614364200,1730.2250000000,1731.3900000000,1726.2250000000,1726.5065000000,0.79
1614364500,1726.6550000000,1728.0515000000,1726.1450000000,1727.6900000000,0.61
1614364800,1727.7250000000,1729.6350000000,1727.5250000000,1728.6325000000,0.62
1614365100,1728.6100000000,1730.2075000000,1728.5850000000,1729.8575000000,0.69
1614365400,1729.8450000000,1729.8450000000,1727.7150000000,1728.6525000000,0.66
1614365700,1728.6915000000,1730.7700000000,1728.2400000000,1729.9175000000,0.82
1614366000,1729.9285000000,1730.7000000000,1729.0600000000,1729.3950000000,0.78
1614366300,1729.4400000000,1730.4450000000,1728.7350000000,1728.8850000000,0.86
1614366600,1728.8750000000,1729.8750000000,1728.6835000000,1729.3950000000,0.78
1614366900,1729.3900000000,1729.9600000000,1728.5750000000,1729.8175000000,0.65
1614367200,1729.7700000000,1730.0050000000,1728.4000000000,1729.6900000000,0.59
