ts,o,h,l,c,v
1615161600,1707.8630000000,1708.2430000000,1706.8985000000,1707.0080000000,0.53
1615161900,1707.0110000000,1707.7455000000,1706.9355000000,1707.2155000000,0.32
1615162200,1707.2135000000,1707.3085000000,1705.4815000000,1705.6115000000,0.45
1615162500,1705.6215000000,1706.1880000000,1705.2545000000,1705.4550000000,0.46
1615162800,1705.4665000000,1706.9055000000,1705.4585000000,1706.5800000000,0.54
1615163100,1706.5555000000,1706.5555000000,1705.2615000000,1705.3630000000,0.30
1615163400,1705.3300000000,1706.0385000000,1705.0600000000,1705.8885000000,0.38
1615163700,1705.8685000000,1706.4165000000,1705.5785000000,1706.3920000000,0.24
1615164000,1706.3970000000,1707.6485000000,1706.2200000000,1707.3600000000,0.28
1615164300,1707.4165000000,1708.1315000000,1707.3200000000,1707.7750000000,0.27
1615164600,1707.7880000000,1708.0255000000,1707.3755000000,1707.7555000000,0.21
1615164900,1707.7305000000,1707.7605000000,1706.6955000000,1707.0185000000,0.24
1615165200,1707.0355000000,1710.3750000000,1706.8205000000,1708.3650000000,0.94
1615165500,1708.3850000000,1711.2500000000,1707.9605000000,1711.0235000000,0.88
1615165800,1711.0330000000,1712.2605000000,1710.3430000000,1711.9255000000,0.77
1615166100,1711.9205000000,1712.1885000000,1710.4700000000,1710.9815000000,0.52
1615166400,1710.9665000000,1711.7365000000,1709.9505000000,1710.3705000000,0.64
1615166700,1710.3755000000,1710.4365000000,1707.5445000000,1708.5655000000,0.64
1615167000,1708.5605000000,1710.0645000000,1708.2245000000,1709.4505000000,0.52
1615167300,1709.4550000000,1709.4550000000,1708.4500000000,1708.6755000000,0.36
1615167600,1708.6655000000,1709.9455000000,1708.5305000000,1709.3270000000,0.51
1615167900,1709.5100000000,1712.7770000000,1709.4755000000,1712.2165000000,0.88
1615168200,1712.2065000000,1713.3245000000,1711.4595000000,1711.7135000000,0.74
1615168500,1711.7105000000,1713.8295000000,1711.7105000000,1713.3485000000,0.64
1615168800,1713.3585000000,1714.2700000000,1712.8305000000,1713.9900000000,0.70
1615169100,1714.0000000000,1714.3450000000,1713.1535000000,1713.3105000000,0.55
1615169400,1713.3235000000,1713.7195000000,1712.7485000000,1713.1735000000,0.54
1615169700,1713.1835000000,1713.2030000000,1712.5335000000,1713.0995000000,0.40
1615170000,1713.1215000000,1713.2615000000,1712.6550000000,1712.9645000000,0.26
1615170300,1712.9695000000,1713.1805000000,1711.6480000000,1712.4800000000,0.54
1615170600,1712.4630000000,1713.1920000000,1710.5900000000,1713.1250000000,0.66
1615170900,1713.1450000000,1713.1450000000,1710.9270000000,1711.8900000000,0.66
1615171200,1711.8700000000,1711.8700000000,1710.6700000000,1710.6730000000,0.58
1615171500,1710.6680000000,1710.6680000000,1706.9245000000,1708.2875000000,0.84
1615171800,1708.2975000000,1709.3625000000,1708.1720000000,1709.0085000000,0.66
1615172100,1708.9770000000,1709.7120000000,1708.8385000000,1709.1950000000,0.85
1615172400,1709.1700000000,1709.6050000000,1707.2530000000,1708.3450000000,0.71
1615172700,1708.3520000000,1708.4095000000,1707.1525000000,1707.8515000000,0.53
1615173000,1707.8495000000,1708.2585000000,1706.6795000000,1708.2430000000,0.52
1615173300,1708.2460000000,1708.8155000000,1707.8535000000,1708.1455000000,0.46
1615173600,1708.1130000000,1708.1705000000,1707.1475000000,1707.4345000000,0.49
1615173900,1707.4445000000,1708.5445000000,1707.4445000000,1707.9415000000,0.49
1615174200,1707.9565000000,1708.0115000000,1706.6815000000,1707.1705000000,0.45
1615174500,1707.1805000000,1707.1805000000,1705.6435000000,1706.8500000000,0.49
1615174800,1706.8550000000,1707.0930000000,1706.4950000000,1706.8255000000,0.31
1615175100,1706.8355000000,1707.3105000000,1706.5055000000,1706.6055000000,0.36
1615175400,1706.5955000000,1707.2330000000,1706.4455000000,1706.9530000000,0.29
1615175700,1706.9625000000,1707.0025000000,1705.3435000000,1705.7315000000,0.38
1615176000,1705.7510000000,1706.0285000000,1704.7915000000,1705.1705000000,0.57
1615176300,1705.1630000000,1706.2300000000,1705.0630000000,1705.7235000000,0.33
1615176600,1705.7185000000,1706.0295000000,1705.2500000000,1705.2650000000,0.33
1615176900,1705.2670000000,1705.4500000000,1704.4415000000,1704.6165000000,0.33
1615177200,1704.6920000000,1705.3455000000,1704.6920000000,1705.1955000000,0.25
1615177500,1705.2115000000,1705.8970000000,1705.1805000000,1705.8805000000,0.20
1615177800,1705.8755000000,1705.9705000000,1704.9205000000,1705.3655000000,0.25
1615178100,1705.3455000000,1706.6415000000,1705.3055000000,1706.6370000000,0.27
1615178400,1706.6420000000,1707.0935000000,1706.5355000000,1706.7385000000,0.36
1615178700,1706.7085000000,1706.9420000000,1705.7435000000,1706.8105000000,0.31
1615179000,1706.8155000000,1706.8165000000,1706.2305000000,1706.3765000000,0.17
1615179300,1706.3865000000,1707.8905000000,1706.3105000000,1707.8355000000,0.30
1615179600,1707.8405000000,1708.1920000000,1707.1535000000,1708.1005000000,0.55
1615179900,1708.1255000000,1708.1455000000,1707.5355000000,1707.9565000000,0.34
1615180200,1707.9665000000,1708.0820000000,1707.6935000000,1707.8500000000,0.23
1615180500,1707.8655000000,1708.6120000000,1707.6135000000,1708.1245000000,0.47
1615180800,1708.1230000000,1708.4755000000,1708.0005000000,1708.0780000000,0.39
1615181100,1708.0735000000,1708.8355000000,1707.7505000000,1708.6855000000,0.29
1615181400,1708.6955000000,1709.1765000000,1705.8850000000,1707.9515000000,0.69
1615181700,1707.9415000000,1709.5595000000,1707.4905000000,1708.9835000000,0.77
1615182000,1708.9785000000,1709.6145000000,1707.5050000000,1707.5745000000,0.49
1615182300,1707.5845000000,1708.5150000000,1707.4950000000,1708.5150000000,0.43
1615182600,1708.5300000000,1708.6770000000,1708.0805000000,1708.1255000000,0.36
1615182900,1708.1205000000,1708.1255000000,1706.9105000000,1707.8220000000,0.52
1615183200,1707.8210000000,1708.8455000000,1707.6730000000,1708.8055000000,0.70
1615183500,1708.8155000000,1709.3280000000,1707.7330000000,1707.8400000000,0.50
1615183800,1707.8320000000,1708.1655000000,1707.3335000000,1707.4935000000,0.41
1615184100,1707.4905000000,1707.6195000000,1706.2720000000,1706.6155000000,0.59
1615184400,1706.5785000000,1706.9550000000,1706.1505000000,1706.3805000000,0.40
1615184700,1706.3955000000,1706.7555000000,1705.7605000000,1706.2730000000,0.41
1615185000,1706.2830000000,1706.4405000000,1705.3525000000,1705.8775000000,0.46
1615185300,1705.8875000000,1706.6155000000,1705.2450000000,1705.7995000000,0.53
1615185600,1705.8245000000,1706.5705000000,1705.3355000000,1705.5150000000,0.49
1615185900,1705.4855000000,1706.5445000000,1705.2655000000,1706.1500000000,0.43
1615186200,1706.1650000000,1706.2945000000,1705.2345000000,1705.2545000000,0.53
1615186500,1705.2295000000,1705.2795000000,1703.9665000000,1704.4915000000,0.72
1615186800,1704.4665000000,1704.5145000000,1702.3170000000,1702.9870000000,0.62
1615187100,1702.9620000000,1703.0750000000,1701.3470000000,1701.7370000000,0.72
1615187400,1701.7420000000,1702.1615000000,1700.9820000000,1701.6765000000,0.64
1615187700,1701.6770000000,1702.7795000000,1701.3005000000,1701.5615000000,0.56
1615188000,1701.5515000000,1702.1100000000,1699.0275000000,1699.6415000000,0.63
1615188300,1699.6495000000,1701.0005000000,1699.3300000000,1699.8835000000,0.49
1615188600,1699.9035000000,1700.4200000000,1699.4370000000,1700.1870000000,0.37
1615188900,1700.1955000000,1700.2620000000,1697.1945000000,1697.9220000000,0.63
1615189200,1697.9080000000,1699.5685000000,1697.8720000000,1698.3850000000,0.47
1615189500,1698.3800000000,1699.2165000000,1697.8055000000,1698.3280000000,0.48
1615189800,1698.3330000000,1699.0575000000,1697.5150000000,1697.5300000000,0.42
1615190100,1697.5400000000,1699.5805000000,1697.1970000000,1699.2880000000,0.46
1615190400,1699.2780000000,1699.9685000000,1697.6620000000,1698.0320000000,0.78
1615190700,1698.0420000000,1699.6820000000,1697.8275000000,1699.2920000000,0.65
1615191000,1699.2970000000,1700.7120000000,1698.6045000000,1700.7120000000,0.55
1615191300,1700.6845000000,1700.6845000000,1698.7195000000,1699.2305000000,0.57
1615191600,1699.2355000000,1700.7180000000,1699.1455000000,1699.8270000000,0.60
1615191900,1699.8015000000,1699.8950000000,1696.2900000000,1696.6300000000,0.56
1615192200,1696.5270000000,1696.5345000000,1694.5780000000,1695.5115000000,0.82
1615192500,1695.5165000000,1696.4880000000,1695.5050000000,1695.7495000000,0.82
1615192800,1695.7635000000,1695.8195000000,1694.0915000000,1695.6070000000,0.71
1615193100,1695.6020000000,1695.9155000000,1694.3995000000,1694.7025000000,0.49
1615193400,1694.7100000000,1694.7820000000,1691.8150000000,1694.6145000000,0.77
1615193700,1694.6165000000,1696.6835000000,1694.5020000000,1696.4420000000,0.74
1615194000,1696.4320000000,1696.9355000000,1695.5980000000,1695.7220000000,0.65
1615194300,1695.6620000000,1696.0420000000,1693.4685000000,1693.8535000000,0.55
1615194600,1693.8085000000,1693.8785000000,1691.2220000000,1692.7165000000,0.77
1615194900,1692.7115000000,1693.2405000000,1691.1955000000,1691.1955000000,0.69
1615195200,1691.1905000000,1691.7815000000,1690.3825000000,1690.9000000000,0.77
1615195500,1690.8850000000,1691.3330000000,1689.9155000000,1690.1880000000,0.69
1615195800,1690.1785000000,1690.9405000000,1689.9135000000,1690.7505000000,0.61
1615196100,1690.7305000000,1691.6345000000,1690.1405000000,1690.8215000000,0.57
1615196400,1690.8115000000,1692.3270000000,1690.6015000000,1692.1155000000,0.49
1615196700,1692.1120000000,1692.1965000000,1690.3655000000,1691.0735000000,0.50
1615197000,1690.9985000000,1690.9985000000,1689.9345000000,1690.6185000000,0.52
1615197300,1690.6485000000,1690.7235000000,1690.1255000000,1690.5320000000,0.55
1615197600,1690.5700000000,1691.5985000000,1690.2180000000,1691.5985000000,0.49
1615197900,1691.5935000000,1691.7805000000,1690.8105000000,1691.4855000000,0.43
1615198200,1691.4805000000,1691.8800000000,1691.1335000000,1691.8500000000,0.35
1615198500,1691.8550000000,1692.0920000000,1691.0935000000,1691.4880000000,0.46
1615198800,1691.4800000000,1692.7765000000,1691.4235000000,1691.6505000000,0.44
1615199100,1691.6705000000,1692.7505000000,1691.3930000000,1692.6265000000,0.45
1615199400,1692.6165000000,1694.6535000000,1692.3000000000,1694.5685000000,0.68
1615199700,1694.5635000000,1694.7135000000,1693.4485000000,1694.3555000000,0.63
1615200000,1694.3505000000,1694.5500000000,1693.0945000000,1693.7680000000,0.59
1615200300,1693.7845000000,1693.7845000000,1692.3015000000,1692.6745000000,0.50
1615200600,1692.6945000000,1693.5170000000,1692.6465000000,1693.1155000000,0.43
1615200900,1693.1105000000,1693.2855000000,1692.5730000000,1692.7130000000,0.40
1615201200,1692.7185000000,1693.9655000000,1692.7185000000,1693.3095000000,0.46
1615201500,1693.3195000000,1693.8695000000,1692.9715000000,1693.7465000000,0.38
1615201800,1693.7565000000,1694.3315000000,1693.3100000000,1693.6135000000,0.47
1615202100,1693.6750000000,1693.7885000000,1691.9465000000,1692.0545000000,0.44
1615202400,1692.0395000000,1692.1245000000,1690.8845000000,1691.0195000000,0.43
1615202700,1691.0045000000,1692.3765000000,1689.4595000000,1689.4795000000,0.62
1615203000,1689.4645000000,1691.1395000000,1688.7595000000,1688.8795000000,0.83
1615203300,1688.8845000000,1691.4205000000,1688.8295000000,1691.0445000000,0.50
1615203600,1691.0545000000,1692.2070000000,1691.0295000000,1691.2795000000,0.53
1615203900,1691.2495000000,1691.4825000000,1689.5195000000,1689.5645000000,0.49
1615204200,1689.5295000000,1689.5645000000,1686.8850000000,1687.8400000000,0.97
1615204500,1687.8435000000,1688.3850000000,1685.8385000000,1685.8500000000,0.80
1615204800,1685.8400000000,1687.9915000000,1684.7330000000,1685.1380000000,0.95
1615205100,1685.1495000000,1688.0605000000,1684.8435000000,1687.9785000000,0.73
1615205400,1687.9985000000,1689.4765000000,1687.8045000000,1687.9815000000,0.75
1615205700,1687.9865000000,1688.0115000000,1686.6250000000,1687.6085000000,0.78
1615206000,1687.6035000000,1690.1520000000,1687.2100000000,1689.7335000000,0.70
1615206300,1689.7655000000,1690.3850000000,1689.0720000000,1689.2170000000,0.51
1615206600,1689.2420000000,1689.8620000000,1688.4405000000,1689.3715000000,0.70
1615206900,1689.3665000000,1691.0615000000,1689.3175000000,1690.6170000000,0.64
1615207200,1690.6135000000,1692.0050000000,1690.6135000000,1691.1655000000,0.61
1615207500,1691.1585000000,1691.7070000000,1690.2835000000,1691.4445000000,0.54
1615207800,1691.4545000000,1691.9530000000,1690.5650000000,1690.6915000000,0.68
1615208100,1690.6515000000,1691.5665000000,1689.8930000000,1690.5935000000,0.71
1615208400,1690.5235000000,1691.1255000000,1688.2705000000,1689.3085000000,1.16
1615208700,1689.3280000000,1690.0455000000,1687.3155000000,1687.3925000000,0.90
1615209000,1687.3975000000,1689.7250000000,1684.8805000000,1689.6080000000,1.12
1615209300,1689.5835000000,1692.6205000000,1689.3035000000,1692.0675000000,1.09
1615209600,1692.0725000000,1696.0920000000,1691.3435000000,1695.7700000000,1.05
1615209900,1695.7100000000,1695.9905000000,1693.8100000000,1693.9015000000,1.00
1615210200,1693.9265000000,1695.2765000000,1692.6515000000,1692.6565000000,0.99
1615210500,1692.6595000000,1692.7665000000,1690.2845000000,1690.4415000000,1.03
1615210800,1690.4715000000,1691.5695000000,1689.9180000000,1690.1630000000,0.85
1615211100,1690.1425000000,1691.6850000000,1689.9480000000,1690.8295000000,0.67
1615211400,1690.8375000000,1692.7170000000,1690.6945000000,1691.7725000000,0.68
1615211700,1691.7475000000,1694.3175000000,1691.1520000000,1693.9525000000,0.70
1615212000,1693.9475000000,1695.2200000000,1692.5385000000,1692.5925000000,1.04
