ts,o,h,l,c,v
1609914600,1944.7385000000,1945.2465000000,1944.4265000000,1945.1015000000,0.17
1609914900,1945.1050000000,1945.2820000000,1944.4765000000,1944.5520000000,0.18
1609915200,1944.5515000000,1945.4770000000,1944.2420000000,1944.9515000000,0.31
1609915500,1944.9465000000,1945.2815000000,1943.8220000000,1945.1665000000,0.31
1609915800,1945.1315000000,1945.8565000000,1944.9715000000,1945.1570000000,0.23
1609916100,1945.1720000000,1945.4665000000,1944.3200000000,1945.1500000000,0.17
1609916400,1945.1500000000,1945.6265000000,1943.4565000000,1944.4700000000,0.27
1609916700,1944.4770000000,1947.5265000000,1944.2750000000,1947.5265000000,0.47
1609917000,1947.5270000000,1948.3850000000,1946.8865000000,1948.3065000000,0.47
1609917300,1948.1400000000,1949.5355000000,1947.2150000000,1948.9215000000,0.49
1609917600,1948.8220000000,1948.9465000000,1946.2550000000,1946.9865000000,0.42
1609917900,1947.0265000000,1947.1735000000,1944.7335000000,1946.1480000000,0.43
1609918200,1946.1800000000,1946.7300000000,1944.6200000000,1946.1250000000,0.38
1609918500,1946.1435000000,1946.3650000000,1945.2500000000,1945.9165000000,0.28
1609918800,1946.0065000000,1948.1350000000,1945.9750000000,1947.5850000000,0.40
1609919100,1947.5835000000,1948.0500000000,1947.0750000000,1947.5765000000,0.41
1609919400,1947.5715000000,1947.8575000000,1946.5280000000,1946.8430000000,0.35
1609919700,1946.5950000000,1948.4085000000,1946.5085000000,1947.9335000000,0.28
1609920000,1947.8835000000,1948.0800000000,1946.2945000000,1948.0665000000,0.41
1609920300,1948.0800000000,1949.7845000000,1947.5915000000,1949.3350000000,0.53
1609920600,1949.3365000000,1950.1650000000,1949.0315000000,1949.9200000000,0.40
1609920900,1949.8985000000,1950.6600000000,1949.3650000000,1949.3815000000,0.46
1609921200,1949.3965000000,1949.6550000000,1948.8765000000,1949.2365000000,0.49
1609921500,1949.2315000000,1950.7035000000,1949.2315000000,1950.5935000000,0.37
1609921800,1950.6035000000,1952.2650000000,1950.1885000000,1952.1815000000,0.48
1609922100,1952.1950000000,1953.8165000000,1951.6750000000,1953.7415000000,0.49
1609922400,1953.7165000000,1954.5250000000,1952.6115000000,1954.2735000000,0.42
1609922700,1954.2235000000,1956.7185000000,1953.9735000000,1955.0915000000,0.61
1609923000,1955.0965000000,1955.6485000000,1953.5665000000,1953.8700000000,0.47
1609923300,1953.8400000000,1954.3155000000,1952.9200000000,1952.9750000000,0.40
1609923600,1952.9950000000,1954.7650000000,1952.8865000000,1954.5435000000,0.49
1609923900,1954.5635000000,1955.1815000000,1953.4050000000,1953.8050000000,0.29
1609924200,1953.8000000000,1954.8585000000,1953.3700000000,1954.7500000000,0.40
1609924500,1954.7065000000,1955.6205000000,1953.9955000000,1954.5650000000,0.44
1609924800,1954.5800000000,1955.5485000000,1954.4635000000,1955.2635000000,0.33
1609925100,1955.2385000000,1956.2465000000,1955.2150000000,1955.5500000000,0.37
1609925400,1955.5335000000,1956.7135000000,1955.0335000000,1956.5400000000,0.57
1609925700,1956.5615000000,1956.6315000000,1954.9370000000,1955.1020000000,0.47
1609926000,1955.1025000000,1956.3185000000,1954.9115000000,1956.0915000000,0.49
1609926300,1956.0050000000,1956.8370000000,1955.3865000000,1955.8765000000,0.45
1609926600,1955.8650000000,1956.5600000000,1955.6585000000,1956.2020000000,0.65
1609926900,1956.2120000000,1957.9935000000,1956.0935000000,1957.8885000000,0.67
1609927200,1957.8635000000,1958.0565000000,1956.9550000000,1957.9615000000,0.59
1609927500,1957.9865000000,1958.7500000000,1957.2900000000,1957.9585000000,0.59
1609927800,1957.9035000000,1959.4285000000,1957.4435000000,1957.7635000000,0.57
1609928100,1957.7830000000,1958.5025000000,1956.7815000000,1957.2435000000,0.51
1609928400,1957.2385000000,1958.9135000000,1957.0635000000,1957.5150000000,0.42
1609928700,1957.5085000000,1958.1385000000,1956.7865000000,1956.8215000000,0.47
1609929000,1956.7650000000,1957.5585000000,1955.8900000000,1957.0485000000,0.38
1609929300,1957.0235000000,1957.0285000000,1955.1215000000,1955.5115000000,0.31
1609929600,1955.5465000000,1957.3205000000,1955.5465000000,1956.6815000000,0.64
1609929900,1956.6915000000,1956.8915000000,1955.0200000000,1955.2865000000,0.35
1609930200,1955.2875000000,1955.9535000000,1954.3765000000,1955.6965000000,0.37
1609930500,1955.7180000000,1956.8200000000,1955.6140000000,1956.7285000000,0.56
1609930800,1956.7980000000,1957.9550000000,1956.4485000000,1957.3050000000,0.33
1609931100,1957.2250000000,1957.6035000000,1955.7500000000,1955.8750000000,0.39
1609931400,1955.8800000000,1956.2800000000,1955.4615000000,1955.9950000000,0.25
1609931700,1955.9800000000,1956.4185000000,1954.7185000000,1954.8935000000,0.64
1609932000,1954.8985000000,1955.6435000000,1953.2870000000,1953.6675000000,0.80
1609932300,1953.6675000000,1953.8020000000,1950.3265000000,1950.6865000000,0.86
1609932600,1950.6915000000,1951.5285000000,1949.7065000000,1951.0200000000,0.76
1609932900,1951.0550000000,1951.4745000000,1950.1850000000,1950.8285000000,0.44
1609933200,1950.8435000000,1952.0635000000,1950.5985000000,1951.8185000000,0.58
1609933500,1951.7485000000,1951.9385000000,1949.8365000000,1950.3485000000,0.35
1609933800,1950.4520000000,1950.5485000000,1947.3785000000,1947.5900000000,0.76
1609934100,1947.5150000000,1948.4585000000,1945.3645000000,1945.3645000000,0.71
1609934400,1945.4010000000,1948.6100000000,1943.8435000000,1948.3335000000,1.08
1609934700,1948.4250000000,1948.5900000000,1945.4485000000,1945.9485000000,0.92
1609935000,1945.9385000000,1946.6080000000,1944.1710000000,1946.4885000000,0.74
1609935300,1946.5035000000,1947.6535000000,1945.8500000000,1946.8935000000,0.53
1609935600,1946.8785000000,1947.9165000000,1946.3785000000,1947.9165000000,0.45
1609935900,1947.9250000000,1947.9250000000,1945.9685000000,1947.1285000000,0.56
1609936200,1947.1235000000,1947.8035000000,1943.9750000000,1944.0100000000,0.68
1609936500,1943.8685000000,1944.4425000000,1942.0810000000,1943.1500000000,0.95
1609936800,1943.2150000000,1944.4965000000,1925.4170000000,1930.2200000000,0.90
1609937100,1930.2215000000,1936.5200000000,1929.8565000000,1931.9550000000,1.33
1609937400,1931.9800000000,1933.9300000000,1930.8300000000,1932.2000000000,0.83
1609937700,1932.1915000000,1934.2755000000,1929.2600000000,1934.0400000000,1.03
1609938000,1934.0005000000,1934.0350000000,1930.8400000000,1932.8700000000,1.00
1609938300,1932.8535000000,1939.3550000000,1931.8000000000,1937.5135000000,0.92
1609938600,1937.4635000000,1940.9600000000,1936.7570000000,1940.1050000000,0.78
1609938900,1940.1500000000,1943.6900000000,1940.1500000000,1941.5385000000,0.97
1609939200,1941.5485000000,1941.8665000000,1937.4400000000,1938.6355000000,0.95
1609939500,1938.6405000000,1939.4800000000,1936.8900000000,1938.3050000000,0.78
1609939800,1938.3615000000,1938.9800000000,1936.0735000000,1937.5415000000,0.64
1609940100,1937.5100000000,1938.0415000000,1935.1390000000,1936.2100000000,0.65
1609940400,1936.0785000000,1936.9665000000,1935.2395000000,1935.3815000000,0.59
1609940700,1935.4315000000,1938.2500000000,1934.1985000000,1937.8950000000,0.99
1609941000,1937.9000000000,1938.0400000000,1935.0255000000,1935.8600000000,0.97
1609941300,1935.8010000000,1936.0365000000,1931.5900000000,1933.0550000000,0.96
1609941600,1933.0185000000,1933.4150000000,1930.8285000000,1931.6415000000,1.09
1609941900,1931.6365000000,1932.7615000000,1930.7165000000,1932.0350000000,1.24
1609942200,1932.0265000000,1935.6665000000,1931.6350000000,1935.2450000000,0.85
1609942500,1935.2200000000,1936.6535000000,1934.6635000000,1936.3085000000,0.60
1609942800,1936.2135000000,1938.2635000000,1935.9535000000,1935.9785000000,0.72
1609943100,1936.0600000000,1936.1600000000,1934.1685000000,1935.4965000000,0.74
1609943400,1935.4695000000,1935.5365000000,1928.7345000000,1929.1600000000,1.32
1609943700,1929.0880000000,1935.3250000000,1927.4915000000,1934.2185000000,1.60
1609944000,1934.0085000000,1934.0385000000,1928.8865000000,1931.0365000000,1.03
1609944300,1931.0050000000,1933.0915000000,1928.9555000000,1932.8250000000,1.04
1609944600,1932.8215000000,1935.4800000000,1931.5750000000,1934.8800000000,1.16
1609944900,1934.8550000000,1936.2385000000,1932.5485000000,1932.5850000000,0.98
1609945200,1932.5250000000,1933.8550000000,1928.8085000000,1932.4000000000,1.17
1609945500,1932.4050000000,1932.9100000000,1930.4095000000,1931.3165000000,0.94
1609945800,1931.3415000000,1932.3615000000,1929.5750000000,1931.0200000000,1.13
1609946100,1930.9250000000,1931.5300000000,1928.7545000000,1931.0700000000,0.78
1609946400,1931.0450000000,1931.1435000000,1928.6980000000,1929.5415000000,0.67
1609946700,1929.5750000000,1930.0315000000,1922.4300000000,1923.8000000000,1.26
1609947000,1923.8400000000,1924.8485000000,1921.4795000000,1924.7435000000,1.24
1609947300,1924.6735000000,1924.9050000000,1916.2630000000,1916.5885000000,1.68
1609947600,1916.5935000000,1917.2805000000,1912.9450000000,1915.4885000000,1.52
1609947900,1915.3485000000,1915.3885000000,1907.3635000000,1912.3385000000,1.34
1609948200,1912.2985000000,1912.5945000000,1905.3135000000,1907.1345000000,1.25
1609948500,1907.1450000000,1909.9215000000,1904.0935000000,1909.9215000000,1.24
1609948800,1909.8655000000,1910.0750000000,1907.3065000000,1908.5785000000,1.50
1609949100,1908.4835000000,1908.7205000000,1903.8435000000,1906.8185000000,1.36
1609949400,1906.8485000000,1906.8800000000,1900.9735000000,1901.4630000000,1.16
1609949700,1901.5085000000,1907.1990000000,1901.0530000000,1904.8460000000,0.91
1609950000,1904.8230000000,1908.8600000000,1904.8230000000,1908.0305000000,0.85
1609950300,1907.9730000000,1909.5500000000,1906.0185000000,1906.1485000000,0.70
1609950600,1906.1180000000,1908.4685000000,1905.7345000000,1906.6285000000,0.72
1609950900,1906.6385000000,1908.1485000000,1904.9945000000,1905.3795000000,0.62
1609951200,1905.3765000000,1906.3500000000,1903.7495000000,1903.8135000000,0.42
1609951500,1903.8185000000,1906.1865000000,1901.8065000000,1905.6715000000,0.88
1609951800,1905.6765000000,1907.6515000000,1905.3515000000,1907.1900000000,0.58
1609952100,1907.0535000000,1908.4285000000,1906.5635000000,1908.1600000000,0.47
1609952400,1908.1715000000,1908.2165000000,1905.1165000000,1905.1765000000,0.72
1609952700,1905.1815000000,1906.4865000000,1905.1115000000,1905.6765000000,0.46
1609953000,1905.6700000000,1906.8765000000,1905.2415000000,1906.6180000000,0.38
1609953300,1906.6080000000,1908.0065000000,1905.6235000000,1906.6235000000,0.49
1609953600,1906.6335000000,1906.7385000000,1905.6885000000,1906.3130000000,0.57
1609953900,1906.2980000000,1906.3735000000,1903.6515000000,1904.1050000000,0.46
1609954200,1904.0950000000,1905.2450000000,1903.8585000000,1903.9485000000,0.25
1609954500,1903.9235000000,1905.6315000000,1902.6565000000,1905.4915000000,0.48
1609954800,1905.5450000000,1905.9400000000,1903.8250000000,1905.1565000000,0.47
1609955100,1905.1540000000,1905.5450000000,1904.6035000000,1904.6135000000,0.26
1609955400,1904.6035000000,1906.8465000000,1904.1185000000,1906.5585000000,0.53
1609955700,1906.5435000000,1907.8665000000,1906.2350000000,1907.6565000000,0.45
1609956000,1907.6215000000,1907.8450000000,1906.1615000000,1906.7985000000,0.50
1609956300,1906.7935000000,1907.7250000000,1906.4565000000,1907.1735000000,0.45
1609956600,1907.1785000000,1907.4900000000,1906.2425000000,1907.1465000000,0.42
1609956900,1907.1365000000,1907.5850000000,1906.6815000000,1906.7865000000,0.37
1609957200,1906.7815000000,1907.2950000000,1906.1965000000,1907.0285000000,0.36
1609957500,1907.0250000000,1907.6685000000,1906.2100000000,1907.4650000000,0.37
1609957800,1907.5050000000,1907.6085000000,1906.1985000000,1906.6535000000,0.23
1609958100,1906.7085000000,1906.9900000000,1906.2935000000,1906.9035000000,0.17
1609958400,1906.9085000000,1908.4185000000,1906.7735000000,1908.3785000000,0.27
1609958700,1908.3735000000,1909.0135000000,1907.9035000000,1908.4835000000,0.37
1609959000,1908.4785000000,1911.0385000000,1908.4785000000,1909.3815000000,0.50
1609959300,1909.3915000000,1911.5790000000,1909.3915000000,1911.5290000000,0.43
1609959600,1911.4450000000,1912.6695000000,1911.1035000000,1911.4635000000,0.58
1609959900,1911.4965000000,1911.6685000000,1908.6950000000,1909.4615000000,0.46
1609960200,1909.4545000000,1910.5200000000,1908.9050000000,1910.3200000000,0.35
1609960500,1910.3450000000,1911.6250000000,1909.9435000000,1911.3715000000,0.40
1609960800,1911.3750000000,1913.7615000000,1911.2735000000,1912.2350000000,0.51
1609961100,1912.3050000000,1915.1900000000,1909.6550000000,1913.7815000000,0.88
1609961400,1913.7465000000,1916.5200000000,1913.4750000000,1915.5900000000,0.75
1609961700,1915.5985000000,1918.3015000000,1914.2600000000,1918.1500000000,0.62
1609962000,1918.1600000000,1919.5730000000,1916.4085000000,1918.8250000000,0.82
1609962300,1918.8350000000,1919.7365000000,1916.5505000000,1917.3900000000,1.09
1609962600,1917.3935000000,1921.3250000000,1915.9150000000,1920.8065000000,0.85
1609962900,1920.7465000000,1921.3965000000,1918.4985000000,1918.5085000000,0.82
1609963200,1918.4585000000,1922.3135000000,1917.7100000000,1922.2385000000,0.74
1609963500,1922.2350000000,1924.0035000000,1921.3150000000,1923.8885000000,0.76
1609963800,1923.8985000000,1923.9485000000,1921.6165000000,1922.0500000000,0.69
1609964100,1922.0505000000,1924.3835000000,1922.0505000000,1924.1835000000,0.57
1609964400,1924.1935000000,1924.2735000000,1921.8985000000,1922.8850000000,0.69
1609964700,1922.9200000000,1923.7135000000,1922.4435000000,1923.1085000000,0.81
1609965000,1923.1035000000,1923.5135000000,1919.5950000000,1920.4865000000,0.68
1609965300,1920.3900000000,1921.9850000000,1920.3900000000,1921.3400000000,0.60
1609965600,1921.3550000000,1921.9400000000,1920.6150000000,1920.7185000000,0.59
1609965900,1920.6750000000,1920.7350000000,1915.4565000000,1916.8465000000,0.74
1609966200,1916.8415000000,1918.7135000000,1916.5365000000,1918.4785000000,0.47
1609966500,1918.4885000000,1919.5135000000,1917.5865000000,1918.3165000000,0.45
1609966800,1918.3765000000,1920.6055000000,1918.3765000000,1920.6005000000,0.20
1609967100,1920.6000000000,1920.9450000000,1919.8600000000,1920.9400000000,0.14
1609967400,1920.9750000000,1921.1735000000,1919.1835000000,1919.2235000000,0.13
1609967700,1919.3650000000,1919.7135000000,1919.1735000000,1919.4935000000,0.08
1609968000,1919.6005000000,1919.6005000000,1916.0300000000,1916.2465000000,0.08
1609968300,1916.2565000000,1918.6535000000,1916.1585000000,1918.0165000000,0.11
1609968600,1918.0315000000,1918.8325000000,1917.4335000000,1918.5400000000,0.11
1609968900,1918.5400000000,1918.7475000000,1917.5900000000,1918.2450000000,0.05
1609969200,1918.2315000000,1919.3765000000,1918.2315000000,1918.7050000000,0.06
1609969500,1918.7500000000,1920.9155000000,1918.2745000000,1919.2150000000,0.12
1609969800,1919.1400000000,1919.6680000000,1918.2935000000,1918.9900000000,0.09
1609970100,1918.9495000000,1919.6500000000,1918.2630000000,1918.6100000000,0.08
1609974000,1919.3310000000,1922.0700000000,1918.7200000000,1921.1550000000,0.34
1609974300,1921.1850000000,1921.5585000000,1920.1800000000,1920.2700000000,0.20
1609974600,1920.2650000000,1921.1000000000,1920.2300000000,1920.7385000000,0.14
1609974900,1920.7765000000,1921.5200000000,1920.4635000000,1921.3685000000,0.13
1609975200,1921.3935000000,1922.3350000000,1921.0035000000,1922.2715000000,0.16
1609975500,1922.2365000000,1923.0100000000,1922.0285000000,1922.7135000000,0.18
1609975800,1922.7765000000,1923.4200000000,1921.6435000000,1921.6885000000,0.19
1609976100,1921.6985000000,1922.5820000000,1921.3385000000,1921.9450000000,0.23
1609976400,1921.8465000000,1924.1435000000,1921.4835000000,1923.7485000000,0.13
1609976700,1923.7585000000,1924.1585000000,1923.1835000000,1923.8435000000,0.26
1609977000,1923.8320000000,1923.9585000000,1922.6150000000,1923.5235000000,0.22
1609977300,1923.5135000000,1924.5985000000,1923.0185000000,1924.1380000000,0.26
