ts,o,h,l,c,v
1614581700,1754.5625000000,1754.7900000000,1753.6800000000,1753.8800000000,0.54
1614582000,1753.8650000000,1755.1500000000,1753.2500000000,1754.2550000000,0.79
1614582300,1754.2575000000,1755.4365000000,1754.1550000000,1755.2215000000,0.81
1614582600,1755.3015000000,1756.0435000000,1754.6725000000,1755.9865000000,0.74
1614582900,1755.9915000000,1756.5300000000,1755.4300000000,1755.4300000000,0.73
1614583200,1755.4500000000,1756.7550000000,1755.4450000000,1756.2815000000,0.69
1614583500,1756.2915000000,1757.6050000000,1756.2315000000,1757.3250000000,0.58
1614583800,1757.3200000000,1758.2950000000,1757.0050000000,1757.8775000000,0.59
1614584100,1757.8875000000,1759.9100000000,1757.7250000000,1758.4525000000,0.68
1614584400,1758.4675000000,1758.9925000000,1757.6450000000,1757.9550000000,0.62
1614584700,1757.9700000000,1758.1175000000,1756.8600000000,1757.2075000000,0.51
1614585000,1757.2125000000,1757.3550000000,1755.4740000000,1755.4865000000,0.43
1614585300,1755.4425000000,1755.6125000000,1753.3775000000,1753.6925000000,0.86
1614585600,1753.6875000000,1754.9600000000,1753.2015000000,1753.9500000000,0.99
1614585900,1753.9300000000,1754.1100000000,1751.6785000000,1751.7225000000,0.81
1614586200,1751.6750000000,1752.5915000000,1750.6100000000,1752.4350000000,0.91
1614586500,1752.4300000000,1753.9100000000,1752.4250000000,1753.3725000000,0.75
1614586800,1753.3650000000,1754.3200000000,1753.2700000000,1753.6200000000,0.86
1614587100,1753.6100000000,1754.0950000000,1751.5875000000,1751.5925000000,0.84
1614587400,1751.5960000000,1751.8010000000,1750.8750000000,1751.1950000000,0.99
1614587700,1751.1840000000,1751.8325000000,1750.3350000000,1750.6750000000,0.84
1614588000,1750.6900000000,1751.4450000000,1749.3550000000,1749.7500000000,0.87
1614588300,1749.7510000000,1750.7340000000,1749.4300000000,1750.1400000000,0.98
1614588600,1750.1560000000,1750.6250000000,1749.6275000000,1749.9700000000,0.99
1614588900,1750.0400000000,1750.3500000000,1748.4515000000,1749.2250000000,0.81
1614589200,1749.2050000000,1749.2550000000,1748.1750000000,1748.1950000000,1.01
1614589500,1748.1850000000,1749.7865000000,1748.1800000000,1749.5860000000,0.89
1614589800,1749.5810000000,1750.0850000000,1749.2050000000,1749.7160000000,0.83
1614590100,1749.7210000000,1750.1425000000,1749.2950000000,1749.3050000000,0.68
1614590400,1749.3150000000,1749.6050000000,1748.5400000000,1748.5600000000,1.10
1614590700,1748.5500000000,1749.0025000000,1747.5700000000,1748.0400000000,1.02
1614591000,1748.0500000000,1748.2465000000,1747.4015000000,1747.4185000000,0.74
1614591300,1747.4285000000,1748.0800000000,1744.9715000000,1745.8360000000,1.47
1614591600,1745.8650000000,1747.0790000000,1745.8115000000,1746.6200000000,0.85
1614591900,1746.6150000000,1747.0875000000,1746.4350000000,1746.7460000000,0.51
1614592200,1746.7560000000,1747.4875000000,1746.2000000000,1746.7250000000,0.70
1614592500,1746.7300000000,1747.7000000000,1746.7300000000,1746.9650000000,0.54
1614592800,1747.0160000000,1747.8000000000,1746.9950000000,1747.4875000000,0.60
1614593100,1747.4910000000,1747.6375000000,1745.7225000000,1745.7225000000,0.71
1614593400,1745.7025000000,1746.8875000000,1745.6250000000,1746.4300000000,0.63
1614593700,1746.4400000000,1746.5635000000,1745.7450000000,1745.9050000000,0.61
1614594000,1745.9000000000,1746.3850000000,1743.7640000000,1743.8900000000,0.67
1614594300,1743.8950000000,1745.1000000000,1743.8950000000,1744.3410000000,0.73
1614594600,1744.3460000000,1747.3510000000,1744.3460000000,1746.6140000000,1.06
1614594900,1746.6190000000,1746.7850000000,1745.0450000000,1745.1650000000,0.71
1614595200,1745.1550000000,1746.6190000000,1745.1550000000,1746.4190000000,0.69
1614595500,1746.4300000000,1747.0885000000,1746.2800000000,1746.4040000000,0.58
1614595800,1746.4150000000,1746.6850000000,1745.8900000000,1746.2150000000,0.58
1614596100,1746.2050000000,1746.2800000000,1745.6150000000,1745.6800000000,0.76
1614596400,1745.7150000000,1746.9450000000,1745.7100000000,1746.6525000000,0.82
1614596700,1746.7200000000,1747.1850000000,1745.9700000000,1746.2050000000,0.61
1614597000,1746.2410000000,1746.5950000000,1745.3375000000,1745.4400000000,0.54
1614597300,1745.3800000000,1745.5150000000,1744.0900000000,1744.4400000000,0.57
1614597600,1744.4250000000,1744.6750000000,1743.5850000000,1743.6100000000,0.72
1614597900,1743.6200000000,1744.8660000000,1743.5150000000,1744.0500000000,0.84
1614598200,1744.0650000000,1744.0900000000,1741.8585000000,1741.9790000000,0.78
1614598500,1741.9275000000,1743.2500000000,1741.9275000000,1743.2200000000,0.72
1614598800,1743.2175000000,1743.7100000000,1741.9890000000,1742.4140000000,0.95
1614599100,1742.4000000000,1742.8450000000,1742.0140000000,1742.2400000000,0.67
1614599400,1742.2040000000,1743.1100000000,1741.8900000000,1742.5275000000,0.78
1614599700,1742.5200000000,1743.8150000000,1742.2225000000,1743.6000000000,0.78
1614600000,1743.5300000000,1746.2600000000,1743.3550000000,1746.0150000000,1.04
1614600300,1745.9800000000,1746.4550000000,1745.1800000000,1746.3650000000,0.70
1614600600,1746.3550000000,1746.4850000000,1745.6450000000,1746.3250000000,0.55
1614600900,1746.3350000000,1747.2200000000,1746.1150000000,1747.0500000000,0.71
1614601200,1747.0715000000,1747.6475000000,1744.8900000000,1744.8900000000,0.65
1614601500,1744.8750000000,1744.8750000000,1743.3775000000,1743.8275000000,0.63
1614601800,1743.7850000000,1743.8425000000,1740.4450000000,1741.4065000000,0.92
1614602100,1741.3965000000,1741.9915000000,1738.5515000000,1739.1865000000,1.00
1614602400,1739.1965000000,1739.3700000000,1735.9605000000,1737.1100000000,1.35
1614602700,1737.0940000000,1739.7760000000,1736.1565000000,1739.6775000000,0.92
1614603000,1739.6725000000,1739.6725000000,1737.6610000000,1738.5100000000,0.72
1614603300,1738.5270000000,1739.7000000000,1738.3275000000,1739.1875000000,0.66
1614603600,1739.1650000000,1739.2100000000,1737.4510000000,1737.7650000000,0.87
1614603900,1737.7600000000,1739.4950000000,1736.6700000000,1738.6165000000,1.24
1614604200,1738.6210000000,1740.1610000000,1737.6200000000,1738.2515000000,1.13
1614604500,1738.2325000000,1739.6450000000,1737.0100000000,1738.9400000000,1.00
1614604800,1738.9300000000,1738.9600000000,1733.6650000000,1734.1185000000,1.61
1614605100,1734.1175000000,1734.3415000000,1732.4765000000,1733.1825000000,1.07
1614605400,1733.1775000000,1733.2885000000,1730.9075000000,1732.1875000000,1.14
1614605700,1732.1825000000,1737.2100000000,1732.0525000000,1735.3050000000,1.42
1614606000,1735.3150000000,1738.6835000000,1735.2025000000,1736.2025000000,0.98
1614606300,1736.2075000000,1737.9475000000,1735.1250000000,1736.1950000000,0.85
1614606600,1736.2075000000,1740.1065000000,1736.2000000000,1738.2150000000,1.17
1614606900,1738.2250000000,1739.2800000000,1735.8500000000,1736.0800000000,1.29
1614607200,1736.0700000000,1738.9585000000,1735.1500000000,1737.0750000000,1.18
1614607500,1736.9200000000,1739.4500000000,1734.2465000000,1737.7875000000,1.10
1614607800,1737.7550000000,1740.0150000000,1737.3950000000,1740.0150000000,0.94
1614608100,1740.0175000000,1741.8550000000,1738.1250000000,1741.5700000000,1.12
1614608400,1741.5650000000,1742.1600000000,1739.2900000000,1740.6850000000,0.99
1614608700,1740.7000000000,1741.4350000000,1739.3675000000,1739.5600000000,0.93
1614609000,1739.5950000000,1742.8350000000,1737.9750000000,1742.6360000000,1.54
1614609300,1742.7410000000,1743.0110000000,1740.6100000000,1741.0900000000,1.44
1614609600,1741.0835000000,1741.6500000000,1737.7900000000,1738.3140000000,1.33
1614609900,1738.3240000000,1739.0875000000,1734.3835000000,1734.4400000000,1.39
1614610200,1734.4250000000,1735.6600000000,1732.9500000000,1734.7250000000,1.46
1614610500,1734.7285000000,1736.2600000000,1733.7300000000,1735.9865000000,0.95
1614610800,1736.0115000000,1737.5750000000,1732.9375000000,1735.6950000000,1.60
1614611100,1735.7185000000,1737.5550000000,1735.3800000000,1737.5550000000,1.47
1614611400,1737.5450000000,1740.1750000000,1737.2025000000,1739.3300000000,1.45
1614611700,1739.3350000000,1741.5300000000,1738.6975000000,1738.7400000000,1.43
1614612000,1738.7425000000,1740.1700000000,1737.8335000000,1737.8825000000,1.22
1614612300,1737.8725000000,1738.3750000000,1736.6500000000,1737.0585000000,1.04
1614612600,1737.0550000000,1738.5150000000,1736.3950000000,1737.6850000000,0.99
1614612900,1737.6950000000,1739.3285000000,1737.4800000000,1739.3000000000,0.89
1614613200,1739.3030000000,1739.6950000000,1738.1150000000,1739.0550000000,1.19
1614613500,1739.0500000000,1740.9965000000,1739.0450000000,1740.4800000000,1.07
1614613800,1740.4850000000,1740.7935000000,1738.5235000000,1738.9735000000,1.05
1614614100,1738.9500000000,1740.3835000000,1738.4450000000,1738.9000000000,1.04
1614614400,1738.9200000000,1741.2800000000,1738.9000000000,1741.0375000000,0.91
1614614700,1741.0400000000,1742.6150000000,1740.5535000000,1742.0935000000,0.91
1614615000,1742.0715000000,1742.4350000000,1738.5800000000,1738.6775000000,0.91
1614615300,1738.6925000000,1739.2200000000,1737.8900000000,1738.3300000000,0.89
1614615600,1738.3550000000,1738.7100000000,1737.4150000000,1737.9900000000,0.93
1614615900,1737.9985000000,1738.3035000000,1735.8650000000,1736.0300000000,0.94
1614616200,1736.0250000000,1736.4935000000,1735.1025000000,1735.8635000000,1.04
1614616500,1735.8735000000,1736.3115000000,1733.5950000000,1733.8415000000,0.94
1614616800,1733.8315000000,1735.8400000000,1733.6035000000,1735.7850000000,0.85
1614617100,1735.7950000000,1736.5885000000,1735.4625000000,1736.5650000000,0.56
1614617400,1736.5635000000,1736.7935000000,1732.4535000000,1732.4635000000,0.96
1614617700,1732.5125000000,1733.3735000000,1731.0665000000,1732.0850000000,1.02
1614618000,1732.1350000000,1734.6850000000,1732.1125000000,1733.5750000000,0.93
1614618300,1733.5700000000,1734.0500000000,1732.0650000000,1732.3385000000,0.75
1614618600,1732.3250000000,1732.8175000000,1729.9800000000,1730.1150000000,0.86
1614618900,1730.1285000000,1730.8800000000,1729.3215000000,1729.7585000000,0.73
1614619200,1729.7535000000,1730.6250000000,1728.5650000000,1730.6150000000,0.90
1614619500,1730.6250000000,1730.7250000000,1727.9500000000,1727.9650000000,0.75
1614619800,1727.9850000000,1728.8400000000,1727.6000000000,1727.7300000000,0.95
1614620100,1727.7340000000,1728.0325000000,1726.7915000000,1727.4985000000,0.88
1614620400,1727.4750000000,1727.7585000000,1726.3825000000,1727.1400000000,0.68
1614620700,1727.1450000000,1727.8335000000,1726.6100000000,1727.2850000000,0.69
1614621000,1727.3100000000,1727.3685000000,1726.5650000000,1726.7150000000,0.54
1614621300,1726.7435000000,1727.6865000000,1726.5100000000,1727.0050000000,0.67
1614621600,1727.0400000000,1727.4750000000,1725.0915000000,1725.8600000000,0.69
1614621900,1725.8900000000,1726.4325000000,1722.5750000000,1722.9300000000,0.71
1614622200,1722.9375000000,1723.1885000000,1720.6950000000,1722.0085000000,0.99
1614622500,1722.0285000000,1723.8650000000,1721.0925000000,1723.4250000000,0.73
1614622800,1723.4400000000,1725.8300000000,1722.9950000000,1724.7850000000,0.67
1614623100,1724.7885000000,1725.8425000000,1723.6465000000,1725.6050000000,0.79
1614623400,1725.6410000000,1726.0275000000,1725.0450000000,1725.7650000000,0.54
1614623700,1725.7600000000,1726.0250000000,1724.9900000000,1725.4150000000,0.47
1614624000,1725.4100000000,1725.8940000000,1724.3700000000,1724.4150000000,0.47
1614624300,1724.4500000000,1725.5250000000,1724.0850000000,1725.5200000000,0.54
1614624600,1725.5100000000,1725.5500000000,1723.6900000000,1724.0400000000,0.49
1614624900,1724.0650000000,1725.1950000000,1723.0600000000,1723.0600000000,0.51
1614625200,1723.0650000000,1724.0550000000,1722.9965000000,1723.2360000000,0.47
1614625500,1723.2425000000,1723.4875000000,1721.7900000000,1722.0700000000,0.60
1614625800,1722.0725000000,1723.3500000000,1721.8650000000,1722.5100000000,0.76
1614626100,1722.4925000000,1722.9425000000,1722.1400000000,1722.2150000000,0.65
1614626400,1722.2275000000,1722.2950000000,1720.7450000000,1720.7450000000,0.62
1614626700,1720.7500000000,1721.3185000000,1720.6800000000,1721.0075000000,0.54
1614627000,1721.0025000000,1721.8985000000,1720.5990000000,1721.8885000000,0.53
1614627300,1721.8785000000,1723.8750000000,1721.4325000000,1723.5350000000,0.58
1614627600,1723.5000000000,1724.0085000000,1722.7950000000,1724.0035000000,0.41
1614627900,1724.0085000000,1724.2325000000,1723.5700000000,1724.1900000000,0.41
1614628200,1724.2165000000,1725.0200000000,1724.0800000000,1724.9150000000,0.55
1614628500,1724.9100000000,1725.1900000000,1724.5150000000,1724.5150000000,0.61
1614628800,1724.5550000000,1724.5850000000,1721.5375000000,1721.6985000000,0.63
1614629100,1721.6935000000,1722.0400000000,1719.7200000000,1720.5250000000,0.59
1614629400,1720.5400000000,1722.5135000000,1720.5400000000,1722.3850000000,0.59
1614629700,1722.4135000000,1723.3800000000,1721.7150000000,1723.2750000000,0.59
1614630000,1723.2700000000,1723.4835000000,1722.7400000000,1722.8650000000,0.52
1614630300,1722.8600000000,1722.9935000000,1721.3850000000,1721.7450000000,0.48
1614630600,1721.7350000000,1722.2400000000,1721.5350000000,1721.5925000000,0.58
1614630900,1721.5775000000,1722.6400000000,1721.3000000000,1721.8800000000,0.52
1614631200,1721.8600000000,1722.9500000000,1721.4250000000,1722.7100000000,0.50
1614631500,1722.7050000000,1723.4900000000,1722.1450000000,1722.6685000000,0.56
1614631800,1722.6950000000,1724.2450000000,1722.6950000000,1724.2450000000,0.52
1614632100,1724.2500000000,1724.3500000000,1723.1100000000,1723.6500000000,0.69
1614632400,1723.7200000000,1724.1150000000,1723.2950000000,1723.5350000000,0.42
1614632700,1723.5325000000,1724.2400000000,1723.2300000000,1724.0050000000,0.20
1614633000,1723.9750000000,1725.2350000000,1723.9300000000,1725.1850000000,0.26
1614633300,1725.2050000000,1725.5450000000,1724.7935000000,1724.9035000000,0.25
1614633600,1724.9285000000,1725.6950000000,1724.8350000000,1725.5200000000,0.14
1614633900,1725.5350000000,1726.0215000000,1725.4350000000,1725.9950000000,0.18
1614634200,1726.0000000000,1726.8765000000,1725.5750000000,1725.7000000000,0.30
1614634500,1725.6900000000,1726.0950000000,1725.6025000000,1725.6565000000,0.17
1614634800,1725.6600000000,1725.9450000000,1725.2615000000,1725.8300000000,0.16
1614635100,1725.8350000000,1725.8350000000,1723.9850000000,1724.0750000000,0.26
1614635400,1723.9915000000,1725.1085000000,1723.9400000000,1724.9385000000,0.13
1614635700,1724.9435000000,1725.2085000000,1724.5065000000,1725.2085000000,0.15
1614639600,1724.9800000000,1725.3465000000,1722.4830000000,1723.2900000000,0.34
1614639900,1723.2935000000,1723.8565000000,1723.1665000000,1723.3425000000,0.16
1614640200,1723.4060000000,1724.7700000000,1723.1700000000,1724.4250000000,0.30
1614640500,1724.3465000000,1724.6550000000,1723.0765000000,1723.1100000000,0.23
1614640800,1723.1000000000,1723.7855000000,1722.7550000000,1723.0465000000,0.19
1614641100,1723.0510000000,1723.9540000000,1721.5110000000,1723.9540000000,0.37
1614641400,1723.9590000000,1724.2500000000,1723.6595000000,1724.0345000000,0.23
1614641700,1724.0445000000,1725.4480000000,1723.8900000000,1725.0955000000,0.35
1614642000,1725.0855000000,1725.2955000000,1723.0055000000,1723.0055000000,0.18
1614642300,1723.0100000000,1723.5005000000,1722.5525000000,1722.8815000000,0.19
1614642600,1722.9755000000,1723.8745000000,1722.6855000000,1723.7395000000,0.22
1614642900,1723.7295000000,1725.0945000000,1723.4295000000,1725.0945000000,0.26
