ts,o,h,l,c,v
1615948200,1734.1660000000,1734.8260000000,1733.7055000000,1733.8505000000,0.36
1615948500,1733.8605000000,1734.1260000000,1733.4445000000,1733.5010000000,0.25
1615948800,1733.4815000000,1733.9610000000,1733.3540000000,1733.4890000000,0.25
1615949100,1733.4690000000,1733.6095000000,1732.9845000000,1733.1645000000,0.23
1615949400,1733.1545000000,1733.1945000000,1732.2635000000,1732.5660000000,0.29
1615949700,1732.5710000000,1733.7790000000,1732.5710000000,1733.7040000000,0.28
1615950000,1733.7090000000,1734.5900000000,1733.5700000000,1733.9955000000,0.35
1615950300,1733.9905000000,1734.7910000000,1733.9355000000,1734.5055000000,0.32
1615950600,1734.5105000000,1735.2810000000,1734.4555000000,1734.9500000000,0.23
1615950900,1734.9200000000,1735.3210000000,1734.6255000000,1735.3060000000,0.22
1615951200,1735.2960000000,1735.5800000000,1735.0600000000,1735.3040000000,0.30
1615951500,1735.2990000000,1735.7485000000,1735.2590000000,1735.7485000000,0.23
1615951800,1735.7505000000,1735.7755000000,1735.1105000000,1735.1885000000,0.28
1615952100,1735.1840000000,1735.3185000000,1734.9965000000,1735.0790000000,0.20
1615952400,1735.0690000000,1735.5060000000,1735.0540000000,1735.3210000000,0.18
1615952700,1735.3060000000,1735.8660000000,1735.1755000000,1735.1905000000,0.18
1615953000,1735.2055000000,1735.6725000000,1735.1905000000,1735.6190000000,0.17
1615953300,1735.6475000000,1736.1055000000,1735.6240000000,1735.9755000000,0.14
1615953600,1735.9750000000,1736.3775000000,1735.8205000000,1735.8530000000,0.30
1615953900,1735.8585000000,1736.0665000000,1735.0785000000,1735.5840000000,0.46
1615954200,1735.5890000000,1736.5740000000,1735.4165000000,1736.3965000000,0.38
1615954500,1736.3415000000,1736.5040000000,1736.2305000000,1736.2365000000,0.18
1615954800,1736.2415000000,1737.1445000000,1736.2015000000,1737.0565000000,0.21
1615955100,1737.0820000000,1737.2400000000,1736.8625000000,1737.0190000000,0.17
1615955400,1737.0090000000,1737.5690000000,1736.9890000000,1737.5290000000,0.22
1615955700,1737.5340000000,1737.6350000000,1737.0040000000,1737.5010000000,0.17
1615956000,1737.4910000000,1737.5360000000,1737.0205000000,1737.0510000000,0.13
1615956300,1737.0305000000,1737.0555000000,1736.4305000000,1736.5400000000,0.20
1615956600,1736.5525000000,1737.0410000000,1736.4740000000,1736.9240000000,0.20
1615956900,1736.9190000000,1736.9785000000,1736.4150000000,1736.9410000000,0.14
1615957200,1736.9210000000,1737.5190000000,1736.7815000000,1737.0050000000,0.24
1615957500,1737.0095000000,1737.3500000000,1736.8405000000,1737.1655000000,0.21
1615957800,1737.1865000000,1737.3345000000,1736.4615000000,1736.6115000000,0.19
1615958100,1736.6165000000,1736.9095000000,1736.4515000000,1736.4595000000,0.19
1615958400,1736.4445000000,1736.5245000000,1735.9465000000,1736.0895000000,0.21
1615958700,1736.0890000000,1736.0890000000,1735.7345000000,1736.0045000000,0.20
1615959000,1736.0095000000,1737.2780000000,1735.9270000000,1736.0880000000,0.46
1615959300,1736.0800000000,1736.3420000000,1735.4705000000,1736.3245000000,0.49
1615959600,1736.3280000000,1736.9395000000,1736.2380000000,1736.3965000000,0.50
1615959900,1736.4530000000,1736.4580000000,1735.0995000000,1735.5245000000,0.48
1615960200,1735.5395000000,1736.1680000000,1735.4495000000,1735.5345000000,0.28
1615960500,1735.5395000000,1735.7435000000,1735.2080000000,1735.3615000000,0.30
1615960800,1735.3395000000,1736.1330000000,1735.1725000000,1735.6985000000,0.39
1615961100,1735.6975000000,1736.9495000000,1735.4480000000,1736.3220000000,0.69
1615961400,1736.3180000000,1737.1375000000,1736.1600000000,1736.2305000000,0.52
1615961700,1736.2300000000,1736.5530000000,1735.7650000000,1736.3815000000,0.34
1615962000,1736.4345000000,1737.2800000000,1736.3860000000,1736.5230000000,0.28
1615962300,1736.5950000000,1736.7155000000,1736.2905000000,1736.7155000000,0.25
1615962600,1736.7300000000,1738.0330000000,1735.9080000000,1736.2180000000,0.58
1615962900,1736.1630000000,1736.2720000000,1735.6680000000,1736.0980000000,0.35
1615963200,1736.1025000000,1736.1365000000,1735.2370000000,1735.6630000000,0.32
1615963500,1735.6730000000,1736.0830000000,1735.4635000000,1736.0335000000,0.24
1615963800,1736.0480000000,1737.0255000000,1735.9185000000,1736.9685000000,0.45
1615964100,1736.9635000000,1737.3075000000,1736.5155000000,1737.0980000000,0.31
1615964400,1737.0680000000,1737.1125000000,1736.5355000000,1736.5755000000,0.30
1615964700,1736.5905000000,1736.8105000000,1736.4220000000,1736.5845000000,0.34
1615965000,1736.5645000000,1736.8900000000,1736.5000000000,1736.7765000000,0.21
1615965300,1736.8115000000,1736.8115000000,1735.5170000000,1735.5565000000,0.37
1615965600,1735.5480000000,1736.1465000000,1735.2045000000,1735.6795000000,0.54
1615965900,1735.6945000000,1735.8745000000,1734.1965000000,1734.7775000000,0.52
1615966200,1734.7825000000,1735.1745000000,1734.3795000000,1734.6015000000,0.47
1615966500,1734.6545000000,1735.3445000000,1734.6545000000,1735.2645000000,0.30
1615966800,1735.2895000000,1735.4445000000,1734.3020000000,1734.3725000000,0.31
1615967100,1734.3730000000,1735.1545000000,1734.3520000000,1734.7305000000,0.32
1615967400,1734.7355000000,1735.7100000000,1734.6855000000,1735.1295000000,0.30
1615967700,1735.1395000000,1735.9105000000,1735.0005000000,1735.3995000000,0.34
1615968000,1735.4020000000,1735.7225000000,1734.2820000000,1734.5345000000,0.66
1615968300,1734.5265000000,1735.1480000000,1733.5620000000,1734.9880000000,0.63
1615968600,1734.9725000000,1735.1945000000,1734.6735000000,1734.8295000000,0.45
1615968900,1734.8345000000,1736.3655000000,1734.7945000000,1735.2680000000,0.47
1615969200,1735.2755000000,1735.4650000000,1734.3305000000,1735.4130000000,0.51
1615969500,1735.4100000000,1735.6845000000,1734.5855000000,1734.7880000000,0.32
1615969800,1734.8130000000,1736.0595000000,1734.6680000000,1734.8595000000,0.31
1615970100,1734.8095000000,1735.4380000000,1734.6255000000,1734.9045000000,0.43
1615970400,1734.8995000000,1735.0625000000,1734.3095000000,1734.6595000000,0.29
1615970700,1734.6645000000,1735.4335000000,1734.6045000000,1734.6595000000,0.28
1615971000,1734.6545000000,1735.0445000000,1734.3545000000,1734.4395000000,0.32
1615971300,1734.4315000000,1734.9965000000,1734.2195000000,1734.5995000000,0.27
1615971600,1734.6015000000,1735.0380000000,1734.2135000000,1734.6600000000,0.40
1615971900,1734.7000000000,1735.4300000000,1734.2535000000,1734.8350000000,0.60
1615972200,1734.8300000000,1735.0215000000,1734.2415000000,1734.3250000000,0.44
1615972500,1734.3260000000,1735.2910000000,1734.2865000000,1734.8505000000,0.35
1615972800,1734.8605000000,1736.5850000000,1734.8605000000,1736.1805000000,0.53
1615973100,1736.1885000000,1737.0655000000,1736.1305000000,1736.4715000000,0.52
1615973400,1736.4720000000,1736.7895000000,1736.2745000000,1736.6985000000,0.37
1615973700,1736.7080000000,1736.7725000000,1736.2305000000,1736.3255000000,0.27
1615974000,1736.3155000000,1736.5080000000,1735.7505000000,1736.1950000000,0.32
1615974300,1736.1820000000,1736.2725000000,1735.2595000000,1735.6930000000,0.37
1615974600,1735.7415000000,1736.1225000000,1735.4250000000,1735.7420000000,0.31
1615974900,1735.7120000000,1736.2105000000,1735.6475000000,1736.1605000000,0.31
1615975200,1736.1555000000,1736.8600000000,1735.6130000000,1736.6680000000,0.63
1615975500,1736.6485000000,1736.6950000000,1735.7380000000,1735.7385000000,0.49
1615975800,1735.7335000000,1735.9480000000,1734.7435000000,1734.8795000000,0.56
1615976100,1734.8715000000,1736.0935000000,1734.7480000000,1735.6435000000,0.40
1615976400,1735.6135000000,1735.9420000000,1735.4535000000,1735.5255000000,0.36
1615976700,1735.5155000000,1735.9285000000,1734.5030000000,1734.5030000000,0.37
1615977000,1734.4950000000,1736.8565000000,1734.4750000000,1736.3885000000,0.70
1615977300,1736.4535000000,1737.2125000000,1736.4485000000,1736.9885000000,0.45
1615977600,1736.9930000000,1737.1535000000,1736.0480000000,1736.4830000000,0.43
1615977900,1736.4795000000,1736.5585000000,1736.0930000000,1736.1635000000,0.34
1615978200,1736.1780000000,1736.5865000000,1736.1200000000,1736.2085000000,0.27
1615978500,1736.1950000000,1736.3365000000,1734.6635000000,1735.1830000000,0.55
1615978800,1735.1595000000,1735.3445000000,1734.3935000000,1734.5245000000,0.62
1615979100,1734.5135000000,1734.5995000000,1731.5115000000,1731.7755000000,0.68
1615979400,1731.7740000000,1732.0000000000,1730.6230000000,1731.0290000000,0.85
1615979700,1731.0385000000,1731.0485000000,1728.5995000000,1729.6480000000,0.93
1615980000,1729.6430000000,1729.7945000000,1728.5765000000,1729.0645000000,0.61
1615980300,1729.0595000000,1729.0595000000,1728.0170000000,1728.0595000000,0.55
1615980600,1728.0645000000,1729.1180000000,1727.9555000000,1728.9805000000,0.60
1615980900,1728.9235000000,1729.5500000000,1727.9985000000,1729.0880000000,0.61
1615981200,1729.0755000000,1729.5465000000,1728.5935000000,1729.0505000000,0.57
1615981500,1729.0520000000,1729.6535000000,1728.0000000000,1729.6285000000,0.77
1615981800,1729.6235000000,1729.8410000000,1729.3305000000,1729.7155000000,0.67
1615982100,1729.7455000000,1730.2005000000,1729.3705000000,1729.4705000000,0.69
1615982400,1729.5470000000,1730.1450000000,1728.9400000000,1729.8850000000,0.86
1615982700,1729.8650000000,1729.9265000000,1729.0585000000,1729.4300000000,0.65
1615983000,1729.4120000000,1730.5750000000,1728.3320000000,1730.2985000000,0.83
1615983300,1730.3135000000,1731.5970000000,1729.9035000000,1731.0865000000,0.79
1615983600,1731.1345000000,1732.0470000000,1729.8570000000,1730.1315000000,0.87
1615983900,1730.1175000000,1731.2820000000,1729.4150000000,1729.4600000000,0.81
1615984200,1729.4585000000,1730.6165000000,1728.7250000000,1729.5635000000,1.04
1615984500,1729.5285000000,1731.0000000000,1728.5920000000,1730.7635000000,0.82
1615984800,1730.7455000000,1730.9870000000,1729.6900000000,1730.7000000000,0.95
1615985100,1730.7215000000,1731.9295000000,1730.2970000000,1730.4495000000,0.73
1615985400,1730.4845000000,1730.6945000000,1729.1885000000,1729.2750000000,0.72
1615985700,1729.2780000000,1729.9120000000,1728.8880000000,1729.2735000000,0.82
1615986000,1729.2685000000,1730.2675000000,1728.4635000000,1730.0675000000,0.92
1615986300,1730.0685000000,1730.0735000000,1728.5330000000,1729.7480000000,0.76
1615986600,1729.7435000000,1731.0350000000,1728.3400000000,1728.5230000000,1.00
1615986900,1728.4535000000,1729.8715000000,1728.3600000000,1729.7055000000,0.72
1615987200,1729.7070000000,1731.4700000000,1729.2555000000,1730.3020000000,0.83
1615987500,1730.2835000000,1731.9580000000,1730.2000000000,1731.6195000000,0.73
1615987800,1731.6045000000,1731.8045000000,1728.0200000000,1728.6900000000,1.40
1615988100,1728.6965000000,1730.2400000000,1728.1650000000,1730.1085000000,1.23
1615988400,1730.1035000000,1731.2400000000,1728.7985000000,1730.9800000000,1.47
1615988700,1730.9930000000,1731.5810000000,1729.8085000000,1729.8730000000,1.13
1615989000,1729.8630000000,1730.0295000000,1728.5785000000,1729.1130000000,1.08
1615989300,1729.1115000000,1729.1130000000,1727.3920000000,1728.4030000000,0.88
1615989600,1728.3950000000,1729.8320000000,1724.1300000000,1725.2395000000,1.38
1615989900,1725.1150000000,1728.8570000000,1724.9430000000,1728.5270000000,1.39
1615990200,1728.5200000000,1729.4640000000,1728.4520000000,1728.6585000000,1.21
1615990500,1728.6535000000,1730.4720000000,1728.6385000000,1730.1985000000,0.93
1615990800,1730.1950000000,1733.6700000000,1730.0885000000,1732.7000000000,1.42
1615991100,1732.6965000000,1734.3610000000,1732.6715000000,1734.0495000000,1.23
1615991400,1734.0275000000,1734.7050000000,1732.8215000000,1734.0185000000,1.04
1615991700,1734.0085000000,1734.6125000000,1732.6880000000,1732.7315000000,0.94
1615992000,1732.7215000000,1733.0585000000,1731.9755000000,1732.0905000000,1.01
1615992300,1732.0920000000,1732.8680000000,1731.2650000000,1732.0650000000,0.83
1615992600,1732.0550000000,1733.9500000000,1731.7750000000,1733.9250000000,0.74
1615992900,1733.9150000000,1734.2920000000,1731.9630000000,1732.0330000000,0.95
1615993200,1732.0200000000,1732.2370000000,1730.1505000000,1730.2750000000,1.08
1615993500,1730.2825000000,1731.6050000000,1729.9385000000,1730.4480000000,0.70
1615993800,1730.4300000000,1731.2100000000,1729.5430000000,1729.7085000000,0.87
1615994100,1729.7450000000,1730.1735000000,1728.9835000000,1729.6020000000,0.78
1615994400,1729.5670000000,1730.0895000000,1728.9250000000,1729.8720000000,0.75
1615994700,1729.8045000000,1730.3675000000,1729.6255000000,1729.7205000000,0.74
1615995000,1729.7750000000,1729.9150000000,1728.0660000000,1728.1915000000,0.70
1615995300,1728.1865000000,1729.0350000000,1727.5105000000,1728.6555000000,0.64
1615995600,1728.6455000000,1729.6605000000,1728.3020000000,1729.3585000000,0.73
1615995900,1729.3635000000,1729.4785000000,1728.4655000000,1728.5685000000,0.89
1615996200,1728.5835000000,1729.9865000000,1728.5220000000,1729.3030000000,0.89
1615996500,1729.3000000000,1729.3730000000,1726.9635000000,1727.3735000000,0.94
1615996800,1727.3685000000,1727.5435000000,1725.9020000000,1727.2385000000,0.84
1615997100,1727.2285000000,1727.8050000000,1726.5485000000,1727.5135000000,0.52
1615997400,1727.5835000000,1728.0105000000,1726.7235000000,1727.1395000000,0.35
1615997700,1727.1125000000,1727.3445000000,1726.3170000000,1726.6515000000,0.74
1615998000,1726.6615000000,1727.9005000000,1726.4550000000,1727.3850000000,0.78
1615998300,1727.3950000000,1728.4015000000,1727.3545000000,1727.9665000000,0.79
1615998600,1727.9615000000,1728.0850000000,1726.9800000000,1727.5070000000,0.87
1615998900,1727.5200000000,1728.0165000000,1726.9435000000,1726.9735000000,0.86
1615999200,1726.9885000000,1728.1335000000,1726.6885000000,1727.6800000000,0.63
1615999500,1727.6765000000,1728.5635000000,1727.5435000000,1728.1485000000,0.71
1615999800,1728.1455000000,1728.5835000000,1728.0285000000,1728.4705000000,0.56
1616000100,1728.4435000000,1728.4435000000,1727.3025000000,1728.0985000000,0.50
1616000400,1728.1035000000,1728.3600000000,1727.2435000000,1727.9735000000,0.73
1616000700,1727.9685000000,1727.9745000000,1726.6450000000,1727.5800000000,0.58
1616001000,1727.5485000000,1728.3970000000,1727.4185000000,1728.3345000000,0.56
1616001300,1728.3320000000,1728.4670000000,1727.2385000000,1727.6035000000,0.69
1616001600,1727.5735000000,1728.3215000000,1727.2935000000,1728.2785000000,0.71
1616001900,1728.2735000000,1729.3585000000,1728.2585000000,1728.8100000000,0.74
1616002200,1728.8120000000,1729.4250000000,1728.7930000000,1729.2215000000,0.62
1616002500,1729.2300000000,1729.8735000000,1729.2300000000,1729.6235000000,0.64
1616002800,1729.6285000000,1729.6285000000,1728.8635000000,1728.9355000000,0.55
1616003100,1728.9355000000,1729.7130000000,1728.8785000000,1729.4810000000,0.32
1616003400,1729.4805000000,1729.9435000000,1729.4760000000,1729.7435000000,0.35
1616003700,1729.7455000000,1730.2770000000,1729.6320000000,1730.1500000000,0.30
1616004000,1730.0850000000,1739.3930000000,1730.0550000000,1732.9000000000,1.88
1616004300,1732.9135000000,1738.2985000000,1732.7335000000,1735.6265000000,1.99
1616004600,1735.6720000000,1743.6280000000,1735.6615000000,1742.9900000000,2.04
1616004900,1742.9700000000,1744.1630000000,1740.9815000000,1742.6195000000,1.97
1616005200,1742.6230000000,1743.7330000000,1740.2600000000,1740.7980000000,1.65
1616005500,1740.8050000000,1744.5320000000,1740.7680000000,1742.8580000000,1.73
1616005800,1742.9060000000,1744.3835000000,1741.0650000000,1741.5815000000,1.53
1616006100,1741.5500000000,1745.9100000000,1741.5250000000,1745.3550000000,1.68
1616006400,1745.3250000000,1748.1220000000,1745.0050000000,1747.7130000000,1.55
1616006700,1747.6945000000,1748.5730000000,1745.7400000000,1745.9450000000,1.66
1616007000,1745.8565000000,1748.3230000000,1745.2750000000,1747.6300000000,1.23
1616007300,1747.5850000000,1750.0750000000,1747.0980000000,1749.7400000000,1.34
1616007600,1749.7450000000,1751.4555000000,1749.1500000000,1751.1120000000,1.33
1616007900,1750.9530000000,1751.7250000000,1750.2050000000,1750.5370000000,1.27
1616008200,1750.5470000000,1750.9630000000,1747.8100000000,1748.9100000000,0.91
1616008500,1748.8950000000,1750.2980000000,1747.9265000000,1747.9265000000,0.91
1616008800,1747.9475000000,1748.0845000000,1746.5560000000,1746.8845000000,1.06
1616009100,1746.8700000000,1748.2405000000,1746.3380000000,1748.1485000000,0.86
1616009400,1748.1515000000,1750.2200000000,1747.8830000000,1749.1185000000,1.12
1616009700,1749.1385000000,1749.1385000000,1746.7245000000,1746.7745000000,0.95
1616010000,1746.7465000000,1747.8915000000,1746.4300000000,1746.4615000000,0.80
1616010300,1746.4665000000,1746.6220000000,1744.8680000000,1744.9580000000,0.94
1616010600,1744.9995000000,1744.9995000000,1743.5850000000,1743.9500000000,0.95
1616010900,1744.0000000000,1745.6780000000,1743.7555000000,1745.3885000000,0.83
1616011200,1745.2335000000,1745.8535000000,1745.1020000000,1745.2965000000,0.40
1616011500,1745.2895000000,1745.6895000000,1744.1845000000,1744.3545000000,0.23
1616011800,1744.3595000000,1744.6085000000,1743.9965000000,1744.5445000000,0.16
1616012100,1744.5300000000,1744.6800000000,1744.3595000000,1744.4900000000,0.13
1616012400,1744.4335000000,1744.9735000000,1744.0100000000,1744.9685000000,0.16
1616012700,1744.9735000000,1745.0625000000,1744.6985000000,1744.8650000000,0.12
1616013000,1744.8600000000,1745.0265000000,1744.4645000000,1744.9695000000,0.16
1616013300,1744.9595000000,1745.0330000000,1743.8280000000,1744.0815000000,0.14
1616013600,1744.0630000000,1744.8780000000,1743.9180000000,1744.7495000000,0.11
1616013900,1744.7595000000,1744.9195000000,1743.9945000000,1744.4980000000,0.13
1616014200,1744.5040000000,1744.9985000000,1744.3395000000,1744.6735000000,0.15
1616014500,1744.6655000000,1745.4485000000,1744.4085000000,1745.2400000000,0.13
1616018400,1745.1350000000,1748.8495000000,1744.4050000000,1748.8130000000,0.47
1616018700,1748.8430000000,1749.5120000000,1748.2580000000,1748.6985000000,0.25
1616019000,1748.7755000000,1749.0705000000,1748.5535000000,1748.9170000000,0.15
1616019300,1748.9130000000,1749.1395000000,1748.2615000000,1748.3030000000,0.12
1616019600,1748.3115000000,1748.5795000000,1748.2830000000,1748.4695000000,0.09
1616019900,1748.4865000000,1749.6300000000,1748.4580000000,1749.3195000000,0.14
1616020200,1749.2845000000,1749.6865000000,1748.7145000000,1749.1250000000,0.16
1616020500,1749.1355000000,1749.4870000000,1748.7785000000,1749.4405000000,0.18
1616020800,1749.3905000000,1749.4270000000,1748.6705000000,1748.7145000000,0.15
1616021100,1748.7150000000,1748.7150000000,1746.8330000000,1747.4195000000,0.16
1616021400,1747.3695000000,1748.3895000000,1746.8395000000,1747.8880000000,0.17
1616021700,1747.8785000000,1748.1695000000,1747.3985000000,1747.5185000000,0.13
1616022000,1747.5700000000,1747.7680000000,1747.1930000000,1747.5785000000,0.11
1616022300,1747.6200000000,1747.6550000000,1747.1130000000,1747.5250000000,0.09
1616022600,1747.5480000000,1748.6270000000,1747.1725000000,1748.0605000000,0.15
1616022900,1748.0750000000,1748.6655000000,1747.6105000000,1748.3255000000,0.21
1616023200,1748.3405000000,1748.6165000000,1747.8805000000,1748.4465000000,0.17
1616023500,1748.4415000000,1748.8995000000,1748.3595000000,1748.5245000000,0.15
1616023800,1748.5745000000,1749.2845000000,1748.5415000000,1749.1045000000,0.22
1616024100,1749.1195000000,1749.3245000000,1748.5815000000,1748.5815000000,0.12
1616024400,1748.5775000000,1748.7815000000,1747.9345000000,1748.2045000000,0.18
1616024700,1748.1745000000,1748.2665000000,1747.9745000000,1748.1245000000,0.18
1616025000,1748.1345000000,1748.2915000000,1747.6145000000,1748.1415000000,0.20
1616025300,1748.1315000000,1749.0000000000,1748.1115000000,1748.5680000000,0.19
