ts,o,h,l,c,v
1616577600,1732.9815000000,1733.0185000000,1731.8015000000,1731.8065000000,0.53
1616577900,1731.7915000000,1732.8215000000,1731.6665000000,1732.2100000000,0.51
1616578200,1732.2115000000,1733.3700000000,1732.2115000000,1733.2835000000,0.48
1616578500,1733.2935000000,1734.2050000000,1733.0400000000,1733.8285000000,0.49
1616578800,1733.8335000000,1734.8115000000,1733.7235000000,1734.1050000000,0.45
1616579100,1734.0800000000,1734.6515000000,1733.7285000000,1734.3015000000,0.38
1616579400,1734.2965000000,1734.9565000000,1733.8565000000,1733.8565000000,0.52
1616579700,1733.8665000000,1734.7970000000,1733.6600000000,1734.7415000000,0.41
1616580000,1734.7170000000,1735.9950000000,1734.4250000000,1734.4355000000,0.51
1616580300,1734.4450000000,1735.1900000000,1733.9365000000,1733.9365000000,0.46
1616580600,1733.9400000000,1734.0615000000,1733.1800000000,1733.1800000000,0.43
1616580900,1733.2000000000,1734.0615000000,1732.8465000000,1733.8215000000,0.46
1616581200,1733.8165000000,1733.8415000000,1732.7915000000,1733.0965000000,0.47
1616581500,1733.0915000000,1733.3515000000,1732.7750000000,1732.8115000000,0.51
1616581800,1732.8015000000,1734.0335000000,1732.5435000000,1733.5300000000,0.39
1616582100,1733.5165000000,1733.7215000000,1732.2590000000,1732.2790000000,0.36
1616582400,1732.2955000000,1732.3880000000,1731.6985000000,1731.8700000000,0.33
1616582700,1731.8650000000,1732.1900000000,1731.7415000000,1731.8015000000,0.33
1616583000,1731.7915000000,1732.0715000000,1730.2465000000,1730.8465000000,0.41
1616583300,1730.8365000000,1731.5700000000,1730.5565000000,1731.3585000000,0.43
1616583600,1731.3600000000,1731.9900000000,1730.9915000000,1731.9485000000,0.40
1616583900,1731.9235000000,1732.1050000000,1731.5050000000,1731.5400000000,0.38
1616584200,1731.5415000000,1731.7415000000,1730.8915000000,1731.1500000000,0.43
1616584500,1731.0985000000,1731.1965000000,1729.9400000000,1730.0250000000,0.50
1616584800,1730.0200000000,1730.5750000000,1729.8150000000,1730.4250000000,0.59
1616585100,1730.4150000000,1730.6800000000,1729.4800000000,1730.3735000000,0.54
1616585400,1730.4235000000,1730.7730000000,1729.6500000000,1730.1435000000,0.49
1616585700,1730.1950000000,1730.4420000000,1729.2150000000,1729.7550000000,0.41
1616586000,1729.7370000000,1730.3065000000,1729.6165000000,1730.1500000000,0.37
1616586300,1730.1550000000,1730.5800000000,1729.6835000000,1729.8500000000,0.44
1616586600,1729.8450000000,1730.2365000000,1729.3450000000,1729.5815000000,0.41
1616586900,1729.5865000000,1731.0050000000,1729.5635000000,1730.2800000000,0.52
1616587200,1730.2085000000,1730.9115000000,1729.7980000000,1730.9115000000,0.48
1616587500,1730.9065000000,1731.4750000000,1729.8935000000,1730.8800000000,0.55
1616587800,1730.8950000000,1730.9600000000,1730.0635000000,1730.5085000000,0.80
1616588100,1730.5300000000,1730.6250000000,1729.9935000000,1730.0035000000,0.44
1616588400,1729.9535000000,1731.1315000000,1729.9035000000,1730.5685000000,0.53
1616588700,1730.5635000000,1732.2700000000,1730.3885000000,1731.8500000000,0.61
1616589000,1731.8400000000,1733.1965000000,1731.7365000000,1732.6665000000,0.88
1616589300,1732.6615000000,1733.3565000000,1731.1115000000,1731.8365000000,0.78
1616589600,1731.8465000000,1732.8565000000,1731.7155000000,1732.8565000000,0.80
1616589900,1732.8465000000,1732.9215000000,1730.6415000000,1731.7400000000,0.86
1616590200,1731.7600000000,1733.2800000000,1731.6550000000,1733.0115000000,0.64
1616590500,1733.0215000000,1733.2465000000,1732.1835000000,1732.2685000000,0.63
1616590800,1732.2635000000,1733.9490000000,1731.7950000000,1733.1800000000,0.97
1616591100,1733.1900000000,1733.9040000000,1732.8385000000,1733.5135000000,0.78
1616591400,1733.5185000000,1733.8000000000,1732.5700000000,1732.8135000000,0.54
1616591700,1732.8435000000,1733.0000000000,1732.1435000000,1732.2585000000,0.72
1616592000,1732.2235000000,1732.6400000000,1730.6485000000,1730.9850000000,0.68
1616592300,1730.9900000000,1732.1465000000,1730.6400000000,1731.3615000000,0.74
1616592600,1731.3765000000,1731.6015000000,1730.4265000000,1731.0215000000,1.23
1616592900,1731.0195000000,1731.1100000000,1729.8450000000,1730.5100000000,0.95
1616593200,1730.5050000000,1731.8700000000,1730.3800000000,1731.7150000000,0.95
1616593500,1731.7100000000,1732.6300000000,1730.3465000000,1730.4335000000,1.14
1616593800,1730.4300000000,1731.2995000000,1728.4500000000,1729.6200000000,1.33
1616594100,1729.6500000000,1730.5050000000,1729.0835000000,1730.2600000000,1.27
1616594400,1730.2650000000,1731.4865000000,1729.6700000000,1731.2500000000,1.24
1616594700,1731.2500000000,1731.3700000000,1729.5700000000,1729.8565000000,1.09
1616595000,1729.9065000000,1730.0465000000,1729.1050000000,1729.3550000000,1.05
1616595300,1729.3600000000,1730.2500000000,1728.4600000000,1728.9595000000,0.83
1616595600,1728.9450000000,1730.9950000000,1728.9085000000,1730.9085000000,0.84
1616595900,1730.9055000000,1731.6945000000,1730.3400000000,1731.6650000000,0.76
1616596200,1731.6600000000,1731.6600000000,1730.2935000000,1730.5750000000,0.81
1616596500,1730.5550000000,1730.8415000000,1730.1000000000,1730.2515000000,0.67
1616596800,1730.2565000000,1730.7520000000,1730.2470000000,1730.6065000000,0.77
1616597100,1730.5965000000,1731.6150000000,1730.5965000000,1730.8665000000,0.70
1616597400,1730.8965000000,1731.3115000000,1730.0765000000,1731.1015000000,0.69
1616597700,1731.1215000000,1732.6385000000,1730.9465000000,1732.2395000000,0.70
1616598000,1732.3300000000,1732.7300000000,1729.5620000000,1729.6515000000,1.00
1616598300,1729.6465000000,1730.6135000000,1729.4915000000,1730.2035000000,0.85
1616598600,1730.1935000000,1730.5635000000,1729.3135000000,1730.4050000000,0.65
1616598900,1730.4135000000,1730.9100000000,1730.0300000000,1730.3635000000,0.63
1616599200,1730.3585000000,1730.7955000000,1730.1635000000,1730.7935000000,0.63
1616599500,1730.7930000000,1731.0235000000,1730.4335000000,1730.9735000000,0.52
1616599800,1730.9835000000,1731.6515000000,1730.4635000000,1731.3765000000,0.65
1616600100,1731.3635000000,1731.5715000000,1731.0685000000,1731.2000000000,0.64
1616600400,1731.2100000000,1732.2565000000,1731.1135000000,1732.2565000000,0.65
1616600700,1732.2615000000,1732.9020000000,1732.0685000000,1732.3385000000,0.58
1616601000,1732.3335000000,1732.9935000000,1732.1985000000,1732.9835000000,0.49
1616601300,1732.9885000000,1734.0650000000,1732.8535000000,1733.7915000000,0.77
1616601600,1733.7965000000,1736.1330000000,1733.7965000000,1735.6715000000,0.71
1616601900,1735.6435000000,1738.3300000000,1735.5680000000,1738.0900000000,0.92
1616602200,1738.0895000000,1738.4965000000,1736.8050000000,1736.8250000000,0.80
1616602500,1736.8200000000,1737.1965000000,1736.4850000000,1737.0615000000,0.58
1616602800,1737.0300000000,1737.2195000000,1736.2285000000,1736.4135000000,0.56
1616603100,1736.4085000000,1736.9550000000,1736.1785000000,1736.8885000000,0.58
1616603400,1736.9135000000,1737.1085000000,1736.0285000000,1736.1585000000,0.52
1616603700,1736.1700000000,1736.4935000000,1735.7470000000,1735.8370000000,0.60
1616604000,1735.8375000000,1735.9715000000,1735.3885000000,1735.8435000000,0.55
1616604300,1735.8635000000,1736.0995000000,1735.3485000000,1735.9950000000,0.57
1616604600,1736.0265000000,1736.0935000000,1734.4635000000,1734.9300000000,0.70
1616604900,1734.9200000000,1735.0115000000,1733.8315000000,1734.2115000000,0.47
1616605200,1734.2065000000,1734.5915000000,1733.4650000000,1733.9735000000,0.72
1616605500,1733.9750000000,1734.0600000000,1733.5930000000,1733.7950000000,0.54
1616605800,1733.8450000000,1733.8450000000,1732.7300000000,1732.8395000000,0.49
1616606100,1732.8050000000,1733.0300000000,1731.9800000000,1732.9150000000,0.71
1616606400,1732.9135000000,1733.6650000000,1732.6585000000,1733.5415000000,0.50
1616606700,1733.5285000000,1734.3200000000,1733.3215000000,1733.9420000000,0.49
1616607000,1733.8600000000,1734.7535000000,1733.8050000000,1734.7535000000,0.43
1616607300,1734.8085000000,1735.1835000000,1734.5765000000,1734.6115000000,0.38
1616607600,1734.5965000000,1734.8365000000,1733.8650000000,1734.1240000000,0.45
1616607900,1734.1190000000,1734.9000000000,1733.5965000000,1734.6015000000,0.54
1616608200,1734.5900000000,1735.0515000000,1734.5700000000,1734.7615000000,0.52
1616608500,1734.7665000000,1735.2515000000,1734.5365000000,1735.1500000000,0.46
1616608800,1735.1550000000,1735.2845000000,1734.7400000000,1734.9765000000,0.58
1616609100,1735.0115000000,1735.5235000000,1734.9845000000,1735.3750000000,0.61
1616609400,1735.3800000000,1735.6935000000,1735.1985000000,1735.4335000000,0.39
1616609700,1735.4435000000,1735.6315000000,1735.2505000000,1735.4765000000,0.40
1616610000,1735.4815000000,1735.6915000000,1735.1965000000,1735.4565000000,0.29
1616610300,1735.4715000000,1735.6300000000,1734.7650000000,1734.7750000000,0.43
1616610600,1734.7650000000,1734.8365000000,1734.0850000000,1734.4015000000,0.60
1616610900,1734.3765000000,1734.8365000000,1734.1650000000,1734.2535000000,0.42
1616611200,1734.2235000000,1734.2485000000,1733.4915000000,1733.5450000000,0.34
1616611500,1733.5435000000,1734.7400000000,1733.4715000000,1734.6565000000,0.40
1616611800,1734.6465000000,1734.6465000000,1733.7035000000,1733.7035000000,0.37
1616612100,1733.6985000000,1735.1250000000,1733.4950000000,1734.5685000000,0.57
1616612400,1734.5935000000,1734.7885000000,1734.2485000000,1734.6050000000,0.52
1616612700,1734.5300000000,1734.8215000000,1734.0600000000,1734.4015000000,0.36
1616613000,1734.4165000000,1734.7965000000,1734.0085000000,1734.5900000000,0.45
1616613300,1734.6100000000,1735.0850000000,1734.2750000000,1735.0850000000,0.53
1616613600,1735.0735000000,1735.1065000000,1734.5885000000,1734.9000000000,0.42
1616613900,1734.8950000000,1734.9400000000,1734.2335000000,1734.4800000000,0.41
1616614200,1734.5155000000,1734.7700000000,1733.9315000000,1734.2615000000,0.41
1616614500,1734.2645000000,1734.3915000000,1733.4315000000,1733.6215000000,0.46
1616614800,1733.6515000000,1734.2600000000,1733.2735000000,1734.1500000000,0.36
1616615100,1734.1600000000,1734.3735000000,1733.9045000000,1734.3185000000,0.31
1616615400,1734.3485000000,1734.3695000000,1733.7145000000,1733.9745000000,0.28
1616615700,1734.0135000000,1734.0850000000,1732.9795000000,1733.0985000000,0.59
1616616000,1733.1485000000,1733.7200000000,1733.1485000000,1733.6900000000,0.32
1616616300,1733.6885000000,1734.0635000000,1733.6680000000,1733.9385000000,0.27
1616616600,1733.9190000000,1734.1600000000,1733.7735000000,1733.9135000000,0.16
1616616900,1733.9335000000,1734.2665000000,1733.7680000000,1734.0650000000,0.15
1616617200,1734.0365000000,1734.3065000000,1733.9900000000,1734.1250000000,0.13
1616617500,1734.1300000000,1734.2950000000,1734.0200000000,1734.1115000000,0.06
1616617800,1734.1065000000,1734.1150000000,1733.7315000000,1733.7600000000,0.17
1616618100,1733.7550000000,1733.8065000000,1733.4050000000,1733.5465000000,0.14
1616618400,1733.5050000000,1733.6550000000,1733.3050000000,1733.4050000000,0.10
1616618700,1733.4100000000,1733.7565000000,1733.2800000000,1733.6565000000,0.12
1616619000,1733.6470000000,1734.0770000000,1733.4465000000,1733.9205000000,0.13
1616619300,1733.9205000000,1734.6935000000,1733.8585000000,1734.4150000000,0.24
1616623200,1734.3040000000,1735.1215000000,1734.3040000000,1735.0300000000,0.22
1616623500,1735.0150000000,1735.1700000000,1734.9135000000,1735.0150000000,0.22
1616623800,1735.0415000000,1735.0765000000,1734.7935000000,1734.8535000000,0.05
1616624100,1734.8435000000,1734.8700000000,1733.8785000000,1733.8850000000,0.08
1616624400,1733.8735000000,1733.9515000000,1733.6035000000,1733.6905000000,0.14
1616624700,1733.6955000000,1734.5205000000,1733.6955000000,1734.4785000000,0.06
1616625000,1734.4885000000,1734.4885000000,1734.3330000000,1734.4085000000,0.06
1616625300,1734.4135000000,1734.7605000000,1734.3485000000,1734.6435000000,0.03
1616625600,1734.6135000000,1734.6550000000,1734.3280000000,1734.3985000000,0.06
1616625900,1734.3080000000,1734.6130000000,1734.2335000000,1734.6080000000,0.09
1616626200,1734.6100000000,1734.6135000000,1733.9135000000,1734.1370000000,0.08
1616626500,1734.1320000000,1734.2450000000,1733.9705000000,1734.1055000000,0.09
1616626800,1734.1205000000,1734.3430000000,1734.0000000000,1734.2450000000,0.10
1616627100,1734.2300000000,1734.2950000000,1733.9650000000,1733.9650000000,0.08
1616627400,1733.9600000000,1734.2370000000,1733.8700000000,1733.9545000000,0.08
1616627700,1733.9570000000,1734.1115000000,1733.7350000000,1733.8535000000,0.08
1616628000,1733.8585000000,1734.3070000000,1733.8450000000,1734.1270000000,0.08
1616628300,1734.1220000000,1734.4065000000,1733.8200000000,1734.3965000000,0.10
1616628600,1734.3665000000,1734.4215000000,1733.7735000000,1734.1585000000,0.23
1616628900,1734.1290000000,1734.4600000000,1734.0950000000,1734.2150000000,0.14
1616629200,1734.2145000000,1734.2830000000,1734.0100000000,1734.1650000000,0.11
1616629500,1734.2080000000,1734.2965000000,1733.9250000000,1734.1115000000,0.19
1616629800,1734.1215000000,1735.1820000000,1734.0150000000,1734.9915000000,0.21
1616630100,1734.9620000000,1735.1550000000,1734.5015000000,1734.6350000000,0.18
