ts,o,h,l,c,v
1613024100,1837.1240000000,1837.2250000000,1836.7700000000,1836.9150000000,0.14
1613024400,1837.0185000000,1837.3085000000,1836.5800000000,1837.2610000000,0.22
1613024700,1837.2605000000,1837.4735000000,1836.9795000000,1837.0615000000,0.17
1613025000,1837.0565000000,1837.7235000000,1837.0265000000,1837.7135000000,0.17
1613025300,1837.7035000000,1838.0000000000,1837.5235000000,1837.8860000000,0.25
1613025600,1837.8810000000,1838.1160000000,1837.3460000000,1837.8850000000,0.27
1613025900,1837.8985000000,1839.6340000000,1837.8790000000,1839.6055000000,0.27
1613026200,1839.5965000000,1844.0145000000,1839.4990000000,1843.3800000000,0.63
1613026500,1843.3700000000,1843.6450000000,1842.0250000000,1842.6150000000,0.34
1613026800,1842.6200000000,1843.3300000000,1841.8600000000,1842.4650000000,0.40
1613027100,1842.4800000000,1844.0350000000,1842.4800000000,1843.2450000000,0.56
1613027400,1843.2200000000,1843.7375000000,1842.4435000000,1842.6310000000,0.47
1613027700,1842.6290000000,1842.7385000000,1841.3885000000,1841.6715000000,0.48
1613028000,1841.6800000000,1842.6910000000,1841.3210000000,1842.6160000000,0.34
1613028300,1842.6210000000,1843.7085000000,1842.5810000000,1843.7000000000,0.35
1613028600,1843.6700000000,1843.8100000000,1842.4045000000,1842.7635000000,0.35
1613028900,1842.7785000000,1843.6285000000,1842.3050000000,1843.5250000000,0.34
1613029200,1843.5500000000,1843.9750000000,1842.5650000000,1842.6950000000,0.45
1613029500,1842.7200000000,1843.3100000000,1842.5320000000,1842.5325000000,0.29
1613029800,1842.5320000000,1843.2740000000,1842.3000000000,1842.3200000000,0.45
1613030100,1842.3100000000,1843.4450000000,1842.0450000000,1843.2000000000,0.33
1613030400,1843.2350000000,1844.0200000000,1842.1665000000,1843.8640000000,0.99
1613030700,1843.9000000000,1845.0600000000,1843.7000000000,1844.7800000000,0.65
1613031000,1844.7300000000,1844.8760000000,1843.3950000000,1843.5600000000,0.53
1613031300,1843.5650000000,1844.6335000000,1843.1560000000,1844.4300000000,0.61
1613031600,1844.4350000000,1846.0100000000,1844.0935000000,1845.5385000000,0.61
1613031900,1845.4835000000,1845.9135000000,1843.6500000000,1843.6500000000,0.45
1613032200,1843.6650000000,1844.2150000000,1843.5450000000,1844.0000000000,0.41
1613032500,1843.9785000000,1844.3300000000,1842.6150000000,1842.6300000000,0.42
1613032800,1842.6450000000,1842.8650000000,1842.0655000000,1842.3850000000,0.41
1613033100,1842.4000000000,1842.8250000000,1842.0600000000,1842.1500000000,0.34
1613033400,1842.1600000000,1842.4600000000,1841.1050000000,1842.0850000000,0.45
1613033700,1842.0005000000,1842.6450000000,1841.6550000000,1842.3700000000,0.42
1613034000,1842.3550000000,1842.3800000000,1841.5460000000,1841.7405000000,0.77
1613034300,1841.7445000000,1842.8385000000,1841.7405000000,1842.4950000000,0.61
1613034600,1842.4965000000,1843.3700000000,1842.3650000000,1843.1900000000,0.30
1613034900,1843.2000000000,1844.5735000000,1843.0700000000,1843.9565000000,0.59
1613035200,1843.9605000000,1844.8505000000,1843.5750000000,1844.5635000000,0.64
1613035500,1844.5640000000,1844.5850000000,1844.1300000000,1844.2950000000,0.45
1613035800,1844.2800000000,1844.3250000000,1843.3265000000,1843.3965000000,0.26
1613036100,1843.3865000000,1843.5600000000,1842.0650000000,1842.4800000000,0.28
1613036400,1842.4950000000,1843.1400000000,1841.9415000000,1842.5485000000,0.36
1613036700,1842.5385000000,1843.1935000000,1842.5385000000,1843.0850000000,0.38
1613037000,1843.0800000000,1843.2915000000,1842.6710000000,1842.8215000000,0.49
1613037300,1842.8170000000,1843.1875000000,1842.5300000000,1842.6400000000,0.38
1613037600,1842.6395000000,1842.6970000000,1841.8300000000,1842.3050000000,0.34
1613037900,1842.3150000000,1842.5000000000,1841.8250000000,1842.5000000000,0.31
1613038200,1842.4910000000,1842.5320000000,1842.1460000000,1842.2250000000,0.32
1613038500,1842.2405000000,1842.8050000000,1842.0950000000,1842.6250000000,0.23
1613038800,1842.6450000000,1842.9550000000,1842.3500000000,1842.9050000000,0.21
1613039100,1842.8950000000,1843.1330000000,1842.0400000000,1842.2400000000,0.25
1613039400,1842.2550000000,1842.6195000000,1841.2900000000,1841.5350000000,0.31
1613039700,1841.5500000000,1842.1200000000,1841.5150000000,1841.8800000000,0.29
1613040000,1841.8650000000,1842.2250000000,1841.6350000000,1841.7600000000,0.23
1613040300,1841.7450000000,1842.0400000000,1841.4750000000,1841.6600000000,0.19
1613040600,1841.6700000000,1841.7795000000,1840.7600000000,1840.7960000000,0.23
1613040900,1840.7985000000,1841.3090000000,1840.5260000000,1840.6700000000,0.40
1613041200,1840.6600000000,1841.2150000000,1840.5665000000,1841.1650000000,0.30
1613041500,1841.1850000000,1841.1950000000,1840.5170000000,1840.8970000000,0.46
1613041800,1840.8975000000,1841.0145000000,1839.7900000000,1840.3950000000,0.34
1613042100,1840.3750000000,1841.6300000000,1840.3650000000,1841.5850000000,0.30
1613042400,1841.6000000000,1841.6550000000,1840.7950000000,1840.7950000000,0.20
1613042700,1840.8100000000,1841.0550000000,1840.5000000000,1840.6100000000,0.19
1613043000,1840.5800000000,1840.7900000000,1839.8250000000,1839.9100000000,0.30
1613043300,1839.8950000000,1841.6760000000,1839.6250000000,1841.2250000000,0.42
1613043600,1841.2150000000,1842.0615000000,1841.0765000000,1841.2785000000,0.30
1613043900,1841.2915000000,1842.8185000000,1841.0635000000,1842.8165000000,0.27
1613044200,1842.8250000000,1842.9100000000,1842.2800000000,1842.5350000000,0.35
1613044500,1842.5300000000,1842.6150000000,1841.6495000000,1841.8500000000,0.36
1613044800,1841.8500000000,1842.9700000000,1841.4100000000,1842.9000000000,0.43
1613045100,1842.9050000000,1843.3900000000,1842.8100000000,1842.9700000000,0.31
1613045400,1842.9550000000,1843.0800000000,1842.5700000000,1843.0050000000,0.21
1613045700,1843.0300000000,1843.0300000000,1840.8650000000,1842.3235000000,0.50
1613046000,1842.3285000000,1843.4850000000,1842.1685000000,1843.1890000000,0.30
1613046300,1843.1295000000,1843.5735000000,1842.3360000000,1843.5615000000,0.37
1613046600,1843.5665000000,1843.9165000000,1842.9460000000,1843.4585000000,0.50
1613046900,1843.4685000000,1843.6060000000,1842.9360000000,1843.0900000000,0.32
1613047200,1843.0890000000,1843.4060000000,1841.8740000000,1842.1050000000,0.44
1613047500,1842.1065000000,1842.7850000000,1842.0900000000,1842.6985000000,0.27
1613047800,1842.6975000000,1842.7335000000,1841.7300000000,1841.8660000000,0.43
1613048100,1841.8560000000,1843.4550000000,1841.7460000000,1843.4350000000,0.35
1613048400,1843.4950000000,1844.9610000000,1843.2600000000,1843.4965000000,0.63
1613048700,1843.5135000000,1844.9250000000,1843.4900000000,1843.7685000000,0.47
1613049000,1843.7935000000,1845.6000000000,1843.6135000000,1845.3750000000,0.71
1613049300,1845.3650000000,1846.3585000000,1845.0150000000,1845.9985000000,0.70
1613049600,1845.9935000000,1847.5985000000,1845.3755000000,1846.8935000000,0.62
1613049900,1846.8885000000,1847.2935000000,1844.6790000000,1844.6790000000,0.54
1613050200,1844.6740000000,1845.9585000000,1843.7710000000,1843.9840000000,0.64
1613050500,1843.9790000000,1844.0990000000,1843.0065000000,1843.5700000000,0.59
1613050800,1843.5850000000,1845.0070000000,1843.3410000000,1844.0050000000,0.74
1613051100,1844.0200000000,1844.4150000000,1843.2600000000,1843.5050000000,0.46
1613051400,1843.4690000000,1844.6615000000,1843.4450000000,1844.4735000000,0.34
1613051700,1844.4715000000,1844.5685000000,1843.4235000000,1843.4885000000,0.48
1613052000,1843.4930000000,1843.6900000000,1840.9240000000,1841.2590000000,0.86
1613052300,1841.2665000000,1842.6765000000,1840.6440000000,1842.2150000000,0.69
1613052600,1842.1915000000,1843.0150000000,1842.1235000000,1842.8200000000,0.55
1613052900,1842.7900000000,1843.6940000000,1841.5285000000,1842.9400000000,0.61
1613053200,1842.9100000000,1843.5120000000,1841.2065000000,1842.0850000000,0.47
1613053500,1842.0840000000,1843.1105000000,1842.0305000000,1842.7235000000,0.47
1613053800,1842.6905000000,1844.4760000000,1841.5715000000,1841.7735000000,1.07
1613054100,1841.7685000000,1842.3150000000,1838.8550000000,1841.9740000000,1.32
1613054400,1841.9690000000,1842.6185000000,1840.6110000000,1841.1850000000,0.97
1613054700,1841.2150000000,1843.7455000000,1841.2150000000,1843.2335000000,1.05
1613055000,1843.2635000000,1843.6835000000,1841.5210000000,1841.9105000000,1.41
1613055300,1841.9115000000,1843.6435000000,1841.8510000000,1842.4910000000,1.08
1613055600,1842.5185000000,1842.7115000000,1840.3360000000,1841.0585000000,1.15
1613055900,1841.0655000000,1842.3400000000,1840.2790000000,1841.0090000000,0.97
1613056200,1841.0040000000,1841.7700000000,1840.4150000000,1841.1050000000,1.17
1613056500,1841.1250000000,1841.1300000000,1839.6065000000,1839.8165000000,0.75
1613056800,1839.8115000000,1841.4115000000,1839.7265000000,1841.3250000000,0.67
1613057100,1841.3350000000,1841.3800000000,1839.0240000000,1839.5340000000,0.75
1613057400,1839.5350000000,1840.2500000000,1837.6300000000,1840.1450000000,0.86
1613057700,1840.1300000000,1841.6600000000,1839.4750000000,1841.4400000000,0.81
1613058000,1841.4500000000,1842.2450000000,1841.0340000000,1841.0700000000,0.70
1613058300,1841.0590000000,1841.6850000000,1839.4660000000,1839.4850000000,0.65
1613058600,1839.4750000000,1840.6300000000,1839.2035000000,1839.5540000000,0.71
1613058900,1839.5545000000,1840.1150000000,1838.4415000000,1838.6640000000,0.78
1613059200,1838.6845000000,1839.3535000000,1836.6425000000,1837.0785000000,1.02
1613059500,1837.0810000000,1838.0065000000,1836.7655000000,1837.0340000000,0.72
1613059800,1837.0240000000,1837.4800000000,1836.5100000000,1836.8710000000,0.65
1613060100,1836.8810000000,1837.8895000000,1836.6705000000,1837.8600000000,0.57
1613060400,1837.8665000000,1838.1365000000,1837.2140000000,1838.0085000000,0.59
1613060700,1838.0140000000,1838.1670000000,1837.1440000000,1837.2890000000,0.70
1613061000,1837.2840000000,1837.3965000000,1835.6240000000,1835.6665000000,0.81
1613061300,1835.6865000000,1836.3750000000,1835.2165000000,1835.5985000000,0.76
1613061600,1835.5890000000,1836.7050000000,1835.5090000000,1836.2035000000,0.73
1613061900,1836.1865000000,1836.4135000000,1835.1450000000,1835.1450000000,0.58
1613062200,1835.1150000000,1835.1635000000,1831.8765000000,1832.0965000000,0.88
1613062500,1832.1015000000,1832.2265000000,1828.6265000000,1830.1130000000,1.07
1613062800,1830.1180000000,1831.2990000000,1829.0615000000,1829.1035000000,0.91
1613063100,1829.1585000000,1829.1920000000,1826.1710000000,1826.2685000000,1.17
1613063400,1826.2635000000,1828.5935000000,1826.1200000000,1828.5550000000,0.93
1613063700,1828.5400000000,1828.8635000000,1826.3000000000,1826.6440000000,1.14
1613064000,1826.6490000000,1827.0020000000,1824.9065000000,1826.3390000000,1.13
1613064300,1826.3450000000,1826.5780000000,1823.9845000000,1824.9650000000,1.09
1613064600,1824.9750000000,1825.7970000000,1823.7990000000,1824.0490000000,1.15
1613064900,1824.1190000000,1825.6600000000,1823.7390000000,1824.9735000000,0.82
1613065200,1824.9635000000,1825.3435000000,1823.7140000000,1824.3190000000,0.79
1613065500,1824.3140000000,1825.7440000000,1823.1035000000,1825.5910000000,1.04
1613065800,1825.5960000000,1825.6385000000,1824.2955000000,1824.9650000000,0.85
1613066100,1824.9550000000,1827.0000000000,1824.2300000000,1826.6550000000,1.11
1613066400,1826.6650000000,1826.6890000000,1825.6390000000,1826.1340000000,0.84
1613066700,1826.1850000000,1826.1850000000,1824.2800000000,1824.7000000000,0.80
1613067000,1824.6950000000,1827.4250000000,1823.9265000000,1827.3500000000,0.87
1613067300,1827.3350000000,1827.4450000000,1824.9540000000,1825.5640000000,0.81
1613067600,1825.5690000000,1827.2050000000,1825.5690000000,1826.8710000000,0.62
1613067900,1826.8925000000,1827.4100000000,1825.6340000000,1827.0200000000,0.65
1613068200,1826.9650000000,1826.9900000000,1825.8425000000,1826.8825000000,0.62
1613068500,1826.8790000000,1827.0935000000,1826.4460000000,1826.9885000000,0.44
1613068800,1826.9755000000,1826.9835000000,1825.6200000000,1825.8635000000,0.44
1613069100,1825.8600000000,1826.6200000000,1825.8100000000,1825.8900000000,0.50
1613069400,1825.9240000000,1826.5335000000,1825.7590000000,1826.0100000000,0.75
1613069700,1826.0450000000,1826.2000000000,1825.3150000000,1825.4750000000,0.29
1613070000,1825.4850000000,1825.6050000000,1824.7550000000,1825.0685000000,0.48
1613070300,1825.0565000000,1825.4700000000,1824.5950000000,1825.2040000000,0.37
1613070600,1825.2090000000,1825.2090000000,1823.9040000000,1824.2840000000,0.34
1613070900,1824.2990000000,1824.6790000000,1823.2140000000,1823.4840000000,0.42
1613071200,1823.4790000000,1823.9790000000,1823.0340000000,1823.2785000000,0.42
1613071500,1823.2735000000,1823.7590000000,1823.1685000000,1823.4685000000,0.27
1613071800,1823.4835000000,1823.7335000000,1822.4115000000,1822.4185000000,0.45
1613072100,1822.4235000000,1822.7640000000,1821.1860000000,1822.1135000000,0.57
1613072400,1822.1100000000,1823.9635000000,1822.1040000000,1823.9435000000,0.43
1613072700,1823.9385000000,1824.3480000000,1823.2735000000,1823.8635000000,0.37
1613073000,1823.8735000000,1824.1635000000,1823.3685000000,1823.9485000000,0.35
1613073300,1823.9990000000,1824.8415000000,1823.5635000000,1824.5235000000,0.48
1613073600,1824.6000000000,1824.6035000000,1823.8635000000,1824.1085000000,0.32
1613073900,1824.1135000000,1825.2435000000,1823.8000000000,1825.1085000000,0.25
1613074200,1825.1065000000,1825.6555000000,1824.4650000000,1825.2300000000,0.30
1613074500,1825.2440000000,1825.3000000000,1824.9150000000,1824.9735000000,0.15
1613074800,1824.9785000000,1825.6050000000,1824.9550000000,1825.5400000000,0.25
1613075100,1825.4950000000,1825.7835000000,1824.4865000000,1824.5450000000,0.23
1613075400,1824.7500000000,1824.8400000000,1823.5150000000,1823.7550000000,0.23
1613075700,1823.7650000000,1824.7200000000,1823.7450000000,1824.3150000000,0.23
1613076000,1824.2650000000,1825.6585000000,1824.2650000000,1825.6035000000,0.23
1613076300,1825.6650000000,1826.2935000000,1825.5335000000,1826.0315000000,0.26
1613076600,1826.0615000000,1826.4085000000,1825.7265000000,1826.3285000000,0.32
1613076900,1826.3700000000,1826.6035000000,1825.8500000000,1826.3985000000,0.34
1613077200,1826.3750000000,1826.4235000000,1825.7400000000,1825.7400000000,0.16
1613077500,1825.7300000000,1826.5200000000,1825.6700000000,1826.4100000000,0.12
1613077800,1826.4250000000,1826.6700000000,1826.2950000000,1826.4750000000,0.11
1613078100,1826.4650000000,1826.5700000000,1825.9835000000,1826.0135000000,0.09
1613078400,1826.0085000000,1826.4000000000,1825.8200000000,1826.4000000000,0.09
1613078700,1826.4185000000,1826.7840000000,1826.4185000000,1826.5890000000,0.09
1613079000,1826.5605000000,1826.6355000000,1826.1665000000,1826.5505000000,0.12
1613079300,1826.5555000000,1826.5555000000,1826.3190000000,1826.3500000000,0.08
1613079600,1826.3560000000,1826.3560000000,1825.9500000000,1826.1450000000,0.06
1613079900,1826.1135000000,1826.3095000000,1825.6515000000,1825.8340000000,0.13
1613080200,1825.9190000000,1826.0140000000,1825.4385000000,1825.6235000000,0.13
1613080500,1825.6285000000,1825.7835000000,1825.2785000000,1825.6200000000,0.07
1613084400,1825.0500000000,1826.7345000000,1825.0500000000,1826.2770000000,0.15
1613084700,1826.2750000000,1826.7800000000,1826.1620000000,1826.6480000000,0.11
1613085000,1826.6400000000,1826.8850000000,1826.6165000000,1826.7285000000,0.08
1613085300,1826.7385000000,1826.8185000000,1826.0285000000,1826.0800000000,0.09
1613085600,1826.0850000000,1826.2650000000,1825.8250000000,1826.0450000000,0.07
1613085900,1826.0100000000,1826.0100000000,1825.5900000000,1825.8115000000,0.07
1613086200,1825.8015000000,1825.8015000000,1825.2315000000,1825.2850000000,0.09
1613086500,1825.2550000000,1825.7750000000,1825.2550000000,1825.7100000000,0.06
1613086800,1825.6900000000,1826.0735000000,1825.4750000000,1826.0735000000,0.07
1613087100,1826.0835000000,1827.1950000000,1826.0835000000,1826.8900000000,0.18
1613087400,1826.8750000000,1827.3385000000,1826.5880000000,1827.3115000000,0.11
1613087700,1827.2865000000,1827.3435000000,1826.8235000000,1826.8585000000,0.17
