ts,o,h,l,c,v
1610425800,1850.5165000000,1850.6085000000,1848.7865000000,1849.1965000000,0.36
1610426100,1849.1865000000,1849.9215000000,1849.0050000000,1849.2765000000,0.21
1610426400,1849.3065000000,1849.8435000000,1849.0915000000,1849.2685000000,0.12
1610426700,1849.1935000000,1850.5585000000,1849.0935000000,1850.5335000000,0.16
1610427000,1850.5235000000,1850.6385000000,1850.2365000000,1850.3035000000,0.12
1610427300,1850.3135000000,1851.0535000000,1850.3135000000,1850.8265000000,0.09
1610427600,1850.7835000000,1850.9715000000,1850.0985000000,1850.2285000000,0.17
1610427900,1850.2735000000,1851.6480000000,1849.5950000000,1851.6035000000,0.44
1610428200,1851.5790000000,1852.1235000000,1850.8620000000,1851.4335000000,0.24
1610428500,1851.5050000000,1851.5700000000,1850.6620000000,1850.9235000000,0.18
1610428800,1850.9200000000,1851.8015000000,1850.8285000000,1851.4765000000,0.15
1610429100,1851.5365000000,1852.3725000000,1851.3885000000,1851.9470000000,0.39
1610429400,1851.9400000000,1853.0215000000,1851.6515000000,1852.9915000000,0.44
1610429700,1852.9965000000,1856.3660000000,1852.8265000000,1856.0735000000,0.65
1610430000,1856.0485000000,1857.8835000000,1855.5800000000,1857.7235000000,0.67
1610430300,1857.8880000000,1858.0800000000,1856.3665000000,1857.8715000000,0.50
1610430600,1857.8165000000,1858.1215000000,1856.9600000000,1858.0640000000,0.54
1610430900,1858.0645000000,1858.3065000000,1857.3290000000,1858.1815000000,0.63
1610431200,1858.1865000000,1858.1865000000,1856.8265000000,1856.8315000000,0.39
1610431500,1856.8015000000,1857.7765000000,1856.1085000000,1857.5665000000,0.37
1610431800,1857.5785000000,1857.6565000000,1856.0265000000,1856.1665000000,0.29
1610432100,1856.1865000000,1856.5035000000,1855.3800000000,1856.4120000000,0.35
1610432400,1856.4240000000,1857.0015000000,1856.3120000000,1856.3785000000,0.27
1610432700,1856.3835000000,1857.4315000000,1856.0615000000,1856.1865000000,0.25
1610433000,1856.1915000000,1857.1900000000,1856.0015000000,1856.4450000000,0.26
1610433300,1856.4350000000,1857.3865000000,1856.4300000000,1857.1865000000,0.24
1610433600,1857.1815000000,1859.2615000000,1856.9550000000,1859.0965000000,0.41
1610433900,1859.1165000000,1859.7365000000,1858.7265000000,1859.2965000000,0.37
1610434200,1859.3015000000,1860.6950000000,1858.8435000000,1859.9465000000,0.34
1610434500,1859.9430000000,1860.5885000000,1859.7165000000,1860.0415000000,0.30
1610434800,1860.0365000000,1860.0435000000,1858.8265000000,1859.7185000000,0.45
1610435100,1859.7485000000,1860.4585000000,1859.4035000000,1859.8335000000,0.31
1610435400,1859.8115000000,1860.7665000000,1858.9115000000,1859.0565000000,0.29
1610435700,1859.0665000000,1860.0100000000,1858.9665000000,1859.6065000000,0.34
1610436000,1859.6115000000,1860.6715000000,1859.6065000000,1860.5905000000,0.36
1610436300,1860.5830000000,1860.9565000000,1859.6185000000,1859.7535000000,0.38
1610436600,1859.7715000000,1861.8580000000,1859.6785000000,1860.8865000000,0.48
1610436900,1860.8915000000,1861.1315000000,1859.2165000000,1859.3285000000,0.44
1610437200,1859.3450000000,1860.1665000000,1859.2635000000,1860.0465000000,0.37
1610437500,1860.0915000000,1860.3050000000,1858.4850000000,1858.7400000000,0.59
1610437800,1858.7300000000,1859.2615000000,1857.8865000000,1858.6435000000,0.39
1610438100,1858.6400000000,1859.7085000000,1858.3750000000,1859.5685000000,0.26
1610438400,1859.5475000000,1860.9995000000,1859.0635000000,1860.7835000000,0.65
1610438700,1860.7815000000,1861.9035000000,1860.3235000000,1861.5715000000,0.96
1610439000,1861.5415000000,1861.8400000000,1858.6115000000,1858.7290000000,0.59
1610439300,1858.6900000000,1858.9565000000,1856.4815000000,1856.7365000000,0.46
1610439600,1856.7415000000,1856.8515000000,1855.2060000000,1856.7565000000,0.43
1610439900,1856.7515000000,1857.9255000000,1856.6065000000,1857.8725000000,0.67
1610440200,1857.8745000000,1858.2535000000,1856.2670000000,1856.3150000000,0.40
1610440500,1856.3050000000,1857.7685000000,1856.0885000000,1856.3965000000,0.64
1610440800,1856.4035000000,1856.8785000000,1854.7750000000,1855.2765000000,0.60
1610441100,1855.2515000000,1855.5815000000,1854.3520000000,1854.5200000000,0.33
1610441400,1854.5150000000,1855.2365000000,1853.8715000000,1854.7515000000,0.33
1610441700,1854.7565000000,1856.3635000000,1854.7165000000,1855.8235000000,0.32
1610442000,1855.8215000000,1856.4285000000,1855.5435000000,1856.3735000000,0.36
1610442300,1856.2885000000,1856.4235000000,1855.2885000000,1855.5535000000,0.40
1610442600,1855.5885000000,1857.5085000000,1855.5135000000,1856.5880000000,0.42
1610442900,1856.5865000000,1857.8430000000,1855.8350000000,1857.3550000000,0.71
1610443200,1857.3300000000,1858.3965000000,1857.3065000000,1857.6050000000,0.47
1610443500,1857.6150000000,1859.5025000000,1857.5750000000,1859.1850000000,0.48
1610443800,1859.1700000000,1859.5315000000,1858.3615000000,1858.6665000000,0.54
1610444100,1858.6915000000,1859.0165000000,1857.8915000000,1858.0265000000,0.29
1610444400,1858.0765000000,1859.4815000000,1858.0365000000,1859.1920000000,0.48
1610444700,1859.2015000000,1861.0550000000,1858.6965000000,1861.0365000000,0.44
1610445000,1861.0300000000,1863.4135000000,1859.8015000000,1863.2835000000,0.60
1610445300,1863.2585000000,1863.3335000000,1862.0400000000,1862.7715000000,0.35
1610445600,1862.7865000000,1862.8435000000,1861.9985000000,1862.4300000000,0.31
1610445900,1862.4450000000,1862.6135000000,1861.5515000000,1861.6865000000,0.37
1610446200,1861.6850000000,1863.9080000000,1861.6835000000,1863.3300000000,0.35
1610446500,1863.3800000000,1863.4065000000,1861.5465000000,1861.5865000000,0.30
1610446800,1861.5565000000,1862.2015000000,1861.4885000000,1862.0465000000,0.23
1610447100,1862.0515000000,1862.4165000000,1861.5465000000,1861.8765000000,0.39
1610447400,1861.8665000000,1862.0315000000,1860.5335000000,1860.5585000000,0.32
1610447700,1860.5860000000,1861.5065000000,1860.5600000000,1860.8950000000,0.21
1610448000,1860.9000000000,1862.1830000000,1860.3935000000,1861.4730000000,0.35
1610448300,1861.3965000000,1861.4435000000,1860.2600000000,1860.5400000000,0.36
1610448600,1860.5085000000,1861.0865000000,1860.1850000000,1860.8470000000,0.30
1610448900,1860.8460000000,1861.2500000000,1859.4055000000,1859.9265000000,0.44
1610449200,1859.9765000000,1861.6535000000,1859.6535000000,1860.8600000000,0.47
1610449500,1860.8635000000,1861.3835000000,1860.3315000000,1860.3545000000,0.48
1610449800,1860.3370000000,1860.7285000000,1859.7085000000,1860.2185000000,0.47
1610450100,1860.2235000000,1861.1035000000,1860.0635000000,1860.4050000000,0.21
1610450400,1860.4165000000,1861.4335000000,1860.1785000000,1861.4185000000,0.20
1610450700,1861.4235000000,1861.4500000000,1860.6550000000,1861.0285000000,0.14
1610451000,1861.0235000000,1861.6735000000,1860.5035000000,1861.6485000000,0.21
1610451300,1861.6835000000,1862.9095000000,1861.4585000000,1862.5800000000,0.45
1610451600,1862.5970000000,1862.8035000000,1861.2835000000,1861.2885000000,0.26
1610451900,1861.2985000000,1861.6000000000,1860.5785000000,1861.0185000000,0.25
1610452200,1861.0535000000,1861.9385000000,1860.5165000000,1860.6215000000,0.17
1610452500,1860.6165000000,1860.8865000000,1859.5665000000,1860.2015000000,0.30
1610452800,1860.1050000000,1861.0100000000,1859.1735000000,1859.4385000000,0.48
1610453100,1859.4465000000,1859.8535000000,1858.3315000000,1858.6515000000,0.42
1610453400,1858.6000000000,1859.3115000000,1858.3715000000,1858.6390000000,0.39
1610453700,1858.6675000000,1858.7815000000,1857.2615000000,1858.6885000000,0.50
1610454000,1858.6985000000,1860.1250000000,1858.6600000000,1859.7785000000,0.41
1610454300,1859.7885000000,1861.4030000000,1859.4665000000,1859.5515000000,0.53
1610454600,1859.5615000000,1860.3350000000,1858.9115000000,1859.4185000000,0.46
1610454900,1859.4235000000,1861.1300000000,1859.4235000000,1860.2535000000,0.35
1610455200,1860.2550000000,1861.6535000000,1860.0270000000,1861.1535000000,0.50
1610455500,1861.1750000000,1861.2485000000,1858.5315000000,1859.5065000000,0.56
1610455800,1859.5315000000,1860.0450000000,1858.4370000000,1859.1535000000,0.46
1610456100,1859.1485000000,1860.4550000000,1858.6435000000,1859.7835000000,0.33
1610456400,1859.8185000000,1860.9785000000,1857.1965000000,1857.4500000000,0.62
1610456700,1857.4550000000,1859.2535000000,1857.3485000000,1858.8735000000,0.51
1610457000,1858.8785000000,1859.3700000000,1857.8685000000,1858.2430000000,0.47
1610457300,1858.2480000000,1859.3660000000,1855.7285000000,1856.7065000000,0.64
1610457600,1856.7315000000,1856.9235000000,1848.9885000000,1849.4600000000,1.08
1610457900,1849.4865000000,1850.9485000000,1847.4095000000,1850.3515000000,0.96
1610458200,1850.3815000000,1851.2965000000,1848.1575000000,1848.3035000000,0.83
1610458500,1848.2600000000,1850.3850000000,1847.7850000000,1848.7770000000,0.87
1610458800,1848.6835000000,1849.1940000000,1842.8265000000,1844.6315000000,1.05
1610459100,1844.6365000000,1846.2930000000,1844.2815000000,1845.3815000000,0.74
1610459400,1845.4030000000,1846.0880000000,1843.9585000000,1845.0835000000,0.53
1610459700,1845.0900000000,1845.3335000000,1843.1950000000,1844.3550000000,0.71
1610460000,1844.3450000000,1846.0665000000,1842.5250000000,1844.0750000000,0.94
1610460300,1844.0600000000,1844.3615000000,1836.9060000000,1840.1715000000,0.98
1610460600,1839.9915000000,1840.9065000000,1837.9295000000,1839.8405000000,0.80
1610460900,1839.8365000000,1842.3000000000,1838.3750000000,1840.7140000000,0.75
1610461200,1840.7050000000,1846.3000000000,1840.1820000000,1845.8035000000,0.86
1610461500,1845.8015000000,1846.3115000000,1844.3135000000,1845.6950000000,0.90
1610461800,1845.6285000000,1848.2650000000,1844.9900000000,1847.2285000000,0.89
1610462100,1847.2250000000,1847.2350000000,1844.5550000000,1845.4265000000,0.77
1610462400,1845.3025000000,1845.3025000000,1842.2715000000,1842.7935000000,0.79
1610462700,1842.8385000000,1843.3335000000,1839.6500000000,1839.7285000000,0.82
1610463000,1839.6595000000,1843.4250000000,1839.6235000000,1843.2435000000,0.94
1610463300,1843.2135000000,1844.3665000000,1840.8850000000,1841.5765000000,0.88
1610463600,1841.5685000000,1842.4800000000,1838.4715000000,1840.0665000000,1.05
1610463900,1840.1615000000,1844.1685000000,1839.8415000000,1843.5015000000,0.76
1610464200,1843.5065000000,1844.3215000000,1841.6750000000,1842.1215000000,0.52
1610464500,1842.2485000000,1845.2500000000,1841.8800000000,1845.2340000000,0.62
1610464800,1845.2300000000,1846.6235000000,1844.1100000000,1845.2635000000,0.70
1610465100,1845.3000000000,1845.9590000000,1844.2805000000,1844.7265000000,0.70
1610465400,1844.7515000000,1846.0350000000,1844.7515000000,1845.4985000000,0.70
1610465700,1845.4935000000,1846.2300000000,1844.6900000000,1845.1385000000,0.48
1610466000,1845.1785000000,1845.6450000000,1844.1985000000,1845.2585000000,0.56
1610466300,1845.2835000000,1845.5835000000,1843.3935000000,1843.6835000000,0.65
1610466600,1843.6885000000,1844.0935000000,1842.3630000000,1843.7970000000,0.74
1610466900,1843.7945000000,1843.9365000000,1841.6700000000,1841.8300000000,0.68
1610467200,1841.7965000000,1844.2085000000,1841.6540000000,1844.1685000000,0.77
1610467500,1844.1885000000,1845.0085000000,1843.5335000000,1844.7885000000,0.40
1610467800,1844.8520000000,1845.5785000000,1844.4985000000,1845.5685000000,0.34
1610468100,1845.5735000000,1846.7700000000,1843.2935000000,1843.7285000000,0.58
1610468400,1843.7335000000,1846.1750000000,1843.0185000000,1846.0700000000,0.47
1610468700,1846.1435000000,1846.1485000000,1843.9500000000,1844.0415000000,0.54
1610469000,1843.9750000000,1844.6215000000,1842.6965000000,1844.4065000000,0.78
1610469300,1844.3965000000,1844.7115000000,1843.8515000000,1843.9615000000,0.32
1610469600,1843.9415000000,1844.4065000000,1842.3615000000,1843.3400000000,0.29
1610469900,1843.3000000000,1843.3200000000,1841.0665000000,1841.1865000000,0.43
1610470200,1841.1765000000,1843.5615000000,1841.0365000000,1843.1965000000,0.48
1610470500,1843.2015000000,1844.2955000000,1842.4100000000,1843.5785000000,0.79
1610470800,1843.5685000000,1843.6300000000,1841.5435000000,1841.9785000000,0.35
1610471100,1841.9835000000,1842.0885000000,1840.8585000000,1841.4085000000,0.48
1610471400,1841.3915000000,1841.5035000000,1839.3650000000,1840.7770000000,0.58
1610471700,1840.7720000000,1842.4235000000,1839.6800000000,1839.9035000000,0.61
1610472000,1840.0495000000,1840.8250000000,1838.6550000000,1839.9150000000,0.59
1610472300,1839.9850000000,1841.4000000000,1839.8770000000,1840.5415000000,0.41
1610472600,1840.5715000000,1841.3400000000,1838.8315000000,1839.6065000000,0.55
1610472900,1839.6090000000,1839.6960000000,1838.3065000000,1838.5750000000,0.64
1610473200,1838.6400000000,1839.4035000000,1837.6835000000,1839.4035000000,0.38
1610473500,1839.4350000000,1839.8750000000,1837.9955000000,1838.5585000000,0.37
1610473800,1838.5635000000,1840.6415000000,1838.3785000000,1840.6315000000,0.43
1610474100,1840.5965000000,1840.6885000000,1839.2255000000,1839.5665000000,0.45
1610474400,1839.6305000000,1841.1165000000,1839.4885000000,1840.8935000000,0.52
1610474700,1840.8850000000,1842.6435000000,1840.6335000000,1842.4850000000,0.48
1610475000,1842.4895000000,1843.9400000000,1842.1895000000,1843.8185000000,0.52
1610475300,1843.8215000000,1844.2465000000,1842.8610000000,1843.1265000000,0.40
1610475600,1843.1380000000,1844.0015000000,1842.8400000000,1842.9750000000,0.53
1610475900,1842.9815000000,1845.1890000000,1842.9750000000,1844.2265000000,0.79
1610476200,1844.2515000000,1848.6400000000,1844.0250000000,1848.1435000000,0.68
1610476500,1848.1235000000,1849.6800000000,1847.7900000000,1849.6335000000,0.63
1610476800,1849.6805000000,1849.9000000000,1848.0050000000,1848.3265000000,0.46
1610477100,1848.3165000000,1848.5265000000,1846.9815000000,1847.0350000000,0.55
1610477400,1847.0315000000,1848.0965000000,1846.7250000000,1847.5150000000,0.54
1610477700,1847.5050000000,1848.1850000000,1847.1150000000,1847.3250000000,0.38
1610478000,1847.3350000000,1849.1550000000,1846.9985000000,1848.4250000000,0.75
1610478300,1848.4465000000,1850.0175000000,1848.1550000000,1849.7450000000,0.61
1610478600,1849.7400000000,1851.2265000000,1849.5000000000,1851.0900000000,0.47
1610478900,1851.1415000000,1852.4440000000,1849.9850000000,1851.6185000000,0.54
1610479200,1851.6135000000,1852.4385000000,1851.5280000000,1851.9015000000,0.39
1610479500,1851.9365000000,1853.8750000000,1851.7415000000,1853.6300000000,0.56
1610479800,1853.5495000000,1856.8265000000,1852.9585000000,1856.3865000000,0.72
1610480100,1856.3500000000,1857.4100000000,1855.2015000000,1855.5215000000,0.45
1610480400,1855.5100000000,1856.1165000000,1852.3965000000,1852.7615000000,0.38
1610480700,1852.7680000000,1854.5730000000,1852.7615000000,1853.8550000000,0.39
1610481000,1853.7600000000,1853.7600000000,1852.5235000000,1852.7650000000,0.43
1610481300,1852.7350000000,1854.3650000000,1852.6550000000,1854.3215000000,0.39
1610481600,1854.2985000000,1854.6885000000,1852.8400000000,1853.8015000000,0.40
1610481900,1853.8100000000,1854.4735000000,1852.4665000000,1854.3070000000,0.37
1610482200,1854.3085000000,1855.3435000000,1853.8410000000,1854.7470000000,0.48
1610482500,1854.7520000000,1855.9015000000,1854.3235000000,1855.7965000000,0.30
1610482800,1855.8565000000,1856.2815000000,1855.3265000000,1855.3415000000,0.39
1610483100,1855.3415000000,1855.7415000000,1854.6215000000,1855.3415000000,0.44
1610483400,1855.2960000000,1856.2370000000,1855.1715000000,1855.8965000000,0.39
1610483700,1855.8865000000,1856.4765000000,1854.9915000000,1856.1215000000,0.45
1610484000,1856.0710000000,1856.4765000000,1854.6550000000,1854.6715000000,0.44
1610484300,1854.7015000000,1856.3105000000,1854.4685000000,1856.1685000000,0.51
1610484600,1856.2100000000,1856.6235000000,1855.3265000000,1855.6565000000,0.42
1610484900,1855.6835000000,1856.6165000000,1854.9055000000,1855.8665000000,0.64
1610485200,1855.9830000000,1856.7415000000,1855.9830000000,1856.7265000000,0.18
1610485500,1856.7365000000,1856.7815000000,1855.8315000000,1856.0115000000,0.11
1610485800,1855.9750000000,1856.2515000000,1855.7700000000,1855.9815000000,0.07
1610486100,1855.9800000000,1856.4200000000,1855.9385000000,1856.3585000000,0.03
1610486400,1856.4150000000,1856.4750000000,1855.8385000000,1855.8385000000,0.04
1610486700,1855.6985000000,1855.7185000000,1855.2635000000,1855.4635000000,0.04
1610487000,1855.4435000000,1855.6600000000,1854.3500000000,1854.6145000000,0.07
1610487300,1854.6215000000,1855.2395000000,1854.5400000000,1855.2395000000,0.03
1610487600,1855.2335000000,1855.3915000000,1855.0420000000,1855.0885000000,0.04
1610487900,1855.0715000000,1856.2400000000,1855.0420000000,1856.1300000000,0.16
1610488200,1856.1715000000,1856.3750000000,1854.9870000000,1855.4550000000,0.09
1610488500,1855.3650000000,1855.3650000000,1854.1550000000,1854.6550000000,0.06
1610492400,1855.0650000000,1855.6550000000,1854.0600000000,1855.1845000000,0.14
1610492700,1855.2115000000,1855.4550000000,1854.1450000000,1854.6015000000,0.11
1610493000,1854.6315000000,1855.0665000000,1853.8930000000,1855.0615000000,0.11
1610493300,1855.1065000000,1855.9435000000,1855.1065000000,1855.8285000000,0.12
1610493600,1855.8935000000,1855.9535000000,1855.3735000000,1855.8185000000,0.05
1610493900,1855.7735000000,1856.2365000000,1855.4985000000,1856.2135000000,0.08
1610494200,1856.1735000000,1856.1735000000,1855.1600000000,1855.4830000000,0.10
1610494500,1855.4880000000,1855.6765000000,1854.8350000000,1855.5300000000,0.12
1610494800,1855.5315000000,1856.2565000000,1854.3500000000,1855.0365000000,0.17
1610495100,1855.0380000000,1856.2030000000,1855.0215000000,1855.3315000000,0.13
1610495400,1855.3715000000,1856.2285000000,1855.3715000000,1856.2035000000,0.07
1610495700,1856.1985000000,1858.9950000000,1856.1985000000,1858.9300000000,0.27
