ts,o,h,l,c,v
1613705100,1769.1610000000,1769.9785000000,1769.0520000000,1769.4345000000,0.71
1613705400,1769.4235000000,1769.8485000000,1769.1385000000,1769.6845000000,0.45
1613705700,1769.6820000000,1769.8635000000,1768.7800000000,1769.0035000000,0.38
1613706000,1768.9720000000,1769.2495000000,1768.5850000000,1769.2115000000,0.42
1613706300,1769.2070000000,1769.2220000000,1768.5945000000,1768.9985000000,0.42
1613706600,1768.9495000000,1768.9495000000,1767.6150000000,1767.7800000000,0.31
1613706900,1767.7700000000,1768.2100000000,1767.6850000000,1768.0300000000,0.15
1613707200,1768.0200000000,1768.2730000000,1767.6480000000,1768.0380000000,0.20
1613707500,1768.0330000000,1768.0380000000,1767.1730000000,1767.3630000000,0.17
1613707800,1767.3680000000,1767.7530000000,1767.3680000000,1767.5350000000,0.19
1613708100,1767.5250000000,1767.6470000000,1767.3700000000,1767.6270000000,0.24
1613708400,1767.6220000000,1767.6420000000,1766.4800000000,1766.5955000000,0.42
1613708700,1766.6430000000,1766.7430000000,1765.0280000000,1765.8535000000,0.27
1613709000,1765.8485000000,1766.3845000000,1765.8485000000,1766.3300000000,0.14
1613709300,1766.3245000000,1766.7680000000,1766.1980000000,1766.7680000000,0.23
1613709600,1766.7355000000,1767.5645000000,1766.5880000000,1767.4535000000,0.14
1613709900,1767.4585000000,1767.6185000000,1766.7550000000,1767.0200000000,0.33
1613710200,1767.0350000000,1767.1900000000,1766.0830000000,1766.8570000000,0.29
1613710500,1766.8220000000,1768.0695000000,1766.6570000000,1767.9335000000,0.18
1613710800,1767.9285000000,1769.4235000000,1767.8735000000,1769.3635000000,0.35
1613711100,1769.3585000000,1769.9695000000,1768.8645000000,1769.1695000000,0.28
1613711400,1769.1795000000,1770.3100000000,1769.1795000000,1770.2395000000,0.23
1613711700,1770.2200000000,1770.2200000000,1769.4770000000,1769.7950000000,0.26
1613712000,1769.7750000000,1769.7930000000,1769.0230000000,1769.1930000000,0.25
1613712300,1769.1880000000,1769.2230000000,1768.5495000000,1768.6745000000,0.24
1613712600,1768.6770000000,1770.2985000000,1768.2670000000,1769.7900000000,0.49
1613712900,1769.8400000000,1770.5400000000,1769.6385000000,1770.5235000000,0.30
1613713200,1770.5085000000,1770.6900000000,1769.7650000000,1769.8980000000,0.34
1613713500,1769.8930000000,1771.5585000000,1769.6380000000,1771.5250000000,0.40
1613713800,1771.5180000000,1773.7180000000,1771.4795000000,1772.1100000000,0.66
1613714100,1772.0920000000,1773.0835000000,1772.0920000000,1772.6000000000,0.43
1613714400,1772.5730000000,1772.8350000000,1771.8700000000,1772.1595000000,0.57
1613714700,1772.1495000000,1774.2745000000,1771.9245000000,1774.1305000000,0.64
1613715000,1774.1755000000,1777.4285000000,1774.1650000000,1777.3520000000,0.58
1613715300,1777.2715000000,1777.5985000000,1776.2880000000,1776.6830000000,0.67
1613715600,1776.6780000000,1776.6780000000,1774.5450000000,1774.6550000000,0.74
1613715900,1774.6750000000,1774.6950000000,1772.5350000000,1772.6305000000,0.40
1613716200,1772.6310000000,1773.9335000000,1772.6130000000,1773.7645000000,0.83
1613716500,1773.6990000000,1773.8785000000,1771.5630000000,1772.2000000000,0.66
1613716800,1772.1500000000,1772.8640000000,1771.5015000000,1772.6985000000,0.43
1613717100,1772.7055000000,1772.9330000000,1771.4730000000,1771.7850000000,0.31
1613717400,1771.7780000000,1772.2120000000,1770.3500000000,1770.9300000000,0.42
1613717700,1770.9200000000,1772.4585000000,1770.5700000000,1772.2420000000,0.37
1613718000,1772.2470000000,1772.3070000000,1770.6835000000,1771.3495000000,0.62
1613718300,1771.3520000000,1772.0655000000,1771.0865000000,1771.4315000000,0.52
1613718600,1771.4215000000,1772.9150000000,1770.8655000000,1772.4105000000,0.42
1613718900,1772.4055000000,1773.3555000000,1772.3405000000,1772.8855000000,0.56
1613719200,1772.8805000000,1773.1415000000,1771.0250000000,1771.0805000000,0.37
1613719500,1771.1265000000,1772.0235000000,1770.8205000000,1771.6285000000,0.54
1613719800,1771.6270000000,1771.7235000000,1769.2365000000,1769.9570000000,0.66
1613720100,1769.9420000000,1770.7935000000,1769.6320000000,1770.5335000000,0.44
1613720400,1770.5235000000,1772.2465000000,1770.0555000000,1771.1550000000,0.48
1613720700,1771.1150000000,1772.0900000000,1770.8900000000,1771.6350000000,0.39
1613721000,1771.6500000000,1774.2685000000,1771.4850000000,1773.8075000000,0.71
1613721300,1773.8070000000,1774.3150000000,1773.7525000000,1773.9900000000,0.63
1613721600,1774.0000000000,1775.2700000000,1773.1995000000,1775.2115000000,1.18
1613721900,1775.2090000000,1775.2935000000,1774.4185000000,1774.7950000000,0.86
1613722200,1774.7750000000,1774.8750000000,1773.0965000000,1774.2400000000,0.79
1613722500,1774.2705000000,1774.9460000000,1771.6750000000,1771.6995000000,0.67
1613722800,1771.6845000000,1772.2750000000,1771.2380000000,1771.8565000000,0.67
1613723100,1771.8915000000,1772.9010000000,1771.8765000000,1772.8045000000,0.51
1613723400,1772.8950000000,1774.1350000000,1772.7495000000,1773.9535000000,0.92
1613723700,1773.8735000000,1775.2885000000,1773.8585000000,1775.1035000000,0.75
1613724000,1775.0985000000,1775.3935000000,1774.2885000000,1774.3950000000,0.83
1613724300,1774.4235000000,1775.0115000000,1773.8050000000,1774.0750000000,0.54
1613724600,1774.0650000000,1774.5370000000,1772.9650000000,1773.6850000000,0.58
1613724900,1773.6900000000,1775.1550000000,1773.6850000000,1774.5100000000,0.73
1613725200,1774.5200000000,1775.2535000000,1774.3150000000,1774.5500000000,0.59
1613725500,1774.5500000000,1774.8210000000,1773.6365000000,1774.1315000000,0.47
1613725800,1774.1050000000,1774.9000000000,1774.0350000000,1774.7900000000,0.38
1613726100,1774.8050000000,1775.0735000000,1774.4150000000,1774.8495000000,0.47
1613726400,1774.8545000000,1775.1110000000,1774.5020000000,1774.8435000000,0.46
1613726700,1774.7850000000,1775.0150000000,1772.9045000000,1774.4700000000,0.58
1613727000,1774.4850000000,1774.7145000000,1773.5100000000,1774.2500000000,0.56
1613727300,1774.2300000000,1774.7450000000,1774.0150000000,1774.2450000000,0.48
1613727600,1774.2350000000,1774.7490000000,1773.6800000000,1774.4500000000,0.67
1613727900,1774.4650000000,1774.6045000000,1771.9970000000,1772.5115000000,0.68
1613728200,1772.5155000000,1772.5370000000,1770.7655000000,1772.1945000000,0.68
1613728500,1772.1395000000,1772.6585000000,1770.3195000000,1771.1250000000,0.46
1613728800,1771.0750000000,1771.8135000000,1770.0895000000,1770.2095000000,0.68
1613729100,1770.2045000000,1770.7050000000,1769.5135000000,1769.9715000000,0.62
1613729400,1770.0430000000,1771.0350000000,1769.9900000000,1769.9900000000,0.73
1613729700,1769.9850000000,1771.0665000000,1769.5750000000,1771.0415000000,0.48
1613730000,1771.0315000000,1771.5115000000,1770.3515000000,1771.4580000000,0.42
1613730300,1771.4115000000,1773.2000000000,1771.1615000000,1773.1700000000,0.58
1613730600,1773.1695000000,1774.0650000000,1772.5250000000,1773.0400000000,0.69
1613730900,1773.0230000000,1773.5900000000,1772.8350000000,1773.1755000000,0.56
1613731200,1773.1855000000,1773.5555000000,1772.8915000000,1772.8965000000,0.37
1613731500,1772.9105000000,1773.1505000000,1771.7705000000,1772.6700000000,0.46
1613731800,1772.6800000000,1772.9150000000,1770.4695000000,1771.1400000000,0.59
1613732100,1771.1500000000,1772.3520000000,1771.1500000000,1772.2745000000,0.37
1613732400,1772.2845000000,1772.4285000000,1771.2820000000,1772.2645000000,0.45
1613732700,1772.2595000000,1772.4585000000,1771.6900000000,1771.8305000000,0.43
1613733000,1771.8205000000,1772.0605000000,1771.1830000000,1771.6055000000,0.73
1613733300,1771.6080000000,1772.3035000000,1771.6070000000,1771.6805000000,0.49
1613733600,1771.6415000000,1772.2705000000,1771.4415000000,1771.6250000000,0.31
1613733900,1771.6400000000,1771.8300000000,1770.7755000000,1771.4150000000,0.47
1613734200,1771.4000000000,1772.3000000000,1771.0650000000,1771.9995000000,0.39
1613734500,1772.0045000000,1772.7945000000,1771.6685000000,1772.7295000000,0.44
1613734800,1772.7345000000,1772.8445000000,1771.5385000000,1771.6870000000,0.45
1613735100,1771.6875000000,1771.8495000000,1770.1380000000,1770.5830000000,0.55
1613735400,1770.5530000000,1770.5530000000,1768.3855000000,1768.5200000000,0.58
1613735700,1768.5300000000,1769.0450000000,1767.9100000000,1768.8935000000,0.50
1613736000,1768.8985000000,1769.8995000000,1768.8685000000,1769.6650000000,0.56
1613736300,1769.6800000000,1770.6750000000,1769.0100000000,1770.5400000000,0.39
1613736600,1770.5050000000,1772.2230000000,1770.4000000000,1771.6515000000,0.49
1613736900,1771.6565000000,1771.8805000000,1770.4455000000,1771.6400000000,0.53
1613737200,1771.6200000000,1772.0950000000,1770.2700000000,1771.4850000000,0.46
1613737500,1771.4950000000,1773.1100000000,1771.3500000000,1773.0250000000,0.56
1613737800,1773.0100000000,1773.8665000000,1772.5455000000,1773.3655000000,0.80
1613738100,1773.3905000000,1773.4555000000,1772.3300000000,1772.5250000000,0.46
1613738400,1772.5350000000,1772.9895000000,1772.3600000000,1772.4200000000,0.38
1613738700,1772.4300000000,1773.5885000000,1772.3950000000,1773.2185000000,0.40
1613739000,1773.2285000000,1773.9160000000,1772.3170000000,1773.5520000000,0.68
1613739300,1773.5510000000,1774.7030000000,1773.4100000000,1774.0745000000,0.79
1613739600,1774.0645000000,1774.9410000000,1772.8050000000,1774.1560000000,1.06
1613739900,1774.1570000000,1775.2030000000,1773.8885000000,1774.5000000000,0.87
1613740200,1774.5350000000,1774.9150000000,1773.4150000000,1773.7345000000,0.91
1613740500,1773.7095000000,1773.9290000000,1771.9335000000,1771.9600000000,1.00
1613740800,1771.8920000000,1773.9000000000,1771.0870000000,1772.6050000000,1.00
1613741100,1772.5785000000,1774.0785000000,1771.9635000000,1773.1095000000,0.70
1613741400,1773.0585000000,1773.6450000000,1771.8100000000,1771.9950000000,0.83
1613741700,1771.9850000000,1772.2300000000,1769.5820000000,1769.5820000000,1.15
1613742000,1769.5720000000,1771.6120000000,1769.4595000000,1771.3400000000,0.95
1613742300,1771.4050000000,1775.2215000000,1771.2860000000,1774.5505000000,1.34
1613742600,1774.5455000000,1775.2050000000,1773.6005000000,1773.8350000000,1.08
1613742900,1773.8405000000,1784.2785000000,1772.5805000000,1783.4415000000,1.40
1613743200,1783.4455000000,1787.5550000000,1782.8485000000,1786.9735000000,1.79
1613743500,1786.9685000000,1787.3285000000,1783.3335000000,1784.7500000000,1.50
1613743800,1784.7550000000,1785.5550000000,1783.5350000000,1783.6965000000,1.02
1613744100,1783.6915000000,1785.2045000000,1782.5400000000,1783.3350000000,1.17
1613744400,1783.3370000000,1783.5735000000,1779.3655000000,1779.3655000000,1.25
1613744700,1779.3515000000,1780.5700000000,1778.3235000000,1779.2000000000,1.09
1613745000,1779.1645000000,1781.3550000000,1778.1595000000,1781.3100000000,1.40
1613745300,1781.2945000000,1781.3300000000,1778.5335000000,1779.7485000000,1.24
1613745600,1779.7535000000,1781.8735000000,1779.4495000000,1781.2755000000,1.18
1613745900,1781.2835000000,1791.6635000000,1781.0295000000,1790.6565000000,1.58
1613746200,1790.6465000000,1791.0005000000,1786.6800000000,1788.2185000000,1.53
1613746500,1788.2335000000,1788.3900000000,1786.3095000000,1787.0650000000,1.30
1613746800,1787.0095000000,1787.5080000000,1784.1545000000,1785.0520000000,1.50
1613747100,1785.0650000000,1785.7650000000,1782.9950000000,1783.6100000000,1.31
1613747400,1783.6050000000,1784.0065000000,1781.4625000000,1781.6850000000,1.26
1613747700,1781.6350000000,1785.0735000000,1781.4350000000,1782.2250000000,1.17
1613748000,1782.2300000000,1783.4285000000,1781.4400000000,1781.4400000000,0.98
1613748300,1781.3345000000,1781.8500000000,1779.6340000000,1781.5355000000,1.18
1613748600,1781.5115000000,1782.8905000000,1781.1015000000,1781.6755000000,1.23
1613748900,1781.6665000000,1782.7055000000,1781.0405000000,1781.5615000000,0.90
1613749200,1781.5750000000,1782.4515000000,1781.5300000000,1781.8100000000,0.76
1613749500,1781.8315000000,1783.7700000000,1781.6200000000,1783.7395000000,0.91
1613749800,1783.7345000000,1785.7375000000,1783.2270000000,1784.5600000000,1.20
1613750100,1784.5800000000,1786.1215000000,1784.3015000000,1785.9605000000,0.89
1613750400,1785.9655000000,1786.8800000000,1784.2715000000,1784.3365000000,1.10
1613750700,1784.3655000000,1786.0680000000,1784.2965000000,1785.5650000000,1.14
1613751000,1785.5965000000,1785.8055000000,1784.1215000000,1785.1665000000,0.76
1613751300,1785.1765000000,1786.6465000000,1785.0555000000,1786.0815000000,0.71
1613751600,1786.0865000000,1788.0075000000,1785.7750000000,1786.0250000000,0.85
1613751900,1786.1100000000,1787.4100000000,1785.7550000000,1785.9500000000,0.76
1613752200,1785.9855000000,1786.9850000000,1785.7250000000,1786.1755000000,0.56
1613752500,1786.1855000000,1787.4215000000,1786.1600000000,1786.3915000000,0.66
1613752800,1786.3955000000,1786.7155000000,1783.8005000000,1784.7450000000,0.69
1613753100,1784.7350000000,1784.8950000000,1782.8430000000,1783.6100000000,0.83
1613753400,1783.6045000000,1784.7580000000,1783.2645000000,1783.6470000000,0.56
1613753700,1783.6270000000,1783.8295000000,1783.2285000000,1783.5350000000,0.53
1613754000,1783.5250000000,1785.0935000000,1783.2200000000,1784.1685000000,0.53
1613754300,1784.0795000000,1784.3535000000,1780.4795000000,1780.7570000000,1.01
1613754600,1780.7600000000,1781.3970000000,1780.3270000000,1781.3770000000,0.73
1613754900,1781.3720000000,1782.1520000000,1780.4595000000,1780.9535000000,0.71
1613755200,1780.9440000000,1781.6885000000,1780.4185000000,1780.5845000000,0.70
1613755500,1780.5795000000,1782.5870000000,1780.3895000000,1782.0970000000,0.69
1613755800,1782.1220000000,1783.1685000000,1781.4120000000,1781.7170000000,0.76
1613756100,1781.7520000000,1782.5600000000,1778.5380000000,1778.5380000000,0.89
1613756400,1778.5280000000,1780.1385000000,1778.5280000000,1780.0770000000,0.95
1613756700,1780.0870000000,1781.3135000000,1779.7185000000,1780.7335000000,0.65
1613757000,1780.7285000000,1781.5520000000,1779.6585000000,1779.9135000000,0.79
1613757300,1779.9220000000,1783.6045000000,1779.9220000000,1783.1995000000,0.90
1613757600,1783.2045000000,1783.2150000000,1779.5165000000,1780.0215000000,0.89
1613757900,1780.0315000000,1780.2915000000,1778.0250000000,1778.0445000000,0.95
1613758200,1778.0535000000,1779.0460000000,1777.7970000000,1778.8835000000,0.96
1613758500,1778.8585000000,1780.0900000000,1778.1470000000,1778.7370000000,0.77
1613758800,1778.7470000000,1779.7285000000,1778.2970000000,1778.4550000000,0.97
1613759100,1778.4600000000,1779.4500000000,1778.0700000000,1778.5100000000,0.93
1613759400,1778.4900000000,1779.0885000000,1777.4300000000,1777.6555000000,0.66
1613759700,1777.6605000000,1780.5835000000,1777.5855000000,1780.3135000000,0.67
1613760000,1780.3195000000,1780.6520000000,1779.4735000000,1779.5895000000,0.47
1613760300,1779.5845000000,1780.1150000000,1779.3195000000,1780.0400000000,0.44
1613760600,1780.0645000000,1781.2935000000,1779.7535000000,1781.0500000000,0.50
1613760900,1781.0450000000,1781.1700000000,1780.3415000000,1780.4505000000,0.54
1613761200,1780.4655000000,1780.8950000000,1780.3415000000,1780.6995000000,0.55
1613761500,1780.6745000000,1781.3000000000,1780.6295000000,1780.8145000000,0.35
1613761800,1780.8250000000,1781.3185000000,1780.7395000000,1781.1585000000,0.34
1613762100,1781.1635000000,1781.4000000000,1780.7865000000,1780.8405000000,0.39
1613762400,1780.8355000000,1780.8955000000,1779.2300000000,1779.2865000000,0.42
1613762700,1779.2815000000,1779.7305000000,1779.0200000000,1779.4800000000,0.35
1613763000,1779.4665000000,1780.2215000000,1779.4300000000,1780.2215000000,0.37
1613763300,1780.3500000000,1780.8150000000,1779.6705000000,1779.8665000000,0.35
1613763600,1779.8855000000,1780.2305000000,1779.5650000000,1780.1650000000,0.33
1613763900,1780.1550000000,1780.3600000000,1779.7750000000,1779.8700000000,0.34
1613764200,1779.9500000000,1780.4800000000,1779.8400000000,1779.9850000000,0.40
1613764500,1779.9850000000,1780.4105000000,1779.8055000000,1780.2905000000,0.43
1613764800,1780.2805000000,1780.6405000000,1779.6020000000,1780.5620000000,0.52
1613765100,1780.5550000000,1780.8800000000,1780.1670000000,1780.2620000000,0.40
1613765400,1780.2850000000,1781.2420000000,1780.2270000000,1781.1820000000,0.34
1613765700,1781.2020000000,1781.6350000000,1780.9770000000,1781.5500000000,0.34
1613766000,1781.5350000000,1781.6800000000,1781.1620000000,1781.6320000000,0.33
1613766300,1781.6220000000,1782.4850000000,1781.6220000000,1782.3800000000,0.37
1613766600,1782.2750000000,1782.8120000000,1782.1220000000,1782.1920000000,0.37
1613766900,1782.2000000000,1782.5035000000,1781.4055000000,1781.7555000000,0.33
1613767200,1781.7605000000,1781.9950000000,1780.8220000000,1780.8670000000,0.40
1613767500,1780.8720000000,1781.6200000000,1780.8520000000,1780.9020000000,0.41
1613767800,1780.9650000000,1781.8100000000,1780.7920000000,1781.7520000000,0.42
1613768100,1781.8100000000,1782.4935000000,1781.5035000000,1782.0535000000,0.51
1613768400,1782.0775000000,1782.3285000000,1781.2485000000,1781.5350000000,0.19
1613768700,1781.5400000000,1781.5400000000,1781.3450000000,1781.4450000000,0.05
1613769000,1781.4550000000,1781.9535000000,1781.3585000000,1781.9000000000,0.07
1613769300,1781.9200000000,1782.3300000000,1781.5400000000,1781.7300000000,0.07
1613769600,1781.7150000000,1782.2120000000,1781.7150000000,1782.1420000000,0.06
1613769900,1782.1470000000,1782.1935000000,1781.9485000000,1782.0420000000,0.07
1613770200,1782.0370000000,1782.6295000000,1781.9375000000,1782.5825000000,0.08
1613770500,1782.5875000000,1782.8435000000,1782.4045000000,1782.6685000000,0.06
1613770800,1782.8370000000,1783.0270000000,1782.3550000000,1782.3600000000,0.07
1613771100,1782.3175000000,1782.7740000000,1781.7500000000,1782.7100000000,0.08
1613771400,1782.7150000000,1783.5290000000,1782.1625000000,1783.1400000000,0.09
1613771700,1783.1885000000,1784.9000000000,1782.7090000000,1784.1400000000,0.12
