ts,o,h,l,c,v
1613584800,1775.8320000000,1776.6820000000,1774.7345000000,1775.8550000000,1.17
1613585100,1775.8250000000,1775.8735000000,1774.5370000000,1775.7550000000,0.93
1613585400,1775.7400000000,1776.1550000000,1774.8815000000,1775.6900000000,0.59
1613585700,1775.7055000000,1775.7450000000,1774.1770000000,1774.7570000000,0.61
1613586000,1774.8135000000,1775.7720000000,1774.4950000000,1774.7100000000,0.64
1613586300,1774.7050000000,1774.9350000000,1773.3500000000,1773.3700000000,0.60
1613586600,1773.4170000000,1773.6400000000,1771.7300000000,1772.9720000000,0.65
1613586900,1772.9670000000,1773.3385000000,1772.1020000000,1772.4370000000,0.61
1613587200,1772.4420000000,1772.7885000000,1771.5350000000,1772.0865000000,0.54
1613587500,1772.0890000000,1773.0885000000,1771.8700000000,1772.9570000000,0.55
1613587800,1772.9520000000,1775.4685000000,1772.7570000000,1775.3770000000,0.62
1613588100,1775.3570000000,1776.4285000000,1775.0500000000,1775.5815000000,0.51
1613588400,1775.4265000000,1776.0665000000,1774.2850000000,1774.5500000000,0.60
1613588700,1774.5400000000,1774.7700000000,1773.8600000000,1773.8750000000,0.54
1613589000,1773.8700000000,1774.7600000000,1773.2165000000,1774.7400000000,0.55
1613589300,1774.7700000000,1774.8170000000,1773.2670000000,1773.5335000000,0.42
1613589600,1773.5285000000,1774.1485000000,1772.6865000000,1772.8335000000,0.45
1613589900,1772.8285000000,1773.3150000000,1771.9650000000,1772.0285000000,0.57
1613590200,1771.9735000000,1772.5970000000,1771.1910000000,1772.1535000000,0.64
1613590500,1772.1635000000,1773.2385000000,1771.5885000000,1773.1300000000,0.51
1613590800,1773.0700000000,1773.2185000000,1771.2735000000,1771.3450000000,0.52
1613591100,1771.3420000000,1772.6100000000,1771.1650000000,1772.3320000000,0.59
1613591400,1772.3420000000,1773.5485000000,1772.1070000000,1772.7720000000,0.53
1613591700,1772.7770000000,1773.7035000000,1772.0120000000,1772.0120000000,0.57
1613592000,1772.0220000000,1773.0950000000,1771.9235000000,1773.0950000000,0.56
1613592300,1773.0770000000,1773.2585000000,1772.7570000000,1773.1820000000,0.45
1613592600,1773.1870000000,1773.7785000000,1773.1870000000,1773.7450000000,0.34
1613592900,1773.7550000000,1774.1635000000,1773.5545000000,1773.8670000000,0.43
1613593200,1773.8620000000,1774.2335000000,1773.8220000000,1774.1370000000,0.34
1613593500,1774.1420000000,1774.3175000000,1773.7400000000,1773.7920000000,0.42
1613593800,1773.7770000000,1773.8685000000,1773.0470000000,1773.0520000000,0.33
1613594100,1773.0620000000,1774.0535000000,1773.0585000000,1773.9570000000,0.30
1613594400,1773.9520000000,1775.1585000000,1773.8450000000,1774.8220000000,0.37
1613594700,1774.8170000000,1774.8350000000,1774.3285000000,1774.5375000000,0.33
1613595000,1774.5135000000,1774.8900000000,1774.4985000000,1774.7720000000,0.38
1613595300,1774.7670000000,1775.5770000000,1774.3570000000,1774.7770000000,0.65
1613595600,1774.7720000000,1775.7820000000,1774.7720000000,1775.3320000000,0.19
1613595900,1775.3420000000,1775.4120000000,1774.9000000000,1774.9000000000,0.10
1613596200,1774.8900000000,1775.2585000000,1774.7835000000,1775.1935000000,0.15
1613596500,1775.1785000000,1775.3235000000,1775.0500000000,1775.1900000000,0.10
1613596800,1775.1985000000,1775.6735000000,1775.1935000000,1775.6635000000,0.08
1613597100,1775.6685000000,1775.8470000000,1775.6335000000,1775.7535000000,0.07
1613597400,1775.7385000000,1775.8370000000,1775.4670000000,1775.7770000000,0.13
1613597700,1775.7870000000,1775.8285000000,1775.4270000000,1775.5285000000,0.17
1613598000,1775.5300000000,1776.6200000000,1775.5285000000,1776.4320000000,0.15
1613598300,1776.3835000000,1776.7435000000,1776.3435000000,1776.6785000000,0.14
1613598600,1776.6485000000,1777.4085000000,1776.6485000000,1776.8550000000,0.17
1613598900,1776.8600000000,1776.9350000000,1775.9685000000,1776.1335000000,0.21
1613602800,1776.6850000000,1777.6535000000,1775.9435000000,1776.9785000000,0.28
1613603100,1776.9985000000,1777.7185000000,1776.7335000000,1777.6735000000,0.19
1613603400,1777.6835000000,1778.6635000000,1777.6835000000,1778.0885000000,0.25
1613603700,1778.1285000000,1778.6870000000,1777.5800000000,1777.5800000000,0.13
1613604000,1777.6000000000,1777.6035000000,1777.0985000000,1777.3000000000,0.08
1613604300,1777.2950000000,1777.3100000000,1776.2000000000,1776.3850000000,0.18
1613604600,1776.3700000000,1777.5320000000,1776.2600000000,1777.3335000000,0.17
1613604900,1777.3285000000,1777.3985000000,1776.1050000000,1776.5000000000,0.21
1613605200,1776.5050000000,1777.3065000000,1776.4100000000,1777.3065000000,0.27
1613605500,1777.3115000000,1777.8685000000,1777.1580000000,1777.6350000000,0.21
1613605800,1777.6250000000,1778.2435000000,1777.6250000000,1778.2335000000,0.14
1613606100,1778.2085000000,1778.3335000000,1777.6900000000,1778.3150000000,0.14
