ts,o,h,l,c,v
1613616600,1782.3365000000,1783.2715000000,1782.2815000000,1782.3765000000,0.44
1613616900,1782.3815000000,1783.3805000000,1782.2765000000,1783.2165000000,0.44
1613617200,1783.2365000000,1784.1350000000,1783.0465000000,1784.0400000000,0.37
1613617500,1784.0900000000,1784.0900000000,1783.5000000000,1783.9035000000,0.25
1613617800,1783.8985000000,1785.2750000000,1783.8485000000,1785.1485000000,0.46
1613618100,1785.1385000000,1785.8280000000,1784.5600000000,1785.4450000000,0.64
1613618400,1785.4680000000,1785.7950000000,1784.1870000000,1784.4935000000,0.48
1613618700,1784.4885000000,1784.5985000000,1783.0015000000,1783.0115000000,0.47
1613619000,1783.0155000000,1783.3735000000,1782.7215000000,1783.0445000000,0.36
1613619300,1783.0435000000,1783.8870000000,1783.0435000000,1783.6835000000,0.24
1613619600,1783.6785000000,1783.6985000000,1783.2645000000,1783.5445000000,0.18
1613619900,1783.5495000000,1783.8035000000,1783.4170000000,1783.5445000000,0.27
1613620200,1783.5470000000,1783.7000000000,1783.2945000000,1783.5250000000,0.18
1613620500,1783.4950000000,1783.6400000000,1783.2300000000,1783.4050000000,0.15
1613620800,1783.4250000000,1783.6400000000,1783.0435000000,1783.1965000000,0.25
1613621100,1783.1865000000,1783.3465000000,1782.8065000000,1783.0170000000,0.42
1613621400,1783.0225000000,1783.7585000000,1782.9835000000,1783.6145000000,0.25
1613621700,1783.5985000000,1784.0670000000,1783.5285000000,1783.6150000000,0.27
1613622000,1783.6250000000,1783.8650000000,1783.2800000000,1783.7700000000,0.27
1613622300,1783.7800000000,1784.0350000000,1783.6600000000,1783.6950000000,0.21
1613622600,1783.7000000000,1783.7700000000,1783.3100000000,1783.6685000000,0.17
1613622900,1783.7085000000,1783.8520000000,1783.2400000000,1783.7250000000,0.19
1613623200,1783.7235000000,1783.8200000000,1783.0650000000,1783.2400000000,0.16
1613623500,1783.2300000000,1783.5050000000,1783.1165000000,1783.1895000000,0.16
1613623800,1783.1995000000,1783.5885000000,1783.0995000000,1783.3185000000,0.19
1613624100,1783.3235000000,1783.7035000000,1782.6550000000,1782.8300000000,0.23
1613624400,1782.8535000000,1783.1050000000,1782.5850000000,1782.6550000000,0.26
1613624700,1782.6350000000,1782.9585000000,1782.4645000000,1782.6745000000,0.14
1613625000,1782.6795000000,1783.3950000000,1782.6650000000,1782.7300000000,0.29
1613625300,1782.7450000000,1783.3695000000,1782.6145000000,1783.3495000000,0.15
1613625600,1783.3395000000,1783.7500000000,1782.1900000000,1782.3850000000,0.28
1613625900,1782.4135000000,1782.6500000000,1782.3050000000,1782.5650000000,0.11
1613626200,1782.5700000000,1783.9885000000,1782.4000000000,1783.4685000000,0.46
1613626500,1783.4485000000,1784.5645000000,1783.3535000000,1783.9600000000,0.32
1613626800,1783.9700000000,1784.3685000000,1783.7085000000,1784.0070000000,0.36
1613627100,1784.0020000000,1784.0270000000,1783.2470000000,1783.7885000000,0.38
1613627400,1783.7835000000,1783.8485000000,1783.0785000000,1783.5185000000,0.27
1613627700,1783.5885000000,1784.0535000000,1783.2250000000,1783.9685000000,0.30
1613628000,1783.9835000000,1784.3700000000,1783.2450000000,1783.3165000000,0.37
1613628300,1783.3100000000,1783.3100000000,1782.1555000000,1782.3615000000,0.53
1613628600,1782.3565000000,1782.7005000000,1781.9850000000,1782.3205000000,0.39
1613628900,1782.3255000000,1783.1405000000,1782.3065000000,1783.1005000000,0.31
1613629200,1783.0955000000,1783.3785000000,1782.8435000000,1783.0935000000,0.28
1613629500,1783.0985000000,1783.2685000000,1782.3415000000,1782.6550000000,0.25
1613629800,1782.6700000000,1783.7420000000,1782.6600000000,1783.0485000000,0.25
1613630100,1783.0535000000,1783.8135000000,1782.9235000000,1783.5400000000,0.25
1613630400,1783.5550000000,1783.7900000000,1783.3195000000,1783.7350000000,0.25
1613630700,1783.7500000000,1783.8255000000,1782.2765000000,1782.9500000000,0.49
1613631000,1782.9350000000,1783.0950000000,1782.1295000000,1782.1600000000,0.38
1613631300,1782.1750000000,1782.7015000000,1781.9450000000,1782.5700000000,0.35
1613631600,1782.6055000000,1783.4500000000,1781.7350000000,1783.3050000000,0.41
1613631900,1783.2950000000,1783.7850000000,1782.7515000000,1783.2750000000,0.31
1613632200,1783.2615000000,1783.3215000000,1781.6650000000,1782.0400000000,0.51
1613632500,1781.9950000000,1782.6550000000,1781.6500000000,1782.4470000000,0.46
1613632800,1782.4970000000,1783.2385000000,1781.8550000000,1782.7850000000,0.37
1613633100,1782.7370000000,1782.7550000000,1781.5400000000,1781.7545000000,0.39
1613633400,1781.7550000000,1781.7550000000,1779.7055000000,1779.9150000000,0.62
1613633700,1780.0025000000,1780.7850000000,1779.8800000000,1780.4305000000,0.43
1613634000,1780.4555000000,1783.3585000000,1780.0455000000,1783.3585000000,0.50
1613634300,1783.3600000000,1783.9450000000,1781.6220000000,1781.6500000000,0.71
1613634600,1781.6600000000,1782.3305000000,1781.5350000000,1781.7350000000,0.41
1613634900,1781.7115000000,1782.4145000000,1781.3200000000,1782.2075000000,0.43
1613635200,1782.1795000000,1782.1795000000,1780.2500000000,1781.3500000000,0.71
1613635500,1781.3600000000,1782.3295000000,1778.9615000000,1779.6600000000,0.74
1613635800,1779.6750000000,1781.2665000000,1779.1080000000,1780.7550000000,0.67
1613636100,1780.7400000000,1781.4750000000,1780.3100000000,1781.4715000000,0.52
1613636400,1781.5150000000,1783.6450000000,1781.3050000000,1783.4250000000,0.68
1613636700,1783.4300000000,1783.6285000000,1782.5300000000,1782.6165000000,0.64
1613637000,1782.6205000000,1782.9915000000,1781.7955000000,1782.3165000000,0.58
1613637300,1782.3115000000,1782.3215000000,1780.7850000000,1781.7500000000,0.57
1613637600,1781.7650000000,1783.9250000000,1781.7650000000,1783.7950000000,0.61
1613637900,1783.8100000000,1787.0855000000,1783.8100000000,1786.9055000000,1.19
1613638200,1786.9205000000,1788.8250000000,1786.1250000000,1788.6750000000,0.95
1613638500,1788.7050000000,1789.0400000000,1787.5155000000,1787.8050000000,0.77
1613638800,1787.7900000000,1788.1600000000,1786.4805000000,1786.5600000000,0.63
1613639100,1786.5500000000,1786.5505000000,1785.4495000000,1785.7300000000,0.62
1613639400,1785.7450000000,1787.6600000000,1785.7450000000,1787.3450000000,0.51
1613639700,1787.3400000000,1787.7950000000,1786.5800000000,1787.1750000000,0.52
1613640000,1787.1800000000,1788.5735000000,1786.9300000000,1788.4795000000,0.45
1613640300,1788.4945000000,1788.7100000000,1785.6600000000,1786.0500000000,0.68
1613640600,1786.0600000000,1786.9850000000,1785.9050000000,1786.1900000000,0.53
1613640900,1786.1085000000,1786.9535000000,1785.1200000000,1786.1235000000,0.64
1613641200,1786.1250000000,1787.1635000000,1785.7550000000,1786.4500000000,0.60
1613641500,1786.4600000000,1786.9985000000,1785.6485000000,1786.7385000000,0.48
1613641800,1786.7535000000,1787.2670000000,1785.8650000000,1786.9450000000,0.52
1613642100,1786.9650000000,1787.7950000000,1786.4500000000,1787.4705000000,0.62
1613642400,1787.4505000000,1787.4505000000,1786.1500000000,1786.3335000000,0.44
1613642700,1786.3285000000,1786.8550000000,1785.9150000000,1786.1645000000,0.47
1613643000,1786.1545000000,1786.1800000000,1782.7665000000,1783.2735000000,0.63
1613643300,1783.2550000000,1783.3805000000,1782.1150000000,1782.7385000000,0.69
1613643600,1782.7585000000,1783.0300000000,1781.5485000000,1781.6035000000,0.50
1613643900,1781.5995000000,1783.2095000000,1781.4135000000,1782.7295000000,0.48
1613644200,1782.7245000000,1783.6735000000,1782.3695000000,1782.9545000000,0.55
1613644500,1782.9650000000,1784.4470000000,1782.8935000000,1783.3950000000,0.46
1613644800,1783.3800000000,1784.2900000000,1783.2050000000,1784.1650000000,0.39
1613645100,1784.1500000000,1784.3600000000,1783.7045000000,1784.3600000000,0.50
1613645400,1784.3550000000,1785.1835000000,1784.0550000000,1784.8400000000,0.41
1613645700,1784.8270000000,1785.1935000000,1784.6135000000,1785.1750000000,0.42
1613646000,1785.1550000000,1785.4020000000,1784.0150000000,1785.3950000000,0.59
1613646300,1785.3750000000,1786.1165000000,1784.6650000000,1785.3750000000,0.63
1613646600,1785.3600000000,1785.4180000000,1784.2655000000,1784.8950000000,0.38
1613646900,1784.8700000000,1785.4385000000,1784.4400000000,1785.1935000000,0.38
1613647200,1785.2035000000,1786.4245000000,1785.0785000000,1786.2285000000,0.35
1613647500,1786.2335000000,1786.2645000000,1785.3750000000,1785.5850000000,0.56
1613647800,1785.5750000000,1786.1935000000,1785.3900000000,1785.9020000000,0.39
1613648100,1785.8635000000,1786.9400000000,1785.5885000000,1786.3400000000,0.42
1613648400,1786.3450000000,1786.5100000000,1785.2000000000,1785.6150000000,0.33
1613648700,1785.6200000000,1786.4950000000,1785.4900000000,1786.0000000000,0.42
1613649000,1785.9900000000,1786.3550000000,1784.5605000000,1784.5605000000,0.45
1613649300,1784.5455000000,1784.7030000000,1783.7200000000,1784.1550000000,0.59
1613649600,1784.1230000000,1784.6300000000,1783.6000000000,1783.7850000000,0.56
1613649900,1783.7735000000,1784.1200000000,1782.8750000000,1783.0100000000,0.49
1613650200,1783.0250000000,1783.4145000000,1782.8835000000,1783.1935000000,0.40
1613650500,1783.1885000000,1783.3520000000,1779.5300000000,1780.5650000000,0.85
1613650800,1780.5035000000,1780.7000000000,1778.9725000000,1780.4150000000,0.79
1613651100,1780.4225000000,1781.2235000000,1780.4000000000,1780.7145000000,0.49
1613651400,1780.6845000000,1781.9200000000,1780.6145000000,1781.4685000000,0.55
1613651700,1781.4495000000,1782.6300000000,1781.3770000000,1782.3550000000,0.61
1613652000,1782.3500000000,1783.1700000000,1782.2050000000,1783.0450000000,0.46
1613652300,1783.0550000000,1784.9945000000,1782.4800000000,1784.7235000000,0.60
1613652600,1784.7435000000,1785.5875000000,1783.6300000000,1783.7550000000,0.68
1613652900,1783.7555000000,1784.3520000000,1783.6300000000,1784.2550000000,0.42
1613653200,1784.2750000000,1785.2850000000,1782.6400000000,1783.5250000000,0.94
1613653500,1783.5550000000,1789.7135000000,1783.4450000000,1787.5580000000,1.34
1613653800,1787.5000000000,1787.5000000000,1785.7050000000,1786.4550000000,0.84
1613654100,1786.4300000000,1786.6150000000,1785.2500000000,1785.3400000000,0.71
1613654400,1785.3900000000,1785.3900000000,1783.9045000000,1784.2485000000,0.66
1613654700,1784.2750000000,1784.3765000000,1782.9355000000,1784.2490000000,0.45
1613655000,1784.2865000000,1785.3905000000,1782.5980000000,1784.5030000000,0.81
1613655300,1784.5230000000,1784.7900000000,1782.6650000000,1783.9525000000,0.78
1613655600,1783.9475000000,1784.1400000000,1782.0535000000,1782.6800000000,0.77
1613655900,1782.6600000000,1784.5970000000,1781.9725000000,1784.2100000000,0.95
1613656200,1784.1900000000,1784.7750000000,1783.0775000000,1784.5345000000,0.74
1613656500,1784.5200000000,1787.3535000000,1783.8280000000,1786.1850000000,0.82
1613656800,1786.1550000000,1786.2500000000,1782.0755000000,1782.5175000000,1.06
1613657100,1782.5125000000,1782.6125000000,1779.9800000000,1780.2650000000,1.12
1613657400,1780.2900000000,1782.1385000000,1779.8350000000,1781.1075000000,0.83
1613657700,1781.1625000000,1782.7000000000,1780.2335000000,1781.2135000000,0.79
1613658000,1781.2300000000,1782.6350000000,1778.9405000000,1781.7595000000,0.82
1613658300,1781.7645000000,1782.9275000000,1781.4275000000,1781.7075000000,0.58
1613658600,1781.6775000000,1783.7885000000,1778.5425000000,1783.3800000000,1.49
1613658900,1783.3385000000,1784.9050000000,1780.6065000000,1780.6065000000,1.42
1613659200,1780.5965000000,1780.5965000000,1777.8005000000,1779.1850000000,1.54
1613659500,1779.1900000000,1779.2250000000,1774.0950000000,1775.1650000000,1.54
1613659800,1775.1900000000,1776.0135000000,1773.2895000000,1773.5550000000,1.44
1613660100,1773.5785000000,1776.0285000000,1773.2775000000,1775.8585000000,1.09
1613660400,1775.8535000000,1775.8945000000,1773.3000000000,1773.6000000000,1.39
1613660700,1773.6050000000,1774.6700000000,1771.7895000000,1772.9800000000,1.44
1613661000,1773.0080000000,1775.3150000000,1770.7650000000,1772.3900000000,1.42
1613661300,1772.4200000000,1773.1855000000,1768.9800000000,1771.4300000000,1.45
1613661600,1771.4450000000,1771.5200000000,1768.4995000000,1769.7775000000,1.40
1613661900,1769.7825000000,1773.5600000000,1768.6200000000,1772.3115000000,1.42
1613662200,1772.3000000000,1776.4925000000,1771.0430000000,1775.4815000000,1.51
1613662500,1775.4905000000,1777.5500000000,1774.6950000000,1777.4255000000,1.12
1613662800,1777.3715000000,1777.5650000000,1775.0200000000,1775.6765000000,1.02
1613663100,1775.6815000000,1778.4800000000,1775.1530000000,1777.9750000000,1.15
1613663400,1777.9600000000,1779.5100000000,1777.1745000000,1779.0400000000,1.14
1613663700,1779.0750000000,1779.4800000000,1777.3315000000,1778.5155000000,1.09
1613664000,1778.4955000000,1780.0285000000,1777.4765000000,1780.0235000000,1.19
1613664300,1780.0700000000,1780.2550000000,1778.1250000000,1778.2450000000,0.88
1613664600,1778.2950000000,1778.4550000000,1776.8215000000,1778.0635000000,0.83
1613664900,1778.0585000000,1779.8080000000,1776.9445000000,1778.8380000000,1.03
1613665200,1778.9405000000,1780.0045000000,1778.3250000000,1778.3950000000,0.75
1613665500,1778.4050000000,1778.7550000000,1776.9000000000,1777.1245000000,0.70
1613665800,1777.1200000000,1777.1200000000,1775.7785000000,1776.1445000000,0.77
1613666100,1776.1395000000,1776.6550000000,1774.8600000000,1774.8755000000,0.65
1613666400,1774.8750000000,1775.4435000000,1774.3935000000,1775.0450000000,0.47
1613666700,1775.0650000000,1776.0400000000,1774.4850000000,1775.8300000000,0.48
1613667000,1775.8300000000,1776.4870000000,1774.0205000000,1776.1035000000,0.64
1613667300,1776.1050000000,1777.0550000000,1775.4745000000,1776.6650000000,0.59
1613667600,1776.6850000000,1777.0205000000,1775.8400000000,1776.9655000000,0.64
1613667900,1776.9565000000,1776.9565000000,1775.3415000000,1775.6465000000,0.61
1613668200,1775.6565000000,1775.8755000000,1774.2500000000,1774.6350000000,0.48
1613668500,1774.6250000000,1775.7050000000,1774.2400000000,1775.4650000000,0.45
1613668800,1775.4800000000,1777.9350000000,1775.4550000000,1777.6665000000,0.54
1613669100,1777.6705000000,1778.1200000000,1777.1650000000,1777.6100000000,0.38
1613669400,1777.6000000000,1778.2235000000,1777.5350000000,1777.9000000000,0.38
1613669700,1777.9065000000,1778.0450000000,1777.3700000000,1777.6850000000,0.41
1613670000,1777.6900000000,1777.9035000000,1776.6550000000,1777.0150000000,0.46
1613670300,1777.0050000000,1777.6500000000,1776.4050000000,1777.4595000000,0.52
1613670600,1777.4050000000,1777.4400000000,1775.9395000000,1776.0995000000,0.48
1613670900,1776.0895000000,1776.4920000000,1775.7370000000,1776.1020000000,0.52
1613671200,1776.0920000000,1776.4785000000,1775.2300000000,1775.3450000000,0.61
1613671500,1775.3300000000,1775.5750000000,1774.1420000000,1774.3385000000,0.62
1613671800,1774.3320000000,1774.9370000000,1772.9620000000,1773.7320000000,0.70
1613672100,1773.7420000000,1773.7420000000,1772.8200000000,1773.5850000000,0.54
1613672400,1773.6000000000,1775.1385000000,1773.4300000000,1775.0100000000,0.46
1613672700,1774.9950000000,1776.4550000000,1774.9750000000,1776.1335000000,0.60
1613673000,1776.1435000000,1776.6350000000,1775.6550000000,1775.7250000000,0.53
1613673300,1775.7100000000,1776.0850000000,1774.9200000000,1774.9650000000,0.50
1613673600,1774.9550000000,1775.1400000000,1774.4135000000,1774.5685000000,0.41
1613673900,1774.5635000000,1775.7535000000,1774.5120000000,1774.8020000000,0.53
1613674200,1774.9125000000,1775.5370000000,1774.7535000000,1774.8345000000,0.42
1613674500,1774.8245000000,1775.0535000000,1774.4420000000,1774.4535000000,0.34
1613674800,1774.4485000000,1775.4535000000,1774.1585000000,1775.1585000000,0.33
1613675100,1775.1545000000,1775.4445000000,1774.7285000000,1774.8085000000,0.42
1613675400,1774.8185000000,1775.7320000000,1774.3970000000,1775.4120000000,0.44
1613675700,1775.4535000000,1775.7385000000,1774.9070000000,1775.0900000000,0.45
1613676000,1775.1000000000,1775.7050000000,1775.0615000000,1775.2965000000,0.32
1613676300,1775.2765000000,1776.0415000000,1775.1915000000,1775.6655000000,0.25
1613676600,1775.6705000000,1775.9215000000,1775.2205000000,1775.2465000000,0.28
1613676900,1775.2565000000,1775.9585000000,1774.9965000000,1775.2750000000,0.20
1613677200,1775.2735000000,1775.3470000000,1774.9670000000,1775.1620000000,0.21
1613677500,1775.1635000000,1775.4720000000,1774.8635000000,1774.8635000000,0.34
1613677800,1774.9220000000,1775.1750000000,1774.6070000000,1774.6320000000,0.32
1613678100,1774.6220000000,1775.5785000000,1774.4685000000,1775.4270000000,0.53
1613678400,1775.4170000000,1775.4935000000,1774.6670000000,1774.7070000000,0.44
1613678700,1774.6970000000,1775.0570000000,1774.6070000000,1774.9370000000,0.35
1613679000,1774.9220000000,1775.0035000000,1774.3570000000,1774.4870000000,0.31
1613679300,1774.5070000000,1775.3485000000,1774.3720000000,1774.8270000000,0.30
1613679600,1774.8620000000,1774.9185000000,1774.3470000000,1774.5120000000,0.25
1613679900,1774.4820000000,1775.1085000000,1774.4820000000,1774.6620000000,0.31
1613680200,1774.6320000000,1774.8970000000,1773.9770000000,1774.3170000000,0.32
1613680500,1774.3770000000,1774.7350000000,1774.3020000000,1774.4920000000,0.33
1613680800,1774.4970000000,1775.3320000000,1774.4620000000,1774.8770000000,0.31
1613681100,1774.8820000000,1775.0235000000,1774.6320000000,1774.9520000000,0.35
1613681400,1774.9470000000,1775.1085000000,1774.5020000000,1774.5570000000,0.37
1613681700,1774.5620000000,1774.7885000000,1774.2470000000,1774.7595000000,0.46
1613682000,1774.7395000000,1775.1225000000,1774.2395000000,1774.3795000000,0.28
1613682300,1774.3845000000,1774.9445000000,1774.3600000000,1774.9445000000,0.16
1613682600,1774.9595000000,1775.4935000000,1774.8395000000,1775.4600000000,0.16
1613682900,1775.4685000000,1776.1135000000,1775.4035000000,1775.6735000000,0.11
1613683200,1775.5885000000,1776.5770000000,1775.4535000000,1776.4320000000,0.12
1613683500,1776.4135000000,1776.5635000000,1776.2520000000,1776.5285000000,0.07
1613683800,1776.5085000000,1776.5925000000,1776.0885000000,1776.3935000000,0.09
1613684100,1776.3185000000,1776.9620000000,1776.0970000000,1776.8925000000,0.09
1613684400,1776.9035000000,1776.9235000000,1776.3995000000,1776.7220000000,0.11
1613684700,1776.7250000000,1776.7885000000,1776.0055000000,1776.1505000000,0.22
1613685000,1776.2655000000,1776.2875000000,1775.3575000000,1775.5905000000,0.16
1613685300,1775.5855000000,1775.9265000000,1775.4850000000,1775.6500000000,0.12
1613689200,1776.1815000000,1777.3600000000,1776.0600000000,1776.6150000000,0.33
1613689500,1776.6050000000,1776.6825000000,1775.7475000000,1775.7750000000,0.10
1613689800,1775.7650000000,1775.8700000000,1775.6850000000,1775.6950000000,0.07
1613690100,1775.7300000000,1775.8795000000,1775.1645000000,1775.2095000000,0.12
1613690400,1775.2045000000,1775.8385000000,1774.9000000000,1775.2050000000,0.16
1613690700,1775.1850000000,1775.8795000000,1774.6945000000,1775.8495000000,0.24
1613691000,1775.8575000000,1776.5295000000,1775.7745000000,1776.2645000000,0.23
1613691300,1776.2670000000,1777.0520000000,1776.0945000000,1777.0095000000,0.20
1613691600,1777.0100000000,1777.0485000000,1774.9280000000,1775.2300000000,0.26
1613691900,1775.1800000000,1775.4985000000,1775.1200000000,1775.2870000000,0.30
1613692200,1775.2645000000,1775.4770000000,1773.7945000000,1774.1535000000,0.34
1613692500,1774.1545000000,1774.1695000000,1770.1565000000,1771.7305000000,0.67
