ts,o,h,l,c,v
1616436300,1740.8835000000,1741.0850000000,1740.6685000000,1740.9400000000,0.35
1616436600,1740.9235000000,1740.9850000000,1740.2585000000,1740.7285000000,0.30
1616436900,1740.7300000000,1740.8265000000,1740.0900000000,1740.2985000000,0.38
1616437200,1740.2950000000,1740.2950000000,1739.7935000000,1739.7935000000,0.22
1616437500,1739.8715000000,1740.9350000000,1739.8385000000,1740.8650000000,0.27
1616437800,1740.8750000000,1741.0650000000,1740.5335000000,1740.7650000000,0.33
1616438100,1740.7550000000,1740.9615000000,1740.6135000000,1740.8235000000,0.33
1616438400,1740.8350000000,1740.8935000000,1740.4815000000,1740.5615000000,0.22
1616438700,1740.5915000000,1740.7165000000,1740.3515000000,1740.3615000000,0.23
1616439000,1740.3565000000,1740.3965000000,1739.8565000000,1739.8815000000,0.20
1616439300,1739.8715000000,1739.8965000000,1739.2715000000,1739.4265000000,0.31
1616439600,1739.4115000000,1740.7035000000,1739.3635000000,1740.4485000000,0.31
1616439900,1740.5000000000,1740.5935000000,1740.0585000000,1740.3585000000,0.23
1616440200,1740.4135000000,1740.4785000000,1740.0935000000,1740.2085000000,0.21
1616440500,1740.2050000000,1740.5600000000,1740.0835000000,1740.2900000000,0.27
1616440800,1740.3235000000,1740.7135000000,1740.1485000000,1740.2550000000,0.35
1616441100,1740.2650000000,1740.5850000000,1739.5950000000,1739.7850000000,0.31
1616441400,1739.7650000000,1740.8415000000,1739.7550000000,1740.5750000000,0.28
1616441700,1740.5785000000,1740.7215000000,1739.8750000000,1739.9365000000,0.29
1616442000,1739.9415000000,1740.0050000000,1739.5200000000,1739.5815000000,0.33
1616442300,1739.5865000000,1739.8615000000,1739.5200000000,1739.7365000000,0.31
1616442600,1739.7515000000,1739.9315000000,1739.3295000000,1739.4400000000,0.34
1616442900,1739.4850000000,1739.8315000000,1739.3350000000,1739.5765000000,0.41
1616443200,1739.5715000000,1739.6165000000,1738.7865000000,1738.9865000000,0.25
1616443500,1738.9770000000,1739.0515000000,1738.4715000000,1738.9465000000,0.18
1616443800,1738.9415000000,1739.4115000000,1738.9315000000,1739.3615000000,0.21
1616444100,1739.3715000000,1739.4165000000,1739.0900000000,1739.3615000000,0.14
1616444400,1739.3300000000,1739.4215000000,1739.2015000000,1739.3515000000,0.07
1616444700,1739.3465000000,1739.4815000000,1739.3050000000,1739.3100000000,0.11
1616445000,1739.1955000000,1739.4665000000,1738.8650000000,1739.0700000000,0.32
1616445300,1739.1550000000,1739.3715000000,1739.0100000000,1739.2750000000,0.15
1616445600,1739.2800000000,1739.3350000000,1738.5150000000,1738.7265000000,0.21
1616445900,1738.7365000000,1738.8165000000,1738.1490000000,1738.5865000000,0.15
1616446200,1738.5805000000,1738.7300000000,1738.1335000000,1738.7165000000,0.14
1616446500,1738.7070000000,1739.1550000000,1738.4920000000,1738.9900000000,0.24
1616450400,1738.9150000000,1739.7815000000,1738.9150000000,1739.6945000000,0.19
1616450700,1739.6695000000,1739.6695000000,1738.8270000000,1738.8545000000,0.08
1616451000,1738.8665000000,1739.1345000000,1738.8665000000,1739.0645000000,0.06
1616451300,1739.0845000000,1739.4145000000,1739.0845000000,1739.4145000000,0.05
1616451600,1739.3855000000,1739.5195000000,1739.2265000000,1739.4855000000,0.06
1616451900,1739.4895000000,1739.6915000000,1739.1395000000,1739.1665000000,0.09
1616452200,1739.1765000000,1739.2615000000,1738.9270000000,1738.9320000000,0.10
1616452500,1738.9270000000,1739.0065000000,1738.4150000000,1738.5965000000,0.14
1616452800,1738.6015000000,1739.3415000000,1738.5965000000,1739.3415000000,0.11
1616453100,1739.3465000000,1739.8165000000,1739.3465000000,1739.7715000000,0.15
1616453400,1739.8365000000,1739.9765000000,1739.4585000000,1739.6000000000,0.14
1616453700,1739.6200000000,1739.8200000000,1739.5205000000,1739.6505000000,0.11
1616454000,1739.6550000000,1739.7350000000,1739.4105000000,1739.6080000000,0.11
1616454300,1739.6030000000,1739.7955000000,1739.5735000000,1739.6680000000,0.08
1616454600,1739.6730000000,1739.6880000000,1739.1565000000,1739.3115000000,0.08
1616454900,1739.3170000000,1739.4165000000,1738.9540000000,1739.1000000000,0.12
1616455200,1739.1030000000,1739.2895000000,1738.9880000000,1739.1230000000,0.07
1616455500,1739.1030000000,1739.2645000000,1738.9150000000,1738.9905000000,0.09
1616455800,1739.0105000000,1739.3970000000,1738.9745000000,1738.9745000000,0.09
1616456100,1738.9780000000,1739.0695000000,1738.6465000000,1738.7400000000,0.16
1616456400,1738.7365000000,1739.1915000000,1738.7345000000,1739.0165000000,0.07
1616456700,1739.0115000000,1739.1445000000,1738.8145000000,1738.9795000000,0.15
1616457000,1738.9830000000,1739.0895000000,1738.7505000000,1738.9845000000,0.14
1616457300,1738.9630000000,1739.9015000000,1738.9465000000,1739.3865000000,0.14
