symbol,ts,event,direction,trend,side,level,r,entry,stop,tp,exit_ts,tag,tp_rr,sl_atr,max_hold,buffer_atr
BTCUSDT,1756710000000,bos,up,range,long,109199.1,-1.3022,109390.0,108810.87142857142,110258.69285714286,1756720800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1756818000000,bos,up,up,long,110767.0,-1.236,111122.9,110369.63571428572,112252.79642857141,1756836000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1756908000000,bos,up,up,long,111771.6,-1.3234,112239.6,111684.22142857143,113072.66785714286,1756915200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757048400000,bos,up,range,long,111450.0,1.1717,111529.7,110986.10714285714,112345.08928571428,1757055600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757059200000,bos,up,range,long,111450.0,-1.3088,112592.5,112009.08571428571,113467.62142857144,1757073600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757077200000,bos,up,up,long,112985.7,-1.3283,113043.1,112492.17857142858,113869.48214285714,1757080800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757235600000,bos,up,range,long,110723.9,-1.7028,111065.7,110812.84999999999,111444.975,1757268000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757318400000,bos,up,range,long,111346.4,1.069,111630.5,111216.05714285714,112252.16428571429,1757336400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757340000000,bos,up,up,long,112147.7,-1.401,112592.9,112143.65714285713,113266.76428571428,1757350800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757484000000,bos,up,range,long,111698.0,1.0563,111750.1,111347.1,112354.6,1757487600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757491200000,bos,up,range,long,111698.0,1.0991,112335.8,111887.5142857143,113008.22857142857,1757505600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757509200000,bos,up,up,long,112812.3,-1.3443,113889.1,113359.90714285715,114682.8892857143,1757527200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757559600000,bos,up,range,long,113958.7,-1.4355,114340.9,113920.84285714285,114970.9857142857,1757566800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757595600000,bos,up,up,long,114414.6,-1.3839,114600.5,114122.92857142858,115316.85714285713,1757599200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757628000000,bos,up,range,long,114572.5,1.1639,115036.3,114488.67857142858,115857.73214285713,1757635200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757638800000,bos,up,range,long,114572.5,-0.6304,115322.6,114687.85,116274.725,1757682000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757883600000,bos,up,range,long,115617.6,-1.5646,116018.7,115689.9357142857,116511.84642857144,1757890800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757912400000,bos,up,range,long,116049.9,-1.4522,116478.3,116066.16428571429,117096.50357142858,1757916000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1757998800000,bos,up,range,long,115481.7,-1.4326,115906.3,115477.64285714286,116549.28571428572,1758013200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758038400000,bos,up,range,long,115982.1,1.0899,116043.1,115590.30714285714,116722.2892857143,1758042000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758045600000,bos,up,range,long,115982.1,1.1121,116376.8,115896.72857142857,117096.90714285715,1758085200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758088800000,bos,up,up,long,117050.0,-1.4293,117167.4,116730.71428571428,117822.42857142858,1758096000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758164400000,bos,up,up,long,116950.0,-0.2806,117560.1,116805.39285714287,118692.16071428571,1758207600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758351600000,bos,up,range,long,115692.8,-1.8202,115928.6,115702.45714285715,116267.8142857143,1758355200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758384000000,bos,up,up,long,115942.0,-2.01,116002.8,115819.03571428571,116278.44642857145,1758387600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758438000000,bos,up,range,long,115670.5,-2.1442,115775.0,115613.1,116017.84999999999,1758441600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758690000000,bos,up,range,long,112444.0,1.1873,112595.0,112018.92857142857,113459.10714285716,1758722400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758726000000,bos,up,up,long,112739.5,-1.348,113300.0,112779.11428571428,114081.32857142857,1758762000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1758906000000,bos,up,up,long,109758.0,-1.278,109856.1,109223.75,110804.62500000001,1758913200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759089600000,bos,up,range,long,110355.0,0.9273,110763.7,110454.2357142857,111227.89642857143,1759096800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759100400000,bos,up,range,long,110355.0,-1.4483,112133.5,111733.25,112733.875,1759107600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759150800000,bos,up,up,long,112415.9,1.0869,113184.5,112746.17142857143,113841.99285714286,1759154400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759158000000,bos,up,up,long,112415.9,1.1181,113762.5,113285.87857142858,114477.43214285714,1759190400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759194000000,bos,up,up,long,114377.1,-1.3146,114461.4,113879.27857142857,115334.58214285714,1759208400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759258800000,bos,up,range,long,113630.0,-1.3284,114314.7,113757.66428571429,115150.25357142856,1759273200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759305600000,bos,up,range,long,114700.0,1.1934,116061.7,115456.04285714286,116970.1857142857,1759327200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759330800000,bos,up,up,long,116582.1,-1.3066,117367.5,116755.05714285714,118286.16428571429,1759338000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759359600000,bos,up,up,long,118150.0,-0.0699,118555.4,117966.16428571427,119439.25357142858,1759402800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759406400000,bos,up,range,long,119060.7,-1.3765,119374.0,118866.71428571429,120134.92857142857,1759413600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759417200000,bos,up,range,long,119060.7,-1.335,119865.8,119293.3142857143,120724.52857142856,1759424400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759500000000,bos,up,range,long,120468.7,1.0923,120849.0,120374.68571428572,121560.47142857141,1759503600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759507200000,bos,up,up,long,120468.7,-1.3012,122491.4,121840.6857142857,123467.47142857143,1759510800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759633200000,bos,up,range,long,122490.4,1.098,123730.2,123237.77857142857,124468.83214285714,1759636800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759640400000,bos,up,range,long,122490.4,-1.3204,125094.5,124469.87857142858,126031.43214285714,1759651200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759712400000,bos,up,range,long,123483.0,-1.316,123990.1,123362.21428571429,124931.92857142858,1759726800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759752000000,bos,up,range,long,124140.7,1.1817,124504.9,123879.05714285714,125443.66428571427,1759766400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759770000000,bos,up,range,long,124140.7,-1.3161,125239.8,124605.94285714286,126190.58571428573,1759784400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1759942800000,bos,up,up,long,123349.0,-1.2371,124007.5,123170.69285714286,125262.71071428571,1759950000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760277600000,bos,up,range,long,112122.4,1.2948,112337.7,111461.70714285714,113651.6892857143,1760281200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760284800000,bos,up,range,long,112122.4,1.3132,114039.9,113062.89285714286,115505.41071428571,1760302800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760306400000,bos,up,up,long,114700.0,-0.5799,115178.6,114145.82142857143,116727.76785714287,1760349600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760382000000,bos,up,range,long,115517.9,-1.2129,115750.0,114880.18571428572,117054.72142857141,1760400000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760868000000,bos,up,up,long,107335.8,1.1931,107839.9,107277.71428571428,108683.17857142858,1760889600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760893200000,bos,up,up,long,108200.0,-1.2462,109060.9,108352.00714285714,110124.23928571428,1760914800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760929200000,bos,up,range,long,109360.0,1.2587,110098.3,109368.25714285715,111193.36428571428,1760940000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1760943600000,bos,up,range,long,109360.0,-1.2517,111148.6,110442.17857142858,112208.23214285714,1760976000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761055200000,bos,up,range,long,111238.6,1.3249,112159.8,111134.80714285714,113697.2892857143,1761062400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761066000000,bos,up,range,long,111238.6,-1.1494,111977.7,110778.72142857143,113776.16785714285,1761076800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761238800000,bos,up,up,long,110281.7,-1.2144,111208.3,110378.28571428571,112453.32142857145,1761242400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761368400000,bos,up,up,long,111217.1,-0.4767,111344.9,110945.1857142857,111944.47142857143,1761411600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761469200000,bos,up,up,long,111891.8,-1.5737,112490.4,112176.6857142857,112960.97142857143,1761472800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761476400000,bos,up,up,long,111891.8,1.0255,113255.5,112873.61428571428,113828.32857142857,1761483600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761487200000,bos,up,up,long,111891.8,-1.4076,113542.1,113096.41428571429,114210.62857142859,1761512400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761516000000,bos,up,range,long,113758.8,1.225,114643.8,113976.69285714286,115644.46071428573,1761544800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761660000000,bos,up,range,long,114501.8,-1.3004,115027.9,114415.17857142857,115946.98214285713,1761678000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1761919200000,bos,up,up,long,110301.6,-1.2057,110724.2,109863.05,112015.92499999999,1761926400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762056000000,bos,up,range,long,110465.0,-1.554,110624.4,110304.90714285713,111103.63928571428,1762059600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762066800000,bos,up,up,long,110750.9,-1.517,110847.1,110504.07142857143,111361.64285714287,1762074000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762081200000,bos,up,up,long,110750.9,-1.4301,111146.2,110732.69285714286,111766.4607142857,1762084800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762311600000,bos,up,range,long,101867.0,0.9477,102093.6,100596.08571428573,104339.87142857142,1762354800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762358400000,bos,up,range,long,102178.1,-1.2002,103870.9,103040.96428571428,105115.80357142858,1762390800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762635600000,bos,up,range,long,102174.1,-1.3353,102223.4,101735.64285714286,102955.03571428571,1762646400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762693200000,bos,up,range,long,102111.4,1.1563,102871.8,102392.97142857143,103590.04285714286,1762696800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762700400000,bos,up,range,long,102111.4,1.2119,103714.7,103138.79999999999,104578.55000000002,1762714800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762718400000,bos,up,up,long,104158.1,1.2579,104585.8,103894.56428571428,105622.65357142859,1762732800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762736400000,bos,up,up,long,105064.1,0.7092,105670.0,104728.38571428572,107082.42142857143,1762779600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1762826400000,bos,up,range,long,106299.9,-1.191,106596.9,105703.79285714285,107936.5607142857,1762833600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763010000000,bos,up,range,long,102584.7,-1.2051,103091.0,102286.72857142857,104297.40714285715,1763038800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763283600000,bos,up,range,long,96170.1,-1.3036,96577.7,96068.64285714286,97341.28571428571,1763290800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763478000000,bos,up,range,long,92370.0,-1.1493,92864.8,91869.27142857143,94358.09285714285,1763510400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763600400000,bos,up,range,long,92346.4,-1.1402,92571.7,91515.34285714285,94156.23571428572,1763629200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763848800000,bos,up,range,long,84888.0,1.2597,85023.2,84457.15714285713,85872.2642857143,1763859600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763863200000,bos,up,up,long,84888.0,1.2724,85952.5,85348.31428571428,86858.77857142859,1763899200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763902800000,bos,up,range,long,86440.5,1.2772,86881.4,86257.37142857142,87817.44285714286,1763931600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1763935200000,bos,up,up,long,87450.0,-1.2233,87973.6,87343.27142857143,88919.09285714287,1763938800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764205200000,bos,up,up,long,90649.9,-0.5371,91093.0,90293.28571428571,92292.57142857143,1764248400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764324000000,bos,up,range,long,91683.6,-1.3178,91801.0,91338.78571428571,92494.32142857143,1764327600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764334800000,bos,up,range,long,91683.6,-1.2658,92316.9,91761.19285714286,93150.4607142857,1764345600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764428400000,bos,up,range,long,90895.5,-1.487,91033.6,90734.48571428572,91482.27142857143,1764435600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764507600000,bos,up,up,long,91590.0,-1.4195,91728.6,91378.73571428572,92253.39642857143,1764511200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764673200000,bos,up,range,long,87237.6,1.2657,87325.4,86729.11428571428,88219.82857142856,1764684000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764687600000,bos,up,range,long,87237.6,1.3063,90780.8,90030.9,91905.65000000002,1764694800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764698400000,bos,up,range,long,87237.6,-1.1729,91896.1,91045.55714285714,93171.9142857143,1764705600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764723600000,bos,up,range,long,91960.0,1.347,92199.9,91235.80714285714,93646.03928571427,1764741600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1764745200000,bos,up,range,long,91960.0,-1.197,92979.9,92224.57142857142,94112.89285714286,1764770400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765029600000,bos,up,range,long,89717.7,-1.48,89948.2,89648.35714285714,90397.96428571428,1765033200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765180800000,bos,up,range,long,91666.2,-1.2069,91791.2,91081.27142857143,92856.09285714285,1765202400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765292400000,bos,up,up,long,90581.5,1.2756,92670.4,92009.51428571428,93661.72857142857,1765296000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765299600000,bos,up,up,long,90581.5,-1.1899,93872.4,93081.58571428571,95058.62142857141,1765310400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765479600000,bos,up,range,long,90638.0,1.275,90791.1,90145.54285714286,91759.43571428572,1765483200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765486800000,bos,up,range,long,90638.0,-1.1853,92823.2,92021.81428571428,94025.27857142857,1765497600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765620000000,bos,up,up,long,90428.5,-1.7508,90548.9,90355.92857142857,90838.35714285713,1765623600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765879200000,bos,up,range,long,86585.7,-1.2395,86940.5,86359.62142857142,87811.81785714286,1765893600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765897200000,bos,up,range,long,86585.7,-1.1844,87933.5,87170.45714285714,89078.0642857143,1765904400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1765976400000,bos,up,range,long,87131.2,1.2484,87590.2,87033.22142857143,88425.66785714285,1765980000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766026800000,bos,up,range,long,86425.5,1.3646,86594.5,85571.46428571429,88129.05357142857,1766062800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766066400000,bos,up,up,long,87424.1,1.2726,88312.9,87691.4,89245.15,1766070000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766127600000,bos,up,range,long,87536.5,1.3353,87913.9,87060.00714285714,89194.73928571428,1766156400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766304000000,bos,up,range,long,88417.3,0.8674,88493.7,88269.87857142856,88829.43214285714,1766307600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766311200000,bos,up,up,long,88417.3,-1.514,88636.0,88360.1,89049.84999999999,1766322000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766404800000,bos,up,range,long,89892.7,-1.2597,90174.0,89618.39285714286,91007.41071428571,1766412000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766613600000,bos,up,range,long,87662.5,-1.3348,87966.0,87545.65714285715,88596.51428571428,1766620800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766674800000,bos,up,range,long,87864.0,-1.5085,88339.1,88061.14285714287,88756.03571428571,1766678400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766714400000,bos,up,range,long,88565.5,-1.2603,89154.1,88606.15000000001,89976.025,1766721600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766822400000,bos,up,range,long,87491.2,-1.7029,87547.7,87348.40714285715,87846.63928571428,1766829600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766880000000,bos,up,range,long,87558.0,-1.7792,87819.1,87638.77857142857,88089.58214285717,1766894400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766966400000,bos,up,range,long,88064.0,-1.5324,88260.0,87994.77142857143,88657.84285714285,1766970000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766973600000,bos,up,range,long,88064.0,1.1077,89134.9,88771.37857142856,89680.18214285714,1766977200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1766980800000,bos,up,range,long,88064.0,-1.3197,90108.8,89657.87857142858,90785.18214285714,1766991600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767103200000,bos,up,range,long,88200.0,-1.3564,88837.6,88438.75,89435.87500000001,1767106800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767110400000,bos,up,up,long,88200.0,-1.2928,88702.1,88217.37857142858,89429.18214285714,1767114000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767178800000,bos,up,range,long,88849.3,-1.486,88976.2,88683.25,89415.625,1767189600000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767229200000,bos,up,range,long,87842.0,-0.4473,87914.0,87514.11428571428,88513.82857142857,1767272400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767286800000,bos,up,range,long,88000.0,-1.7067,88294.6,88094.68571428572,88594.47142857144,1767290400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767304800000,bos,up,up,long,88499.0,-1.605,88614.0,88379.64285714286,88965.53571428571,1767319200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767340800000,bos,up,up,long,89100.0,1.0655,89144.1,88815.87142857144,89636.44285714286,1767348000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767351600000,bos,up,up,long,89100.0,-1.3915,89468.5,89102.87857142858,90016.93214285714,1767362400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767369600000,bos,up,range,long,89946.0,-1.2343,90323.5,89706.73571428572,91248.64642857142,1767376800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767441600000,bos,up,range,long,89946.1,1.0477,89993.1,89674.75,90470.62500000001,1767474000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767477600000,bos,up,up,long,90200.0,0.906,90555.0,90311.08571428571,90920.87142857144,1767484800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767488400000,bos,up,up,long,90706.4,1.0429,91189.3,90870.10714285714,91668.08928571429,1767506400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767625200000,bos,up,up,long,93396.0,-1.2946,93905.0,93395.05,94669.92499999999,1767632400000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1767636000000,bos,up,up,long,93396.0,-1.2601,94404.6,93823.8142857143,95275.77857142857,1767646800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1768039200000,bos,up,range,long,90758.0,-1.6828,90798.4,90585.64285714286,91117.53571428571,1768050000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1768132800000,bos,up,range,long,90780.9,0.5642,90891.7,90736.3,91124.79999999999,1768140000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1768143600000,bos,up,range,long,90780.9,0.7302,90835.4,90646.61428571428,91118.57857142856,1768147200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1768150800000,bos,up,range,long,90780.9,-1.6653,90948.9,90730.17857142857,91276.98214285713,1768158000000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1768179600000,bos,up,range,long,91254.5,1.1303,91371.5,90976.05714285714,91964.66428571429,1768183200000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1768186800000,bos,up,range,long,91254.5,-1.2996,91773.0,91282.95714285714,92508.0642857143,1768204800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
BTCUSDT,1768280400000,bos,up,range,long,91517.8,1.2318,91888.3,91340.17857142858,92710.48214285713,1768312800000,bos_long_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
