strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,AVAXUSDT,long,1753538100000,1753539300000,24.36647760,24.42769191,4.10728221,0.01093076,0.000109,0.24049371,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ETHUSDT,long,1753616100000,1753619100000,3816.69091200,3819.29218279,0.02383028,-0.15637215,-0.001564,0.21836116,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,ENAUSDT,long,1753633200000,1753635000000,0.65562408,0.66486790,57.36883702,0.43940087,0.004400,0.09090611,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,ENAUSDT,long,1753635000000,1753636800000,0.66062808,0.64577287,34.51611192,-0.56685444,-0.005652,0.05411026,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,ENAUSDT,long,1753637100000,1753644000000,0.65742552,0.67193230,44.23889324,0.57119278,0.005728,0.07057118,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,SNXUSDT,long,1753650600000,1753653600000,0.66893472,0.67140034,149.61101137,0.12824855,0.001279,0.24063466,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ETHUSDT,long,1753654500000,1753657200000,3852.37944000,3859.68508878,0.02597875,-0.05062813,-0.000504,0.24041975,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AAVEUSDT,long,1753657500000,1753660200000,300.95056800,303.18560018,0.33254631,0.50216780,0.005014,0.24108390,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,DOGEUSDT,long,1753662000000,1753662900000,0.24412514,0.24274508,409.95367523,-0.80527661,-0.007954,0.23951308,sl,breakout_retest_long;runner+SL
inplay_breakout,SOLUSDT,long,1753662900000,1753663200000,190.36216800,189.40292777,0.52573471,-0.74389272,-0.007406,0.23958683,sl,breakout_retest_long;runner+SL
inplay_breakout,ETHUSDT,long,1753657200000,1753663500000,3857.42347200,3871.04603968,0.02594478,0.11281839,0.001124,0.24061612,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AVAXUSDT,long,1753657500000,1753663500000,25.89469920,26.05461399,3.12128961,0.30456175,0.003038,0.19457862,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,JTOUSDT,long,1753663800000,1753664400000,2.04263280,2.03220151,48.99559040,-0.75066598,-0.007526,0.23957870,sl,breakout_retest_long;runner+SL
inplay_breakout,JTOUSDT,long,1753668900000,1753669800000,2.04363360,2.05651347,48.97159647,0.38979900,0.003938,0.24094890,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ADAUSDT,long,1753670100000,1753672800000,0.84117240,0.84133439,118.97679952,-0.22094165,-0.002226,0.24021513,sl,breakout_retest_long;runner+TP1+TP2+SL
inplay_breakout,DOGEUSDT,long,1753670100000,1753673100000,0.24416518,0.24360062,409.88646145,-0.47131821,-0.004742,0.23991432,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,1000PEPEUSDT,long,1753670100000,1753676100000,0.01289831,0.01293549,7759.15580385,0.04790827,0.000483,0.24053814,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,DOGEUSDT,long,1753673700000,1753676100000,0.24392498,0.24421309,410.29007508,-0.12212846,-0.001238,0.24033385,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,ARBUSDT,long,1753676400000,1753676700000,0.46447128,0.46703887,215.47080371,0.31238474,0.003159,0.24085589,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AVAXUSDT,long,1753678500000,1753678800000,26.54421840,26.40828503,3.77031256,-0.75208828,-0.007581,0.23957699,sl,breakout_retest_long;runner+SL
inplay_breakout,JTOUSDT,long,1753673100000,1753680000000,2.04963840,2.07663736,32.87491557,0.72480737,0.007349,0.16278116,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AVAXUSDT,long,1753679700000,1753680900000,26.52520320,26.46770603,3.77301539,-0.45686940,-0.004640,0.23993167,sl,breakout_retest_long;runner+TP1+SL
inplay_breakout,AVAXUSDT,long,1753682100000,1753683900000,26.59125600,26.40126208,3.33493172,-0.84568846,-0.008590,0.21207172,sl,breakout_retest_long;runner+SL
inplay_breakout,AVAXUSDT,long,1753686600000,1753687800000,26.56723680,26.40648647,3.76704588,-0.84501921,-0.008658,0.23946534,sl,breakout_retest_long;runner+SL
inplay_breakout,AVAXUSDT,long,1753688700000,1753695900000,26.57023920,26.79378381,3.67057954,0.58548601,0.006051,0.23505227,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,VIRTUALUSDT,short,1753708500000,1753710000000,1.54666168,1.54580883,40.52056007,-0.11581237,-0.001190,0.15037036,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,TAOUSDT,short,1753710000000,1753712100000,419.86384000,415.32327874,0.18839285,0.66659733,0.006861,0.18881194,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,HYPEUSDT,long,1753710600000,1753712100000,45.17210880,44.76595856,1.45373988,-0.74733267,-0.007691,0.15689587,sl,breakout_retest_long;runner+SL
inplay_breakout,AGLDUSDT,short,1753709700000,1753715400000,0.77997552,0.76792225,74.00574292,0.75454745,0.007748,0.13746399,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,DOTUSDT,short,1753713000000,1753715700000,4.08772720,4.11728834,21.17415479,-0.83441329,-0.008568,0.20848112,sl,breakout_retest_short;runner+SL
inplay_breakout,AAVEUSDT,short,1753715400000,1753715700000,292.46584000,293.90779543,0.34164674,-0.73303853,-0.007500,0.24039917,sl,breakout_retest_short;runner+SL
inplay_breakout,AAVEUSDT,short,1753715700000,1753716300000,292.56576000,293.90007497,0.34153005,-0.69606352,-0.007230,0.24035485,sl,breakout_retest_short;runner+SL
inplay_breakout,SUIUSDT,short,1753715700000,1753717800000,4.11220760,4.08379534,24.29838416,0.45139248,0.004695,0.23897955,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,DOGEUSDT,short,1753713000000,1753719900000,0.23262375,0.23247251,221.39286582,-0.09007957,-0.000924,0.12356279,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,AAVEUSDT,short,1753717800000,1753719900000,291.88630400,292.30478858,0.33417100,-0.37410907,-0.003890,0.23426366,sl,breakout_retest_short;runner+TP1+TRAIL_SL
