strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,HYPEUSDT,short,1748438700000,1748439000000,35.00999660,35.26239393,2.09781827,-0.61793494,-0.006179,0.08845122,sl,breakout_retest_short;runner+SL
inplay_breakout,JTOUSDT,short,1748445300000,1748445600000,1.88862220,1.89926549,50.26549533,-0.64923035,-0.006533,0.11424003,sl,breakout_retest_short;runner+SL
inplay_breakout,JTOUSDT,short,1748446200000,1748446500000,1.89162160,1.89912261,52.85412262,-0.51667295,-0.005236,0.12021388,sl,breakout_retest_short;runner+SL
inplay_breakout,DOGEUSDT,short,1748445600000,1748448900000,0.21869625,0.21974666,425.46776839,-0.55884068,-0.005660,0.11192600,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,JTOUSDT,short,1748447100000,1748449500000,1.89162160,1.89378440,52.85412262,-0.23435724,-0.002387,0.12004459,sl,breakout_retest_short;runner+TP1+SL
inplay_breakout,JTOUSDT,short,1748449800000,1748450700000,1.89262140,1.89857964,52.82620180,-0.43491604,-0.004464,0.12016485,sl,breakout_retest_short;runner+SL
inplay_breakout,JTOUSDT,short,1748453400000,1748456100000,1.89162160,1.89351859,52.85412262,-0.22029999,-0.002271,0.12003616,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,JTOUSDT,short,1748456100000,1748458500000,1.89162160,1.88117959,52.85412262,0.43225846,0.004467,0.11964486,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,1000PEPEUSDT,long,1748480400000,1748482200000,0.01442088,0.01428143,3634.61561871,-0.56945751,-0.005859,0.06259312,sl,breakout_retest_long;runner+SL
inplay_breakout,1000PEPEUSDT,long,1748482800000,1748484300000,0.01435987,0.01427403,6030.79387704,-0.62130085,-0.006430,0.10361110,sl,breakout_retest_long;runner+SL
inplay_breakout,ETHUSDT,long,1748483400000,1748484300000,2716.55320200,2706.34290886,0.03681872,-0.49572832,-0.005133,0.11979844,sl,breakout_retest_long;runner+SL
inplay_breakout,ETHUSDT,long,1748484900000,1748485500000,2714.93287800,2727.51978692,0.03684069,0.34340818,0.003595,0.12030223,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,1000PEPEUSDT,long,1748484900000,1748486100000,0.01435487,0.01447134,6967.67001115,0.69103875,0.007240,0.12051093,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AVAXUSDT,long,1748485800000,1748490000000,23.98679640,24.16000788,3.22892733,0.46600977,0.004847,0.09327752,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,ETHUSDT,long,1748495100000,1748502000000,2725.54500000,2719.25409329,0.02575228,-0.24613475,-0.002537,0.08412958,sl,breakout_retest_long;runner+TRAIL_SL
