trades,net_r,pf,win_rate,avg_r,tag,symbol
33,-4.9262,0.7842045549125859,0.4848,-0.1493,bos_long_rr1.5_sl1.0_h12_b0.2_cd5,GBPUSD
31,-11.7572,0.4986632099165519,0.3548,-0.3793,bos_long_rr1.5_sl1.0_h12_b0.2_cd5,EURUSD
47,-24.2838,0.38254722977955197,0.3404,-0.5167,bos_long_rr1.5_sl1.0_h12_b0.2_cd5,USDJPY
39,-3.2919,0.8477163700623123,0.4359,-0.0844,bos_long_rr1.5_sl1.0_h6_b0.1_cd0,XAUUSD
51,-21.5221,0.44912590544933323,0.3529,-0.422,bos_long_rr1.5_sl1.0_h6_b0.1_cd0,EURUSD
56,-21.9591,0.4730616946224174,0.3929,-0.3921,bos_long_rr1.5_sl1.0_h6_b0.1_cd0,GBPUSD
78,-42.0089,0.31791996674752476,0.3077,-0.5386,bos_long_rr1.5_sl1.0_h6_b0.1_cd0,USDJPY
21,-1.6002,0.8644357844798374,0.4762,-0.0762,bos_long_rr1.5_sl1.0_h6_b0.1_cd10,XAUUSD
30,-6.5239,0.662157893374071,0.4333,-0.2175,bos_long_rr1.5_sl1.0_h6_b0.1_cd10,EURUSD
34,-8.7539,0.6352830400926593,0.4706,-0.2575,bos_long_rr1.5_sl1.0_h6_b0.1_cd10,GBPUSD
45,-13.4877,0.5402636180503717,0.4444,-0.2997,bos_long_rr1.5_sl1.0_h6_b0.1_cd10,USDJPY
19,-1.9255,0.8201391807949185,0.4737,-0.1013,bos_long_rr1.5_sl1.0_h6_b0.1_cd20,XAUUSD
28,-2.9929,0.8237583766149643,0.5357,-0.1069,bos_long_rr1.5_sl1.0_h6_b0.1_cd20,GBPUSD
34,-7.9583,0.6218131186648482,0.4412,-0.2341,bos_long_rr1.5_sl1.0_h6_b0.1_cd20,USDJPY
23,-12.3507,0.34243577798482633,0.3043,-0.537,bos_long_rr1.5_sl1.0_h6_b0.1_cd20,EURUSD
26,0.5481,1.03930920226919,0.5,0.0211,bos_long_rr1.5_sl1.0_h6_b0.1_cd5,XAUUSD
37,-5.1603,0.7737980432038154,0.4865,-0.1395,bos_long_rr1.5_sl1.0_h6_b0.1_cd5,GBPUSD
33,-9.1602,0.5829751975816733,0.3939,-0.2776,bos_long_rr1.5_sl1.0_h6_b0.1_cd5,EURUSD
54,-25.6258,0.3758983738550376,0.3519,-0.4746,bos_long_rr1.5_sl1.0_h6_b0.1_cd5,USDJPY
39,-6.2264,0.7273212987536241,0.4103,-0.1597,bos_long_rr1.5_sl1.0_h6_b0.2_cd0,XAUUSD
48,-20.4234,0.4465578212858208,0.3542,-0.4255,bos_long_rr1.5_sl1.0_h6_b0.2_cd0,EURUSD
54,-20.7692,0.4896538505957544,0.3889,-0.3846,bos_long_rr1.5_sl1.0_h6_b0.2_cd0,GBPUSD
70,-38.4896,0.2967238575526686,0.2857,-0.5499,bos_long_rr1.5_sl1.0_h6_b0.2_cd0,USDJPY
21,-4.3849,0.6593326341141281,0.4286,-0.2088,bos_long_rr1.5_sl1.0_h6_b0.2_cd10,XAUUSD
27,-5.9307,0.663908739041488,0.4444,-0.2197,bos_long_rr1.5_sl1.0_h6_b0.2_cd10,EURUSD
32,-8.4667,0.6324227873820212,0.4375,-0.2646,bos_long_rr1.5_sl1.0_h6_b0.2_cd10,GBPUSD
42,-16.7727,0.43396092698022726,0.3571,-0.3993,bos_long_rr1.5_sl1.0_h6_b0.2_cd10,USDJPY
19,-2.2077,0.793800085928306,0.4737,-0.1162,bos_long_rr1.5_sl1.0_h6_b0.2_cd20,XAUUSD
26,-2.9655,0.8158875023281804,0.5,-0.1141,bos_long_rr1.5_sl1.0_h6_b0.2_cd20,GBPUSD
21,-12.6888,0.2969960220284331,0.2857,-0.6042,bos_long_rr1.5_sl1.0_h6_b0.2_cd20,EURUSD
31,-13.3283,0.3840583393795433,0.3226,-0.4299,bos_long_rr1.5_sl1.0_h6_b0.2_cd20,USDJPY
34,-2.2361,0.8887612054641872,0.5,-0.0658,bos_long_rr1.5_sl1.0_h6_b0.2_cd5,GBPUSD
25,-3.1481,0.7826092961267289,0.44,-0.1259,bos_long_rr1.5_sl1.0_h6_b0.2_cd5,XAUUSD
31,-9.4949,0.5528129047450842,0.3871,-0.3063,bos_long_rr1.5_sl1.0_h6_b0.2_cd5,EURUSD
50,-24.5359,0.34985638275321157,0.32,-0.4907,bos_long_rr1.5_sl1.0_h6_b0.2_cd5,USDJPY
36,-2.193,0.9110950751617558,0.3611,-0.0609,bos_long_rr2.0_sl0.8_h12_b0.1_cd0,XAUUSD
49,-26.0656,0.4400178743297126,0.2857,-0.532,bos_long_rr2.0_sl0.8_h12_b0.1_cd0,EURUSD
56,-40.7839,0.3168377200843569,0.2321,-0.7283,bos_long_rr2.0_sl0.8_h12_b0.1_cd0,GBPUSD
77,-56.3394,0.32392368440315894,0.2468,-0.7317,bos_long_rr2.0_sl0.8_h12_b0.1_cd0,USDJPY
20,-1.9297,0.859874230277681,0.35,-0.0965,bos_long_rr2.0_sl0.8_h12_b0.1_cd10,XAUUSD
30,-6.9095,0.6991697180001828,0.3667,-0.2303,bos_long_rr2.0_sl0.8_h12_b0.1_cd10,EURUSD
42,-17.414,0.543000805666433,0.3333,-0.4146,bos_long_rr2.0_sl0.8_h12_b0.1_cd10,USDJPY
33,-20.8536,0.3815181478998974,0.2727,-0.6319,bos_long_rr2.0_sl0.8_h12_b0.1_cd10,GBPUSD
18,-2.7101,0.785811948249018,0.3333,-0.1506,bos_long_rr2.0_sl0.8_h12_b0.1_cd20,XAUUSD
31,-10.4642,0.6045903522494539,0.3548,-0.3376,bos_long_rr2.0_sl0.8_h12_b0.1_cd20,USDJPY
23,-11.7931,0.4255422790088217,0.2609,-0.5127,bos_long_rr2.0_sl0.8_h12_b0.1_cd20,EURUSD
28,-14.1851,0.4694898012610981,0.3214,-0.5066,bos_long_rr2.0_sl0.8_h12_b0.1_cd20,GBPUSD
25,-1.3642,0.9198651299944782,0.36,-0.0546,bos_long_rr2.0_sl0.8_h12_b0.1_cd5,XAUUSD
33,-11.2629,0.5868053899574805,0.3333,-0.3413,bos_long_rr2.0_sl0.8_h12_b0.1_cd5,EURUSD
38,-22.33,0.41675656050922144,0.2895,-0.5876,bos_long_rr2.0_sl0.8_h12_b0.1_cd5,GBPUSD
54,-36.164,0.3612304844467289,0.2593,-0.6697,bos_long_rr2.0_sl0.8_h12_b0.1_cd5,USDJPY
36,-5.2141,0.7976921674148628,0.3333,-0.1448,bos_long_rr2.0_sl0.8_h12_b0.2_cd0,XAUUSD
46,-25.3324,0.4288613028754887,0.2826,-0.5507,bos_long_rr2.0_sl0.8_h12_b0.2_cd0,EURUSD
52,-34.9797,0.3509597454285688,0.25,-0.6727,bos_long_rr2.0_sl0.8_h12_b0.2_cd0,GBPUSD
68,-54.8156,0.2782444738214243,0.2353,-0.8061,bos_long_rr2.0_sl0.8_h12_b0.2_cd0,USDJPY
20,-1.9257,0.8601778907242694,0.35,-0.0963,bos_long_rr2.0_sl0.8_h12_b0.2_cd10,XAUUSD
27,-6.3215,0.697768704490799,0.3704,-0.2341,bos_long_rr2.0_sl0.8_h12_b0.2_cd10,EURUSD
30,-16.4045,0.4394556010018691,0.3,-0.5468,bos_long_rr2.0_sl0.8_h12_b0.2_cd10,GBPUSD
41,-19.4288,0.491483191473769,0.3415,-0.4739,bos_long_rr2.0_sl0.8_h12_b0.2_cd10,USDJPY
18,-2.7061,0.7861500529468477,0.3333,-0.1503,bos_long_rr2.0_sl0.8_h12_b0.2_cd20,XAUUSD
25,-9.5666,0.5686484926639673,0.36,-0.3827,bos_long_rr2.0_sl0.8_h12_b0.2_cd20,GBPUSD
21,-12.6059,0.36583341298628125,0.2381,-0.6003,bos_long_rr2.0_sl0.8_h12_b0.2_cd20,EURUSD
31,-20.4342,0.3744141121292184,0.2903,-0.6592,bos_long_rr2.0_sl0.8_h12_b0.2_cd20,USDJPY
25,-2.9248,0.8283527782342309,0.36,-0.117,bos_long_rr2.0_sl0.8_h12_b0.2_cd5,XAUUSD
31,-12.0715,0.5463018991314283,0.3226,-0.3894,bos_long_rr2.0_sl0.8_h12_b0.2_cd5,EURUSD
34,-16.5182,0.49134233127323007,0.3235,-0.4858,bos_long_rr2.0_sl0.8_h12_b0.2_cd5,GBPUSD
49,-34.45,0.33238892366366357,0.2653,-0.7031,bos_long_rr2.0_sl0.8_h12_b0.2_cd5,USDJPY
39,-2.9379,0.8830397948946606,0.4103,-0.0753,bos_long_rr2.0_sl0.8_h6_b0.1_cd0,XAUUSD
49,-21.6512,0.49019894089696464,0.3265,-0.4419,bos_long_rr2.0_sl0.8_h6_b0.1_cd0,EURUSD
58,-37.0841,0.34740963643402667,0.2759,-0.6394,bos_long_rr2.0_sl0.8_h6_b0.1_cd0,GBPUSD
79,-49.9003,0.3434205609444161,0.2785,-0.6316,bos_long_rr2.0_sl0.8_h6_b0.1_cd0,USDJPY
20,2.4523,1.2244154655685198,0.5,0.1226,bos_long_rr2.0_sl0.8_h6_b0.1_cd10,XAUUSD
30,-6.7,0.7051770038062969,0.4,-0.2233,bos_long_rr2.0_sl0.8_h6_b0.1_cd10,EURUSD
45,-16.4804,0.5599617645959384,0.4,-0.3662,bos_long_rr2.0_sl0.8_h6_b0.1_cd10,USDJPY
35,-21.3291,0.39166607247265517,0.2857,-0.6094,bos_long_rr2.0_sl0.8_h6_b0.1_cd10,GBPUSD
19,-2.4053,0.798993841036912,0.4211,-0.1266,bos_long_rr2.0_sl0.8_h6_b0.1_cd20,XAUUSD
29,-9.71,0.6095713326444204,0.3793,-0.3348,bos_long_rr2.0_sl0.8_h6_b0.1_cd20,GBPUSD
34,-11.1123,0.5914715743654598,0.4118,-0.3268,bos_long_rr2.0_sl0.8_h6_b0.1_cd20,USDJPY
23,-11.7334,0.42828603726514386,0.3043,-0.5101,bos_long_rr2.0_sl0.8_h6_b0.1_cd20,EURUSD
26,1.058,1.0692934426658982,0.4615,0.0407,bos_long_rr2.0_sl0.8_h6_b0.1_cd5,XAUUSD
33,-9.8895,0.618732771748559,0.3636,-0.2997,bos_long_rr2.0_sl0.8_h6_b0.1_cd5,EURUSD
39,-21.366,0.41752972190492804,0.2821,-0.5478,bos_long_rr2.0_sl0.8_h6_b0.1_cd5,GBPUSD
55,-33.1962,0.36562760370882796,0.3091,-0.6036,bos_long_rr2.0_sl0.8_h6_b0.1_cd5,USDJPY
39,-7.5905,0.7130375937575612,0.359,-0.1946,bos_long_rr2.0_sl0.8_h6_b0.2_cd0,XAUUSD
46,-20.6077,0.4843769547572223,0.3261,-0.448,bos_long_rr2.0_sl0.8_h6_b0.2_cd0,EURUSD
55,-32.9092,0.3760804157289951,0.2909,-0.5983,bos_long_rr2.0_sl0.8_h6_b0.2_cd0,GBPUSD
70,-45.5445,0.3139038987919937,0.2714,-0.6506,bos_long_rr2.0_sl0.8_h6_b0.2_cd0,USDJPY
20,-0.9036,0.9247739722606104,0.45,-0.0452,bos_long_rr2.0_sl0.8_h6_b0.2_cd10,XAUUSD
27,-6.0384,0.706872363458075,0.4074,-0.2236,bos_long_rr2.0_sl0.8_h6_b0.2_cd10,EURUSD
32,-16.8331,0.4351043337606465,0.3125,-0.526,bos_long_rr2.0_sl0.8_h6_b0.2_cd10,GBPUSD
43,-22.0203,0.4139079193216117,0.3488,-0.5121,bos_long_rr2.0_sl0.8_h6_b0.2_cd10,USDJPY
19,-2.7581,0.7695360807513619,0.4211,-0.1452,bos_long_rr2.0_sl0.8_h6_b0.2_cd20,XAUUSD
26,-8.3319,0.6041514238747256,0.3846,-0.3205,bos_long_rr2.0_sl0.8_h6_b0.2_cd20,GBPUSD
21,-12.2359,0.3744971040349254,0.2857,-0.5827,bos_long_rr2.0_sl0.8_h6_b0.2_cd20,EURUSD
32,-17.2802,0.3894655765738392,0.3125,-0.54,bos_long_rr2.0_sl0.8_h6_b0.2_cd20,USDJPY
25,-2.1074,0.8620369097419984,0.44,-0.0843,bos_long_rr2.0_sl0.8_h6_b0.2_cd5,XAUUSD
31,-10.3878,0.584105376946791,0.3548,-0.3351,bos_long_rr2.0_sl0.8_h6_b0.2_cd5,EURUSD
35,-14.1499,0.5254307207802443,0.3429,-0.4043,bos_long_rr2.0_sl0.8_h6_b0.2_cd5,GBPUSD
50,-30.999,0.3321354473005552,0.3,-0.62,bos_long_rr2.0_sl0.8_h6_b0.2_cd5,USDJPY
31,-6.3737,0.7028730461374941,0.3226,-0.2056,bos_long_rr2.0_sl1.0_h12_b0.1_cd0,XAUUSD
49,-20.7083,0.5249409281732468,0.3265,-0.4226,bos_long_rr2.0_sl1.0_h12_b0.1_cd0,GBPUSD
46,-24.041,0.4186563879847755,0.2609,-0.5226,bos_long_rr2.0_sl1.0_h12_b0.1_cd0,EURUSD
64,-30.2459,0.4564723598946222,0.3281,-0.4726,bos_long_rr2.0_sl1.0_h12_b0.1_cd0,USDJPY
19,-2.63,0.7759929135400785,0.3684,-0.1384,bos_long_rr2.0_sl1.0_h12_b0.1_cd10,XAUUSD
30,-7.066,0.6905112302463297,0.3333,-0.2355,bos_long_rr2.0_sl1.0_h12_b0.1_cd10,EURUSD
38,-7.747,0.7137155632748841,0.4211,-0.2039,bos_long_rr2.0_sl1.0_h12_b0.1_cd10,USDJPY
32,-9.1041,0.6533395780262963,0.375,-0.2845,bos_long_rr2.0_sl1.0_h12_b0.1_cd10,GBPUSD
17,-4.5809,0.6098904842198491,0.2941,-0.2695,bos_long_rr2.0_sl1.0_h12_b0.1_cd20,XAUUSD
27,-7.7951,0.6490638069898209,0.3704,-0.2887,bos_long_rr2.0_sl1.0_h12_b0.1_cd20,GBPUSD
31,-10.3019,0.5764056216642955,0.3548,-0.3323,bos_long_rr2.0_sl1.0_h12_b0.1_cd20,USDJPY
22,-11.2317,0.40975568740179413,0.2273,-0.5105,bos_long_rr2.0_sl1.0_h12_b0.1_cd20,EURUSD
24,-3.1167,0.8058360692503691,0.3333,-0.1299,bos_long_rr2.0_sl1.0_h12_b0.1_cd5,XAUUSD
36,-8.9231,0.6879554896557512,0.3889,-0.2479,bos_long_rr2.0_sl1.0_h12_b0.1_cd5,GBPUSD
31,-12.9763,0.49212729400437566,0.2903,-0.4186,bos_long_rr2.0_sl1.0_h12_b0.1_cd5,EURUSD
52,-25.2239,0.44735694739309806,0.3269,-0.4851,bos_long_rr2.0_sl1.0_h12_b0.1_cd5,USDJPY
31,-9.3905,0.5833111466098686,0.2903,-0.3029,bos_long_rr2.0_sl1.0_h12_b0.2_cd0,XAUUSD
47,-17.9517,0.5603780146151284,0.3404,-0.382,bos_long_rr2.0_sl1.0_h12_b0.2_cd0,GBPUSD
43,-23.6639,0.399535135107703,0.2558,-0.5503,bos_long_rr2.0_sl1.0_h12_b0.2_cd0,EURUSD
60,-35.2023,0.3777753031821532,0.2833,-0.5867,bos_long_rr2.0_sl1.0_h12_b0.2_cd0,USDJPY
19,-2.6269,0.7762779130967995,0.3684,-0.1383,bos_long_rr2.0_sl1.0_h12_b0.2_cd10,XAUUSD
27,-6.7955,0.6762428833464351,0.3333,-0.2517,bos_long_rr2.0_sl1.0_h12_b0.2_cd10,EURUSD
30,-6.955,0.7022701101450765,0.4,-0.2318,bos_long_rr2.0_sl1.0_h12_b0.2_cd10,GBPUSD
37,-11.2125,0.6047218334561325,0.3784,-0.303,bos_long_rr2.0_sl1.0_h12_b0.2_cd10,USDJPY
25,-2.5807,0.8563404586951682,0.44,-0.1032,bos_long_rr2.0_sl1.0_h12_b0.2_cd20,GBPUSD
17,-4.5778,0.6101909960233998,0.2941,-0.2693,bos_long_rr2.0_sl1.0_h12_b0.2_cd20,XAUUSD
20,-12.2819,0.33639688997671263,0.2,-0.6141,bos_long_rr2.0_sl1.0_h12_b0.2_cd20,EURUSD
30,-12.9235,0.4992230759990545,0.3333,-0.4308,bos_long_rr2.0_sl1.0_h12_b0.2_cd20,USDJPY
33,-4.7752,0.8046769225734935,0.4242,-0.1447,bos_long_rr2.0_sl1.0_h12_b0.2_cd5,GBPUSD
24,-4.8394,0.6984853865659832,0.3333,-0.2016,bos_long_rr2.0_sl1.0_h12_b0.2_cd5,XAUUSD
29,-14.0265,0.43959679255912076,0.2759,-0.4837,bos_long_rr2.0_sl1.0_h12_b0.2_cd5,EURUSD
47,-24.498,0.4181122018769195,0.2979,-0.5212,bos_long_rr2.0_sl1.0_h12_b0.2_cd5,USDJPY
33,-2.4563,0.8710732262923908,0.4242,-0.0744,bos_long_rr2.0_sl1.0_h6_b0.1_cd0,XAUUSD
54,-16.7289,0.5853322393779327,0.3704,-0.3098,bos_long_rr2.0_sl1.0_h6_b0.1_cd0,GBPUSD
46,-18.7454,0.49262845063484373,0.3043,-0.4075,bos_long_rr2.0_sl1.0_h6_b0.1_cd0,EURUSD
71,-36.4528,0.3660492860993722,0.2958,-0.5134,bos_long_rr2.0_sl1.0_h6_b0.1_cd0,USDJPY
20,0.5476,1.0509286385238508,0.5,0.0274,bos_long_rr2.0_sl1.0_h6_b0.1_cd10,XAUUSD
30,-5.6429,0.7358229987406544,0.3667,-0.1881,bos_long_rr2.0_sl1.0_h6_b0.1_cd10,EURUSD
34,-6.0203,0.751495288139651,0.4412,-0.1771,bos_long_rr2.0_sl1.0_h6_b0.1_cd10,GBPUSD
44,-9.1418,0.6747651049689949,0.4318,-0.2078,bos_long_rr2.0_sl1.0_h6_b0.1_cd10,USDJPY
28,-0.2833,0.9835348134371731,0.5,-0.0101,bos_long_rr2.0_sl1.0_h6_b0.1_cd20,GBPUSD
18,-3.2607,0.6954182429592265,0.4444,-0.1812,bos_long_rr2.0_sl1.0_h6_b0.1_cd20,XAUUSD
34,-9.3982,0.6035769271327639,0.3824,-0.2764,bos_long_rr2.0_sl1.0_h6_b0.1_cd20,USDJPY
22,-10.1071,0.43684879146840216,0.2727,-0.4594,bos_long_rr2.0_sl1.0_h6_b0.1_cd20,EURUSD
37,-1.7576,0.9235639981908639,0.4595,-0.0475,bos_long_rr2.0_sl1.0_h6_b0.1_cd5,GBPUSD
26,-2.8694,0.8216401350099766,0.4231,-0.1104,bos_long_rr2.0_sl1.0_h6_b0.1_cd5,XAUUSD
32,-7.9014,0.6531507210113913,0.3438,-0.2469,bos_long_rr2.0_sl1.0_h6_b0.1_cd5,EURUSD
54,-23.4051,0.4494757045881141,0.3333,-0.4334,bos_long_rr2.0_sl1.0_h6_b0.1_cd5,USDJPY
33,-6.7782,0.666389404312496,0.3636,-0.2054,bos_long_rr2.0_sl1.0_h6_b0.2_cd0,XAUUSD
52,-15.539,0.6052705112507685,0.3654,-0.2988,bos_long_rr2.0_sl1.0_h6_b0.2_cd0,GBPUSD
43,-18.1562,0.4781066483467523,0.3023,-0.4222,bos_long_rr2.0_sl1.0_h6_b0.2_cd0,EURUSD
63,-34.5615,0.3254331503207762,0.2698,-0.5486,bos_long_rr2.0_sl1.0_h6_b0.2_cd0,USDJPY
20,-2.7371,0.7684309379177313,0.45,-0.1369,bos_long_rr2.0_sl1.0_h6_b0.2_cd10,XAUUSD
27,-5.5497,0.7182306977594322,0.3704,-0.2055,bos_long_rr2.0_sl1.0_h6_b0.2_cd10,EURUSD
32,-5.7331,0.7534998710121248,0.4062,-0.1792,bos_long_rr2.0_sl1.0_h6_b0.2_cd10,GBPUSD
41,-13.2309,0.5255718388846855,0.3659,-0.3227,bos_long_rr2.0_sl1.0_h6_b0.2_cd10,USDJPY
26,-0.1606,0.9901660625061234,0.4615,-0.0062,bos_long_rr2.0_sl1.0_h6_b0.2_cd20,GBPUSD
18,-3.5429,0.6690919619673846,0.4444,-0.1968,bos_long_rr2.0_sl1.0_h6_b0.2_cd20,XAUUSD
20,-10.9452,0.36417978076366736,0.25,-0.5473,bos_long_rr2.0_sl1.0_h6_b0.2_cd20,EURUSD
31,-13.4587,0.41291707197913163,0.2903,-0.4342,bos_long_rr2.0_sl1.0_h6_b0.2_cd20,USDJPY
34,1.1666,1.0575150122760484,0.4706,0.0343,bos_long_rr2.0_sl1.0_h6_b0.2_cd5,GBPUSD
25,-4.5489,0.7074662379421223,0.4,-0.182,bos_long_rr2.0_sl1.0_h6_b0.2_cd5,XAUUSD
30,-8.7395,0.6036040530856246,0.3333,-0.2913,bos_long_rr2.0_sl1.0_h6_b0.2_cd5,EURUSD
50,-23.5172,0.39996581030844713,0.3,-0.4703,bos_long_rr2.0_sl1.0_h6_b0.2_cd5,USDJPY
83,0.0203,1.0004925343439588,0.5422,0.0002,bos_short_rr1.0_sl0.8_h12_b0.1_cd0,XAUUSD
37,-32.7231,0.15401340213648257,0.2703,-0.8844,bos_short_rr1.0_sl0.8_h12_b0.1_cd0,USDJPY
111,-46.5121,0.3927726100721303,0.5315,-0.419,bos_short_rr1.0_sl0.8_h12_b0.1_cd0,EURUSD
84,-57.6739,0.23319647828711376,0.381,-0.6866,bos_short_rr1.0_sl0.8_h12_b0.1_cd0,GBPUSD
33,6.1003,1.4662768478177788,0.6364,0.1849,bos_short_rr1.0_sl0.8_h12_b0.1_cd10,XAUUSD
47,-7.2703,0.6842898334230776,0.6596,-0.1547,bos_short_rr1.0_sl0.8_h12_b0.1_cd10,EURUSD
22,-21.369,0.11743933918430564,0.2273,-0.9713,bos_short_rr1.0_sl0.8_h12_b0.1_cd10,USDJPY
38,-26.8563,0.23048512476970112,0.3684,-0.7067,bos_short_rr1.0_sl0.8_h12_b0.1_cd10,GBPUSD
24,5.9073,1.6713527519859988,0.6667,0.2461,bos_short_rr1.0_sl0.8_h12_b0.1_cd20,XAUUSD
34,-0.9042,0.932564660958802,0.7353,-0.0266,bos_short_rr1.0_sl0.8_h12_b0.1_cd20,EURUSD
21,-20.038,0.12427069903633942,0.2381,-0.9542,bos_short_rr1.0_sl0.8_h12_b0.1_cd20,USDJPY
28,-22.767,0.1774571151928552,0.3214,-0.8131,bos_short_rr1.0_sl0.8_h12_b0.1_cd20,GBPUSD
41,11.4683,1.8085206883667153,0.6829,0.2797,bos_short_rr1.0_sl0.8_h12_b0.1_cd5,XAUUSD
58,-9.647,0.669371919747205,0.6552,-0.1663,bos_short_rr1.0_sl0.8_h12_b0.1_cd5,EURUSD
23,-20.7954,0.1411295818275684,0.2609,-0.9041,bos_short_rr1.0_sl0.8_h12_b0.1_cd5,USDJPY
48,-31.0402,0.2553824896068474,0.3958,-0.6467,bos_short_rr1.0_sl0.8_h12_b0.1_cd5,GBPUSD
76,-8.4192,0.801094791354125,0.4868,-0.1108,bos_short_rr1.0_sl0.8_h12_b0.2_cd0,XAUUSD
34,-30.7031,0.14847725942751278,0.2647,-0.903,bos_short_rr1.0_sl0.8_h12_b0.2_cd0,USDJPY
105,-50.3797,0.3453951300641875,0.5048,-0.4798,bos_short_rr1.0_sl0.8_h12_b0.2_cd0,EURUSD
82,-55.0073,0.23913034457288374,0.3902,-0.6708,bos_short_rr1.0_sl0.8_h12_b0.2_cd0,GBPUSD
32,1.1842,1.0775411049050871,0.5625,0.037,bos_short_rr1.0_sl0.8_h12_b0.2_cd10,XAUUSD
43,-11.97,0.5183815689414453,0.6047,-0.2784,bos_short_rr1.0_sl0.8_h12_b0.2_cd10,EURUSD
21,-20.0987,0.12284461125537348,0.2381,-0.9571,bos_short_rr1.0_sl0.8_h12_b0.2_cd10,USDJPY
37,-25.5043,0.23994814638216716,0.3784,-0.6893,bos_short_rr1.0_sl0.8_h12_b0.2_cd10,GBPUSD
24,3.9155,1.396968621686014,0.625,0.1631,bos_short_rr1.0_sl0.8_h12_b0.2_cd20,XAUUSD
32,-8.3688,0.5333192063615985,0.625,-0.2615,bos_short_rr1.0_sl0.8_h12_b0.2_cd20,EURUSD
20,-18.7677,0.13042047955519517,0.25,-0.9384,bos_short_rr1.0_sl0.8_h12_b0.2_cd20,USDJPY
28,-22.8994,0.17378409582912396,0.3214,-0.8178,bos_short_rr1.0_sl0.8_h12_b0.2_cd20,GBPUSD
40,2.5582,1.1382452120530888,0.575,0.064,bos_short_rr1.0_sl0.8_h12_b0.2_cd5,XAUUSD
54,-18.3871,0.45628446810083534,0.5741,-0.3405,bos_short_rr1.0_sl0.8_h12_b0.2_cd5,EURUSD
22,-19.5251,0.14787788858096756,0.2727,-0.8875,bos_short_rr1.0_sl0.8_h12_b0.2_cd5,USDJPY
46,-30.3602,0.24889103301542537,0.3913,-0.66,bos_short_rr1.0_sl0.8_h12_b0.2_cd5,GBPUSD
83,0.6873,1.0169501139379113,0.5422,0.0083,bos_short_rr1.0_sl0.8_h6_b0.1_cd0,XAUUSD
38,-32.3493,0.1636772111974023,0.2895,-0.8513,bos_short_rr1.0_sl0.8_h6_b0.1_cd0,USDJPY
112,-45.0654,0.3993010013116222,0.5268,-0.4024,bos_short_rr1.0_sl0.8_h6_b0.1_cd0,EURUSD
84,-57.6739,0.23319647828711376,0.381,-0.6866,bos_short_rr1.0_sl0.8_h6_b0.1_cd0,GBPUSD
33,6.1003,1.4662768478177788,0.6364,0.1849,bos_short_rr1.0_sl0.8_h6_b0.1_cd10,XAUUSD
47,-7.2703,0.6842898334230776,0.6596,-0.1547,bos_short_rr1.0_sl0.8_h6_b0.1_cd10,EURUSD
23,-21.0145,0.13208053691275168,0.2609,-0.9137,bos_short_rr1.0_sl0.8_h6_b0.1_cd10,USDJPY
38,-26.8563,0.23048512476970112,0.3684,-0.7067,bos_short_rr1.0_sl0.8_h6_b0.1_cd10,GBPUSD
24,5.9073,1.6713527519859988,0.6667,0.2461,bos_short_rr1.0_sl0.8_h6_b0.1_cd20,XAUUSD
34,-2.0705,0.852153608865785,0.7059,-0.0609,bos_short_rr1.0_sl0.8_h6_b0.1_cd20,EURUSD
21,-20.038,0.12427069903633942,0.2381,-0.9542,bos_short_rr1.0_sl0.8_h6_b0.1_cd20,USDJPY
28,-22.767,0.1774571151928552,0.3214,-0.8131,bos_short_rr1.0_sl0.8_h6_b0.1_cd20,GBPUSD
41,11.4683,1.8085206883667153,0.6829,0.2797,bos_short_rr1.0_sl0.8_h6_b0.1_cd5,XAUUSD
59,-11.3024,0.62807839627236,0.6271,-0.1916,bos_short_rr1.0_sl0.8_h6_b0.1_cd5,EURUSD
24,-20.4216,0.1565678884873516,0.2917,-0.8509,bos_short_rr1.0_sl0.8_h6_b0.1_cd5,USDJPY
48,-31.0402,0.2553824896068474,0.3958,-0.6467,bos_short_rr1.0_sl0.8_h6_b0.1_cd5,GBPUSD
76,-8.4192,0.801094791354125,0.4868,-0.1108,bos_short_rr1.0_sl0.8_h6_b0.2_cd0,XAUUSD
35,-30.3486,0.1583089966635882,0.2857,-0.8671,bos_short_rr1.0_sl0.8_h6_b0.2_cd0,USDJPY
106,-48.4907,0.35297249405554565,0.5,-0.4575,bos_short_rr1.0_sl0.8_h6_b0.2_cd0,EURUSD
82,-55.7228,0.2292334356451941,0.3902,-0.6795,bos_short_rr1.0_sl0.8_h6_b0.2_cd0,GBPUSD
32,1.1842,1.0775411049050871,0.5625,0.037,bos_short_rr1.0_sl0.8_h6_b0.2_cd10,XAUUSD
43,-11.97,0.5183815689414453,0.6047,-0.2784,bos_short_rr1.0_sl0.8_h6_b0.2_cd10,EURUSD
22,-19.7442,0.13831584000698277,0.2727,-0.8975,bos_short_rr1.0_sl0.8_h6_b0.2_cd10,USDJPY
37,-26.2198,0.2186255811181309,0.3784,-0.7086,bos_short_rr1.0_sl0.8_h6_b0.2_cd10,GBPUSD
24,3.9155,1.396968621686014,0.625,0.1631,bos_short_rr1.0_sl0.8_h6_b0.2_cd20,XAUUSD
32,-9.5351,0.48538475653854046,0.5938,-0.298,bos_short_rr1.0_sl0.8_h6_b0.2_cd20,EURUSD
20,-18.7677,0.13042047955519517,0.25,-0.9384,bos_short_rr1.0_sl0.8_h6_b0.2_cd20,USDJPY
