trades,net_r,pf,win_rate,avg_r,tag,month
42,-6.6921,0.8058116354582887,0.4048,-0.1593,bos_short_rr2.0_sl0.8_h12_b0.1_cd20,2026-05
40,3.3699,1.1179164902532304,0.5,0.0842,bos_short_rr2.0_sl0.8_h12_b0.1_cd20,2026-06
2,0.0158,1.0110955056179776,0.5,0.0079,bos_short_rr2.0_sl0.8_h12_b0.1_cd20,2026-07
33,-16.0609,0.4798981875176083,0.303,-0.4867,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,2026-04
63,-20.1533,0.6392628922261802,0.3492,-0.3199,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,2026-05
61,-7.1054,0.8537625467964379,0.4098,-0.1165,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,2026-06
2,0.0158,1.0110955056179776,0.5,0.0079,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,2026-07
49,-18.4048,0.5898368466679592,0.3469,-0.3756,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,2026-04
93,-31.7213,0.6196801463667875,0.3441,-0.3411,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,2026-05
92,-30.994,0.6231356803961002,0.337,-0.3369,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,2026-06
4,0.5795,1.2309961334555746,0.5,0.1449,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,2026-07
25,-12.1816,0.49211802327278187,0.32,-0.4873,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,2026-04
53,-12.629,0.7195381673710229,0.3774,-0.2383,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,2026-05
48,-4.6426,0.8781629707387484,0.4375,-0.0967,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,2026-06
2,0.0158,1.0110955056179776,0.5,0.0079,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,2026-07
20,-8.3601,0.542956641536872,0.35,-0.418,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,2026-04
42,-6.9268,0.7992179506132044,0.4048,-0.1649,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,2026-05
39,-1.4179,0.953047181307619,0.4615,-0.0364,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,2026-06
2,0.0158,1.0110955056179776,0.5,0.0079,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,2026-07
29,-13.6838,0.4919318308394906,0.3103,-0.4719,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,2026-04
62,-19.1771,0.6491604556115373,0.3548,-0.3093,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,2026-05
58,-10.3674,0.7833231969202025,0.3966,-0.1787,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,2026-06
2,0.0158,1.0110955056179776,0.5,0.0079,bos_short_rr2.0_sl0.8_h12_b0.2_cd5,2026-07
55,-19.1208,0.6088408097802073,0.3636,-0.3477,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,2026-04
97,-34.0126,0.595899663414072,0.3505,-0.3506,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,2026-05
99,-27.5902,0.6637772927626728,0.3838,-0.2787,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,2026-06
5,2.718,2.9087078651685396,0.8,0.5436,bos_short_rr2.0_sl0.8_h6_b0.1_cd0,2026-07
28,-10.2946,0.5881731700096811,0.3571,-0.3677,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,2026-04
53,-11.444,0.7327011339881112,0.3962,-0.2159,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,2026-05
53,-9.4606,0.7823232869399954,0.4151,-0.1785,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,2026-06
3,1.3703,1.9622893258426966,0.6667,0.4568,bos_short_rr2.0_sl0.8_h6_b0.1_cd10,2026-07
22,-8.0286,0.5861418394383332,0.3636,-0.3649,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,2026-04
42,-4.3914,0.8592143523520378,0.4524,-0.1046,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,2026-05
40,2.1507,1.0752553475140576,0.5,0.0538,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,2026-06
2,0.0158,1.0110955056179776,0.5,0.0079,bos_short_rr2.0_sl0.8_h6_b0.1_cd20,2026-07
34,-14.3238,0.5299403064422442,0.3235,-0.4213,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,2026-04
64,-20.3298,0.6291211196894292,0.3594,-0.3177,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,2026-05
64,-13.8902,0.7320589114688323,0.4062,-0.217,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,2026-06
3,1.3896,1.9758426966292137,0.6667,0.4632,bos_short_rr2.0_sl0.8_h6_b0.1_cd5,2026-07
50,-18.5432,0.5868556316297225,0.36,-0.3709,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,2026-04
95,-33.2076,0.5998915616923605,0.3474,-0.3496,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,2026-05
94,-34.9848,0.5721916240302873,0.3511,-0.3722,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,2026-06
5,2.6987,2.8951544943820227,0.8,0.5397,bos_short_rr2.0_sl0.8_h6_b0.2_cd0,2026-07
25,-12.704,0.4703378347390672,0.32,-0.5082,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,2026-04
53,-11.7379,0.726452403757641,0.3962,-0.2215,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,2026-05
48,-10.1199,0.7359369373600739,0.4167,-0.2108,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,2026-06
3,1.3703,1.9622893258426966,0.6667,0.4568,bos_short_rr2.0_sl0.8_h6_b0.2_cd10,2026-07
20,-8.8825,0.5143972402783776,0.35,-0.4441,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,2026-04
42,-4.6261,0.8518666764865047,0.4524,-0.1101,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,2026-05
39,-6.0075,0.807820267564092,0.4359,-0.154,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,2026-06
2,0.0158,1.0110955056179776,0.5,0.0079,bos_short_rr2.0_sl0.8_h6_b0.2_cd20,2026-07
30,-15.2904,0.4542495324300787,0.3,-0.5097,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,2026-04
63,-19.3536,0.6389846443121279,0.3651,-0.3072,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,2026-05
60,-19.1098,0.6266012739849154,0.3667,-0.3185,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,2026-06
3,1.3703,1.9622893258426966,0.6667,0.4568,bos_short_rr2.0_sl0.8_h6_b0.2_cd5,2026-07
48,-15.3893,0.6249704519811184,0.3542,-0.3206,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,2026-04
87,-27.2876,0.6362283870795729,0.3333,-0.3137,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,2026-05
88,-3.9009,0.9393895606290843,0.4205,-0.0443,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,2026-06
4,-0.0688,0.9714167012879102,0.5,-0.0172,bos_short_rr2.0_sl1.0_h12_b0.1_cd0,2026-07
28,-8.1034,0.6609739770730483,0.3571,-0.2894,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,2026-04
52,-8.584,0.7900483299743676,0.3846,-0.1651,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,2026-05
50,2.2896,1.0646100707730857,0.46,0.0458,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h12_b0.1_cd10,2026-07
22,-0.2903,0.9816796879930328,0.4545,-0.0132,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,2026-04
42,-5.0286,0.844112121719398,0.4048,-0.1197,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,2026-05
40,1.4658,1.052460541856054,0.475,0.0366,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h12_b0.1_cd20,2026-07
31,-4.8642,0.7962766737168345,0.4194,-0.1569,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,2026-04
63,-10.9518,0.7811771334719982,0.381,-0.1738,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,2026-05
59,-2.0522,0.9524878916125685,0.4407,-0.0348,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h12_b0.1_cd5,2026-07
47,-17.3473,0.5803424551489229,0.3404,-0.3691,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,2026-04
87,-27.7625,0.6314544423927285,0.3333,-0.3191,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,2026-05
82,-10.3423,0.8322512103935705,0.4024,-0.1261,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,2026-06
4,-0.0688,0.9714167012879102,0.5,-0.0172,bos_short_rr2.0_sl1.0_h12_b0.2_cd0,2026-07
25,-7.3178,0.6590075628020111,0.36,-0.2927,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,2026-04
52,-8.819,0.7847060489324408,0.3846,-0.1696,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,2026-05
45,-1.6875,0.9472837462122394,0.4444,-0.0375,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h12_b0.2_cd10,2026-07
20,-0.8603,0.9417129074439182,0.45,-0.043,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,2026-04
42,-5.2163,0.8384421215640728,0.4048,-0.1242,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,2026-05
38,-1.8092,0.934291431954296,0.4474,-0.0476,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h12_b0.2_cd20,2026-07
28,-4.1373,0.8075092469816456,0.4286,-0.1478,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,2026-04
62,-9.9708,0.7960293350517046,0.3871,-0.1608,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,2026-05
53,-1.9039,0.9493677282095605,0.4528,-0.0359,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h12_b0.2_cd5,2026-07
49,-18.4474,0.5504581343210839,0.3469,-0.3765,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,2026-04
92,-24.5017,0.6620595009861661,0.3696,-0.2663,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,2026-05
93,-17.6653,0.7423771773243264,0.3871,-0.1899,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,2026-06
5,2.7744,3.0716845878136203,0.8,0.5549,bos_short_rr2.0_sl1.0_h6_b0.1_cd0,2026-07
28,-10.0188,0.5813183782292911,0.3571,-0.3578,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,2026-04
52,-7.7901,0.7922739708493992,0.4038,-0.1498,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,2026-05
52,-9.1428,0.7641133869806729,0.3846,-0.1758,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,2026-06
3,1.6963,2.266651732377539,0.6667,0.5654,bos_short_rr2.0_sl1.0_h6_b0.1_cd10,2026-07
22,-2.1783,0.8625313963321511,0.4545,-0.099,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,2026-04
42,-3.3987,0.8796724422383821,0.4524,-0.0809,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,2026-05
40,2.2743,1.0855839752539145,0.475,0.0569,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h6_b0.1_cd20,2026-07
34,-9.2215,0.6562169134642628,0.3824,-0.2712,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,2026-04
64,-14.2036,0.704802600404027,0.375,-0.2219,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,2026-05
63,-11.9891,0.7457318340494662,0.3968,-0.1903,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,2026-06
3,1.7117,2.278151135005974,0.6667,0.5706,bos_short_rr2.0_sl1.0_h6_b0.1_cd5,2026-07
48,-18.4815,0.5431161498299185,0.3333,-0.385,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,2026-04
91,-23.8591,0.6695868572037905,0.3626,-0.2622,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,2026-05
87,-22.8052,0.650180315471543,0.3678,-0.2621,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,2026-06
5,2.759,3.0601851851851856,0.8,0.5518,bos_short_rr2.0_sl1.0_h6_b0.2_cd0,2026-07
25,-7.1357,0.6512416728982469,0.36,-0.2854,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,2026-04
52,-7.8735,0.7931863253700371,0.4038,-0.1514,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,2026-05
47,-10.1053,0.7018109174390434,0.3617,-0.215,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,2026-06
3,1.6963,2.266651732377539,0.6667,0.5654,bos_short_rr2.0_sl1.0_h6_b0.2_cd10,2026-07
20,-0.6782,0.9507111346904366,0.45,-0.0339,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,2026-04
42,-2.9431,0.8959119507976984,0.4524,-0.0701,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,2026-05
39,-3.1038,0.8874664172204879,0.4359,-0.0796,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,2026-06
2,0.2127,1.1588261648745521,0.5,0.1064,bos_short_rr2.0_sl1.0_h6_b0.2_cd20,2026-07
29,-4.9549,0.7736165430023028,0.4138,-0.1709,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,2026-04
63,-13.071,0.7244852146089654,0.381,-0.2075,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,2026-05
59,-11.2147,0.7390498040785176,0.4068,-0.1901,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,2026-06
3,1.6963,2.266651732377539,0.6667,0.5654,bos_short_rr2.0_sl1.0_h6_b0.2_cd5,2026-07
17,-7.5062,0.39590358536879805,0.4706,-0.4415,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,2026-04
29,-18.1228,0.2701895120045747,0.3793,-0.6249,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,2026-05
44,-28.4604,0.2695419173356877,0.3636,-0.6468,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,2026-06
5,1.8547,2.7398686679174484,0.8,0.3709,choch_long_rr1.0_sl0.8_h12_b0.1_cd0,2026-07
13,-3.93,0.5286922108292859,0.5385,-0.3023,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,2026-04
22,-16.3925,0.19633577157649088,0.3182,-0.7451,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,2026-05
30,-19.1087,0.27240431332531184,0.3667,-0.637,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h12_b0.1_cd10,2026-07
13,-3.93,0.5286922108292859,0.5385,-0.3023,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,2026-04
21,-17.0417,0.17211812656973383,0.2857,-0.8115,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,2026-05
28,-18.4249,0.25916648237872175,0.3571,-0.658,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h12_b0.1_cd20,2026-07
14,-3.4192,0.5899502308568687,0.5714,-0.2442,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,2026-04
23,-15.6941,0.23057576530111976,0.3478,-0.6824,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,2026-05
30,-19.1087,0.27240431332531184,0.3667,-0.637,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h12_b0.1_cd5,2026-07
16,-12.2098,0.1891809331544765,0.3125,-0.7631,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,2026-04
28,-16.6969,0.2866493209093278,0.3929,-0.5963,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,2026-05
38,-24.6564,0.26105876429547586,0.3684,-0.6489,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,2026-06
5,1.8547,2.7398686679174484,0.8,0.3709,choch_long_rr1.0_sl0.8_h12_b0.2_cd0,2026-07
12,-8.5807,0.2141280555377472,0.3333,-0.7151,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,2026-04
22,-14.2461,0.24907096508937185,0.3636,-0.6475,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,2026-05
26,-15.9744,0.277261498647218,0.3846,-0.6144,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h12_b0.2_cd10,2026-07
12,-8.5807,0.2141280555377472,0.3333,-0.7151,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,2026-04
20,-11.5223,0.2977889643235864,0.4,-0.5761,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,2026-05
24,-15.2899,0.2617248422282632,0.375,-0.6371,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h12_b0.2_cd20,2026-07
13,-8.0699,0.2609101816150275,0.3846,-0.6208,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,2026-04
22,-14.2461,0.24907096508937185,0.3636,-0.6475,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,2026-05
26,-15.9744,0.277261498647218,0.3846,-0.6144,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h12_b0.2_cd5,2026-07
17,-7.9825,0.351780421454383,0.4118,-0.4696,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,2026-04
29,-16.4864,0.2963040425468344,0.4138,-0.5685,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,2026-05
44,-28.2058,0.27131482543570035,0.3636,-0.641,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,2026-06
5,0.8267,1.58614577424844,0.6,0.1653,choch_long_rr1.0_sl0.8_h6_b0.1_cd0,2026-07
13,-4.4063,0.46444241871771497,0.4615,-0.3389,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,2026-04
22,-16.3925,0.19633577157649088,0.3182,-0.7451,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,2026-05
30,-19.1087,0.27240431332531184,0.3667,-0.637,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h6_b0.1_cd10,2026-07
13,-4.4063,0.46444241871771497,0.4615,-0.3389,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,2026-04
21,-17.0417,0.17211812656973383,0.2857,-0.8115,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,2026-05
28,-18.4249,0.25916648237872175,0.3571,-0.658,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h6_b0.1_cd20,2026-07
14,-3.8955,0.5265268915223336,0.5,-0.2782,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,2026-04
23,-15.6941,0.23057576530111976,0.3478,-0.6824,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,2026-05
30,-19.1087,0.27240431332531184,0.3667,-0.637,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h6_b0.1_cd5,2026-07
16,-11.3613,0.20047712542487386,0.3125,-0.7101,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,2026-04
28,-15.0605,0.31550649020106897,0.4286,-0.5379,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,2026-05
38,-24.4018,0.26306602320566796,0.3684,-0.6422,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,2026-06
5,0.8267,1.58614577424844,0.6,0.1653,choch_long_rr1.0_sl0.8_h6_b0.2_cd0,2026-07
12,-7.7322,0.2321701654386209,0.3333,-0.6443,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,2026-04
22,-14.2461,0.24907096508937185,0.3636,-0.6475,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,2026-05
26,-15.9744,0.277261498647218,0.3846,-0.6144,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h6_b0.2_cd10,2026-07
12,-7.7322,0.2321701654386209,0.3333,-0.6443,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,2026-04
20,-11.5223,0.2977889643235864,0.4,-0.5761,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,2026-05
24,-15.2899,0.2617248422282632,0.375,-0.6371,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h6_b0.2_cd20,2026-07
13,-7.2214,0.2828940835335942,0.3846,-0.5555,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,2026-04
22,-14.2461,0.24907096508937185,0.3636,-0.6475,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,2026-05
26,-15.9744,0.277261498647218,0.3846,-0.6144,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,2026-06
2,1.5638,inf,1.0,0.7819,choch_long_rr1.0_sl0.8_h6_b0.2_cd5,2026-07
17,-8.0471,0.3787798080857207,0.4118,-0.4734,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,2026-04
28,-13.6992,0.3515662719036665,0.3929,-0.4893,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,2026-05
41,-21.0358,0.3510853906450031,0.3902,-0.5131,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,2026-06
4,1.3368,2.269756838905775,0.75,0.3342,choch_long_rr1.0_sl1.0_h12_b0.1_cd0,2026-07
13,-2.7438,0.6413520861654293,0.5385,-0.2111,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,2026-04
22,-12.7135,0.294650584762877,0.3636,-0.5779,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,2026-05
29,-17.5394,0.2910738537153204,0.3448,-0.6048,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h12_b0.1_cd10,2026-07
13,-2.7438,0.6413520861654293,0.5385,-0.2111,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,2026-04
20,-10.1259,0.34468253095088625,0.4,-0.5063,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,2026-05
28,-18.308,0.2601752174053599,0.3214,-0.6539,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h12_b0.1_cd20,2026-07
14,-4.1352,0.5426574354663894,0.5,-0.2954,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,2026-04
23,-11.9548,0.336743525443288,0.3913,-0.5198,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,2026-05
30,-16.8872,0.32056584643610087,0.3667,-0.5629,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h12_b0.1_cd5,2026-07
16,-10.7678,0.2347903949060881,0.3125,-0.673,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,2026-04
27,-12.3585,0.37538853425924523,0.4074,-0.4577,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,2026-05
36,-20.929,0.29887741325999057,0.3611,-0.5814,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,2026-06
4,1.3368,2.269756838905775,0.75,0.3342,choch_long_rr1.0_sl1.0_h12_b0.2_cd0,2026-07
12,-5.4645,0.37679622280005476,0.4167,-0.4554,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,2026-04
22,-10.5964,0.3648651078597673,0.4091,-0.4817,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,2026-05
25,-16.6318,0.24996166785421153,0.32,-0.6653,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h12_b0.2_cd10,2026-07
12,-5.4645,0.37679622280005476,0.4167,-0.4554,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,2026-04
20,-8.0174,0.4318413742275639,0.45,-0.4009,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,2026-05
24,-15.432,0.26425996910578403,0.3333,-0.643,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h12_b0.2_cd20,2026-07
13,-6.8559,0.3251934093190811,0.3846,-0.5274,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,2026-04
22,-10.5964,0.3648651078597673,0.4091,-0.4817,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,2026-05
26,-15.9796,0.2830595012697074,0.3462,-0.6146,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h12_b0.2_cd5,2026-07
17,-8.6282,0.32932241991776073,0.3529,-0.5075,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,2026-04
28,-12.4848,0.3629196454541279,0.4286,-0.4459,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,2026-05
41,-21.1537,0.32408519829756777,0.3659,-0.5159,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,2026-06
4,0.2558,1.183342889908257,0.5,0.064,choch_long_rr1.0_sl1.0_h6_b0.1_cd0,2026-07
13,-3.3249,0.5602914727041896,0.4615,-0.2558,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,2026-04
22,-13.2148,0.2668382858791416,0.3636,-0.6007,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,2026-05
30,-17.7121,0.2848017185335934,0.3333,-0.5904,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h6_b0.1_cd10,2026-07
13,-3.3249,0.5602914727041896,0.4615,-0.2558,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,2026-04
21,-11.9342,0.2878888232521227,0.381,-0.5683,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,2026-05
28,-19.1482,0.2234141355969323,0.2857,-0.6839,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h6_b0.1_cd20,2026-07
14,-4.7163,0.4732156818943371,0.4286,-0.3369,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,2026-04
23,-12.4561,0.3089312265595526,0.3913,-0.5416,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,2026-05
30,-17.7274,0.2841839186280804,0.3333,-0.5909,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,2026-06
2,1.651,inf,1.0,0.8255,choch_long_rr1.0_sl1.0_h6_b0.1_cd5,2026-07
