strategy,symbol,status,elapsed_sec,trades,net_pnl,profit_factor,winrate,max_drawdown,negative_months,run_dir,tail
alt_bear_regime_continuation_v1,BTCUSDT,OK,1.4,0,0.00,0.000,0.000,0.0000,0,backtest_runs/portfolio_20260524_181120_candidate_smoke_20260524_alt_bear_regime_continuation_v1_BTCUSDT_30d,[cache-only] BTCUSDT: using cached slice BTCUSDT_5_1774915200000_1777507200000.json Saved portfolio run to: backtest_runs/portfolio_20260524_181120_candidate_smoke_20260524_alt_bear_regime_continuation_v1_BTCUSDT_30d   trades:   backtest_runs/portfolio_20260524_181120_candidate_smoke_20260524_alt_bear_regime_continuation_v1_BTCUSDT_30d/trades.csv   summary:  backtest_runs/portfolio_20260524_181120_candidate_smoke_20260524_alt_bear_regime_continuation_v1_BTCUSDT_30d/summary.csv 
