IRV4_LEVEL_ENTRY_MAX_CHASE_ATR,IRV4_LEVEL_ENTRY_VALIDITY_BARS,IRV4_RETEST_MIN_QUALITY,IRV4_TP_RR,avg_loss,avg_win,combo,days,end_date_utc,ending_equity,entry_execution,fee_bps_per_side,fold,max_drawdown,net_pnl,news_blocked_signals,phase,profit_factor,score,slippage_bps_per_side,starting_equity,strategies,summary_path,symbols,tag,trades,winrate
0.6,4,0.35,2.0,-0.2975,0.2571,4,120,2026-01-01,100.25,next_open,6.0000,2,1.4698,0.25,0,train,1.064,2.200750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_081731_irv4_wide_gate_20260702_f02_train_c004_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c004_20260702_044439,29,0.552
0.4,2,0.45,2.0,-0.2851,0.2634,5,120,2026-01-01,100.33,next_open,6.0000,2,1.4386,0.33,0,train,1.129,2.249750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_081820_irv4_wide_gate_20260702_f02_train_c005_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c005_20260702_044439,20,0.550
0.6,2,0.45,2.0,-0.2851,0.2634,6,120,2026-01-01,100.33,next_open,6.0000,2,1.4386,0.33,0,train,1.129,2.249750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_081908_irv4_wide_gate_20260702_f02_train_c006_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c006_20260702_044439,20,0.550
0.4,4,0.45,2.0,-0.2899,0.2634,7,120,2026-01-01,100.00,next_open,6.0000,2,1.4433,-0.00,0,train,0.999,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_081957_irv4_wide_gate_20260702_f02_train_c007_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c007_20260702_044439,21,0.524
0.6,4,0.45,2.0,-0.2899,0.2634,8,120,2026-01-01,100.00,next_open,6.0000,2,1.4433,-0.00,0,train,0.999,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082046_irv4_wide_gate_20260702_f02_train_c008_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c008_20260702_044439,21,0.524
0.4,2,0.55,2.0,-0.2920,0.0022,9,120,2026-01-01,98.84,next_open,6.0000,2,1.1860,-1.16,0,train,0.004,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082134_irv4_wide_gate_20260702_f02_train_c009_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c009_20260702_044439,6,0.333
0.6,2,0.55,2.0,-0.2920,0.0022,10,120,2026-01-01,98.84,next_open,6.0000,2,1.1860,-1.16,0,train,0.004,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082223_irv4_wide_gate_20260702_f02_train_c010_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c010_20260702_044439,6,0.333
0.4,4,0.55,2.0,-0.3003,0.0022,11,120,2026-01-01,98.50,next_open,6.0000,2,1.5192,-1.50,0,train,0.003,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082312_irv4_wide_gate_20260702_f02_train_c011_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c011_20260702_044439,7,0.286
0.6,4,0.55,2.0,-0.3003,0.0022,12,120,2026-01-01,98.50,next_open,6.0000,2,1.5192,-1.50,0,train,0.003,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082401_irv4_wide_gate_20260702_f02_train_c012_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c012_20260702_044439,7,0.286
0.4,2,0.35,2.5,-0.2958,0.2676,13,120,2026-01-01,100.76,next_open,6.0000,2,1.5844,0.76,0,train,1.234,3.807500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082450_irv4_wide_gate_20260702_f02_train_c013_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c013_20260702_044439,26,0.577
0.6,2,0.35,2.5,-0.2958,0.2676,14,120,2026-01-01,100.76,next_open,6.0000,2,1.5844,0.76,0,train,1.234,3.807500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082538_irv4_wide_gate_20260702_f02_train_c014_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c014_20260702_044439,26,0.577
0.4,4,0.35,2.5,-0.2975,0.2588,15,120,2026-01-01,100.27,next_open,6.0000,2,1.4694,0.27,0,train,1.071,2.275250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082627_irv4_wide_gate_20260702_f02_train_c015_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c015_20260702_044439,29,0.552
0.6,4,0.35,2.5,-0.2975,0.2588,16,120,2026-01-01,100.27,next_open,6.0000,2,1.4694,0.27,0,train,1.071,2.275250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082719_irv4_wide_gate_20260702_f02_train_c016_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c016_20260702_044439,29,0.552
0.4,2,0.45,2.5,-0.2851,0.2714,17,120,2026-01-01,100.42,next_open,6.0000,2,1.4373,0.42,0,train,1.163,2.589375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082809_irv4_wide_gate_20260702_f02_train_c017_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c017_20260702_044439,20,0.550
0.6,2,0.45,2.5,-0.2851,0.2714,18,120,2026-01-01,100.42,next_open,6.0000,2,1.4373,0.42,0,train,1.163,2.589375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082858_irv4_wide_gate_20260702_f02_train_c018_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c018_20260702_044439,20,0.550
0.4,4,0.45,2.5,-0.2899,0.2714,19,120,2026-01-01,100.09,next_open,6.0000,2,1.4420,0.09,0,train,1.030,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_082947_irv4_wide_gate_20260702_f02_train_c019_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c019_20260702_044439,21,0.524
0.6,4,0.45,2.5,-0.2899,0.2714,20,120,2026-01-01,100.09,next_open,6.0000,2,1.4420,0.09,0,train,1.030,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083035_irv4_wide_gate_20260702_f02_train_c020_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c020_20260702_044439,21,0.524
0.4,2,0.55,2.5,-0.2920,0.0022,21,120,2026-01-01,98.84,next_open,6.0000,2,1.1860,-1.16,0,train,0.004,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083125_irv4_wide_gate_20260702_f02_train_c021_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c021_20260702_044439,6,0.333
0.6,2,0.55,2.5,-0.2920,0.0022,22,120,2026-01-01,98.84,next_open,6.0000,2,1.1860,-1.16,0,train,0.004,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083214_irv4_wide_gate_20260702_f02_train_c022_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c022_20260702_044439,6,0.333
0.4,4,0.55,2.5,-0.3003,0.0022,23,120,2026-01-01,98.50,next_open,6.0000,2,1.5192,-1.50,0,train,0.003,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083304_irv4_wide_gate_20260702_f02_train_c023_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c023_20260702_044439,7,0.286
0.6,4,0.55,2.5,-0.3003,0.0022,24,120,2026-01-01,98.50,next_open,6.0000,2,1.5192,-1.50,0,train,0.003,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083352_irv4_wide_gate_20260702_f02_train_c024_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c024_20260702_044439,7,0.286
0.4,2,0.35,3.0,-0.2958,0.2605,25,120,2026-01-01,100.39,next_open,6.0000,2,1.5901,0.39,0,train,1.121,2.424375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083441_irv4_wide_gate_20260702_f02_train_c025_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c025_20260702_044439,25,0.560
0.6,2,0.35,3.0,-0.2958,0.2605,26,120,2026-01-01,100.39,next_open,6.0000,2,1.5901,0.39,0,train,1.121,2.424375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083530_irv4_wide_gate_20260702_f02_train_c026_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c026_20260702_044439,25,0.560
0.4,4,0.35,3.0,-0.2975,0.2837,27,120,2026-01-01,100.39,next_open,6.0000,2,1.5902,0.39,0,train,1.100,2.502250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083618_irv4_wide_gate_20260702_f02_train_c027_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c027_20260702_044439,28,0.536
0.6,4,0.35,3.0,-0.2975,0.2837,28,120,2026-01-01,100.39,next_open,6.0000,2,1.5902,0.39,0,train,1.100,2.502250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083707_irv4_wide_gate_20260702_f02_train_c028_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c028_20260702_044439,28,0.536
0.4,2,0.45,3.0,-0.2851,0.2618,29,120,2026-01-01,100.05,next_open,6.0000,2,1.4425,0.05,0,train,1.020,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083756_irv4_wide_gate_20260702_f02_train_c029_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c029_20260702_044439,19,0.526
0.6,2,0.45,3.0,-0.2851,0.2618,30,120,2026-01-01,100.05,next_open,6.0000,2,1.4425,0.05,0,train,1.020,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083844_irv4_wide_gate_20260702_f02_train_c030_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c030_20260702_044439,19,0.526
0.4,4,0.45,3.0,-0.2899,0.2933,31,120,2026-01-01,100.33,next_open,6.0000,2,1.4386,0.33,0,train,1.113,2.257750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_083933_irv4_wide_gate_20260702_f02_train_c031_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c031_20260702_044439,21,0.524
0.6,4,0.45,3.0,-0.2899,0.2933,32,120,2026-01-01,100.33,next_open,6.0000,2,1.4386,0.33,0,train,1.113,2.257750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084021_irv4_wide_gate_20260702_f02_train_c032_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c032_20260702_044439,21,0.524
0.4,2,0.55,3.0,-0.2920,0.0022,33,120,2026-01-01,98.84,next_open,6.0000,2,1.1860,-1.16,0,train,0.004,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084110_irv4_wide_gate_20260702_f02_train_c033_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c033_20260702_044439,6,0.333
0.6,2,0.55,3.0,-0.2920,0.0022,34,120,2026-01-01,98.84,next_open,6.0000,2,1.1860,-1.16,0,train,0.004,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084159_irv4_wide_gate_20260702_f02_train_c034_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c034_20260702_044439,6,0.333
0.4,4,0.55,3.0,-0.3003,0.0022,35,120,2026-01-01,98.50,next_open,6.0000,2,1.5192,-1.50,0,train,0.003,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084249_irv4_wide_gate_20260702_f02_train_c035_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c035_20260702_044439,7,0.286
0.6,4,0.55,3.0,-0.3003,0.0022,36,120,2026-01-01,98.50,next_open,6.0000,2,1.5192,-1.50,0,train,0.003,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084339_irv4_wide_gate_20260702_f02_train_c036_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_train_c036_20260702_044439,7,0.286
0.4,2,0.35,2.5,-0.2756,0.2737,,60,2026-03-02,100.81,next_open,6.0000,2,0.6000,0.81,0,oos,1.490,,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084428_irv4_wide_gate_20260702_f02_oos_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f02_oos_20260702_044439,15,0.600
0.4,2,0.35,2.0,-0.2937,0.2391,1,120,2026-03-02,100.72,next_open,6.0000,3,1.4725,0.72,0,train,1.190,3.979375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084455_irv4_wide_gate_20260702_f03_train_c001_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c001_20260702_044439,32,0.594
0.6,2,0.35,2.0,-0.2937,0.2391,2,120,2026-03-02,100.72,next_open,6.0000,3,1.4725,0.72,0,train,1.190,3.979375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084544_irv4_wide_gate_20260702_f03_train_c002_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c002_20260702_044439,32,0.594
0.4,4,0.35,2.0,-0.2972,0.2441,3,120,2026-03-02,100.72,next_open,6.0000,3,1.4725,0.72,0,train,1.173,4.025375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084634_irv4_wide_gate_20260702_f03_train_c003_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c003_20260702_044439,34,0.588
0.6,4,0.35,2.0,-0.2972,0.2441,4,120,2026-03-02,100.72,next_open,6.0000,3,1.4725,0.72,0,train,1.173,4.025375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084725_irv4_wide_gate_20260702_f03_train_c004_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c004_20260702_044439,34,0.588
0.4,2,0.45,2.0,-0.2863,0.2405,5,120,2026-03-02,100.70,next_open,6.0000,3,1.4420,0.70,0,train,1.222,3.821500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084813_irv4_wide_gate_20260702_f03_train_c005_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c005_20260702_044439,27,0.593
0.6,2,0.45,2.0,-0.2863,0.2405,6,120,2026-03-02,100.70,next_open,6.0000,3,1.4420,0.70,0,train,1.222,3.821500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084902_irv4_wide_gate_20260702_f03_train_c006_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c006_20260702_044439,27,0.593
0.4,4,0.45,2.0,-0.2909,0.2463,7,120,2026-03-02,100.70,next_open,6.0000,3,1.4420,0.70,0,train,1.199,3.855500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_084950_irv4_wide_gate_20260702_f03_train_c007_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c007_20260702_044439,29,0.586
0.6,4,0.45,2.0,-0.2909,0.2463,8,120,2026-03-02,100.70,next_open,6.0000,3,1.4420,0.70,0,train,1.199,3.855500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085038_irv4_wide_gate_20260702_f03_train_c008_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c008_20260702_044439,29,0.586
0.4,2,0.55,2.0,-0.2860,0.1632,9,120,2026-03-02,99.51,next_open,6.0000,3,0.8950,-0.49,0,train,0.571,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085127_irv4_wide_gate_20260702_f03_train_c009_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c009_20260702_044439,8,0.500
0.6,2,0.55,2.0,-0.2860,0.1632,10,120,2026-03-02,99.51,next_open,6.0000,3,0.8950,-0.49,0,train,0.571,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085216_irv4_wide_gate_20260702_f03_train_c010_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c010_20260702_044439,8,0.500
0.4,4,0.55,2.0,-0.2860,0.1632,11,120,2026-03-02,99.51,next_open,6.0000,3,0.8950,-0.49,0,train,0.571,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085305_irv4_wide_gate_20260702_f03_train_c011_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c011_20260702_044439,8,0.500
0.6,4,0.55,2.0,-0.2860,0.1632,12,120,2026-03-02,99.51,next_open,6.0000,3,0.8950,-0.49,0,train,0.571,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085355_irv4_wide_gate_20260702_f03_train_c012_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c012_20260702_044439,8,0.500
0.4,2,0.35,2.5,-0.2937,0.2574,13,120,2026-03-02,101.07,next_open,6.0000,3,1.4697,1.07,0,train,1.281,5.214875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085445_irv4_wide_gate_20260702_f03_train_c013_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c013_20260702_044439,32,0.594
0.6,2,0.35,2.5,-0.2937,0.2574,14,120,2026-03-02,101.07,next_open,6.0000,3,1.4697,1.07,0,train,1.281,5.214875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085533_irv4_wide_gate_20260702_f03_train_c014_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c014_20260702_044439,32,0.594
0.4,4,0.35,2.5,-0.2972,0.2643,15,120,2026-03-02,101.12,next_open,6.0000,3,1.4697,1.12,0,train,1.270,5.422875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085623_irv4_wide_gate_20260702_f03_train_c015_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c015_20260702_044439,34,0.588
