strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,PIPPINUSDT,long,1761309900000,1761321600000,0.02619524,0.02941785,312.33267892,0.99610413,0.009961,0.01042187,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,VIRTUALUSDT,long,1761380700000,1761383400000,1.12042404,1.15529581,28.87488682,0.96749169,0.009579,0.03942669,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,HYPEUSDT,long,1761411600000,1761414900000,41.34226680,41.70097414,2.41931582,0.74728164,0.007329,0.12054470,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,BIOUSDT,long,1761413400000,1761416100000,0.09399880,0.09206822,177.79339368,-0.36309268,-0.003558,0.01984889,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,BIOUSDT,long,1761416100000,1761420000000,0.09257851,0.09279508,413.35938924,0.04354287,0.000425,0.04597555,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,BIOUSDT,long,1761420000000,1761420600000,0.09218843,0.09155626,859.81201238,-0.63834533,-0.006234,0.09479154,sl,breakout_retest_long;runner+SL
inplay_breakout,BIOUSDT,long,1761420600000,1761423600000,0.09213842,0.09157254,961.48876377,-0.65007371,-0.006389,0.10598162,sl,breakout_retest_long;runner+SL
inplay_breakout,PIPPINUSDT,long,1761429600000,1761440100000,0.03496699,0.03598899,270.28733586,0.26472551,0.002618,0.01150710,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,SNXUSDT,short,1761438600000,1761440400000,1.20505894,1.19174459,74.17034720,0.88086714,0.008696,0.10666305,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,ZECUSDT,long,1761444000000,1761448800000,278.49568800,283.12632341,0.21773531,0.93488187,0.009143,0.07337097,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ZECUSDT,long,1761457800000,1761459900000,285.65712000,288.38935631,0.35014006,0.83606737,0.008103,0.12059800,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AVAXUSDT,long,1761468300000,1761469500000,19.99999920,20.00983385,5.00100020,-0.07087042,-0.000682,0.12005351,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,HYPEUSDT,long,1761466800000,1761471600000,45.05901000,45.66065976,1.69507439,0.92757514,0.008917,0.09226595,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,OPUSDT,long,1761471000000,1761471900000,0.45369072,0.45211242,220.45855379,-0.46776572,-0.004484,0.11981523,sl,breakout_retest_long;runner+SL
inplay_breakout,AVAXUSDT,long,1761470400000,1761474600000,20.04600840,19.99087599,4.56386123,-0.36125035,-0.003461,0.10963367,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,DOTUSDT,long,1761471600000,1761474600000,3.12842556,3.11872236,31.97135367,-0.43006215,-0.004105,0.11983787,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,BTCUSDT,long,1761471900000,1761474600000,112387.37298000,112180.97554730,0.00088996,-0.30359876,-0.002911,0.11991379,sl,breakout_retest_long;runner+TRAIL_SL
inplay_breakout,AVAXUSDT,long,1761474900000,1761476400000,19.98999720,19.93112726,5.00350245,-0.41440314,-0.004011,0.11984727,sl,breakout_retest_long;runner+SL
inplay_breakout,AGLDUSDT,long,1761474900000,1761476700000,0.41718342,0.41589966,239.75065931,-0.42762150,-0.004141,0.11983933,sl,breakout_retest_long;runner+SL
inplay_breakout,OPUSDT,long,1761477600000,1761478800000,0.45369072,0.45590971,220.45855379,0.36887871,0.003600,0.12031752,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AVAXUSDT,long,1761477900000,1761479100000,19.99899900,20.09503905,5.00125031,0.36000811,0.003515,0.12031219,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,WLFIUSDT,long,1761478200000,1761479100000,0.14352870,0.14500042,677.17246603,0.87937969,0.008576,0.11723039,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,SOLUSDT,long,1761479100000,1761481200000,197.21943600,197.36843556,0.50715083,-0.04450409,-0.000428,0.12006934,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,ETHUSDT,long,1761479100000,1761482700000,4036.60716000,4057.54999624,0.02477823,0.39859116,0.003830,0.12033536,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ENAUSDT,long,1761483300000,1761486000000,0.48799758,0.49389583,173.13870330,0.91921304,0.008798,0.10200225,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,DOGEUSDT,long,1761479400000,1761487200000,0.20154030,0.20245079,496.27791563,0.33155922,0.003189,0.12029511,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,KITEUSDT,short,1762153500000,1762155600000,0.12760447,0.12260625,211.44165319,1.02509023,0.009700,0.03174298,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,KITEUSDT,short,1762157400000,1762160700000,0.12535492,0.11277120,85.32482955,1.06151316,0.009948,0.01219084,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AGLDUSDT,long,1761516900000,1761518100000,0.42438486,0.42294682,235.68230026,-0.45874068,-0.004259,0.11982065,sl,breakout_retest_long;runner+SL
inplay_breakout,XAUTUSDT,short,1761517200000,1761519600000,4092.47134200,4080.86972752,0.02443023,0.16362412,0.001520,0.11980594,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AGLDUSDT,long,1761518400000,1761521700000,0.42458490,0.42538563,235.57126031,0.06849110,0.000638,0.12013718,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,DOGEUSDT,long,1761516600000,1761523200000,0.20458091,0.20583585,488.90192627,0.49315086,0.004576,0.12039213,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AGLDUSDT,long,1761522600000,1761526200000,0.42458490,0.42605135,235.57126031,0.22522311,0.002079,0.12023127,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,AVAXUSDT,long,1761519600000,1761526800000,20.71814280,20.83117805,4.82765280,0.42534351,0.003952,0.12035142,sl,breakout_retest_long;runner+TP1+TP2+TRAIL_SL
inplay_breakout,ZECUSDT,long,1761527400000,1761528300000,364.74293400,359.13415880,0.09953151,-0.60147904,-0.005530,0.04322915,sl,breakout_retest_long;runner+SL
inplay_breakout,OPUSDT,long,1761524400000,1761530700000,0.46519302,0.46838836,215.00752526,0.56658609,0.005226,0.12043621,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,AAVEUSDT,long,1761526200000,1761531300000,241.37826600,242.93895677,0.41437036,0.52629198,0.004843,0.12041202,tp,breakout_retest_long;runner+TP1+TP2+TP3
inplay_breakout,ZECUSDT,long,1761529800000,1761537600000,365.87316000,367.75535970,0.07838255,0.11302940,0.001041,0.03450220,sl,breakout_retest_long;runner+TP1+TRAIL_SL
inplay_breakout,JTOUSDT,short,1761570900000,1761572400000,1.11877620,1.11102673,89.36550492,0.57297461,0.005243,0.11956048,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,JTOUSDT,short,1761573000000,1761577500000,1.11777640,1.11004573,89.44543828,0.57191220,0.005206,0.11956112,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,JTOUSDT,short,1761597300000,1761597600000,1.09878020,1.10182032,90.99181074,-0.39676800,-0.003593,0.12014198,sl,breakout_retest_short;runner+SL
inplay_breakout,JTOUSDT,short,1761600000000,1761600600000,1.09778040,1.10184890,91.07468124,-0.49073540,-0.004460,0.12019832,sl,breakout_retest_short;runner+SL
inplay_breakout,JTOUSDT,short,1761605400000,1761606900000,1.09878020,1.09373585,90.99181074,0.33929428,0.003097,0.11970060,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,JTOUSDT,short,1761607800000,1761610500000,1.09578080,1.10207751,91.24087591,-0.69483844,-0.006323,0.12032071,sl,breakout_retest_short;runner+SL
inplay_breakout,ENAUSDT,short,1761654300000,1761655500000,0.48860226,0.49122394,204.62451402,-0.65675775,-0.006015,0.12029788,sl,breakout_retest_short;runner+SL
inplay_breakout,ENAUSDT,short,1761663300000,1761663900000,0.48900218,0.49205553,189.94112340,-0.69176347,-0.006373,0.11180592,sl,breakout_retest_short;runner+SL
inplay_breakout,AVAXUSDT,short,1761668400000,1761668700000,19.91601600,19.98685371,5.02008032,-0.47580038,-0.004393,0.12018937,sl,breakout_retest_short;runner+SL
inplay_breakout,SNXUSDT,short,1761669000000,1761670200000,1.13717252,1.14616061,63.19870727,-0.65461820,-0.006071,0.08658222,sl,breakout_retest_short;runner+SL
inplay_breakout,ENAUSDT,short,1761664500000,1761672300000,0.48730252,0.47827289,118.10421610,0.99801395,0.009254,0.06842312,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SNXUSDT,short,1761670200000,1761673500000,1.13997196,1.13499131,87.70391159,0.31710837,0.002959,0.11971391,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,SNXUSDT,short,1761673500000,1761673800000,1.14017192,1.14549477,87.68853034,-0.58700872,-0.005434,0.12025605,sl,breakout_retest_short;runner+SL
inplay_breakout,SNXUSDT,short,1761676500000,1761677400000,1.14067182,1.14216496,87.65010080,-0.25092829,-0.002335,0.12005452,sl,breakout_retest_short;runner+TP1+SL
inplay_breakout,AVAXUSDT,short,1761676800000,1761677700000,19.91401640,19.97650879,5.02058440,-0.43391256,-0.004035,0.12016425,sl,breakout_retest_short;runner+SL
inplay_breakout,SNXUSDT,short,1761678000000,1761678300000,1.14057184,1.14615204,87.65778401,-0.60941761,-0.005708,0.12026949,sl,breakout_retest_short;runner+SL
inplay_breakout,BIOUSDT,short,1761678600000,1761679500000,0.08706258,0.08641106,1148.36931557,0.62866780,0.005922,0.11952708,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SNXUSDT,short,1761678900000,1761681000000,1.13917212,1.12680120,83.80616986,0.92281782,0.008672,0.11394153,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,OPUSDT,short,1761680100000,1761681900000,0.44521094,0.44006097,202.56593335,0.93561373,0.008757,0.10759556,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AGLDUSDT,short,1761679800000,1761682200000,0.40221954,0.39916800,234.42024976,0.60262523,0.005638,0.11271688,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,ETHUSDT,short,1761681000000,1761682500000,4037.17240400,4000.10898182,0.02476486,0.79844510,0.007357,0.11942528,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,BTCUSDT,short,1761683700000,1761687000000,112928.60976000,112670.72873076,0.00088534,0.10847289,0.000986,0.11983901,sl,breakout_retest_short;runner+TP1+TRAIL_SL
inplay_breakout,DOGEUSDT,short,1761683700000,1761687000000,0.19429113,0.19167525,253.03821886,0.60331952,0.005486,0.05859855,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,BTCUSDT,short,1761687600000,1761701400000,113030.58936000,112470.48236821,0.00088454,0.37575792,0.003393,0.11967874,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,BTCUSDT,short,1761752100000,1761754200000,111838.32786000,111321.45178125,0.00089397,0.34237244,0.003081,0.11969876,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SNXUSDT,short,1761802800000,1761813300000,1.08208354,1.06616811,45.43867065,0.66460758,0.005962,0.05856822,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,1000PEPEUSDT,short,1761822000000,1761822300000,0.00677265,0.00679293,14762.32654266,-0.41960271,-0.003742,0.12015567,sl,breakout_retest_short;runner+SL_same_bar
inplay_breakout,1000PEPEUSDT,short,1761822600000,1761823200000,0.00677265,0.00677888,14762.32654266,-0.21208939,-0.001899,0.12003123,sl,breakout_retest_short;runner+TP1+SL
inplay_breakout,1000PEPEUSDT,short,1761825000000,1761826800000,0.00676865,0.00672898,14771.04874446,0.46623605,0.004181,0.11962448,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AVAXUSDT,short,1761827400000,1761828000000,19.00419840,18.88561294,5.26094276,0.50426965,0.004508,0.11960168,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,AAVEUSDT,short,1761828300000,1761829200000,218.24634200,219.70678971,0.41179188,-0.70960783,-0.006276,0.10820733,sl,breakout_retest_short;runner+SL
inplay_breakout,DOTUSDT,short,1761827100000,1761831300000,2.94761036,2.91062132,29.62229974,0.99157979,0.008860,0.10412058,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SNXUSDT,short,1761826800000,1761831900000,1.04129170,1.03090245,72.32991077,0.66152443,0.005908,0.08992897,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,ETHUSDT,short,1761829200000,1761835200000,3819.23600000,3793.74119895,0.02617801,0.54782761,0.004876,0.11957556,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,HYPEUSDT,short,1761837300000,1761837600000,45.32193380,45.87831669,1.06033142,-0.64797175,-0.005678,0.05802149,sl,breakout_retest_short;runner+SL
inplay_breakout,HYPEUSDT,short,1761838200000,1761839100000,45.60287760,45.07705647,2.10967843,0.99453020,0.008753,0.11478330,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,SOLUSDT,short,1761835200000,1761841500000,187.26254000,185.32279546,0.36546457,0.62720786,0.005504,0.08170004,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,HYPEUSDT,short,1761839700000,1761843300000,45.36192580,45.80159981,1.11350218,-0.55048444,-0.004790,0.06090647,sl,breakout_retest_short;runner+TRAIL_SL
inplay_breakout,ORCAUSDT,short,1761837600000,1761845400000,1.46770640,1.44722367,54.40533486,1.01921700,0.008982,0.09515265,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,HYPEUSDT,short,1761843600000,1761845700000,45.42091400,44.59074722,1.36762901,1.06149863,0.009243,0.07386154,tp,breakout_retest_short;runner+TP1+TP2+TP3
inplay_breakout,BTCUSDT,short,1761843900000,1761846300000,107606.17446000,107244.46568480,0.00092913,0.21629970,0.001884,0.11977436,sl,breakout_retest_short;runner+TP1+TP2+TRAIL_SL
inplay_breakout,PIPPINUSDT,long,1761849900000,1761851100000,0.02170434,0.02198160,1428.60880908,0.35865400,0.003072,0.03744607,sl,breakout_retest_long;runner+TP1+TP2+SL
inplay_breakout,PIPPINUSDT,long,1761851100000,1761852600000,0.02204441,0.02366108,728.69528803,1.15807678,0.009873,0.01998322,tp,breakout_retest_long;runner+TP1+TP2+TP3
