entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1759284000.0,1759302000.0,-1.0889,short,XAUUSD,round_level_sweep,1.5,1.0,24
1762210800.0,1762214400.0,-1.0703,long,XAUUSD,round_level_sweep,1.5,1.0,24
1763532000.0,1763542800.0,-1.0793,short,XAUUSD,round_level_sweep,1.5,1.0,24
1764666000.0,1764669600.0,-1.04,long,XAUUSD,round_level_sweep,1.5,1.0,24
1765814400.0,1765818000.0,-1.0517,long,XAUUSD,round_level_sweep,1.5,1.0,24
1767722400.0,1767747600.0,1.4222,short,XAUUSD,round_level_sweep,1.5,1.0,24
1769461200.0,1769468400.0,1.4553,long,XAUUSD,round_level_sweep,1.5,1.0,24
1769529600.0,1769544000.0,-1.0654,short,XAUUSD,round_level_sweep,1.5,1.0,24
1769994000.0,1770004800.0,-1.0109,long,XAUUSD,round_level_sweep,1.5,1.0,24
1770181200.0,1770213600.0,1.4707,short,XAUUSD,round_level_sweep,1.5,1.0,24
1770220800.0,1770246000.0,1.4687,long,XAUUSD,round_level_sweep,1.5,1.0,24
1774980000.0,1774998000.0,-1.0463,short,XAUUSD,round_level_sweep,1.5,1.0,24
1776128400.0,1776150000.0,-1.0685,short,XAUUSD,round_level_sweep,1.5,1.0,24
1776963600.0,1776985200.0,-1.0609,long,XAUUSD,round_level_sweep,1.5,1.0,24
1779368400.0,1779382800.0,1.436,long,XAUUSD,round_level_sweep,1.5,1.0,24
1779940800.0,1779962400.0,1.431,long,XAUUSD,round_level_sweep,1.5,1.0,24
1779976800.0,1779984000.0,-1.0503,short,XAUUSD,round_level_sweep,1.5,1.0,24
1780441200.0,1780444800.0,1.4017,long,XAUUSD,round_level_sweep,1.5,1.0,24
1782262800.0,1782266400.0,-1.0646,long,XAUUSD,round_level_sweep,1.5,1.0,24
1707897600.0,1707904800.0,1.7122,long,XAUUSD,round_level_sweep,2.0,0.8,6
1715821200.0,1715842800.0,0.2377,short,XAUUSD,round_level_sweep,2.0,0.8,6
1717729200.0,1717732800.0,-1.135,short,XAUUSD,round_level_sweep,2.0,0.8,6
1722859200.0,1722862800.0,-1.0195,long,XAUUSD,round_level_sweep,2.0,0.8,6
1722945600.0,1722949200.0,-1.0366,long,XAUUSD,round_level_sweep,2.0,0.8,6
1726218000.0,1726228800.0,-1.195,short,XAUUSD,round_level_sweep,2.0,0.8,6
1726567200.0,1726570800.0,1.79,long,XAUUSD,round_level_sweep,2.0,0.8,6
