tag,days,end_date_utc,symbols,strategies,starting_equity,ending_equity,trades,net_pnl,profit_factor,winrate,avg_win,avg_loss,max_drawdown
wf_brk_strict_3x_step13_2026-02-24,5,2026-02-24,ETHUSDT;SOLUSDT;XRPUSDT;DOGEUSDT;ADAUSDT;AVAXUSDT;LINKUSDT;BNBUSDT;OPUSDT;DOTUSDT;SUIUSDT;1000PEPEUSDT;TAOUSDT;VIRTUALUSDT;KITEUSDT;WLFIUSDT;BIOUSDT;PIPPINUSDT;HYPEUSDT;AGLDUSDT;MYXUSDT;XAUTUSDT;ORCAUSDT;SNXUSDT;ZECUSDT;RIVERUSDT;AXSUSDT,inplay_breakout,100.00,104.22,29,4.22,1.757,0.621,0.5437,-0.5063,2.1362
