run_id,tag,run_dir,passed,fail_reasons,score,trades,net_pnl,profit_factor,winrate,max_drawdown,negative_months,positive_months,max_negative_streak,worst_month_pnl,overrides_json
134,range_live_side_exit_repair_v1_r134,/root/by-bot/backtest_runs/portfolio_20260618_222638_range_live_side_exit_repair_v1_r134,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2023.93492312,207,-7.29,0.78,0.227,10.1267,5,0,5,-2.755682079999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
139,range_live_side_exit_repair_v1_r139,/root/by-bot/backtest_runs/portfolio_20260618_223659_range_live_side_exit_repair_v1_r139,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2028.10887493,207,-8.61,0.739,0.227,11.6478,4,1,4,-3.787516619999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
174,range_live_side_exit_repair_v1_r174,/root/by-bot/backtest_runs/portfolio_20260619_000212_range_live_side_exit_repair_v1_r174,False,pf<1.15;dd>8.0;net<1.0;neg_months>3,-2028.11112872,347,-8.53,0.845,0.242,11.3084,4,1,2,-4.305552479999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""1"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
112,range_live_side_exit_repair_v1_r112,/root/by-bot/backtest_runs/portfolio_20260618_213622_range_live_side_exit_repair_v1_r112,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2028.8814248550002,207,-8.87,0.735,0.227,11.3203,4,1,4,-4.531216569999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
201,range_live_side_exit_repair_v1_r201,/root/by-bot/backtest_runs/portfolio_20260619_012444_range_live_side_exit_repair_v1_r201,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2030.03826552,338,-9.65,0.821,0.237,11.7037,4,1,3,-4.1672436799999995,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""1"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
140,range_live_side_exit_repair_v1_r140,/root/by-bot/backtest_runs/portfolio_20260618_223906_range_live_side_exit_repair_v1_r140,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2030.0491308700002,195,-9.63,0.695,0.215,11.732,5,0,5,-2.8194205799999996,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
128,range_live_side_exit_repair_v1_r128,/root/by-bot/backtest_runs/portfolio_20260618_221335_range_live_side_exit_repair_v1_r128,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2030.51412312,204,-9.62,0.712,0.216,12.0183,5,0,5,-2.755682079999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
120,range_live_side_exit_repair_v1_r120,/root/by-bot/backtest_runs/portfolio_20260618_215428_range_live_side_exit_repair_v1_r120,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2030.61388739,201,-9.15,0.721,0.219,12.227,4,1,4,-4.253258260000001,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
132,range_live_side_exit_repair_v1_r132,/root/by-bot/backtest_runs/portfolio_20260618_222228_range_live_side_exit_repair_v1_r132,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2031.8454608600002,196,-10.0,0.691,0.219,11.7265,5,0,5,-3.7283072399999995,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
122,range_live_side_exit_repair_v1_r122,/root/by-bot/backtest_runs/portfolio_20260618_215917_range_live_side_exit_repair_v1_r122,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2032.01494487,219,-9.11,0.739,0.219,12.2492,4,1,4,-5.1896965800000014,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
121,range_live_side_exit_repair_v1_r121,/root/by-bot/backtest_runs/portfolio_20260618_215701_range_live_side_exit_repair_v1_r121,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2032.644873015,222,-9.44,0.734,0.221,12.5292,5,0,5,-3.63898201,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
147,range_live_side_exit_repair_v1_r147,/root/by-bot/backtest_runs/portfolio_20260618_225431_range_live_side_exit_repair_v1_r147,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2032.897148415,186,-10.48,0.66,0.21,12.516,5,0,5,-2.9927656100000006,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
155,range_live_side_exit_repair_v1_r155,/root/by-bot/backtest_runs/portfolio_20260618_231242_range_live_side_exit_repair_v1_r155,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2033.2813537,185,-10.04,0.676,0.216,12.1025,5,0,5,-4.1522358,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
141,range_live_side_exit_repair_v1_r141,/root/by-bot/backtest_runs/portfolio_20260618_224133_range_live_side_exit_repair_v1_r141,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2034.270332775,197,-9.99,0.685,0.203,13.0686,5,0,5,-3.56342185,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
131,range_live_side_exit_repair_v1_r131,/root/by-bot/backtest_runs/portfolio_20260618_222020_range_live_side_exit_repair_v1_r131,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2034.297696325,200,-10.3,0.691,0.22,12.8627,5,0,5,-3.6081975500000008,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
185,range_live_side_exit_repair_v1_r185,/root/by-bot/backtest_runs/portfolio_20260619_003348_range_live_side_exit_repair_v1_r185,False,pf<1.15;dd>8.0;net<1.0;neg_months>3,-2035.76137674,333,-11.09,0.795,0.234,12.7672,4,1,2,-5.412651159999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""1"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
126,range_live_side_exit_repair_v1_r126,/root/by-bot/backtest_runs/portfolio_20260618_220852_range_live_side_exit_repair_v1_r126,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2035.815898075,201,-11.0,0.672,0.209,13.707,4,1,4,-4.267932050000001,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
145,range_live_side_exit_repair_v1_r145,/root/by-bot/backtest_runs/portfolio_20260618_225029_range_live_side_exit_repair_v1_r145,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2035.85686674,211,-11.33,0.675,0.209,13.7296,4,1,4,-4.00111116,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
109,range_live_side_exit_repair_v1_r109,/root/by-bot/backtest_runs/portfolio_20260618_212908_range_live_side_exit_repair_v1_r109,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2035.8698283349997,228,-10.69,0.708,0.211,13.42,5,0,5,-3.601218889999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
143,range_live_side_exit_repair_v1_r143,/root/by-bot/backtest_runs/portfolio_20260618_224600_range_live_side_exit_repair_v1_r143,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2035.90434893,189,-10.32,0.677,0.212,12.9004,5,0,5,-4.613032619999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
138,range_live_side_exit_repair_v1_r138,/root/by-bot/backtest_runs/portfolio_20260618_223456_range_live_side_exit_repair_v1_r138,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2036.02728342,194,-10.34,0.679,0.216,12.5526,5,0,5,-5.142722280000001,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
142,range_live_side_exit_repair_v1_r142,/root/by-bot/backtest_runs/portfolio_20260618_224341_range_live_side_exit_repair_v1_r142,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2036.23099442,191,-11.29,0.646,0.215,12.9793,5,0,5,-3.94959628,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
110,range_live_side_exit_repair_v1_r110,/root/by-bot/backtest_runs/portfolio_20260618_213142_range_live_side_exit_repair_v1_r110,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2036.5740052749998,225,-10.25,0.718,0.209,12.9974,5,0,5,-4.986136849999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
150,range_live_side_exit_repair_v1_r150,/root/by-bot/backtest_runs/portfolio_20260618_230111_range_live_side_exit_repair_v1_r150,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2037.0366237800001,181,-10.99,0.639,0.204,13.0336,5,0,5,-4.654282520000001,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
137,range_live_side_exit_repair_v1_r137,/root/by-bot/backtest_runs/portfolio_20260618_223302_range_live_side_exit_repair_v1_r137,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2037.1852033,194,-11.29,0.656,0.211,12.9698,5,0,5,-4.5984022,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
149,range_live_side_exit_repair_v1_r149,/root/by-bot/backtest_runs/portfolio_20260618_225840_range_live_side_exit_repair_v1_r149,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2037.4585537,186,-11.59,0.634,0.204,13.2611,5,0,5,-4.1522358,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
118,range_live_side_exit_repair_v1_r118,/root/by-bot/backtest_runs/portfolio_20260618_214953_range_live_side_exit_repair_v1_r118,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2037.93408683,208,-11.1,0.68,0.212,14.6327,4,1,4,-4.365791219999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
116,range_live_side_exit_repair_v1_r116,/root/by-bot/backtest_runs/portfolio_20260618_214538_range_live_side_exit_repair_v1_r116,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2038.0030237300002,220,-11.15,0.687,0.209,13.1633,5,0,5,-4.99761582,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
130,range_live_side_exit_repair_v1_r130,/root/by-bot/backtest_runs/portfolio_20260618_221803_range_live_side_exit_repair_v1_r130,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2038.20294055,200,-12.24,0.641,0.205,13.9517,5,0,5,-3.2076936999999988,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
153,range_live_side_exit_repair_v1_r153,/root/by-bot/backtest_runs/portfolio_20260618_230752_range_live_side_exit_repair_v1_r153,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2038.5342457799998,180,-11.96,0.604,0.194,14.2458,5,0,5,-3.26043052,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
127,range_live_side_exit_repair_v1_r127,/root/by-bot/backtest_runs/portfolio_20260618_221120_range_live_side_exit_repair_v1_r127,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2038.552518995,223,-11.64,0.681,0.206,13.4761,5,0,5,-4.5548793299999994,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
157,range_live_side_exit_repair_v1_r157,/root/by-bot/backtest_runs/portfolio_20260618_231727_range_live_side_exit_repair_v1_r157,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2038.97606674,193,-12.51,0.614,0.197,13.5812,5,0,5,-4.00111116,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
166,range_live_side_exit_repair_v1_r166,/root/by-bot/backtest_runs/portfolio_20260618_233908_range_live_side_exit_repair_v1_r166,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2039.15640491,373,-11.5,0.808,0.236,13.1032,5,0,5,-5.566669939999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""1"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
125,range_live_side_exit_repair_v1_r125,/root/by-bot/backtest_runs/portfolio_20260618_220645_range_live_side_exit_repair_v1_r125,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2039.20583444,206,-11.19,0.673,0.204,14.4389,4,1,4,-5.400022959999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
191,range_live_side_exit_repair_v1_r191,/root/by-bot/backtest_runs/portfolio_20260619_005154_range_live_side_exit_repair_v1_r191,False,pf<1.15;dd>8.0;net<1.0;neg_months>3,-2039.587085505,334,-11.83,0.783,0.234,14.0551,4,1,2,-5.653923670000001,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""1"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
159,range_live_side_exit_repair_v1_r159,/root/by-bot/backtest_runs/portfolio_20260618_232156_range_live_side_exit_repair_v1_r159,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2039.9512339500002,175,-12.34,0.582,0.189,13.9158,5,0,5,-4.341089299999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
156,range_live_side_exit_repair_v1_r156,/root/by-bot/backtest_runs/portfolio_20260618_231446_range_live_side_exit_repair_v1_r156,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2039.97602378,178,-12.21,0.598,0.191,13.7713,5,0,5,-4.654282520000001,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
146,range_live_side_exit_repair_v1_r146,/root/by-bot/backtest_runs/portfolio_20260618_225235_range_live_side_exit_repair_v1_r146,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2040.1252877050001,195,-12.59,0.618,0.2,14.8557,4,1,4,-4.337258470000001,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
189,range_live_side_exit_repair_v1_r189,/root/by-bot/backtest_runs/portfolio_20260619_004557_range_live_side_exit_repair_v1_r189,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2040.249184655,347,-11.54,0.791,0.228,13.8463,5,0,5,-5.272389769999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""1"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
136,range_live_side_exit_repair_v1_r136,/root/by-bot/backtest_runs/portfolio_20260618_223110_range_live_side_exit_repair_v1_r136,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2040.4194002049999,195,-11.78,0.641,0.21,14.8211,5,0,5,-3.8941334699999994,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
133,range_live_side_exit_repair_v1_r133,/root/by-bot/backtest_runs/portfolio_20260618_222437_range_live_side_exit_repair_v1_r133,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2041.131118995,218,-12.49,0.653,0.197,14.2554,5,0,5,-4.5548793299999994,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.015"", ""RANGE_SL_ATR_MULT"": ""0.8"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
119,range_live_side_exit_repair_v1_r119,/root/by-bot/backtest_runs/portfolio_20260618_215227_range_live_side_exit_repair_v1_r119,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2041.1899903199999,204,-11.65,0.661,0.201,15.0295,4,1,4,-5.567326879999999,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
114,range_live_side_exit_repair_v1_r114,/root/by-bot/backtest_runs/portfolio_20260618_214053_range_live_side_exit_repair_v1_r114,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2041.33057347,210,-11.83,0.664,0.205,15.0648,5,0,5,-4.1366489799999995,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""1.0"", ""RANGE_SL_WIDTH_FRAC"": ""0.11"", ""RANGE_WICK_FRAC_MIN"": ""0.35""}"
158,range_live_side_exit_repair_v1_r158,/root/by-bot/backtest_runs/portfolio_20260618_231941_range_live_side_exit_repair_v1_r158,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2041.3638096549998,185,-12.85,0.592,0.195,14.5709,5,0,5,-4.00133977,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""0"", ""RANGE_RECLAIM_FRAC"": ""0.02"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.55""}"
170,range_live_side_exit_repair_v1_r170,/root/by-bot/backtest_runs/portfolio_20260618_235036_range_live_side_exit_repair_v1_r170,False,pf<1.15;dd>8.0;net<1.0;neg_months>3;neg_streak>2,-2042.06422818,396,-11.61,0.812,0.232,14.0704,4,1,3,-7.460952120000002,"{""RANGE_ALLOW_LONG"": ""1"", ""RANGE_ALLOW_SHORT"": ""1"", ""RANGE_RECLAIM_FRAC"": ""0.01"", ""RANGE_SL_ATR_MULT"": ""0.88"", ""RANGE_SL_WIDTH_FRAC"": ""0.1"", ""RANGE_WICK_FRAC_MIN"": ""0.45""}"
